race_id,course,race_num,race_name,condition,num_horses,distance,surface,track_condition,top1_num,top1_name,top1_score,top2_num,top3_num,top1_finish,top2_finish,top3_finish,trio_bets,trio_result,bet_type,trio_hit,trio_payout,umaren_payout,actual_payout,investment,profit,status,date,umaren_hit,trio_bets_str,top2_name,top2_score,top3_name,top3_score,date_str,num_horses_dp,track_condition_dp,top1_num_dp,top2_num_dp,top3_num_dp,nh_jrdb,odds_final,umaban,tansho_kyi,top1_odds,kaisai_key_str,kaisai_key,turf_baba_code,dirt_baba_code,weather_code,track_condition_filled
202608030406,京都,6,3歳1勝クラス,D,16.0,1400.0,ダ,,,,,,,8,2,11,,3-11-12,trio,0.0,0,0,0.0,700,-700,settled,20260503.0,0.0,1-3-10; 1-3-12; 1-4-10; 1-4-12; 1-8-10; 1-8-12; 1-10-12,,,,,20260503,,,,,,16.0,,,,,2026080304,2026080304,1.0,1.0,2.0,良
202608030407,京都,7,4歳以上1勝クラス,A,8.0,2000.0,芝,,,,,,,2,7,6,,4-5-7,trio,0.0,0,0,0.0,700,-700,settled,20260503.0,0.0,1-3-4; 1-4-8; 3-4-6; 3-4-7; 3-4-8; 4-6-8; 4-7-8,,,,,20260503,,,,,,8.0,,,,,2026080304,2026080304,1.0,1.0,2.0,良
202608030408,京都,8,御池特別,D,15.0,1200.0,芝,,,,,,,8,15,14,,5-8-11,trio,0.0,0,0,0.0,700,-700,settled,20260503.0,0.0,1-7-14; 1-9-14; 2-7-14; 2-9-14; 7-8-14; 7-9-14; 8-9-14,,,,,20260503,,,,,,15.0,,,,,2026080304,2026080304,1.0,1.0,2.0,良
202608030409,京都,9,六波羅特別,A,9.0,1800.0,ダ,,,,,,,5,2,1,,3-6-8,trio,0.0,0,0,0.0,700,-700,settled,20260503.0,0.0,1-5-6; 1-5-8; 3-5-6; 3-5-8; 4-5-6; 4-5-8; 5-6-8,,,,,20260503,,,,,,9.0,,,,,2026080304,2026080304,1.0,1.0,2.0,良
202608030410,京都,10,朱雀S,D,18.0,1200.0,芝,,,,,,,6,2,1,,2-3-4,trio,0.0,0,0,0.0,700,-700,settled,20260503.0,0.0,1-2-3; 1-2-4; 1-2-9; 1-2-17; 1-3-4; 1-3-9; 1-3-17,,,,,20260503,,,,,,18.0,,,,,2026080304,2026080304,1.0,1.0,2.0,良
202608030411,京都,11,天皇賞(春),C,15.0,3200.0,芝,,,,,,,9,5,4,,3-7-15,trio,0.0,0,0,0.0,700,-700,settled,20260503.0,0.0,1-3-4; 1-3-12; 1-4-7; 1-4-11; 1-4-12; 1-7-12; 1-11-12,,,,,20260503,,,,,,15.0,,,,,2026080304,2026080304,1.0,1.0,2.0,良
202608030412,京都,12,東大路S,D,16.0,1400.0,ダ,,,,,,,15,16,6,,10-13-16,trio,0.0,0,0,0.0,700,-700,settled,20260503.0,0.0,1-5-7; 1-5-14; 1-7-10; 1-7-12; 1-7-14; 1-10-14; 1-12-14,,,,,20260503,,,,,,16.0,,,,,2026080304,2026080304,1.0,1.0,2.0,良
202604010401,新潟,1,3歳未勝利,C,15.0,1800.0,ダ,良,13.0,,,,,1,2,6,,3-8-13,trio,1.0,800,0,800.0,700,100,settled,20260510.0,0,1-3-13; 1-5-13; 1-7-13; 1-8-13; 3-8-13; 5-8-13; 7-8-13,,,,,20260510,15.0,良,13.0,8.0,1.0,15.0,,13.0,2.3,2.3,2026040104,2026040104,1.0,1.0,1.0,良
202604010402,新潟,2,3歳未勝利,D,15.0,1200.0,ダ,良,14.0,,,,,4,6,11,,9-10-12,trio,0.0,0,0,0.0,700,-700,settled,20260510.0,0,2-3-14; 2-5-14; 3-5-14; 3-13-14; 3-14-15; 5-13-14; 5-14-15,,,,,20260510,15.0,良,14.0,5.0,3.0,15.0,,14.0,8.7,8.7,2026040104,2026040104,1.0,1.0,1.0,良
202604010403,新潟,3,3歳未勝利,C,15.0,1800.0,ダ,良,3.0,,,,,14,2,4,,1-2-5,trio,0.0,0,0,0.0,700,-700,settled,20260510.0,0,1-2-3; 1-3-5; 1-3-11; 1-3-12; 2-3-12; 3-5-12; 3-11-12,,,,,20260510,15.0,良,3.0,1.0,12.0,15.0,,3.0,9.4,9.4,2026040104,2026040104,1.0,1.0,1.0,良
202604010405,新潟,5,3歳未勝利,C,16.0,1800.0,芝,良,7.0,,,,,2,1,7,,7-12-16,trio,1.0,3900,0,3900.0,700,3200,settled,20260510.0,0,1-7-11; 1-7-12; 1-7-13; 1-7-16; 7-11-12; 7-12-13; 7-12-16,,,,,20260510,16.0,良,7.0,12.0,1.0,16.0,,7.0,5.5,5.5,2026040104,2026040104,1.0,1.0,1.0,良
202604010407,新潟,7,4歳以上1勝クラス,D,15.0,1200.0,ダ,良,14.0,,,,,2,9,12,,1-10-14,trio,0.0,0,0,0.0,700,-700,settled,20260510.0,0,3-5-14; 3-7-14; 3-13-14; 3-14-15; 5-7-14; 7-13-14; 7-14-15,,,,,20260510,15.0,良,14.0,7.0,3.0,15.0,,14.0,4.4,4.4,2026040104,2026040104,1.0,1.0,1.0,良
202604010408,新潟,8,4歳以上1勝クラス,D,15.0,1200.0,ダ,良,14.0,,,,,1,10,3,,9-12-14,trio,0.0,0,0,0.0,700,-700,settled,20260510.0,0,5-11-14; 5-12-14; 6-11-14; 6-12-14; 8-11-14; 8-12-14; 11-12-14,,,,,20260510,15.0,良,14.0,11.0,12.0,15.0,,14.0,21.5,21.5,2026040104,2026040104,1.0,1.0,1.0,良
202604010409,新潟,9,荒川峡特別,A,14.0,2400.0,芝,良,14.0,,,,,2,3,1,,5-12-14,trio,1.0,12570,0,12570.0,700,11870,settled,20260510.0,0,3-5-14; 3-12-14; 4-5-14; 4-12-14; 5-8-14; 5-12-14; 8-12-14,,,,,20260510,14.0,良,14.0,5.0,12.0,14.0,,14.0,11.8,11.8,2026040104,2026040104,1.0,1.0,1.0,良
202604010410,新潟,10,五泉特別,A,14.0,1800.0,ダ,良,3.0,,,,,2,10,1,,3-6-11,trio,0.0,0,0,0.0,700,-700,settled,20260510.0,0,3-4-5; 3-4-11; 3-5-7; 3-5-9; 3-5-11; 3-7-11; 3-9-11,,,,,20260510,14.0,良,3.0,5.0,11.0,14.0,,3.0,6.3,6.3,2026040104,2026040104,1.0,1.0,1.0,良
202604010411,新潟,11,谷川岳S,D,14.0,1400.0,芝,良,11.0,,,,,11,8,5,,3-7-8,trio,0.0,0,0,0.0,700,-700,settled,20260510.0,0,1-5-11; 1-11-14; 5-6-11; 5-11-13; 5-11-14; 6-11-14; 11-13-14,,,,,20260510,14.0,良,11.0,5.0,14.0,14.0,,11.0,2.8,2.8,2026040104,2026040104,1.0,1.0,1.0,良
202604010412,新潟,12,4歳以上1勝クラス,D,13.0,1200.0,芝,良,7.0,,,,,1,3,6,,7-10-12,trio,1.0,1400,0,1400.0,700,700,settled,20260510.0,0,6-7-8; 6-7-10; 7-8-10; 7-8-12; 7-8-13; 7-10-12; 7-10-13,,,,,20260510,13.0,良,7.0,10.0,8.0,13.0,,7.0,5.1,5.1,2026040104,2026040104,1.0,1.0,1.0,良
202605020601,東京,1,3歳未勝利,C,16.0,1600.0,ダ,良,4.0,,,,,16,7,4,,2-14-16,trio,0.0,0,0,0.0,700,-700,settled,20260510.0,0,3-4-7; 3-4-8; 3-4-14; 3-4-16; 4-7-8; 4-7-14; 4-7-16,,,,,20260510,16.0,良,4.0,7.0,3.0,16.0,,4.0,16.6,16.6,2026050206,2026050206,1.0,1.0,1.0,良
202605020602,東京,2,3歳未勝利,D,16.0,1400.0,ダ,良,16.0,,,,,6,3,13,,2-7-9,trio,0.0,0,0,0.0,700,-700,settled,20260510.0,0,2-5-16; 2-6-16; 2-7-16; 2-11-16; 5-6-16; 5-7-16; 5-11-16,,,,,20260510,16.0,良,16.0,2.0,5.0,16.0,,16.0,2.4,2.4,2026050206,2026050206,1.0,1.0,1.0,良
202605020603,東京,3,3歳未勝利,C,18.0,1600.0,芝,良,10.0,,,,,2,7,4,,5-10-12,trio,0.0,0,0,0.0,700,-700,settled,20260510.0,0,1-6-10; 1-10-18; 2-6-10; 2-10-18; 3-6-10; 3-10-18; 6-10-18,,,,,20260510,18.0,良,10.0,6.0,18.0,18.0,,10.0,4.3,4.3,2026050206,2026050206,1.0,1.0,1.0,良
202605020604,東京,4,3歳未勝利,A,14.0,2000.0,芝,良,4.0,,,,,1,11,4,,4-6-12,trio,0.0,0,0,0.0,700,-700,settled,20260510.0,0,2-4-6; 2-4-7; 2-4-8; 2-4-10; 4-6-7; 4-7-8; 4-7-10,,,,,20260510,14.0,良,4.0,2.0,7.0,14.0,,4.0,2.4,2.4,2026050206,2026050206,1.0,1.0,1.0,良
202605020605,東京,5,3歳1勝クラス,C,16.0,2100.0,ダ,良,16.0,,,,,1,10,13,,4-15-16,trio,0.0,0,0,0.0,700,-700,settled,20260510.0,0,1-5-16; 1-9-16; 5-7-16; 5-9-16; 5-10-16; 7-9-16; 9-10-16,,,,,20260510,16.0,良,16.0,5.0,9.0,16.0,,16.0,3.3,3.3,2026050206,2026050206,1.0,1.0,1.0,良
202605020606,東京,6,4歳以上1勝クラス,D,11.0,1400.0,芝,良,8.0,,,,,4,2,3,,5-6-10,trio,0.0,0,0,0.0,700,-700,settled,20260510.0,0,1-6-8; 1-8-10; 5-6-8; 5-8-10; 6-8-10; 6-8-11; 8-10-11,,,,,20260510,11.0,良,8.0,10.0,6.0,11.0,,8.0,3.2,3.2,2026050206,2026050206,1.0,1.0,1.0,良
202605020607,東京,7,4歳以上1勝クラス,D,16.0,1300.0,ダ,良,12.0,,,,,10,4,1,,1-2-13,trio,0.0,0,0,0.0,700,-700,settled,20260510.0,0,4-9-12; 4-12-13; 9-11-12; 9-12-13; 9-12-16; 11-12-13; 12-13-16,,,,,20260510,16.0,良,12.0,9.0,13.0,16.0,,12.0,4.6,4.6,2026050206,2026050206,1.0,1.0,1.0,良
202605020608,東京,8,4歳以上2勝クラス,D,11.0,1400.0,芝,良,7.0,,,,,1,3,2,,1-3-7,trio,1.0,2810,0,2810.0,700,2110,settled,20260510.0,0,1-3-7; 1-5-7; 1-6-7; 1-7-9; 3-5-7; 3-6-7; 3-7-9,,,,,20260510,11.0,良,7.0,1.0,3.0,11.0,,7.0,2.3,2.3,2026050206,2026050206,1.0,1.0,1.0,良
202605020609,東京,9,日吉特別,A,9.0,2100.0,ダ,良,7.0,,,,,3,2,6,,4-7-8,trio,1.0,1810,0,1810.0,700,1110,settled,20260510.0,0,1-3-7; 1-7-8; 3-4-7; 3-6-7; 3-7-8; 4-7-8; 6-7-8,,,,,20260510,9.0,良,7.0,8.0,3.0,9.0,,7.0,4.4,4.4,2026050206,2026050206,1.0,1.0,1.0,良
202605020610,東京,10,メトロポリタンS,A,12.0,2400.0,芝,良,5.0,,,,,6,2,3,,2-10-12,trio,0.0,0,0,0.0,700,-700,settled,20260510.0,0,2-3-5; 2-5-9; 2-5-10; 2-5-12; 3-5-10; 5-9-10; 5-10-12,,,,,20260510,12.0,良,5.0,10.0,2.0,12.0,,5.0,12.4,12.4,2026050206,2026050206,1.0,1.0,1.0,良
202605020611,東京,11,NHKマイルC,C,18.0,1600.0,芝,良,12.0,,,,,8,1,5,,11-16-17,trio,0.0,0,0,0.0,700,-700,settled,20260510.0,0,4-7-12; 4-12-17; 7-9-12; 7-10-12; 7-12-17; 9-12-17; 10-12-17,,,,,20260510,18.0,良,12.0,17.0,7.0,18.0,,12.0,23.2,23.2,2026050206,2026050206,1.0,1.0,1.0,良
202605020612,東京,12,立夏S,C,15.0,1600.0,ダ,良,13.0,,,,,7,9,6,,3-9-12,trio,0.0,0,0,0.0,700,-700,settled,20260510.0,0,2-3-13; 2-6-13; 2-8-13; 2-12-13; 3-6-13; 6-8-13; 6-12-13,,,,,20260510,15.0,良,13.0,6.0,2.0,15.0,,13.0,12.4,12.4,2026050206,2026050206,1.0,1.0,1.0,良
202608030601,京都,1,3歳未勝利,A,11.0,1800.0,ダ,良,7.0,,,,,1,8,2,,3-7-11,trio,1.0,550,0,550.0,700,-150,settled,20260510.0,0,3-7-8; 3-7-11; 4-7-8; 4-7-11; 6-7-8; 6-7-11; 7-8-11,,,,,20260510,11.0,良,7.0,8.0,11.0,11.0,,7.0,1.9,1.9,2026080306,2026080306,1.0,1.0,1.0,良
202608030602,京都,2,3歳未勝利,D,16.0,1200.0,ダ,良,6.0,,,,,8,3,6,,2-3-5,trio,0.0,0,0,0.0,700,-700,settled,20260510.0,0,2-4-6; 2-5-6; 4-5-6; 4-6-8; 4-6-14; 5-6-8; 5-6-14,,,,,20260510,16.0,良,6.0,5.0,4.0,16.0,,6.0,3.7,3.7,2026080306,2026080306,1.0,1.0,1.0,良
202608030603,京都,3,3歳未勝利,A,12.0,1900.0,ダ,良,1.0,,,,,8,6,4,,6-7-9,trio,0.0,0,0,0.0,700,-700,settled,20260510.0,0,1-2-4; 1-2-9; 1-2-11; 1-2-12; 1-4-11; 1-9-11; 1-11-12,,,,,20260510,12.0,良,1.0,11.0,2.0,12.0,,1.0,1.8,1.8,2026080306,2026080306,1.0,1.0,1.0,良
202608030604,京都,4,3歳未勝利,C,16.0,1600.0,芝,良,16.0,,,,,4,1,6,,1-10-13,trio,0.0,0,0,0.0,700,-700,settled,20260510.0,0,1-4-16; 1-6-16; 1-10-16; 1-14-16; 4-6-16; 4-10-16; 4-14-16,,,,,20260510,16.0,良,16.0,1.0,4.0,17.0,,16.0,2.2,2.2,2026080306,2026080306,1.0,1.0,1.0,良
202608030605,京都,5,3歳未勝利,A,13.0,2000.0,芝,良,8.0,,,,,2,6,1,,8-9-13,trio,0.0,0,0,0.0,700,-700,settled,20260510.0,0,1-3-8; 1-7-8; 1-8-9; 1-8-12; 3-8-9; 7-8-9; 8-9-12,,,,,20260510,13.0,良,8.0,1.0,9.0,13.0,,8.0,2.5,2.5,2026080306,2026080306,1.0,1.0,1.0,良
202608030606,京都,6,4歳以上1勝クラス,A,10.0,2200.0,芝,良,5.0,,,,,3,9,4,,5-6-7,trio,0.0,0,0,0.0,700,-700,settled,20260510.0,0,1-2-5; 1-3-5; 2-3-5; 2-5-6; 2-5-8; 3-5-6; 3-5-8,,,,,20260510,10.0,良,5.0,3.0,2.0,10.0,,5.0,15.0,15.0,2026080306,2026080306,1.0,1.0,1.0,良
202608030607,京都,7,3歳1勝クラス,A,12.0,1800.0,ダ,良,6.0,,,,,2,1,3,,1-6-7,trio,1.0,690,0,690.0,700,-10,settled,20260510.0,0,1-5-6; 1-6-7; 1-6-10; 1-6-11; 5-6-7; 6-7-10; 6-7-11,,,,,20260510,12.0,良,6.0,7.0,1.0,12.0,,6.0,2.8,2.8,2026080306,2026080306,1.0,1.0,1.0,良
202608030608,京都,8,4歳以上1勝クラス,D,12.0,1200.0,芝,良,1.0,,,,,2,4,3,,1-2-12,trio,1.0,1430,0,1430.0,700,730,settled,20260510.0,0,1-2-5; 1-2-8; 1-2-11; 1-2-12; 1-5-8; 1-8-11; 1-8-12,,,,,20260510,12.0,良,1.0,8.0,2.0,12.0,,1.0,3.3,3.3,2026080306,2026080306,1.0,1.0,1.0,良
202608030609,京都,9,烏丸S,A,13.0,2400.0,芝,良,6.0,,,,,1,10,7,,1-6-13,trio,0.0,0,0,0.0,700,-700,settled,20260510.0,0,2-5-6; 2-6-7; 2-6-12; 2-6-13; 5-6-12; 6-7-12; 6-12-13,,,,,20260510,13.0,良,6.0,2.0,12.0,13.0,,6.0,3.3,3.3,2026080306,2026080306,1.0,1.0,1.0,良
202608030610,京都,10,橘S,D,11.0,1400.0,芝,良,5.0,,,,,3,4,1,,4-5-6,trio,1.0,450,0,450.0,700,-250,settled,20260510.0,0,1-4-5; 1-5-10; 4-5-6; 4-5-8; 4-5-10; 5-6-10; 5-8-10,,,,,20260510,11.0,良,5.0,10.0,4.0,11.0,,5.0,4.2,4.2,2026080306,2026080306,1.0,1.0,1.0,良
202608030611,京都,11,平城京S,C,16.0,1800.0,ダ,良,10.0,,,,,2,1,9,,4-7-10,trio,1.0,680,0,680.0,700,-20,settled,20260510.0,0,2-4-10; 2-10-14; 4-5-10; 4-7-10; 4-10-14; 5-10-14; 7-10-14,,,,,20260510,16.0,良,10.0,4.0,14.0,16.0,,10.0,2.5,2.5,2026080306,2026080306,1.0,1.0,1.0,良
202608030612,京都,12,4歳以上2勝クラス,D,14.0,1400.0,ダ,良,14.0,,,,,1,9,12,,5-8-14,trio,0.0,0,0,0.0,700,-700,settled,20260510.0,0,2-8-14; 2-10-14; 2-11-14; 2-12-14; 8-10-14; 10-11-14; 10-12-14,,,,,20260510,14.0,良,14.0,10.0,2.0,14.0,,14.0,5.1,5.1,2026080306,2026080306,1.0,1.0,1.0,良
202604010501,新潟,1,3歳未勝利,C,15.0,1800.0,ダ,良,4.0,ハイロード,0.4348106315179539,8.0,7.0,1,3,2,,4-7-8,trio,1.0,1040,0,1040.0,700,340,settled,20260516.0,0,4-5-7; 4-5-8; 4-7-8; 4-7-11; 4-7-14; 4-8-11; 4-8-14,ストロングボーイ,0.0,クリムゾンリーフ,0.0,20260516,15.0,良,4.0,8.0,7.0,15.0,,4.0,5.4,5.4,2026040105,2026040105,,,,良
202604010502,新潟,2,3歳未勝利,D,15.0,1200.0,ダ,良,14.0,シュヴァルツシルト,0.4821484799701783,12.0,3.0,1,2,3,,3-12-14,trio,1.0,710,0,710.0,700,10,settled,20260516.0,0,3-4-14; 3-7-14; 3-12-14; 3-14-15; 4-12-14; 7-12-14; 12-14-15,ナムラロダン,0.0,フィールマイプラン,0.0,20260516,15.0,良,14.0,12.0,3.0,15.0,,14.0,2.5,2.5,2026040105,2026040105,,,,良
202604010503,新潟,3,3歳未勝利,C,16.0,1600.0,芝,良,9.0,バンオンタイム,0.594959480767016,8.0,14.0,2,13,1,,9-11-14,trio,1.0,2680,0,2680.0,700,1980,settled,20260516.0,0,1-8-9; 1-9-14; 8-9-11; 8-9-12; 8-9-14; 9-11-14; 9-12-14,リアライズガイザー,0.0,ミラキュラスアース,0.0,20260516,16.0,良,9.0,8.0,14.0,16.0,,9.0,5.2,5.2,2026040105,2026040105,,,,良
202604010504,新潟,4,3歳未勝利,A,11.0,1800.0,ダ,良,8.0,テリコス,0.5181307229197973,10.0,11.0,2,3,1,,8-10-11,trio,1.0,1370,0,1370.0,700,670,settled,20260516.0,0,4-8-10; 4-8-11; 6-8-10; 6-8-11; 7-8-10; 7-8-11; 8-10-11,ワンダーブリッツ,0.0,ボールドタワー,0.0,20260516,11.0,良,8.0,10.0,11.0,11.0,,8.0,9.4,9.4,2026040105,2026040105,,,,良
202604010505,新潟,5,3歳未勝利,C,16.0,1800.0,芝,良,1.0,アナザーフェイス,0.3220932764180433,8.0,13.0,1,9,12,,1-9-11,trio,0.0,0,0,0.0,700,-700,settled,20260516.0,0,1-6-8; 1-6-13; 1-8-9; 1-8-11; 1-8-13; 1-9-13; 1-11-13,シェーネエルデ,0.0,オーキーベルセルク,0.0,20260516,16.0,良,1.0,8.0,13.0,16.0,,1.0,3.5,3.5,2026040105,2026040105,,,,良
202604010507,新潟,7,4歳以上1勝クラス,D,13.0,1200.0,ダ,良,3.0,ペイシャマリーン,0.4773701086583901,1.0,2.0,13,7,4,,9-12-13,trio,0.0,0,0,0.0,700,-700,settled,20260516.0,0,1-2-3; 1-3-4; 1-3-11; 1-3-13; 2-3-4; 2-3-11; 2-3-13,フルドド,0.0,マダムイグレイン,0.0,20260516,13.0,良,3.0,1.0,2.0,13.0,,3.0,4.6,4.6,2026040105,2026040105,,,,良
202604010508,新潟,8,4歳以上1勝クラス,A,9.0,1800.0,ダ,良,5.0,ダノンヴェステル,0.6953112155954293,9.0,6.0,3,1,4,,5-7-9,trio,1.0,540,0,540.0,700,-160,settled,20260516.0,0,1-5-6; 1-5-9; 5-6-7; 5-6-8; 5-6-9; 5-7-9; 5-8-9,ファルコンミノル,0.0,ソナタン,0.0,20260516,9.0,良,5.0,9.0,6.0,9.0,,5.0,2.9,2.9,2026040105,2026040105,,,,良
202604010509,新潟,9,石打特別,C,16.0,1800.0,芝,良,12.0,ルールーリマ,0.5269599381856043,14.0,8.0,1,3,7,,6-12-14,trio,1.0,1050,0,1050.0,700,350,settled,20260516.0,0,3-8-12; 3-12-14; 5-8-12; 5-12-14; 6-8-12; 6-12-14; 8-12-14,キアラメンテ,0.0,クイーンズワーフ,0.0,20260516,16.0,良,12.0,14.0,8.0,16.0,,12.0,2.1,2.1,2026040105,2026040105,,,,良
202604010510,新潟,10,中ノ岳特別,A,9.0,1800.0,ダ,良,5.0,ソニックステップ,0.6278523574817139,8.0,4.0,9,2,8,,1-2-8,trio,0.0,0,0,0.0,700,-700,settled,20260516.0,0,1-4-5; 1-5-8; 4-5-6; 4-5-8; 4-5-9; 5-6-8; 5-8-9,ディアウス,0.0,スマートスピア,0.0,20260516,9.0,良,5.0,8.0,4.0,9.0,,5.0,6.3,6.3,2026040105,2026040105,,,,良
202604010511,新潟,11,新潟大賞典,C,15.0,2000.0,芝,良,14.0,シンハナーダ,0.7362439498560647,4.0,6.0,14,10,4,,3-9-11,trio,0.0,0,0,0.0,700,-700,settled,20260516.0,0,3-4-14; 3-6-14; 4-6-14; 4-12-14; 4-14-15; 6-12-14; 6-14-15,アンゴラブラック,0.0,ドゥラドーレス,0.0,20260516,15.0,良,14.0,4.0,6.0,15.0,,14.0,12.0,12.0,2026040105,2026040105,,,,良
202604010512,新潟,12,4歳以上1勝クラス,D,16.0,1400.0,芝,良,11.0,ワンコールアウェイ,0.625413835714332,1.0,5.0,2,7,5,,10-11-13,trio,0.0,0,0,0.0,700,-700,settled,20260516.0,0,1-3-11; 1-5-11; 1-10-11; 1-11-16; 3-5-11; 5-10-11; 5-11-16,ラトラース,0.0,ピアストイヤーズ,0.0,20260516,16.0,良,11.0,1.0,5.0,16.0,,11.0,3.2,3.2,2026040105,2026040105,,,,良
202605020701,東京,1,3歳未勝利,D,16.0,1400.0,ダ,良,1.0,オーシャンステラ,0.3707654479646927,13.0,7.0,1,13,6,,1-3-10,trio,0.0,0,0,0.0,700,-700,settled,20260516.0,0,1-3-7; 1-3-13; 1-4-7; 1-4-13; 1-6-7; 1-6-13; 1-7-13,アクロスメモリア,0.0,ホテルストリート,0.0,20260516,16.0,良,1.0,13.0,7.0,16.0,,1.0,3.7,3.7,2026050207,2026050207,,,,良
202605020702,東京,2,3歳未勝利,C,16.0,1600.0,ダ,良,5.0,アオイミズホ,0.3839649830530545,3.0,15.0,2,4,16,,5-13-14,trio,0.0,0,0,0.0,700,-700,settled,20260516.0,0,2-3-5; 2-5-15; 3-4-5; 3-5-10; 3-5-15; 4-5-15; 5-10-15,オーパパ,0.0,トロフィーポーズ,0.0,20260516,16.0,良,5.0,3.0,15.0,16.0,,5.0,3.4,3.4,2026050207,2026050207,,,,良
202605020703,東京,3,3歳未勝利,D,16.0,1300.0,ダ,良,12.0,ヴィスクレス,0.5478651312271513,16.0,11.0,2,3,4,,10-12-16,trio,1.0,7080,0,7080.0,700,6380,settled,20260516.0,0,8-11-12; 8-12-16; 10-11-12; 10-12-16; 11-12-13; 11-12-16; 12-13-16,レイズレガシー,0.0,ゲンテン,0.0,20260516,16.0,良,12.0,16.0,11.0,16.0,,12.0,19.7,19.7,2026050207,2026050207,,,,良
202605020704,東京,4,3歳未勝利,A,13.0,2000.0,芝,良,13.0,シェリーシュシュ,0.4562136202851278,12.0,7.0,7,3,5,,4-8-12,trio,0.0,0,0,0.0,700,-700,settled,20260516.0,0,4-7-13; 4-12-13; 7-8-13; 7-10-13; 7-12-13; 8-12-13; 10-12-13,ブライトエアリー,0.0,ボーントゥラブユー,0.0,20260516,13.0,良,13.0,12.0,7.0,13.0,,13.0,8.8,8.8,2026050207,2026050207,,,,良
202605020705,東京,5,3歳未勝利,D,18.0,1400.0,芝,良,2.0,ハニージョー,0.5198898671249172,12.0,11.0,3,2,15,,2-10-12,trio,0.0,0,0,0.0,700,-700,settled,20260516.0,0,1-2-11; 1-2-12; 2-4-11; 2-4-12; 2-9-11; 2-9-12; 2-11-12,レヴェランジェ,0.0,ベラジオカイザー,0.0,20260516,18.0,良,2.0,12.0,11.0,18.0,,2.0,3.2,3.2,2026050207,2026050207,,,,良
202605020706,東京,6,3歳1勝クラス,A,8.0,2400.0,芝,良,4.0,イブキ,0.6025021551361177,3.0,8.0,2,1,3,,3-4-8,trio,1.0,430,0,430.0,700,-270,settled,20260516.0,0,1-3-4; 1-4-8; 3-4-5; 3-4-7; 3-4-8; 4-5-8; 4-7-8,マジョレルブルー,0.0,ブラウンバナナ,0.0,20260516,8.0,良,4.0,3.0,8.0,8.0,,4.0,3.5,3.5,2026050207,2026050207,,,,良
202605020707,東京,7,3歳1勝クラス,D,16.0,1400.0,ダ,良,8.0,タイキブリッツェン,0.4644205398360904,3.0,6.0,4,5,7,,4-9-13,trio,0.0,0,0,0.0,700,-700,settled,20260516.0,0,3-4-8; 3-6-8; 3-8-9; 3-8-12; 4-6-8; 6-8-9; 6-8-12,ウィッキドピケット,0.0,リアライズブライト,0.0,20260516,16.0,良,8.0,3.0,6.0,16.0,,8.0,6.3,6.3,2026050207,2026050207,,,,良
202605020708,東京,8,4歳以上1勝クラス,C,16.0,1600.0,ダ,良,15.0,ハクシンブライアン,0.5629440861194184,2.0,12.0,3,5,8,,1-14-15,trio,0.0,0,0,0.0,700,-700,settled,20260516.0,0,2-3-15; 2-11-15; 2-12-15; 2-13-15; 3-12-15; 11-12-15; 12-13-15,ドリーミングアップ,0.0,ビービーバザーク,0.0,20260516,16.0,良,15.0,2.0,12.0,16.0,,15.0,3.5,3.5,2026050207,2026050207,,,,良
202605020709,東京,9,調布特別,A,9.0,1800.0,芝,良,3.0,シャンソンドール,0.6489787813121799,6.0,1.0,2,6,5,,3-5-7,trio,0.0,0,0,0.0,700,-700,settled,20260516.0,0,1-3-5; 1-3-6; 1-3-8; 1-3-9; 3-5-6; 3-6-8; 3-6-9,ウィルサヴァイブ,0.0,ルクスジニア,0.0,20260516,9.0,良,3.0,6.0,1.0,9.0,,3.0,2.0,2.0,2026050207,2026050207,,,,良
202605020710,東京,10,立川特別,D,12.0,1400.0,ダ,良,9.0,アンクエンチャブル,0.7157294808549305,12.0,6.0,10,3,2,,6-8-12,trio,0.0,0,0,0.0,700,-700,settled,20260516.0,0,2-6-9; 2-9-12; 6-8-9; 6-9-11; 6-9-12; 8-9-12; 9-11-12,レーティッシュ,0.0,ベラジオワールド,0.0,20260516,12.0,良,9.0,12.0,6.0,12.0,,9.0,10.8,10.8,2026050207,2026050207,,,,良
202605020711,東京,11,六社S,C,15.0,2400.0,芝,良,6.0,トリプルコーク,0.7099934499466182,7.0,2.0,14,1,6,,4-7-8,trio,0.0,0,0,0.0,700,-700,settled,20260516.0,0,2-4-6; 2-6-7; 2-6-8; 2-6-15; 4-6-7; 6-7-8; 6-7-15,キングスコール,0.0,バレンタインガール,0.0,20260516,15.0,良,6.0,7.0,2.0,15.0,,6.0,2.1,2.1,2026050207,2026050207,,,,良
202605020712,東京,12,4歳以上1勝クラス,A,14.0,1600.0,ダ,良,10.0,コルヴィル,0.5023826643072101,9.0,1.0,5,2,7,,4-9-11,trio,0.0,0,0,0.0,700,-700,settled,20260516.0,0,1-4-10; 1-5-10; 1-9-10; 1-10-11; 4-9-10; 5-9-10; 9-10-11,ケープウィッカム,0.0,ベルフィーヌ,0.0,20260516,14.0,良,10.0,9.0,1.0,14.0,,10.0,12.8,12.8,2026050207,2026050207,,,,良
