horse_name,horse_id,umaban,horse_weight,weight_carry,age,sex,distance,surface,condition,course,course_enc,surface_enc,condition_enc,sex_enc,horse_num,num_horses,odds,pop_rank,jockey_name,finish,bracket,race_id,prev_finish,prev2_finish,prev3_finish,avg_finish_3r,best_finish_3r,top3_count_3r,finish_trend,prev_odds_log,rest_days,rest_category,dist_change,dist_change_abs,target
フカイ,2018100704,4,488,56.0,4,牡,1600,ダ,不良,,10,1,3,0,4,7,15.0,8,丸野勝虎,7,4,202247071502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
スタンレー,2020102493,6,447,55.0,2,牡,1600,ダ,不良,,10,1,3,0,6,8,15.0,8,大原浩司,1,6,202247071504,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ボルドーユニコーン,2020100557,7,390,54.0,2,牝,1600,ダ,不良,,10,1,3,1,7,8,15.0,8,今井貴大,2,7,202247071504,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ノーブル,2020100625,4,410,54.0,2,牝,1600,ダ,不良,,10,1,3,1,4,8,15.0,8,大畑雅章,3,4,202247071504,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ツミキヒトツ,2020105002,2,442,55.0,2,牡,1600,ダ,不良,,10,1,3,0,2,8,15.0,8,渡辺竜也,4,2,202247071504,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
コパノニース,2020104591,8,449,54.0,2,牡,1600,ダ,不良,,10,1,3,0,8,8,15.0,8,東川慎,5,8,202247071504,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
タリスマメモリー,2020107155,3,398,54.0,2,牝,1600,ダ,不良,,10,1,3,1,3,8,15.0,8,丸野勝虎,6,3,202247071504,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
アップフェリス,2020104026,5,424,54.0,2,牝,1600,ダ,不良,,10,1,3,1,5,8,15.0,8,加藤聡一,7,5,202247071504,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
マイロマンス,2020102509,1,442,54.0,2,牝,1600,ダ,不良,,10,1,3,1,1,8,15.0,8,向山牧,8,1,202247071504,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
セルクルクルミ,2018100146,8,428,51.0,4,牝,1600,ダ,不良,,10,1,3,1,8,8,15.0,8,長江慶悟,1,8,202247071505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
アウティミアー,2016105241,7,422,50.0,6,牝,1600,ダ,不良,,10,1,3,1,7,8,15.0,8,深澤杏花,2,7,202247071505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ミニマムーン,2017101076,4,446,53.0,5,牝,1600,ダ,不良,,10,1,3,1,4,8,15.0,8,東川慎,3,4,202247071505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
パトローナム,2017101582,1,438,55.0,5,牡,1600,ダ,不良,,10,1,3,0,1,8,15.0,8,塚本征吾,4,1,202247071505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
デクラーク,2018102192,2,449,56.0,4,牡,1600,ダ,不良,,10,1,3,0,2,8,15.0,8,友森翔太,5,2,202247071505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
パルスレート,2016104525,6,475,54.0,6,牝,1600,ダ,不良,,10,1,3,1,6,8,15.0,8,丸山真一,6,6,202247071505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
レッツシンク,2017104360,3,468,56.0,5,牡,1600,ダ,不良,,10,1,3,0,3,8,15.0,8,大原浩司,7,3,202247071505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ハッシュタグ,2014105931,5,477,56.0,8,牡,1600,ダ,不良,,10,1,3,0,5,8,15.0,8,森島貴之,8,5,202247071505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
アドマイヤグルス,2017105338,7,501,57.0,5,牡,1600,ダ,重,笠松,20,1,2,0,7,8,15.0,8,向山牧,1,7,202247071507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ハッピーヘイロー,2018104493,6,446,55.0,4,牝,1600,ダ,重,笠松,20,1,2,1,6,8,15.0,8,渡辺竜也,2,6,202247071507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ビックバレリーナ,2017104319,5,451,55.0,5,牝,1600,ダ,重,笠松,20,1,2,1,5,8,15.0,8,大畑雅章,3,5,202247071507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ヒシハムザリバー,2015104478,4,464,57.0,7,牡,1600,ダ,重,笠松,20,1,2,0,4,8,15.0,8,今井貴大,4,4,202247071507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
プロペラシャフト,2018106016,2,510,57.0,4,牡,1600,ダ,重,笠松,20,1,2,0,2,8,15.0,8,森島貴之,5,2,202247071507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ゲンパチボロネーゼ,2018102820,1,478,57.0,4,牡,1600,ダ,重,笠松,20,1,2,0,1,8,15.0,8,大原浩司,6,1,202247071507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
プレリュードノート,2018105543,3,452,57.0,4,セ,1600,ダ,重,笠松,20,1,2,2,3,8,15.0,8,松本剛志,7,3,202247071507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
スマイルアカサカ,2018101270,8,434,57.0,4,牡,1600,ダ,重,笠松,20,1,2,0,8,8,15.0,8,丸山真一,8,8,202247071507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ユーセイブラッキー,2019106642,8,411,51.0,3,牝,1600,ダ,重,,10,1,2,1,8,9,15.0,8,及川烈,1,7,202247071510,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
タイセイナトゥーラ,2019105961,4,431,54.0,3,牝,1600,ダ,重,,10,1,2,1,4,9,15.0,8,今井貴大,2,3,202247071510,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
セイキングダム,2019106945,5,470,56.0,3,牡,1600,ダ,重,,10,1,2,0,5,9,15.0,8,丸野勝虎,3,4,202247071510,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
サクラトップグッド,2019100842,9,468,56.0,3,牡,1600,ダ,重,,10,1,2,0,9,9,15.0,8,松本剛志,4,8,202247071510,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ガンネル,2019103522,7,436,56.0,3,牡,1600,ダ,重,,10,1,2,0,7,9,15.0,8,森島貴之,5,6,202247071510,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
マルヨニキーヤ,2019102651,3,483,53.0,3,牝,1600,ダ,重,,10,1,2,1,3,9,15.0,8,東川慎,6,2,202247071510,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
サンジョノコ,2019100422,6,478,50.0,3,牝,1600,ダ,重,,10,1,2,1,6,9,15.0,8,深澤杏花,7,5,202247071510,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
プリンセスカーリ,2019106436,1,435,53.0,3,牝,1600,ダ,重,,10,1,2,1,1,9,15.0,8,塚本征吾,8,1,202247071510,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ハルルン,2019105801,2,444,54.0,3,牝,1600,ダ,重,,10,1,2,1,2,9,15.0,8,渡辺竜也,9,1,202247071510,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
カナデソニック,2019103357,3,454,54.0,3,牝,1600,ダ,重,,10,1,2,1,3,8,15.0,8,森島貴之,1,3,202247071511,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
カントリードーロ,2019101731,4,436,54.0,3,牝,1600,ダ,重,,10,1,2,1,4,8,15.0,8,向山牧,2,4,202247071511,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
クレールアドレ,2019104418,7,483,54.0,3,牝,1600,ダ,重,,10,1,2,1,7,8,15.0,8,松本剛志,3,7,202247071511,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
スキューマパーラ,2019102598,5,428,54.0,3,牝,1600,ダ,重,,10,1,2,1,5,8,15.0,8,大原浩司,4,5,202247071511,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
エクレールブリアン,2019106231,8,429,56.0,3,牡,1600,ダ,重,,10,1,2,0,8,8,15.0,8,渡辺竜也,5,8,202247071511,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ハリーオンダウン,2019103766,6,444,54.0,3,牝,1600,ダ,重,,10,1,2,1,6,8,15.0,8,今井貴大,6,6,202247071511,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ボルドーアドゥール,2019101598,2,394,51.0,3,牝,1600,ダ,重,,10,1,2,1,2,8,15.0,8,長江慶悟,7,2,202247071511,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
パステルモグモグ,2019106568,1,406,54.0,3,牝,1600,ダ,重,,10,1,2,1,1,8,15.0,8,加藤聡一,8,1,202247071511,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ダノンレジーナ,2016103150,10,471,55.0,6,牝,1600,ダ,重,,10,1,2,1,10,12,15.0,8,本橋孝太,1,7,202250071511,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
シークレットローザ,2017101108,2,467,55.0,5,牝,1600,ダ,重,,10,1,2,1,2,12,15.0,8,吉村智洋,2,1,202250071511,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
デンコウハピネス,2016100854,7,460,55.0,6,牝,1600,ダ,重,,10,1,2,1,7,12,15.0,8,田中学,3,5,202250071511,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ステラモナーク,2017102452,3,495,55.0,5,牝,1600,ダ,重,,10,1,2,1,3,12,15.0,8,下原理,4,2,202250071511,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ジュランビル,2016100794,6,475,55.0,6,牝,1600,ダ,重,,10,1,2,1,6,12,15.0,8,落合玄太,5,4,202250071511,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ユウキラフェール,2017106736,11,474,55.0,5,牝,1600,ダ,重,,10,1,2,1,11,12,15.0,8,杉浦健太,6,7,202250071511,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
メモリーコウ,2015103681,12,472,55.0,7,牝,1600,ダ,重,,10,1,2,1,12,12,15.0,8,吉原寛人,7,8,202250071511,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ギルランディーナ,2018105094,9,455,55.0,4,牝,1600,ダ,重,,10,1,2,1,9,12,15.0,8,廣瀬航,8,6,202250071511,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ロカマドール,2016101443,8,455,55.0,6,牝,1600,ダ,重,,10,1,2,1,8,12,15.0,8,山崎誠士,9,5,202250071511,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
シーアフェアリー,2015104098,4,475,55.0,7,牝,1600,ダ,重,,10,1,2,1,4,12,15.0,8,岡部誠,10,3,202250071511,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ステップシュート,2014106494,1,476,55.0,8,牝,1600,ダ,重,,10,1,2,1,1,12,15.0,8,井上幹太,11,1,202250071511,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ナナカマドカ,2016105985,5,473,55.0,6,牝,1600,ダ,重,,10,1,2,1,5,12,15.0,8,川原正一,12,3,202250071511,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ロイヤルウィーブ,2018102335,3,528,56.0,4,牡,1600,ダ,稍重,,10,1,1,0,3,6,15.0,8,鈴木祐,1,3,202235072501,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
トーセンオパール,2016103849,2,418,54.0,6,牝,1600,ダ,稍重,,10,1,1,1,2,6,15.0,8,塚本涼人,2,2,202235072501,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ナナナナナイロ,2018102778,1,423,54.0,4,牝,1600,ダ,稍重,,10,1,1,1,1,6,15.0,8,木村暁,3,1,202235072501,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ヤマニンココット,2018103327,4,464,54.0,4,牝,1600,ダ,稍重,,10,1,1,1,4,6,15.0,8,高橋悠里,4,5,202235072501,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
バジガクルージュ,2015103940,6,437,54.0,7,牝,1600,ダ,稍重,,10,1,1,1,6,6,15.0,8,小林凌,5,7,202235072501,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ヤマニンムジカ,2018102014,5,482,54.0,4,牝,1600,ダ,稍重,,10,1,1,1,5,6,15.0,8,菅原辰徳,6,6,202235072501,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
エイジ,2018103930,7,509,56.0,4,牡,1600,ダ,稍重,,10,1,1,0,7,7,15.0,8,山本聡哉,1,7,202235072509,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ノボユキ,2017102926,2,455,54.0,5,牝,1600,ダ,稍重,,10,1,1,1,2,7,15.0,8,高橋悠里,2,2,202235072509,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ハットルヴァン,2017104825,3,472,56.0,5,セ,1600,ダ,稍重,,10,1,1,2,3,7,15.0,8,塚本涼人,3,3,202235072509,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ヤマニンレガリーノ,2013101780,1,471,51.0,9,牝,1600,ダ,稍重,,10,1,1,1,1,7,15.0,8,関本玲花,4,1,202235072509,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
トーセンローラ,2018105691,4,408,54.0,4,牝,1600,ダ,稍重,,10,1,1,1,4,7,15.0,8,木村暁,5,4,202235072509,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
キーポジション,2015100115,6,467,56.0,7,牡,1600,ダ,稍重,,10,1,1,0,6,7,15.0,8,坂口裕一,6,6,202235072509,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
メイクミーラフ,2016101732,8,463,54.0,6,牝,1600,ダ,稍重,,10,1,1,1,8,7,15.0,8,菅原辰徳,7,8,202235072509,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ダコタブラックヒル,2017102688,8,483,56.0,5,牡,1600,ダ,稍重,,10,1,1,0,8,9,15.0,8,菅原辰徳,1,7,202235072510,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
オークレイコート,2017106341,9,462,51.0,5,牝,1600,ダ,稍重,,10,1,1,1,9,9,15.0,8,関本玲花,2,8,202235072510,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ケイリュウアサヒ,2017106771,4,383,54.0,5,牝,1600,ダ,稍重,,10,1,1,1,4,9,15.0,8,関本淳,3,3,202235072510,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ボルドープラージュ,2016100755,5,449,54.0,6,牝,1600,ダ,稍重,,10,1,1,1,5,9,15.0,8,坂口裕一,4,4,202235072510,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ブルックスジョイ,2018102337,7,479,54.0,4,牝,1600,ダ,稍重,,10,1,1,1,7,9,15.0,8,塚本涼人,5,6,202235072510,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ブラントン,2018100061,1,484,56.0,4,牡,1600,ダ,稍重,,10,1,1,0,1,9,15.0,8,高橋悠里,6,1,202235072510,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
イヴァルディ,2018104760,6,532,56.0,4,牡,1600,ダ,稍重,,10,1,1,0,6,9,15.0,8,村上忍,7,5,202235072510,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ノットオンリー,2014105604,3,448,56.0,8,セ,1600,ダ,稍重,,10,1,1,2,3,9,15.0,8,山本政聡,8,2,202235072510,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
コウジクン,2018101248,2,496,56.0,4,セ,1600,ダ,稍重,,10,1,1,2,2,9,15.0,8,山本聡哉,9,1,202235072510,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
エルプシャフト,2013106025,6,468,56.0,9,牡,1600,ダ,稍重,,10,1,1,0,6,7,15.0,8,山本聡哉,1,6,202235072512,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ホープホワイト,2017101152,4,461,54.0,5,牝,1600,ダ,稍重,,10,1,1,1,4,7,15.0,8,高橋悠里,2,4,202235072512,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ベルフラカン,2017106224,7,477,56.0,5,セ,1600,ダ,稍重,,10,1,1,2,7,7,15.0,8,菅原辰徳,3,7,202235072512,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
リンシャンカイホウ,2015105287,2,442,56.0,7,セ,1600,ダ,稍重,,10,1,1,2,2,7,15.0,8,村上忍,4,2,202235072512,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ナムラバンザイ,2015102800,1,456,56.0,7,牡,1600,ダ,稍重,,10,1,1,0,1,7,15.0,8,山本政聡,5,1,202235072512,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
タオルデスカーフ,2015102084,5,486,54.0,7,牝,1600,ダ,稍重,,10,1,1,1,5,7,15.0,8,鈴木祐,6,5,202235072512,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
アークオブメジャー,2017101583,3,435,51.0,5,牝,1600,ダ,稍重,,10,1,1,1,3,7,15.0,8,関本玲花,7,3,202235072512,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
オークハンプトン,2018105132,1,487,55.0,4,牡,1600,ダ,良,,10,1,0,0,1,7,15.0,8,本田正重,1,1,202243072507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ブラヴール,2017102172,2,506,57.0,5,牡,1600,ダ,良,,10,1,0,0,2,7,15.0,8,石崎駿,2,2,202243072507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
キタノインディ,2018100531,6,484,57.0,4,牡,1600,ダ,良,,10,1,0,0,6,7,15.0,8,張田昂,3,6,202243072507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ゴーマイウェイ,2016103174,4,505,57.0,6,牡,1600,ダ,良,,10,1,0,0,4,7,15.0,8,實川純一,4,4,202243072507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
イリオン,2015105397,5,454,57.0,7,牡,1600,ダ,良,,10,1,0,0,5,7,15.0,8,本橋孝太,5,5,202243072507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
パーソナルマキ,2013100958,7,494,55.0,9,牡,1600,ダ,良,,10,1,0,0,7,7,15.0,8,吉留孝司,6,7,202243072507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ランスオブプラーナ,2016106252,3,498,57.0,6,牡,1600,ダ,良,,10,1,0,0,3,7,15.0,8,町田直希,7,3,202243072507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
カウンターパート,2016101072,13,557,53.0,6,牡,1600,ダ,良,,10,1,0,0,13,13,15.0,8,谷内貫太,1,8,202244072502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
サンクスグランパ,2018106625,3,453,56.0,4,セ,1600,ダ,良,,10,1,0,2,3,13,15.0,8,瀬川将輝,2,2,202244072502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
レッドインテンス,2018106316,14,484,56.0,4,牡,1600,ダ,良,,10,1,0,0,14,13,15.0,8,藤本現暉,3,8,202244072502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ミヤビラブコール,2017103683,12,500,54.0,5,牝,1600,ダ,良,,10,1,0,1,12,13,15.0,8,笹川翼,4,7,202244072502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
マルカンデイジー,2018102141,4,451,52.0,4,牝,1600,ダ,良,,10,1,0,1,4,13,15.0,8,菅原涼太,5,2,202244072502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ツネリュウオー,2018102565,5,448,51.0,4,牝,1600,ダ,良,,10,1,0,1,5,13,15.0,8,新原周馬,6,3,202244072502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ベジタブルストア,2018109049,7,454,56.0,4,セ,1600,ダ,良,,10,1,0,2,7,13,15.0,8,中村尚平,7,4,202244072502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ルナシーナ,2017103471,2,460,54.0,5,牝,1600,ダ,良,,10,1,0,1,2,13,15.0,8,石川駿介,8,1,202244072502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
リュウキタイヨウ,2017101050,11,429,56.0,5,セ,1600,ダ,良,,10,1,0,2,11,13,15.0,8,東原悠善,9,7,202244072502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ピーチライヒ,2017103639,1,415,51.0,5,牝,1600,ダ,良,,10,1,0,1,1,13,15.0,8,野畑凌,10,1,202244072502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
クインズユーカリ,2018103817,9,472,54.0,4,牝,1600,ダ,良,,10,1,0,1,9,13,15.0,8,今野忠成,11,5,202244072502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
レヴィ,2017104946,6,446,54.0,5,牝,1600,ダ,良,,10,1,0,1,6,13,15.0,8,山林堂信,12,4,202244072502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ラバテラクロス,2018101229,8,440,54.0,4,牝,1600,ダ,良,,10,1,0,1,8,13,15.0,8,本村直樹,13,5,202244072502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
グレートミアン,2019101189,8,493,56.0,3,牡,1600,ダ,良,,10,1,0,0,8,12,15.0,8,安藤洋一,1,5,202244072503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
パワポケトシ,2019102248,9,467,56.0,3,牡,1600,ダ,良,,10,1,0,0,9,12,15.0,8,瀬川将輝,2,6,202244072503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
クロフネノホシ,2019103599,4,453,56.0,3,牡,1600,ダ,良,,10,1,0,0,4,12,15.0,8,東原悠善,3,3,202244072503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
アタッチメント,2019102020,6,475,56.0,3,牡,1600,ダ,良,,10,1,0,0,6,12,15.0,8,中村尚平,4,4,202244072503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
カセノシンユウ,2019102725,11,486,56.0,3,牡,1600,ダ,良,,10,1,0,0,11,12,15.0,8,千田洋,5,7,202244072503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ホクセンダンスキイ,2019106061,10,497,54.0,3,牝,1600,ダ,良,,10,1,0,1,10,12,15.0,8,松崎正泰,6,7,202244072503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
セフティパース,2019103294,1,490,51.0,3,牝,1600,ダ,良,,10,1,0,1,1,12,15.0,8,谷内貫太,7,1,202244072503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
エスディージーズ,2019101740,5,543,56.0,3,牡,1600,ダ,良,,10,1,0,0,5,12,15.0,8,石川駿介,8,3,202244072503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ニケクィーン,2019106949,7,432,54.0,3,牝,1600,ダ,良,,10,1,0,1,7,12,15.0,8,遠藤健太,9,5,202244072503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
イノデブレイク,2019105884,12,427,53.0,3,牡,1600,ダ,良,,10,1,0,0,12,12,15.0,8,田中洸多,10,8,202244072503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
カワイイモモチャン,2019106095,3,413,51.0,3,牝,1600,ダ,良,,10,1,0,1,3,12,15.0,8,後藤蒼二,11,2,202244072503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
アルヴェール,2019104280,2,498,56.0,3,牡,1600,ダ,良,,10,1,0,0,2,12,15.0,8,笹川翼,12,1,202244072503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ミツカネパルファン,2019101546,6,456,54.0,3,牝,1600,ダ,良,,10,1,0,1,6,14,15.0,8,達城龍次,1,3,202244072505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
エーギル,2019104944,1,491,56.0,3,牡,1600,ダ,良,,10,1,0,0,1,14,15.0,8,真島大輔,2,1,202244072505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
フォルモナ,2019104398,12,406,51.0,3,牝,1600,ダ,良,,10,1,0,1,12,14,15.0,8,後藤蒼二,3,7,202244072505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ラントゥザヒル,2019101142,3,458,51.0,3,牝,1600,ダ,良,,10,1,0,1,3,14,15.0,8,野畑凌,4,2,202244072505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
メモリーソシアル,2019103775,13,419,54.0,3,牝,1600,ダ,良,,10,1,0,1,13,14,15.0,8,吉井章,5,7,202244072505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ユキノリッキー,2019104205,9,462,54.0,3,牝,1600,ダ,良,,10,1,0,1,9,14,15.0,8,藤本現暉,6,5,202244072505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ナンノジョーダン,2019100014,4,450,51.0,3,牝,1600,ダ,良,,10,1,0,1,4,14,15.0,8,谷内貫太,7,2,202244072505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
サブノフューチャー,2019104206,11,396,51.0,3,牝,1600,ダ,良,,10,1,0,1,11,14,15.0,8,新原周馬,8,6,202244072505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
スピーディパイン,2019101582,7,439,56.0,3,牡,1600,ダ,良,,10,1,0,0,7,14,15.0,8,西啓太,9,4,202244072505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ウエノマルカエデ,2019104379,8,433,54.0,3,牝,1600,ダ,良,,10,1,0,1,8,14,15.0,8,高野誠毅,10,5,202244072505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
リュウワンオレッチ,2019100229,2,484,56.0,3,牡,1600,ダ,良,,10,1,0,0,2,14,15.0,8,中村尚平,11,1,202244072505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
クリスタルレイ,2019106020,5,431,52.0,3,牝,1600,ダ,良,,10,1,0,1,5,14,15.0,8,菅原涼太,12,3,202244072505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
セクシーマインド,2019100717,10,444,54.0,3,牝,1600,ダ,良,,10,1,0,1,10,14,15.0,8,笹川翼,13,6,202244072505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
オリオンアバンティ,2019106272,14,458,56.0,3,牡,1600,ダ,良,,10,1,0,0,14,14,15.0,8,高橋昭平,14,8,202244072505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ガニュメデスレイ,2017106649,8,416,56.0,5,牡,1600,ダ,良,,10,1,0,0,8,8,15.0,8,西啓太,1,8,202244072506,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ダンスマティス,2017104320,6,542,56.0,5,牡,1600,ダ,良,,10,1,0,0,6,8,15.0,8,真島大輔,2,6,202244072506,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
