trainer_code,del_flag,del_date,trainer_name,trainer_kana,trainer_short,area_code,area_name,birthday,first_year,trainer_comment,comment_date,year_leading,year_flat_1,year_flat_2,year_flat_3,year_flat_out,year_obs_1,year_obs_2,year_obs_3,year_obs_out,year_special_win,year_graded_win,last_leading,last_flat_1,last_flat_2,last_flat_3,last_flat_out,total_flat_1,total_flat_2,total_flat_3,total_flat_out,data_date
10323,0,00000000,高市圭二,タカイチ　ケイジ,高市圭,1,美浦,19550818,1996.0,元騎手。最近の調教師らしく乗込量は豊富,,63.0,1.0,0.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,16.0,10.0,14.0,206.0,288,348,360,3855,20200222
10259,0,20200303,山内研二,ヤマウチ　ケンジ,山内研,2,栗東,19490630,1987.0,新馬での勝ち上がりは驚異的,20020815,37.0,4.0,9.0,7.0,55.0,0.0,1.0,1.0,1.0,0.0,0.0,57.0,16.0,21.0,16.0,248.0,841,790,736,6694,20200301
10318,0,20200303,作田誠二,サクタ　セイジ,作田誠,2,栗東,19490307,1995.0,,,76.0,2.0,2.0,4.0,37.0,0.0,0.0,0.0,2.0,1.0,0.0,91.0,3.0,7.0,4.0,155.0,270,245,265,3547,20200301
10343,0,00000000,高橋義博,タカハシ　ヨシヒロ,高橋博,1,美浦,19510207,1998.0,,,88.0,3.0,1.0,1.0,61.0,0.0,0.0,0.0,3.0,2.0,0.0,91.0,3.0,4.0,10.0,118.0,120,149,170,3262,20200822
30681,0,20200815,渡辺博文,ワタナベ　ヒロフミ,渡辺博,3,佐賀,19660704,2020.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,1,20200822
30013,0,20200320,井上孝彦,イノウエ　タカヒコ,井上孝,3,笠松,19610109,2020.0,,,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,6,3,134,20200905
30616,0,20200829,石川浩文,イシカワ　ヒロフミ,石川浩,3,佐賀,19630118,2020.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,2,20200905
30280,0,20200906,林和弘,ハヤシ　カズヒロ,林和弘,3,北海,19640429,2020.0,,,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,1,3,6,59,20200912
70227,0,20201203,Ａ．マルチア,Ａ．マルチアリス,マルチ,3,仏国,19830523,2020.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,1,20201205
30683,0,20201212,稲益貴弘,イナマス　タカヒロ,稲益貴,3,船橋,19800502,2020.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,1,20201219
30622,0,20210117,林隆之,ハヤシ　タカユキ,林隆之,3,川崎,19730201,2021.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,2,20210123
10308,0,20210228,西橋豊治,ニシハシ　トヨジ,西橋豊,2,栗東,19500318,1994.0,,,72.0,2.0,0.0,3.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0,86.0,9.0,3.0,8.0,188.0,209,271,272,4482,20210227
30366,0,20210221,山崎尋美,ヤマザキ　ヒロミ,山崎尋,3,川崎,19570203,2021.0,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,32,20210227
30656,0,20210221,坂本和也,サカモト　カズヤ,坂本和,3,園田,19731018,2021.0,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,0,0,0,6,20210227
30682,0,20201024,佐野謙二,サノ　ケンジ,佐野謙,3,大井,19640530,2020.0,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0,0,0,1,20210227
30678,0,20200307,須田和伸,スダ　カズノブ,須田和,3,大井,19710808,2020.0,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0,0,0,1,20210228
10319,1,20210228,田所秀孝,タドコロ　ヒデタカ,田所秀,2,栗東,19501031,1995.0,,,88.0,0.0,5.0,1.0,46.0,0.0,0.0,0.0,2.0,0.0,0.0,79.0,12.0,9.0,10.0,239.0,350,371,366,5115,20210306
10320,1,20210228,松田国英,マツダ　クニヒデ,松田国,2,栗東,19500928,1995.0,強弱はっきりした調教を課す。,20020815,21.0,5.0,4.0,5.0,27.0,0.0,0.0,1.0,1.0,1.0,0.0,29.0,26.0,25.0,25.0,138.0,619,530,468,3542,20210306
10327,1,20210228,西浦勝一,ニシウラ　カツイチ,西浦勝,2,栗東,19510207,1996.0,素質馬はじっくり使うタイプ。,20020815,33.0,4.0,5.0,5.0,38.0,0.0,0.0,0.0,1.0,2.0,1.0,61.0,16.0,18.0,17.0,220.0,448,428,442,4034,20210306
10335,1,20210228,星野忍,ホシノ　シノブ,星野忍,1,美浦,19501229,1997.0,,,75.0,1.0,0.0,0.0,27.0,0.0,1.0,0.0,7.0,0.0,0.0,88.0,5.0,2.0,8.0,158.0,120,136,156,3183,20210306
10337,1,20210228,石坂正,イシザカ　セイ,石坂正,2,栗東,19501224,1997.0,橋口流継承の傾向,20020815,34.0,4.0,5.0,3.0,37.0,0.0,0.0,0.0,0.0,2.0,0.0,18.0,30.0,27.0,22.0,217.0,689,591,534,3986,20210306
10362,1,20210228,角居勝彦,スミイ　カツヒコ,角居勝,2,栗東,19640328,2000.0,,,78.0,1.0,5.0,3.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,27.0,25.0,22.0,183.0,743,595,476,3599,20210306
10366,1,20210228,湯窪幸雄,ユクボ　サチオ,湯窪幸,2,栗東,19501109,2000.0,,,61.0,3.0,2.0,0.0,36.0,0.0,0.0,0.0,3.0,0.0,0.0,83.0,9.0,12.0,13.0,171.0,249,242,296,3546,20210306
30685,0,20210306,野口寛仁,ノグチ　ヒロヒト,野口寛,3,浦和,19870509,2021.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,1,20210313
30629,0,20210530,菅原勲,スガワラ　イサオ,菅原勲,3,岩手,19630725,2021.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,0,0,0,7,20210605
30266,0,20210905,堂山芳則,ドウヤマ　ヨシノリ,堂山芳,3,北海,19510116,2021.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,14,12,17,179,20210911
30631,0,20210911,板垣吉則,イタガキ　ヨシノリ,板垣吉,3,岩手,19720903,2021.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,1,1,3,20210918
30686,0,20211121,大山寿文,オオヤマ　トシフミ,大山寿,3,西脇,19720307,2021.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,1,20211127
30684,0,20210904,櫻井拓章,サクライ　ヒロアキ,櫻井拓,3,北海,19730217,2021.0,,,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0,0,0,4,20211204
30593,0,20211205,山中尊徳,ヤマナカ　タカノリ,山中尊,3,船橋,19680803,2021.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0,1,0,6,20211211
10303,1,20211220,藤原辰雄,フジワラ　タツオ,藤原辰,1,美浦,19520125,1994.0,,,85.0,4.0,9.0,11.0,142.0,0.0,0.0,1.0,5.0,1.0,0.0,83.0,6.0,5.0,11.0,183.0,328,360,344,3739,20211225
30652,0,20220123,渋谷信博,シブヤ　ノブヒロ,渋谷博,3,船橋,19700101,2022.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,2,20220129
30664,0,20220130,福永敏,フクナガ　サトシ,福永敏,3,大井,19670908,2022.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,0,0,0,5,20220205
30556,0,20220220,矢野義幸,ヤノ　ヨシユキ,矢野義,3,船橋,19510205,2022.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0,0,0,15,20220226
10227,1,20220228,高橋祥泰,タカハシ　ヨシヤス,高橋祥,1,美浦,19520131,1983.0,休み明けは走る。使い込むと妙味なし。,20020815,44.0,2.0,2.0,7.0,26.0,0.0,1.0,0.0,0.0,1.0,0.0,40.0,15.0,24.0,12.0,157.0,608,656,600,5746,20220227
10249,1,20220228,柄崎孝,ツカザキ　タカシ,柄崎孝,1,美浦,19511124,1986.0,,,74.0,1.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,2.0,4.0,4.0,125.0,266,313,319,4655,20220227
10256,1,20220228,藤沢和雄,フジサワ　カズオ,藤沢和,1,美浦,19510922,1987.0,休み明けの人気馬危険！叩き２走目が狙い。,20020815,1.0,9.0,8.0,3.0,35.0,2.0,0.0,2.0,6.0,0.0,0.0,4.0,32.0,42.0,22.0,167.0,1526,1128,904,5233,20220227
10262,1,20220228,古賀史生,コガ　フミオ,古賀史,1,美浦,19511004,1988.0,,,69.0,1.0,0.0,5.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,5.0,11.0,11.0,154.0,511,490,438,4505,20220227
10277,1,20220228,田中清隆,タナカ　キヨタカ,田中清,1,美浦,19511216,1990.0,派手さはないが、堅実に走るタイプが多い。,20020815,56.0,1.0,0.0,0.0,32.0,1.0,0.0,0.0,1.0,0.0,0.0,89.0,2.0,7.0,7.0,175.0,486,492,505,4878,20220227
10284,1,20220228,浅見秀一,アサミ　ヒデカズ,浅見秀,2,栗東,19510511,1991.0,メジロの活躍が浮沈の鍵,20020815,58.0,3.0,2.0,3.0,46.0,0.0,0.0,0.0,5.0,0.0,0.0,33.0,21.0,18.0,9.0,258.0,608,621,622,5495,20220227
10304,1,20220228,堀井雅広,ホリイ　マサヒロ,堀井雅,1,美浦,19511204,1994.0,リーディング騎手の起用目立つ。,20020815,30.0,3.0,2.0,2.0,43.0,0.0,1.0,0.0,1.0,1.0,0.0,37.0,16.0,18.0,28.0,244.0,418,470,534,6260,20220227
30688,0,20220501,永島太郎,ナガシマ　タロウ,永島太,3,西脇,19740128,2022.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,1,20220507
30324,0,20220528,塚田隆男,ツカダ　タカオ,塚田隆,3,名古,19510730,2022.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,11,20220604
30690,0,20220717,雑賀伸一郎,サイカ　シンイチロウ,雑賀伸,3,園田,19770709,2022.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,1,20220723
70205,1,20101222,Ｔ．ドゥーメ,Ｔ．ドゥーメン,ドゥー,3,仏国,19790426,2010.0,,,,,,,,,,,,,,,,,,,0,0,0,1,20220807
30368,0,20220827,矢野久美,ヤノ　ヒサミ,矢野久,3,佐賀,19520715,2022.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,3,20220903
30692,0,20220827,井樋明正,イビ　アキマサ,井樋明,3,佐賀,19600101,2022.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,1,20220903
30661,0,20220904,川島雅人,カワシマ　マサト,川島雅,3,北海,19730225,2022.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,2,20220910
30502,0,20220910,上杉昌宏,ウエスギ　マサヒロ,上杉昌,3,大井,19670307,2022.0,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,1,0,21,20220917
70229,0,20221202,Ｊ．ハリント,Ｊ．ハリントン,ハリン,3,愛国,19470225,2022.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,1,20221119
70109,1,20221202,Ｐ．シールゲ,Ｐ．シールゲン,シール,3,独国,19650323,2022.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,5,20221203
70228,0,20221202,Ｇ．ビエトリ,Ｇ．ビエトリーニ,ビエト,3,仏国,19680320,2022.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0,0,0,2,20221203
70230,0,00000000,Ｆ．シャペ,Ｆ．シャペ,シャペ,3,仏国,19631126,2022.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,0,20221203
70231,0,00000000,Ｓ．ワッテル,Ｓ．ワッテル,ワッテ,3,仏国,19640501,2022.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,0,20221203
30639,0,20221204,嶋田幸晴,シマダ　ユキハル,嶋田幸,3,大井,19650423,2022.0,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,4,20221210
30640,0,20221211,土屋洋之,ツチヤ　ヒロユキ,土屋洋,3,園田,19731216,2022.0,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1,2,20221217
30490,0,20221218,今津博之,イマヅ　ヒロユキ,今津博,3,名古,19700201,2022.0,,,,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,25,20221218
30580,0,20220123,堀千亜樹,ホリ　チアキ,堀千亜,3,大井,19610108,2022.0,,,,,,,,,,,,,,,,,,,0,0,0,12,20230115
30605,0,20230211,石井勝男,イシイ　カツオ,石井勝,3,船橋,19720120,2023.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,5,20230218
70029,1,20230224,Ｒ．アトフィ,Ｒ．アトフィールド,アトフ,3,加国,19391128,2023.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,3,20230225
10234,0,20230228,橋田満,ハシダ　ミツル,橋田満,2,栗東,19520915,1983.0,スズカ・アドマイヤの良血多し。,20020815,73.0,2.0,4.0,1.0,36.0,0.0,0.0,0.0,4.0,0.0,0.0,76.0,8.0,7.0,6.0,137.0,685,617,622,4899,20230304
10296,0,20230228,五十嵐忠男,イガラシ　タダオ,五十嵐,2,栗東,19521109,1993.0,北海道開催で狙い撃ち,20020815,51.0,3.0,4.0,3.0,34.0,0.0,2.0,1.0,6.0,0.0,0.0,54.0,12.0,12.0,12.0,141.0,378,404,418,4331,20230304
10321,0,20230228,大江原哲,オオエハラ　サトシ,大江原,1,美浦,19530213,1996.0,マリンブルーのシャドーロールが目印。,20020815,79.0,1.0,0.0,1.0,46.0,0.0,0.0,0.0,0.0,1.0,0.0,69.0,8.0,7.0,10.0,212.0,281,299,328,4231,20230304
10336,0,20230228,池添兼雄,イケゾエ　カネオ,池添兼,2,栗東,19521022,1997.0,,,90.0,0.0,2.0,4.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,14.0,18.0,26.0,213.0,409,432,459,4696,20230304
10358,0,20230228,南井克巳,ミナイ　カツミ,南井克,2,栗東,19530117,1999.0,,,60.0,3.0,3.0,1.0,46.0,0.0,0.0,0.0,2.0,1.0,0.0,62.0,15.0,16.0,28.0,214.0,414,436,406,4347,20230304
30264,0,20230225,手島勝利,テシマ　カツトシ,手島勝,3,佐賀,19600610,2023.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,0,2,47,20230304
30628,0,20230312,新井清重,アライ　キヨシゲ,新井清,3,船橋,19691028,2023.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,3,20230318
30689,0,20230311,南弘樹,ミナミ　ヒロキ,南弘樹,3,園田,19720613,2023.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.0,0,0,0,4,20230318
30548,0,20230325,森沢友貴,モリサワ　トモタカ,森沢友,3,園田,19730829,2023.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,10,20230401
30581,0,20230325,小久保智,コクボ　サトシ,小久智,3,浦和,19711017,2023.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,1,2,44,20230401
30697,0,20230326,松平幸秀,マツヒラ　ユキヒデ,松平幸,3,園田,19690331,2023.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,1,20230401
10349,0,00000000,服部利之,ハットリ　トシユキ,服部利,2,栗東,19580612,1998.0,,,89.0,3.0,3.0,6.0,107.0,1.0,0.0,2.0,6.0,1.0,1.0,91.0,1.0,2.0,5.0,157.0,198,191,244,3666,20230729
30634,0,20230730,安田武広,ヤスダ　タケヒロ,安田武,3,北海,19730813,2023.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,2,20230805
30699,0,20230806,福田真広,フクダ　マサヒロ,福田真,3,大井,19830109,2023.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,1,20230812
30216,0,20230813,九日俊光,クニチ　トシミツ,九日俊,3,佐賀,19600202,2023.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,1,0,22,20230819
30463,0,20230813,川田孝好,カワダ　タカヨシ,川田孝,3,佐賀,19561015,2023.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,13,20230819
30220,0,20230826,古賀光範,コガ　ミツノリ,古賀光,3,佐賀,19521208,2023.0,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0,0,0,16,20230902
30702,0,20230827,高野毅,タカノ　ツヨシ,高野毅,3,大井,19830628,2023.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,1,20230902
30259,0,20230902,田中正二,タナカ　ショウジ,田中正,3,北海,19511201,2023.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0,3,0,81,20230909
30703,0,20230909,市村誠,イチムラ　マコト,市村誠,3,大井,19701110,2023.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,1,20230916
10292,0,00000000,浅野洋一郎,アサノ　ヨウイチロウ,浅野洋,1,美浦,19561126,1993.0,関西ローカルに積極的に参戦,20020815,92.0,2.0,2.0,1.0,142.0,0.0,0.0,1.0,9.0,0.0,0.0,100.0,0.0,3.0,6.0,146.0,226,239,243,4108,20230923
30704,0,20231009,保利良平,ホリ　リョウヘイ,保利平,3,園田,19780627,2023.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,1,20231014
30483,0,20231126,田口輝彦,タグチ　テルヒコ,田口輝,3,笠松,19650526,2023.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,0,0,16,20231202
30679,0,20231126,渡瀬寛彰,ワタセ　ヒロアキ,渡瀬寛,3,西脇,19810130,2023.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,3,20231202
70232,0,20231201,Ｊ．ゴーヴァ,Ｊ．ゴーヴァン,ゴーヴ,3,仏国,19630518,2023.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,1,20231202
30706,0,20231209,吉見真幸,ヨシミ　マサユキ,吉見真,3,園田,19820413,2023.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,1,20231210
30636,0,20240218,新子雅司,アタラシ　マサシ,新子雅,3,園田,19780301,2024.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,6,20240224
30586,0,20240225,佐久間雅貴,サクマ　マサタカ,佐久雅,3,北海,19721031,2024.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.0,0,0,0,17,20240302
10282,0,00000000,高橋裕,タカハシ　ユタカ,高橋裕,1,美浦,19530519,1991.0,素質馬多く、条件戦は連勝するケース多い。,20020815,56.0,2.0,2.0,4.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,11.0,7.0,15.0,167.0,462,501,495,5362,20240309
10297,0,00000000,加用正,カヨウ　タダシ,加用正,2,栗東,19530517,1993.0,,,40.0,4.0,7.0,2.0,34.0,0.0,0.0,0.0,5.0,1.0,0.0,53.0,17.0,20.0,15.0,163.0,592,538,558,5353,20240309
10309,0,00000000,安田隆行,ヤスダ　タカユキ,安田隆,2,栗東,19530305,1994.0,680勝騎手。調教も自らつける元気ぶり,20021225,27.0,5.0,9.0,4.0,62.0,0.0,2.0,1.0,2.0,2.0,1.0,21.0,28.0,31.0,33.0,273.0,937,867,717,5574,20240309
10312,0,00000000,小桧山悟,コビヤマ　サトル,小桧山,1,美浦,19540120,1995.0,積極的に地方騎手を起用。,20020815,92.0,0.0,0.0,1.0,42.0,0.0,0.0,0.0,5.0,0.0,0.0,81.0,6.0,3.0,6.0,286.0,205,283,361,6131,20240309
10315,0,00000000,中野栄治,ナカノ　エイジ,中野栄,1,美浦,19530331,1995.0,,,8.0,6.0,11.0,6.0,47.0,1.0,0.0,1.0,0.0,2.0,1.0,54.0,12.0,25.0,19.0,234.0,284,302,303,5520,20240309
10359,0,00000000,飯田雄三,イイダ　ユウゾウ,飯田雄,2,栗東,19530731,2000.0,,,83.0,1.0,2.0,3.0,30.0,0.0,0.0,0.0,2.0,0.0,0.0,88.0,6.0,12.0,15.0,157.0,316,325,326,3749,20240309
10393,0,00000000,松永昌博,マツナガ　マサヒロ,松永昌,2,栗東,19531217,2005.0,,,89.0,0.0,1.0,3.0,36.0,0.0,2.0,1.0,2.0,0.0,0.0,58.0,15.0,17.0,10.0,179.0,354,378,332,3276,20240309
30687,0,20240406,山下貴之,ヤマシタ　タカユキ,山下貴,3,船橋,19850511,2024.0,,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,5,20240413
30696,0,20240406,藤原智行,フジハラ　トモユキ,藤原智,3,浦和,19760311,2024.0,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0,0,0,3,20240413
30707,0,20240413,飯田弘道,イイダ　ヒロミチ,飯田弘,3,岩手,19750609,2024.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0,0,0,2,20240420
30708,0,20240413,長谷川忍,ハセガワ　シノブ,長谷忍,3,浦和,19770902,2024.0,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0,0,0,3,20240505
70203,0,20240603,Ｐ．イウ,Ｐ．イウ,イ　ウ,3,香港,19570712,2024.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,0,0,3,20240608
30341,0,20230507,内田勝義,ウチダ　カツヨシ,内田勝,3,川崎,19550223,2023.0,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,0,0,0,27,20240616
30590,0,20240720,中川竜馬,ナカガワ　リユウマ,中川竜,3,佐賀,19720702,2024.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,5,20240727
30671,0,20240720,平山宏秀,ヒラヤマ　ヒロヒデ,平山宏,3,佐賀,19750106,2024.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0,0,0,4,20240727
30701,0,20240720,鮫島克也,サメシマ　カツヤ,鮫島克,3,佐賀,19630130,2024.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0,0,0,2,20240727
30709,0,20240804,宇野木博徳,ウノキ　ヒロノリ,宇野木,3,浦和,19730821,2024.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,1,20240810
10317,0,00000000,川村禎彦,カワムラ　ヨシヒコ,川村禎,2,栗東,19580524,1995.0,軽い調教でも結果残す。,20020815,87.0,4.0,7.0,15.0,134.0,1.0,1.0,0.0,8.0,1.0,0.0,62.0,14.0,18.0,9.0,220.0,401,474,466,5733,20240817
30340,0,20240818,村上正和,ムラカミ　マサカズ,村上正,3,北海,19620224,2024.0,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1,0,3,56,20240824
70210,1,20240930,Ｃ．シャム,Ｃ．シャム,シャム,3,香港,19600627,2024.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,1,0,1,2,20241005
70233,0,20240930,Ｐ．ン,Ｐ．ン,ン,3,香港,19830802,2024.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,1,20241005
70213,1,20241123,Ｒ．ヴェリア,Ｒ．ヴェリアン,ヴェリ,3,英国,19790314,2024.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,2,20241123
70168,1,20241125,Ａ．オブライ,Ａ．オブライエン,オブラ,3,愛国,19691016,2024.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,7,20241130
70234,0,20241126,Ｓ．シュタイ,Ｓ．シュタインベルク,シュタ,3,独国,19880129,2024.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,1,20241130
30620,0,20241201,渡辺和雄,ワタナベ　カズオ,渡辺和,3,大井,19720121,2024.0,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,4,20241207
30705,0,20241130,石橋満,イシバシ　ミツル,石橋満,3,西脇,19810831,2024.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,4.0,0,0,0,5,20241207
30588,0,20241208,宗形竹見,ムナカタ　タケミ,宗形竹,3,大井,19760814,2024.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0,0,0,5,20241214
30680,0,20241207,佐宗応和,サソウ　タカカズ,佐宗応,3,大井,19690124,2024.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,2,20241214
