kaisai_key,yyyymmdd,course_name,kaisai_ku,weather_code,turf_baba_code,turf_baba_sa,turf_baba_inner,turf_baba_mid,turf_baba_outer,straight_sa_most,straight_sa_inner,straight_sa_mid,straight_sa_outer,straight_sa_far,dirt_baba_code,dirt_baba_sa,dirt_baba_inner,dirt_baba_mid,dirt_baba_outer,turf_type,grass_height,rain_mid,renzoku_day,data_ku
2021100203,20210220,小倉,3,1,1 ,-20.0,3,2,2,1.0,0.0,0.0,0.0,0.0,1 ,-4.0,2,2,2,3,16.0,14.0,11,4
2021050108,20210221,東京,1,1,1 ,-23.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-7.0,2,2,2,3,14.0,50.5,8,4
2021090104,20210221,阪神,2,1,1 ,-20.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-2.0,2,2,2,3,14.0,20.5,4,4
2021100204,20210221,小倉,3,1,1 ,-20.0,3,2,2,1.0,0.0,0.0,0.0,0.0,1 ,-4.0,2,2,2,3,16.0,14.0,12,4
2021060201,20210227,中山,1,1,1 ,-10.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-2.0,2,2,2,3,14.0,0.0,1,4
2021090105,20210227,阪神,2,1,1 ,-20.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-2.0,2,2,2,3,14.0,1.0,5,4
2021100205,20210227,小倉,3,1,3 ,-5.0,3,2,2,0.0,0.0,0.0,0.0,0.0,3 ,-15.0,2,2,2,3,16.0,25.5,13,4
2021060202,20210228,中山,1,1,1 ,-10.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-2.0,2,2,2,3,14.0,0.0,2,4
2021090106,20210228,阪神,2,2,1 ,-20.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-2.0,2,2,2,3,14.0,1.0,6,4
2021100206,20210228,小倉,3,2,2 ,-8.0,3,2,2,0.0,0.0,0.0,0.0,0.0,3 ,-15.0,2,2,2,3,16.0,25.5,14,4
2021060203,20210306,中山,1,2,1 ,-10.0,1,1,1,0.0,0.0,0.0,0.0,0.0,2 ,-6.0,2,2,2,3,14.0,26.5,3,4
2021090107,20210306,阪神,2,2,2 ,-8.0,2,1,1,0.0,0.0,0.0,0.0,0.0,2 ,-10.0,2,2,2,3,14.0,33.5,7,4
2021100207,20210306,小倉,3,2,3 ,-5.0,3,3,2,2.0,2.0,1.0,0.0,0.0,4 ,-15.0,2,2,2,3,16.0,41.5,15,4
2021060204,20210307,中山,1,1,1 ,-10.0,1,1,1,0.0,0.0,0.0,0.0,0.0,2 ,-6.0,2,2,2,3,14.0,26.5,4,4
2021090108,20210307,阪神,2,1,1 ,-15.0,2,1,1,0.0,0.0,0.0,0.0,0.0,2 ,-10.0,2,2,2,3,14.0,33.5,8,4
2021100208,20210307,小倉,3,2,3 ,-5.0,3,3,2,2.0,2.0,1.0,0.0,0.0,4 ,-15.0,2,2,2,3,16.0,41.5,16,4
2021060205,20210313,中山,1,4,3 ,14.0,1,1,1,0.0,0.0,0.0,0.0,0.0,4 ,-14.0,2,2,2,3,14.0,6.5,5,4
2021070201,20210313,中京,3,4,3 ,10.0,1,1,2,0.0,0.0,0.0,0.0,0.0,4 ,-15.0,2,2,2,3,16.0,5.5,1,4
2021090109,20210313,阪神,2,4,3 ,10.0,2,2,1,1.0,1.0,0.0,0.0,0.0,4 ,-8.0,2,2,2,3,14.0,0.0,9,4
2021060206,20210314,中山,1,1,3 ,14.0,1,1,1,0.0,0.0,0.0,0.0,0.0,3 ,-12.0,2,2,2,3,14.0,6.5,6,4
2021070202,20210314,中京,3,1,3 ,10.0,1,1,2,0.0,0.0,0.0,0.0,0.0,3 ,-15.0,2,2,2,3,16.0,5.5,2,4
2021090110,20210314,阪神,2,1,1 ,10.0,2,2,1,1.0,1.0,0.0,0.0,0.0,2 ,-8.0,2,2,2,3,14.0,0.0,10,4
2021060207,20210320,中山,1,2,1 ,-10.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-2.0,2,2,2,3,14.0,0.0,7,4
2021070203,20210320,中京,3,2,1 ,-6.0,2,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-2.0,2,2,2,3,16.0,0.0,3,4
2021090111,20210320,阪神,2,2,1 ,-16.0,2,2,1,1.0,1.0,0.0,0.0,0.0,1 ,-2.0,2,2,2,3,14.0,0.0,11,4
2021060208,20210321,中山,1,4,2 ,-3.0,1,1,1,0.0,0.0,0.0,0.0,0.0,2 ,-5.0,2,2,2,3,14.0,0.0,8,4
2021070204,20210321,中京,3,4,2 ,-2.0,2,1,1,0.0,0.0,0.0,0.0,0.0,2 ,-6.0,2,2,2,3,16.0,0.0,4,4
2021090112,20210321,阪神,2,4,2 ,-12.0,2,2,1,1.0,1.0,0.0,0.0,0.0,2 ,-6.0,2,2,2,3,14.0,0.0,12,4
2021060301,20210327,中山,1,1,1 ,-10.0,2,1,1,1.0,0.0,0.0,0.0,0.0,1 ,-2.0,2,2,2,3,14.0,3.5,9,4
2021070205,20210327,中京,3,1,1 ,-6.0,2,1,1,1.0,0.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,3,16.0,1.5,5,4
2021090201,20210327,阪神,2,1,1 ,-20.0,2,2,1,1.0,1.0,0.0,0.0,0.0,1 ,-2.0,2,2,2,3,14.0,0.0,13,4
2021060302,20210328,中山,1,2,1 ,-7.0,2,1,1,1.0,0.0,0.0,0.0,0.0,1 ,-4.0,2,2,2,3,14.0,3.5,10,4
2021070206,20210328,中京,3,4,2 ,-2.0,2,1,1,1.0,0.0,0.0,0.0,0.0,3 ,-14.0,2,2,2,3,16.0,1.5,6,4
2021090202,20210328,阪神,2,4,2 ,-12.0,2,2,1,1.0,1.0,0.0,0.0,0.0,2 ,-6.0,2,2,2,3,14.0,0.0,14,4
2021060303,20210403,中山,1,1,1 ,-10.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-2.0,2,2,2,3,16.0,42.0,11,4
2021090203,20210403,阪神,2,1,1 ,-20.0,2,2,1,1.0,1.0,0.0,0.0,0.0,1 ,-2.0,2,2,2,3,16.0,0.0,15,4
2021060304,20210404,中山,1,2,1 ,-10.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-2.0,2,2,2,3,16.0,42.0,12,4
2021090204,20210404,阪神,2,4,2 ,-12.0,2,2,1,1.0,1.0,0.0,0.0,0.0,2 ,-6.0,2,2,2,3,16.0,0.0,16,4
2021040101,20210410,新潟,3,1,1 ,-8.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,1,8.0,6.5,1,4
2021060305,20210410,中山,1,1,1 ,-14.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-2.0,2,2,2,3,16.0,12.5,13,4
2021090205,20210410,阪神,2,1,1 ,-16.0,2,2,1,1.0,1.0,0.0,0.0,0.0,1 ,-4.0,2,2,2,3,16.0,2.0,17,4
2021040102,20210411,新潟,3,1,1 ,-8.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,1,8.0,6.5,2,4
2021060306,20210411,中山,1,1,1 ,-14.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-2.0,2,2,2,3,16.0,12.5,14,4
2021090206,20210411,阪神,2,1,1 ,-16.0,2,2,1,1.0,1.0,0.0,0.0,0.0,2 ,-4.0,2,2,2,3,16.0,2.0,18,4
2021040103,20210417,新潟,3,4,2 ,6.0,1,1,1,0.0,0.0,0.0,0.0,0.0,2 ,-16.0,2,2,2,1,7.0,10.5,3,4
2021060307,20210417,中山,1,1,1 ,-8.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-13.0,2,2,2,3,16.0,33.5,15,4
2021090207,20210417,阪神,2,4,3 ,20.0,2,2,1,1.0,1.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,3,16.0,14.5,19,4
2021040104,20210418,新潟,3,4,3 ,10.0,1,1,1,0.0,0.0,0.0,0.0,0.0,3 ,-16.0,2,2,2,1,7.0,10.5,4,4
2021060308,20210418,中山,1,2,1 ,-8.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-13.0,2,2,2,3,16.0,33.5,16,4
2021090208,20210418,阪神,2,1,2 ,10.0,2,2,1,1.0,1.0,0.0,0.0,0.0,2 ,-4.0,2,2,2,3,16.0,14.5,20,4
2021040105,20210424,新潟,3,1,1 ,-4.0,2,1,1,1.0,0.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,1,7.0,0.0,5,4
2021050201,20210424,東京,1,1,1 ,-25.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,3,16.0,0.0,1,4
2021090209,20210424,阪神,2,1,1 ,-24.0,2,2,1,1.0,1.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,3,16.0,0.0,21,4
2021040106,20210425,新潟,3,2,1 ,-4.0,2,1,1,1.0,0.0,0.0,0.0,0.0,1 ,-16.0,2,2,2,1,7.0,0.0,6,4
2021050202,20210425,東京,1,2,1 ,-25.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,3,16.0,0.0,2,4
2021090210,20210425,阪神,2,2,1 ,-24.0,2,2,1,1.0,1.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,3,16.0,0.0,22,4
2021040107,20210501,新潟,3,2,1 ,-4.0,2,2,1,1.0,1.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,1,8.0,24.0,7,4
2021050203,20210501,東京,1,2,1 ,-25.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,3,16.0,16.5,3,4
2021090211,20210501,阪神,2,4,2 ,-10.0,2,2,1,1.0,1.0,0.0,0.0,0.0,3 ,-14.0,2,2,2,3,16.0,95.5,23,4
2021040108,20210502,新潟,3,4,3 ,18.0,2,2,1,1.0,1.0,0.0,0.0,0.0,3 ,-14.0,2,2,2,1,8.0,24.0,8,4
2021050204,20210502,東京,1,1,1 ,-25.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,3,16.0,16.5,4,4
2021090212,20210502,阪神,2,2,1 ,-20.0,2,2,1,1.0,1.0,0.0,0.0,0.0,1 ,-10.0,2,2,2,3,16.0,95.5,24,4
2021040201,20210508,新潟,3,1,1 ,-4.0,2,2,1,1.0,1.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,1,10.0,5.5,9,4
2021050205,20210508,東京,1,1,1 ,-25.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,3,16.0,1.0,5,4
2021070301,20210508,中京,2,2,1 ,-16.0,2,2,1,1.0,1.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,3,14.0,33.5,1,4
2021040202,20210509,新潟,3,1,1 ,-4.0,2,2,1,1.0,1.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,1,10.0,5.5,10,4
2021050206,20210509,東京,1,1,1 ,-25.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,3,16.0,1.0,6,4
2021070302,20210509,中京,2,1,1 ,-16.0,2,2,1,1.0,1.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,3,14.0,33.5,2,4
2021040203,20210515,新潟,3,1,1 ,-4.0,2,2,1,2.0,2.0,1.0,0.0,0.0,1 ,-6.0,2,2,2,1,10.0,0.0,11,4
2021050207,20210515,東京,1,1,1 ,-25.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,3,18.0,0.5,7,4
2021070303,20210515,中京,2,2,1 ,-20.0,2,2,1,1.0,1.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,3,14.0,0.0,3,4
2021040204,20210516,新潟,3,2,1 ,-4.0,2,2,1,2.0,2.0,1.0,0.0,0.0,1 ,-6.0,2,2,2,1,10.0,0.0,12,4
2021050208,20210516,東京,1,1,1 ,-25.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,3,18.0,0.5,8,4
2021070304,20210516,中京,2,4,2 ,-8.0,2,2,1,1.0,1.0,0.0,0.0,0.0,1 ,-10.0,2,2,2,3,14.0,0.0,4,4
2021040205,20210522,新潟,3,2,3 ,20.0,3,3,2,3.0,3.0,2.0,1.0,0.0,4 ,-14.0,2,2,2,1,12.0,39.5,13,4
2021050209,20210522,東京,1,2,1 ,-25.0,2,1,1,1.0,0.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,3,18.0,11.0,9,4
2021070305,20210522,中京,2,1,3 ,10.0,2,2,1,1.0,1.0,0.0,0.0,0.0,3 ,-14.0,2,2,2,3,14.0,70.0,5,4
2021040206,20210523,新潟,3,4,3 ,25.0,3,3,2,3.0,3.0,2.0,1.0,0.0,4 ,-20.0,2,2,2,1,12.0,39.5,14,4
2021050210,20210523,東京,1,1,1 ,-25.0,2,1,1,1.0,0.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,3,18.0,11.0,10,4
2021070306,20210523,中京,2,1,1 ,-16.0,2,2,1,1.0,1.0,0.0,0.0,0.0,2 ,-10.0,2,2,2,3,14.0,70.0,6,4
2021050211,20210529,東京,1,1,1 ,-25.0,2,1,1,1.0,0.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,3,18.0,27.5,11,4
2021070307,20210529,中京,2,1,1 ,-16.0,2,1,1,1.0,1.0,0.0,0.0,0.0,2 ,-10.0,2,2,2,3,14.0,37.0,7,4
2021050212,20210530,東京,1,1,1 ,-25.0,2,1,1,1.0,0.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,3,18.0,27.5,12,4
2021070308,20210530,中京,2,1,1 ,-16.0,2,1,1,1.0,1.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,3,14.0,37.0,8,4
2021050301,20210605,東京,1,2,2 ,-8.0,2,1,1,1.0,0.0,0.0,0.0,0.0,3 ,-16.0,2,2,2,3,18.0,13.5,13,4
2021070401,20210605,中京,2,2,2 ,-12.0,2,1,1,1.0,1.0,0.0,0.0,0.0,3 ,-14.0,2,2,2,3,14.0,15.0,9,4
2021050302,20210606,東京,1,2,1 ,-20.0,2,1,1,1.0,0.0,0.0,0.0,0.0,2 ,-12.0,2,2,2,3,18.0,13.5,14,4
2021070402,20210606,中京,2,1,1 ,-18.0,2,1,1,1.0,1.0,0.0,0.0,0.0,2 ,-10.0,2,2,2,3,14.0,15.0,10,4
2021010101,20210612,札幌,3,2,1 ,-16.0,1,1,1,-1.0,0.0,0.0,0.0,0.0,1 ,-10.0,2,2,2,2,16.0,0.0,1,4
2021050303,20210612,東京,1,2,1 ,-23.0,2,1,1,1.0,0.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,3,18.0,0.0,15,4
2021070403,20210612,中京,2,2,1 ,-16.0,2,2,1,2.0,1.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,3,14.0,0.0,11,4
2021010102,20210613,札幌,3,1,1 ,-16.0,1,1,1,-1.0,0.0,0.0,0.0,0.0,1 ,-10.0,2,2,2,2,16.0,0.0,2,4
2021050304,20210613,東京,1,2,1 ,-23.0,2,1,1,1.0,0.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,3,18.0,0.0,16,4
2021070404,20210613,中京,2,2,1 ,-16.0,2,2,1,2.0,1.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,3,14.0,0.0,13,4
2021010103,20210619,札幌,3,2,1 ,-18.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-2.0,2,2,2,2,16.0,1.5,3,4
2021050305,20210619,東京,1,4,2 ,-18.0,2,1,1,1.0,1.0,0.0,0.0,0.0,3 ,-20.0,2,2,2,3,16.0,25.0,17,4
2021090301,20210619,阪神,2,4,2 ,-14.0,1,1,1,-1.0,0.0,0.0,0.0,0.0,3 ,-8.0,2,2,2,3,16.0,23.0,1,4
2021010104,20210620,札幌,3,4,2 ,-14.0,1,1,1,0.0,0.0,0.0,0.0,0.0,2 ,-2.0,2,2,2,2,16.0,1.5,4,4
2021050306,20210620,東京,1,4,2 ,-18.0,2,1,1,1.0,1.0,0.0,0.0,0.0,3 ,-20.0,2,2,2,3,16.0,25.0,18,4
2021090302,20210620,阪神,2,2,1 ,-22.0,1,1,1,-1.0,0.0,0.0,0.0,0.0,2 ,-4.0,2,2,2,3,16.0,23.0,2,4
2021010105,20210626,札幌,3,1,1 ,-22.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-2.0,2,2,2,2,16.0,0.5,5,4
2021050307,20210626,東京,1,2,2 ,-21.0,2,1,1,1.0,1.0,0.0,0.0,0.0,3 ,-10.0,2,2,2,3,16.0,9.5,19,4
2021090303,20210626,阪神,2,2,1 ,-15.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-4.0,2,2,2,3,16.0,19.5,3,4
2021010106,20210627,札幌,3,1,1 ,-22.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-2.0,2,2,2,2,16.0,0.5,6,4
2021050308,20210627,東京,1,4,2 ,-14.0,2,1,1,1.0,1.0,0.0,0.0,0.0,3 ,-16.0,2,2,2,3,16.0,9.5,20,4
2021090304,20210627,阪神,2,2,1 ,-15.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-4.0,2,2,2,3,16.0,19.5,4,4
2021020101,20210703,函館,3,2,1 ,-30.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-4.0,2,2,2,2,14.0,0.5,1,4
2021030101,20210703,福島,1,4,2 ,-6.0,1,1,1,-1.0,0.0,0.0,0.0,0.0,2 ,-10.0,2,2,2,3,16.0,19.0,1,4
2021100301,20210703,小倉,2,2,1 ,-20.0,1,1,1,0.0,0.0,0.0,0.0,0.0,2 ,-18.0,2,2,2,1,12.0,3.0,1,4
2021020102,20210704,函館,3,2,1 ,-30.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-4.0,2,2,2,2,14.0,0.5,2,4
2021030102,20210704,福島,1,4,3 ,2.0,1,1,1,-1.0,0.0,0.0,0.0,0.0,3 ,-13.0,2,2,2,3,16.0,19.0,2,4
2021100302,20210704,小倉,2,2,1 ,-20.0,1,1,1,0.0,0.0,0.0,0.0,0.0,2 ,-18.0,2,2,2,1,12.0,3.0,2,4
2021020103,20210710,函館,3,4,2 ,-15.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,2 ,-10.0,2,2,2,2,14.0,14.0,3,4
2021030103,20210710,福島,1,4,3 ,-2.0,1,1,1,0.0,0.0,0.0,0.0,0.0,4 ,-15.0,2,2,2,3,16.0,46.5,3,4
2021100303,20210710,小倉,2,4,3 ,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,4 ,-20.0,2,2,2,1,12.0,41.0,3,4
2021020104,20210711,函館,3,4,2 ,-10.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,3 ,-15.0,2,2,2,2,14.0,14.0,4,4
2021030104,20210711,福島,1,4,2 ,-6.0,1,1,1,0.0,0.0,0.0,0.0,0.0,3 ,-13.0,2,2,2,3,16.0,46.5,2,4
2021100304,20210711,小倉,2,4,2 ,-6.0,1,1,1,0.0,0.0,0.0,0.0,0.0,3 ,-18.0,2,2,2,1,12.0,41.0,4,4
2021020105,20210717,函館,3,1,1 ,-20.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-4.0,2,2,2,2,14.0,0.0,5,4
2021030105,20210717,福島,1,1,1 ,-19.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-4.0,2,2,2,3,16.0,46.5,5,4
2021100305,20210717,小倉,2,2,1 ,-18.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,1,12.0,2.5,5,4
2021020106,20210718,函館,3,2,1 ,-20.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-4.0,2,2,2,2,14.0,0.0,6,4
2021030106,20210718,福島,1,1,1 ,-19.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-4.0,2,2,2,3,16.0,46.5,6,4
2021100306,20210718,小倉,2,2,1 ,-18.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,1,12.0,2.5,6,4
2021020107,20210724,函館,3,2,1 ,-20.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-4.0,2,2,2,2,14.0,0.0,7,4
2021040301,20210724,新潟,1,1,1 ,-12.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-4.0,2,2,2,1,14.0,0.0,1,4
2021020108,20210725,函館,3,2,1 ,-20.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-4.0,2,2,2,2,14.0,0.0,8,4
2021040302,20210725,新潟,1,1,1 ,-12.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-4.0,2,2,2,1,14.0,0.0,2,4
2021020109,20210731,函館,3,2,1 ,-22.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,2,14.0,0.0,9,4
2021040303,20210731,新潟,1,1,1 ,-25.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-12.0,2,2,2,1,14.0,4.0,3,4
2021020110,20210801,函館,3,2,1 ,-22.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,2,14.0,0.0,10,4
2021040304,20210801,新潟,1,2,1 ,-25.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-12.0,2,2,2,1,14.0,4.0,4,4
2021020111,20210807,函館,3,1,1 ,-16.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-4.0,2,2,2,2,14.0,2.5,11,4
2021040305,20210807,新潟,1,1,1 ,-25.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-12.0,2,2,2,1,14.0,0.0,5,4
2021020112,20210808,函館,3,2,1 ,-16.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-4.0,2,2,2,2,14.0,2.5,12,4
2021040306,20210808,新潟,1,2,1 ,-25.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-12.0,2,2,2,1,14.0,0.0,6,4
2021010201,20210814,札幌,3,2,1 ,-26.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,0.0,2,2,2,2,16.0,62.5,1,4
2021040401,20210814,新潟,1,4,3 ,14.0,1,1,1,0.0,0.0,0.0,0.0,0.0,3 ,-14.0,2,2,2,1,14.0,44.0,7,4
2021100401,20210814,小倉,2,4,4 ,18.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-29.0,2,2,2,1,14.0,195.5,1,4
2021010202,20210815,札幌,3,1,1 ,-26.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,0.0,2,2,2,2,16.0,62.5,2,4
2021040402,20210815,新潟,1,4,3 ,14.0,1,1,1,0.0,0.0,0.0,0.0,0.0,3 ,-20.0,2,2,2,1,14.0,44.0,8,4
2021100402,20210815,小倉,2,4,4 ,18.0,1,1,1,0.0,0.0,0.0,0.0,0.0,4 ,-29.0,2,2,2,1,14.0,195.5,2,4
2021010203,20210821,札幌,3,1,1 ,-16.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-4.0,2,2,2,2,16.0,19.0,3,4
2021040403,20210821,新潟,1,2,1 ,-22.0,1,1,1,1.0,0.0,0.0,0.0,0.0,1 ,-11.0,2,2,2,1,14.0,12.5,9,4
2021100403,20210821,小倉,2,2,1 ,-16.0,1,1,1,1.0,0.0,0.0,0.0,0.0,2 ,-16.0,2,2,2,1,14.0,56.0,3,4
2021010204,20210822,札幌,3,1,1 ,-16.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-4.0,2,2,2,2,16.0,19.0,4,4
2021040404,20210822,新潟,1,2,1 ,-22.0,1,1,1,1.0,0.0,0.0,0.0,0.0,1 ,-11.0,2,2,2,1,14.0,12.5,10,4
2021100404,20210822,小倉,2,2,1 ,-16.0,1,1,1,1.0,0.0,0.0,0.0,0.0,2 ,-8.0,2,2,2,1,14.0,56.0,4,4
2021010205,20210828,札幌,3,1,1 ,-10.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,0.0,2,2,2,2,16.0,3.5,5,4
2021040405,20210828,新潟,1,1,1 ,-15.0,1,1,1,1.0,1.0,0.0,0.0,0.0,1 ,-9.0,2,2,2,1,14.0,55.5,11,4
2021100405,20210828,小倉,2,1,1 ,-27.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,1,14.0,15.0,5,4
2021010206,20210829,札幌,3,1,1 ,-10.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,0.0,2,2,2,2,16.0,3.5,6,4
2021040406,20210829,新潟,1,1,1 ,-15.0,1,1,1,1.0,1.0,0.0,0.0,0.0,1 ,-9.0,2,2,2,1,14.0,55.5,12,4
2021100406,20210829,小倉,2,1,1 ,-27.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,1,14.0,15.0,6,4
2021010207,20210904,札幌,3,1,1 ,-10.0,1,1,1,-1.0,0.0,0.0,0.0,0.0,1 ,-4.0,2,2,2,2,16.0,0.5,7,4
2021040407,20210904,新潟,1,2,1 ,-12.0,3,3,2,2.0,2.0,1.0,0.0,0.0,2 ,-14.0,2,2,2,1,14.0,44.5,13,4
2021100407,20210904,小倉,2,2,2 ,-6.0,2,2,1,1.0,0.0,0.0,0.0,0.0,3 ,-18.0,2,2,2,1,14.0,116.0,7,4
2021010208,20210905,札幌,3,1,1 ,-10.0,1,1,1,-1.0,0.0,0.0,0.0,0.0,1 ,-4.0,2,2,2,2,16.0,0.5,8,4
2021040408,20210905,新潟,1,1,1 ,-12.0,3,3,2,2.0,2.0,1.0,0.0,0.0,1 ,-9.0,2,2,2,1,14.0,44.5,14,4
2021100408,20210905,小倉,2,2,1 ,-15.0,2,2,1,1.0,0.0,0.0,0.0,0.0,2 ,-21.0,2,2,2,1,14.0,116.0,8,4
2021060401,20210911,中山,1,2,1 ,-12.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-12.0,2,2,2,1,12.0,17.5,1,4
2021070501,20210911,中京,2,2,1 ,-16.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,2 ,-10.0,2,2,2,1,12.0,86.5,1,4
2021060402,20210912,中山,1,2,1 ,-12.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-12.0,2,2,2,1,12.0,17.5,2,4
2021070502,20210912,中京,2,1,1 ,-16.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,1,12.0,86.5,2,4
2021060403,20210918,中山,1,4,2 ,-7.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,2 ,-14.0,2,2,2,1,12.0,6.0,3,4
2021070503,20210918,中京,2,4,2 ,-10.0,1,1,1,0.0,0.0,0.0,0.0,0.0,3 ,-14.0,2,2,2,1,12.0,9.0,3,4
2021060404,20210919,中山,1,1,2 ,-7.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,3 ,-18.0,2,2,2,1,12.0,6.0,4,4
2021070504,20210919,中京,2,1,2 ,-10.0,1,1,1,0.0,0.0,0.0,0.0,0.0,3 ,-14.0,2,2,2,1,12.0,9.0,4,4
2021060405,20210920,中山,1,1,1 ,-14.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,2 ,-14.0,2,2,2,1,12.0,6.0,5,4
2021070505,20210920,中京,2,1,1 ,-16.0,1,1,1,0.0,0.0,0.0,0.0,0.0,2 ,-10.0,2,2,2,1,12.0,9.0,5,4
2021060406,20210925,中山,1,2,1 ,-18.0,1,1,1,-1.0,0.0,0.0,0.0,0.0,1 ,-12.0,2,2,2,1,12.0,0.0,6,4
