race_id,year,month,course,course_enc,distance,surface,condition,num_horses,class_code,class_label,cond_key,actual_top3,ai_top3,trio_hit,trio_invest,trio_return,umaren_hit,umaren_invest,umaren_return,wide_hit,wide_invest,wide_return,combo_hit,combo_invest,combo_return
05221511,2022,2,東京,4,1600,芝,良,16,163,G2G3,C,"{1: 13, 2: 9, 3: 2}","[13, 14, 9]",True,700,930,True,700,2201.5,True,700,658.0,True,1000,2042.5
05222411,2022,5,東京,4,1800,芝,稍,10,115,3win,A,"{1: 4, 2: 9, 3: 6}","[9, 4, 5]",True,700,13582,True,700,4536.0,True,700,1358.0,True,1000,4210.0
09224511,2022,10,阪神,8,2000,芝,良,16,195,G1,C,"{1: 7, 2: 8, 3: 9}","[9, 5, 7]",True,700,1128,False,700,0.0,True,700,896.0,True,1000,640.0
07221405,2022,1,中京,6,2000,芝,良,17,7,newcomer,C,"{1: 8, 2: 1, 3: 5}","[14, 8, 17]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
10221406,2022,1,小倉,9,1200,芝,重,18,7,newcomer,D,"{1: 16, 2: 3, 3: 14}","[16, 14, 4]",True,700,3862,False,700,0.0,True,700,2534.0,True,1000,1810.0
10221806,2022,2,小倉,9,1200,芝,良,18,7,newcomer,D,"{1: 15, 2: 7, 3: 12}","[15, 12, 4]",False,700,0,False,700,0.0,True,700,413.0,True,1000,295.0
02221103,2022,6,函館,1,1000,ダ,良,12,7,newcomer,D,"{1: 11, 2: 12, 3: 7}","[10, 9, 7]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
02221603,2022,6,函館,1,1000,ダ,稍,12,7,newcomer,D,"{1: 6, 2: 7, 3: 11}","[12, 6, 7]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
02221A06,2022,7,函館,1,1000,ダ,良,12,7,newcomer,D,"{1: 11, 2: 10, 3: 8}","[8, 11, 10]",True,700,621,False,700,0.0,True,700,980.0,True,1000,700.0
01221203,2022,7,札幌,0,1000,ダ,良,12,7,newcomer,D,"{1: 6, 2: 12, 3: 9}","[6, 12, 9]",True,700,1368,True,700,1050.0,True,700,1844.5,True,1000,2067.5
05221305,2022,2,東京,4,2400,芝,良,15,7,newcomer,C,"{1: 12, 2: 8, 3: 6}","[12, 2, 8]",True,700,9812,True,700,2201.5,True,700,658.0,True,1000,2042.5
06222205,2022,2,中山,5,2000,芝,良,18,7,newcomer,C,"{1: 9, 2: 2, 3: 16}","[9, 3, 2]",True,700,3576,True,700,3402.0,True,700,1018.5,True,1000,3157.5
09221304,2022,2,阪神,8,1400,ダ,良,13,7,newcomer,D,"{1: 4, 2: 6, 3: 11}","[4, 11, 1]",True,700,1374,False,700,0.0,True,700,350.0,True,1000,250.0
02221B03,2022,7,函館,1,1200,芝,稍,16,7,newcomer,D,"{1: 2, 2: 8, 3: 10}","[10, 12, 8]",False,700,0,False,700,0.0,True,700,577.5,True,1000,412.5
01221502,2022,8,札幌,0,1700,ダ,良,14,7,newcomer,A,"{1: 12, 2: 5, 3: 13}","[5, 13, 12]",True,700,1544,True,700,2457.0,True,700,1512.0,True,1000,2835.0
01222303,2022,8,札幌,0,1700,ダ,稍,14,7,newcomer,A,"{1: 2, 2: 7, 3: 8}","[7, 8, 14]",True,700,2500,False,700,0.0,True,700,668.5,True,1000,477.5
06221205,2022,1,中山,5,2200,芝,稍,15,7,newcomer,C,"{1: 6, 2: 4, 3: 1}","[1, 6, 4]",True,700,2890,False,700,0.0,True,700,2425.5,True,1000,1732.5
05221705,2022,2,東京,4,2400,芝,良,17,7,newcomer,C,"{1: 15, 2: 9, 3: 14}","[4, 10, 2]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
04221507,2022,5,新潟,3,2000,芝,良,16,7,newcomer,C,"{1: 13, 2: 15, 3: 6}","[11, 6, 14]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
06221702,2022,1,中山,5,1800,ダ,良,13,7,newcomer,A,"{1: 2, 2: 7, 3: 12}","[2, 5, 3]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
06222503,2022,3,中山,5,1800,ダ,良,15,7,newcomer,C,"{1: 11, 2: 14, 3: 8}","[11, 14, 10]",True,700,9129,True,700,3454.5,True,700,1036.0,True,1000,3207.5
10222506,2022,2,小倉,9,2000,芝,良,12,7,newcomer,A,"{1: 4, 2: 8, 3: 9}","[8, 4, 9]",True,700,7292,True,700,3010.0,True,700,3129.0,True,1000,4385.0
06221602,2022,1,中山,5,1800,ダ,良,15,7,newcomer,C,"{1: 15, 2: 8, 3: 14}","[15, 7, 13]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
06222401,2022,3,中山,5,1800,ダ,良,16,7,newcomer,C,"{1: 8, 2: 7, 3: 12}","[12, 13, 14]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
07222603,2022,3,中京,6,1800,ダ,不,16,7,newcomer,X,"{1: 13, 2: 4, 3: 1}","[13, 4, 15]",False,700,0,True,700,1382.5,True,700,413.0,True,1000,1282.5
06223606,2022,4,中山,5,1800,芝,良,9,23,maiden,A,"{1: 9, 2: 8, 3: 4}","[7, 4, 9]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
06223601,2022,4,中山,5,1200,ダ,良,16,7,newcomer,D,"{1: 8, 2: 6, 3: 11}","[2, 11, 6]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
06221504,2022,1,中山,5,1800,ダ,稍,8,15,newcomer,A,"{1: 1, 2: 4, 3: 6}","[1, 4, 7]",True,700,1797,True,700,2912.0,True,700,871.5,True,1000,2702.5
05221303,2022,2,東京,4,1600,ダ,良,16,7,newcomer,C,"{1: 4, 2: 1, 3: 2}","[15, 1, 2]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
05222903,2022,5,東京,4,1400,ダ,良,16,7,newcomer,D,"{1: 11, 2: 10, 3: 14}","[7, 13, 3]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
03222203,2022,7,福島,2,1150,ダ,良,16,7,newcomer,D,"{1: 10, 2: 4, 3: 16}","[6, 4, 12]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
05221601,2022,2,東京,4,1400,ダ,重,16,7,newcomer,D,"{1: 15, 2: 10, 3: 12}","[10, 11, 16]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
09221711,2022,3,阪神,8,1600,芝,良,15,179,G2G3,C,"{1: 6, 2: 1, 3: 3}","[11, 3, 6]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
09222109,2022,3,阪神,8,1800,芝,稍,7,23,maiden,E,"{1: 7, 2: 4, 3: 6}","[6, 2, 4]",True,700,11961,False,700,0.0,True,700,2240.0,True,1000,1600.0
05221505,2022,2,東京,4,1400,芝,良,16,7,newcomer,D,"{1: 16, 2: 13, 3: 9}","[13, 4, 16]",False,700,0,True,700,6800.5,True,700,2040.5,True,1000,6315.0
04221202,2022,5,新潟,3,1200,芝,良,16,7,newcomer,D,"{1: 10, 2: 16, 3: 13}","[4, 10, 1]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
03222707,2022,7,福島,2,1800,芝,稍,16,7,newcomer,C,"{1: 10, 2: 8, 3: 9}","[2, 8, 9]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
09221803,2022,3,阪神,8,1800,ダ,良,16,7,newcomer,C,"{1: 2, 2: 11, 3: 12}","[2, 12, 13]",False,700,0,False,700,0.0,True,700,1179.5,True,1000,842.5
09222203,2022,3,阪神,8,1800,ダ,重,12,7,newcomer,B,"{1: 5, 2: 9, 3: 2}","[9, 8, 10]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
09222A03,2022,4,阪神,8,1800,ダ,稍,14,7,newcomer,A,"{1: 6, 2: 4, 3: 3}","[5, 2, 13]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
07221601,2022,1,中京,6,1200,ダ,良,14,7,newcomer,D,"{1: 14, 2: 2, 3: 7}","[13, 2, 7]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
07223206,2022,5,中京,6,1400,ダ,良,12,23,maiden,D,"{1: 12, 2: 9, 3: 2}","[9, 2, 12]",True,700,1026,True,700,2303.0,True,700,1648.5,True,1000,2822.5
07223406,2022,5,中京,6,1200,ダ,重,16,23,maiden,D,"{1: 14, 2: 11, 3: 12}","[4, 12, 11]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
05221502,2022,2,東京,4,1400,ダ,重,16,15,newcomer,D,"{1: 2, 2: 16, 3: 7}","[16, 11, 7]",False,700,0,False,700,0.0,True,700,854.0,True,1000,610.0
07221A01,2022,1,中京,6,1200,ダ,良,16,7,newcomer,D,"{1: 12, 2: 16, 3: 15}","[16, 6, 7]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
05222601,2022,5,東京,4,1400,ダ,良,16,7,newcomer,D,"{1: 7, 2: 1, 3: 14}","[1, 7, 14]",True,700,1290,True,700,1547.0,True,700,1456.0,True,1000,2145.0
05221203,2022,1,東京,4,1600,ダ,良,16,7,newcomer,C,"{1: 16, 2: 1, 3: 10}","[13, 8, 1]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
03221603,2022,5,福島,2,1700,ダ,重,15,7,newcomer,X,"{1: 1, 2: 11, 3: 15}","[3, 9, 7]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
04221502,2022,5,新潟,3,1800,ダ,良,15,7,newcomer,C,"{1: 8, 2: 1, 3: 2}","[8, 12, 4]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
06223102,2022,3,中山,5,1800,ダ,稍,16,7,newcomer,C,"{1: 9, 2: 14, 3: 16}","[9, 5, 3]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
03221102,2022,4,福島,2,1200,芝,稍,16,7,newcomer,D,"{1: 5, 2: 1, 3: 4}","[5, 1, 8]",True,700,10240,True,700,1039.5,True,700,350.0,True,1000,992.5
02221A04,2022,7,函館,1,1200,芝,良,16,7,newcomer,D,"{1: 4, 2: 1, 3: 5}","[1, 12, 5]",True,700,5595,False,700,0.0,True,700,934.5,True,1000,667.5
01222103,2022,8,札幌,0,1000,ダ,重,12,7,newcomer,D,"{1: 10, 2: 6, 3: 2}","[10, 6, 3]",True,700,1843,True,700,2516.5,True,700,752.5,True,1000,2335.0
06223507,2022,4,中山,5,1800,ダ,良,14,23,maiden,A,"{1: 2, 2: 9, 3: 8}","[9, 8, 2]",True,700,13333,True,700,17675.0,True,700,8452.5,True,1000,18662.5
07223610,2022,5,中京,6,1800,ダ,良,10,115,3win,A,"{1: 10, 2: 7, 3: 2}","[10, 2, 3]",True,700,816,False,700,0.0,True,700,357.0,True,1000,255.0
09221106,2022,2,阪神,8,1400,ダ,良,16,23,maiden,D,"{1: 16, 2: 10, 3: 7}","[12, 16, 15]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
06222102,2022,2,中山,5,1200,ダ,良,16,7,newcomer,D,"{1: 12, 2: 7, 3: 8}","[8, 1, 6]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
06223802,2022,4,中山,5,1200,ダ,稍,16,7,newcomer,D,"{1: 3, 2: 8, 3: 1}","[6, 14, 7]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
04221303,2022,5,新潟,3,1200,ダ,稍,14,7,newcomer,D,"{1: 1, 2: 3, 3: 8}","[3, 8, 1]",True,700,1028,True,700,1249.5,True,700,1165.5,True,1000,1725.0
03222403,2022,7,福島,2,1150,ダ,良,16,7,newcomer,D,"{1: 1, 2: 15, 3: 3}","[15, 3, 1]",True,700,4628,True,700,6982.5,True,700,2516.5,True,1000,6785.0
03222804,2022,7,福島,2,1150,ダ,稍,16,7,newcomer,D,"{1: 8, 2: 2, 3: 10}","[14, 5, 1]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
04223407,2022,8,新潟,3,1200,ダ,稍,15,7,newcomer,D,"{1: 2, 2: 3, 3: 10}","[2, 3, 15]",False,700,0,True,700,6331.5,True,700,1897.0,True,1000,5877.5
04221201,2022,5,新潟,3,1200,ダ,良,15,7,newcomer,D,"{1: 9, 2: 8, 3: 6}","[7, 9, 3]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
05222B02,2022,5,東京,4,1400,ダ,重,16,7,newcomer,D,"{1: 7, 2: 11, 3: 6}","[12, 5, 7]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
05223702,2022,6,東京,4,1300,ダ,良,16,7,newcomer,D,"{1: 3, 2: 7, 3: 1}","[1, 5, 4]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
03222604,2022,7,福島,2,1150,ダ,重,16,7,newcomer,D,"{1: 9, 2: 1, 3: 10}","[9, 1, 10]",True,700,1587,True,700,2135.0,True,700,1764.0,True,1000,2785.0
06223409,2022,4,中山,5,2200,芝,稍,9,23,maiden,A,"{1: 7, 2: 4, 3: 2}","[4, 7, 9]",True,700,2545,True,700,1638.0,True,700,490.0,True,1000,1520.0
10222306,2022,2,小倉,9,2000,芝,稍,13,7,newcomer,A,"{1: 9, 2: 10, 3: 12}","[2, 12, 10]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
09222605,2022,4,阪神,8,1400,ダ,良,16,23,maiden,D,"{1: 10, 2: 15, 3: 13}","[13, 2, 8]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
09222C10,2022,5,阪神,8,1400,ダ,重,11,131,OP,D,"{1: 2, 2: 5, 3: 3}","[4, 2, 5]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
09221501,2022,2,阪神,8,1800,ダ,良,16,7,newcomer,C,"{1: 14, 2: 15, 3: 11}","[11, 15, 14]",True,700,475,False,700,0.0,True,700,917.0,True,1000,655.0
09221C01,2022,3,阪神,8,1800,ダ,重,15,7,newcomer,X,"{1: 5, 2: 3, 3: 6}","[5, 6, 3]",True,700,1463,True,700,2558.5,True,700,1116.5,True,1000,2625.0
06223304,2022,4,中山,5,1200,ダ,重,16,7,newcomer,D,"{1: 7, 2: 12, 3: 5}","[5, 7, 9]",True,700,857,False,700,0.0,True,700,350.0,True,1000,250.0
04221103,2022,5,新潟,3,1200,ダ,良,12,7,newcomer,D,"{1: 9, 2: 2, 3: 12}","[8, 12, 9]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
04221805,2022,5,新潟,3,1200,ダ,良,15,7,newcomer,D,"{1: 14, 2: 8, 3: 11}","[11, 13, 7]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
05223803,2022,6,東京,4,1600,芝,良,15,7,newcomer,C,"{1: 15, 2: 14, 3: 10}","[9, 15, 6]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
04222307,2022,8,新潟,3,1200,芝,良,18,7,newcomer,D,"{1: 9, 2: 18, 3: 14}","[10, 18, 1]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
06222305,2022,3,中山,5,1600,芝,良,16,7,newcomer,C,"{1: 5, 2: 6, 3: 12}","[8, 12, 14]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
09221101,2022,2,阪神,8,1800,ダ,良,12,7,newcomer,A,"{1: 11, 2: 8, 3: 2}","[8, 2, 11]",True,700,5437,True,700,2849.0,True,700,2782.5,True,1000,4022.5
06223505,2022,4,中山,5,2000,芝,良,18,7,newcomer,C,"{1: 13, 2: 11, 3: 14}","[11, 10, 13]",False,700,0,True,700,2317.0,True,700,693.0,True,1000,2150.0
05222205,2022,4,東京,4,2400,芝,良,15,7,newcomer,C,"{1: 7, 2: 9, 3: 15}","[15, 7, 2]",True,700,1196,False,700,0.0,True,700,350.0,True,1000,250.0
05221205,2022,1,東京,4,1600,芝,良,16,7,newcomer,C,"{1: 3, 2: 14, 3: 10}","[3, 10, 14]",True,700,985,True,700,3080.0,True,700,1568.0,True,1000,3320.0
04221802,2022,5,新潟,3,1200,芝,良,16,7,newcomer,D,"{1: 11, 2: 1, 3: 14}","[13, 6, 12]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
06222302,2022,3,中山,5,1200,ダ,良,16,7,newcomer,D,"{1: 7, 2: 12, 3: 13}","[13, 12, 7]",True,700,1075,False,700,0.0,True,700,1347.5,True,1000,962.5
06223506,2022,4,中山,5,1200,ダ,良,16,7,newcomer,D,"{1: 9, 2: 15, 3: 2}","[9, 15, 5]",True,700,970,True,700,1284.5,True,700,385.0,True,1000,1192.5
05222303,2022,4,東京,4,1300,ダ,不,16,7,newcomer,D,"{1: 7, 2: 14, 3: 16}","[7, 1, 16]",True,700,1620,False,700,0.0,True,700,1060.5,True,1000,757.5
04221503,2022,5,新潟,3,1200,ダ,良,15,7,newcomer,D,"{1: 6, 2: 13, 3: 4}","[13, 6, 1]",True,700,1762,True,700,3213.0,True,700,962.5,True,1000,2982.5
05223303,2022,6,東京,4,1400,ダ,良,16,7,newcomer,D,"{1: 4, 2: 1, 3: 10}","[10, 3, 1]",True,700,7801,False,700,0.0,True,700,1526.0,True,1000,1090.0
04222103,2022,7,新潟,3,1400,芝,良,18,7,newcomer,D,"{1: 3, 2: 11, 3: 4}","[11, 3, 18]",True,700,4782,True,700,2061.5,True,700,616.0,True,1000,1912.5
06222303,2022,3,中山,5,1800,ダ,良,16,7,newcomer,C,"{1: 4, 2: 14, 3: 16}","[4, 7, 9]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
03221601,2022,5,福島,2,1150,ダ,重,16,7,newcomer,D,"{1: 9, 2: 13, 3: 16}","[9, 16, 13]",True,700,811,True,700,1820.0,True,700,1365.0,True,1000,2275.0
04221703,2022,5,新潟,3,1200,ダ,重,15,7,newcomer,D,"{1: 11, 2: 2, 3: 8}","[11, 12, 9]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
02221303,2022,6,函館,1,1000,ダ,良,12,7,newcomer,D,"{1: 3, 2: 6, 3: 1}","[4, 1, 6]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
04223403,2022,8,新潟,3,1400,芝,稍,18,7,newcomer,D,"{1: 12, 2: 8, 3: 6}","[7, 12, 1]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
09221703,2022,3,阪神,8,1800,ダ,良,16,7,newcomer,C,"{1: 12, 2: 4, 3: 9}","[9, 2, 13]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
04221605,2022,5,新潟,3,1800,芝,良,16,7,newcomer,C,"{1: 1, 2: 6, 3: 10}","[6, 15, 14]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
05221202,2022,1,東京,4,2100,ダ,良,13,7,newcomer,A,"{1: 13, 2: 6, 3: 9}","[6, 5, 11]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
05221802,2022,2,東京,4,2100,ダ,不,16,7,newcomer,X,"{1: 16, 2: 15, 3: 14}","[16, 14, 1]",True,700,1964,False,700,0.0,True,700,479.5,True,1000,342.5
07221504,2022,1,中京,6,1400,ダ,良,16,15,newcomer,D,"{1: 16, 2: 6, 3: 8}","[6, 14, 8]",True,700,17028,False,700,0.0,True,700,4560.5,True,1000,3257.5
05221401,2022,2,東京,4,1400,ダ,良,16,7,newcomer,D,"{1: 13, 2: 11, 3: 14}","[13, 14, 1]",True,700,5667,False,700,0.0,True,700,843.5,True,1000,602.5
05221302,2022,2,東京,4,1300,ダ,良,16,7,newcomer,D,"{1: 15, 2: 11, 3: 4}","[3, 16, 10]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
07223202,2022,5,中京,6,1400,ダ,良,16,7,newcomer,D,"{1: 16, 2: 14, 3: 8}","[16, 10, 2]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
07223602,2022,5,中京,6,1900,ダ,稍,16,7,newcomer,C,"{1: 1, 2: 6, 3: 12}","[1, 14, 6]",True,700,15785,True,700,32886.0,True,700,9863.0,True,1000,30535.0
07222401,2022,3,中京,6,1200,ダ,稍,16,7,newcomer,D,"{1: 9, 2: 10, 3: 15}","[10, 5, 11]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
09222601,2022,4,阪神,8,1200,ダ,良,16,7,newcomer,D,"{1: 7, 2: 9, 3: 13}","[10, 9, 13]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
07223101,2022,5,中京,6,1400,ダ,良,14,7,newcomer,D,"{1: 3, 2: 4, 3: 5}","[4, 7, 3]",True,700,7265,True,700,6622.0,True,700,1984.5,True,1000,6147.5
10224302,2022,8,小倉,9,1700,ダ,稍,16,7,newcomer,C,"{1: 11, 2: 10, 3: 6}","[1, 10, 9]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
07221603,2022,1,中京,6,1400,ダ,良,12,7,newcomer,D,"{1: 9, 2: 3, 3: 10}","[3, 9, 8]",True,700,25488,True,700,2579.5,True,700,773.5,True,1000,2395.0
05222102,2022,4,東京,4,1400,ダ,重,16,7,newcomer,D,"{1: 6, 2: 9, 3: 12}","[6, 9, 1]",True,700,2553,True,700,3990.0,True,700,1197.0,True,1000,3705.0
05222602,2022,5,東京,4,1600,ダ,良,16,7,newcomer,C,"{1: 6, 2: 13, 3: 12}","[6, 9, 16]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
05222B04,2022,5,東京,4,1300,ダ,重,16,7,newcomer,D,"{1: 4, 2: 2, 3: 12}","[12, 4, 5]",False,700,0,False,700,0.0,True,700,360.5,True,1000,257.5
01221304,2022,7,札幌,0,1700,ダ,良,14,7,newcomer,A,"{1: 6, 2: 3, 3: 1}","[6, 3, 12]",True,700,15202,True,700,1701.0,True,700,507.5,True,1000,1577.5
06221502,2022,1,中山,5,1800,ダ,稍,16,7,newcomer,C,"{1: 5, 2: 12, 3: 15}","[12, 15, 5]",True,700,580,True,700,1879.5,True,700,917.0,True,1000,1997.5
06221706,2022,1,中山,5,2000,芝,良,14,7,newcomer,A,"{1: 8, 2: 9, 3: 12}","[8, 9, 2]",True,700,1844,True,700,1519.0,True,700,455.0,True,1000,1410.0
06222506,2022,3,中山,5,1800,ダ,良,14,7,newcomer,A,"{1: 11, 2: 4, 3: 5}","[2, 11, 12]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
07221701,2022,1,中京,6,1800,ダ,良,11,7,newcomer,A,"{1: 5, 2: 7, 3: 8}","[8, 7, 6]",True,700,5475,False,700,0.0,True,700,780.5,True,1000,557.5
09221202,2022,2,阪神,8,1800,ダ,良,12,7,newcomer,A,"{1: 6, 2: 10, 3: 9}","[9, 7, 10]",True,700,2315,False,700,0.0,True,700,581.0,True,1000,415.0
10224804,2022,9,小倉,9,2000,芝,良,18,7,newcomer,C,"{1: 11, 2: 17, 3: 14}","[17, 11, 14]",True,700,1552,True,700,1400.0,True,700,1690.5,True,1000,2207.5
07221507,2022,1,中京,6,1200,ダ,良,11,23,maiden,D,"{1: 10, 2: 6, 3: 4}","[8, 10, 6]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
07221B01,2022,2,中京,6,1800,ダ,良,12,7,newcomer,A,"{1: 12, 2: 7, 3: 9}","[10, 12, 6]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
09222104,2022,3,阪神,8,2000,ダ,良,12,7,newcomer,A,"{1: 4, 2: 6, 3: 9}","[9, 4, 3]",True,700,3916,False,700,0.0,True,700,570.5,True,1000,407.5
10221605,2022,1,小倉,9,1200,芝,良,18,15,newcomer,D,"{1: 9, 2: 4, 3: 12}","[18, 11, 4]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
04221402,2022,5,新潟,3,1200,芝,良,16,7,newcomer,D,"{1: 9, 2: 3, 3: 10}","[3, 15, 2]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
04222404,2022,8,新潟,3,2000,芝,良,18,7,newcomer,C,"{1: 2, 2: 6, 3: 9}","[4, 2, 8]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
07221105,2022,1,中京,6,2000,芝,良,14,15,newcomer,A,"{1: 12, 2: 8, 3: 2}","[12, 3, 2]",True,700,2635,False,700,0.0,True,700,864.5,True,1000,617.5
10221407,2022,1,小倉,9,2000,芝,重,14,7,newcomer,B,"{1: 6, 2: 8, 3: 14}","[8, 6, 7]",True,700,2603,True,700,5176.5,True,700,1550.5,True,1000,4805.0
05221201,2022,1,東京,4,1400,ダ,良,16,7,newcomer,D,"{1: 13, 2: 3, 3: 6}","[10, 13, 6]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
09221302,2022,2,阪神,8,1200,ダ,良,15,7,newcomer,D,"{1: 10, 2: 8, 3: 15}","[10, 2, 14]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
09221904,2022,3,阪神,8,1800,ダ,良,11,7,newcomer,A,"{1: 1, 2: 2, 3: 7}","[1, 7, 11]",True,700,2403,False,700,0.0,True,700,350.0,True,1000,250.0
09222302,2022,4,阪神,8,1800,ダ,良,12,7,newcomer,A,"{1: 3, 2: 8, 3: 2}","[8, 3, 7]",True,700,3801,True,700,672.0,True,700,350.0,True,1000,730.0
10223803,2022,7,小倉,9,1800,芝,良,16,7,newcomer,C,"{1: 12, 2: 13, 3: 7}","[13, 12, 3]",False,700,0,True,700,2772.0,True,700,829.5,True,1000,2572.5
04223602,2022,8,新潟,3,1800,ダ,稍,14,7,newcomer,A,"{1: 10, 2: 14, 3: 7}","[7, 10, 14]",True,700,1009,False,700,0.0,True,700,1442.0,True,1000,1030.0
05223502,2022,6,東京,4,1600,ダ,良,14,7,newcomer,A,"{1: 2, 2: 12, 3: 11}","[12, 11, 2]",True,700,1223,True,700,2327.5,True,700,1155.0,True,1000,2487.5
10222101,2022,2,小倉,9,1700,ダ,良,10,7,newcomer,A,"{1: 8, 2: 1, 3: 10}","[8, 1, 3]",True,700,905,True,700,1200.5,True,700,357.0,True,1000,1112.5
07222501,2022,3,中京,6,1400,ダ,稍,16,7,newcomer,D,"{1: 13, 2: 7, 3: 8}","[8, 11, 12]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
07221303,2022,1,中京,6,1900,ダ,良,15,7,newcomer,C,"{1: 6, 2: 11, 3: 7}","[6, 11, 7]",True,700,5137,True,700,1820.0,True,700,2229.5,True,1000,2892.5
10221501,2022,1,小倉,9,1700,ダ,良,13,7,newcomer,A,"{1: 2, 2: 12, 3: 9}","[2, 5, 4]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
09221604,2022,2,阪神,8,1800,ダ,良,14,7,newcomer,A,"{1: 4, 2: 3, 3: 8}","[5, 4, 8]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
07223104,2022,5,中京,6,1900,ダ,良,8,7,newcomer,A,"{1: 5, 2: 8, 3: 1}","[8, 5, 4]",True,700,10501,True,700,4252.5,True,700,1274.0,True,1000,3947.5
07221103,2022,1,中京,6,1900,ダ,良,14,7,newcomer,A,"{1: 6, 2: 4, 3: 1}","[4, 1, 6]",True,700,2421,True,700,4928.0,True,700,3461.5,True,1000,5992.5
05221701,2022,2,東京,4,1400,ダ,稍,16,7,newcomer,D,"{1: 13, 2: 15, 3: 14}","[15, 13, 5]",True,700,1087,True,700,2320.5,True,700,693.0,True,1000,2152.5
07222503,2022,3,中京,6,1800,ダ,稍,14,7,newcomer,A,"{1: 1, 2: 2, 3: 13}","[13, 11, 8]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
06221801,2022,1,中山,5,1200,ダ,良,16,7,newcomer,D,"{1: 12, 2: 13, 3: 14}","[14, 2, 7]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
