race_id,horse_id,corner_position_delta,jockey_trainer_combo_top3_exp
0524221107,21102653.0,-8.0,0.1534090909090909
0524480902,21102653.0,-11.0,0.14210526315789473
0524571214,21102653.0,-3.0,0.14136125654450263
0525220812,21102653.0,-2.0,0.0
0525291012,21102653.0,-13.0,0.14285714285714285
0525351012,21102653.0,-6.0,0.0
0624261109,21102653.0,-12.0,0.1423728813559322
0624431009,21102653.0,-7.0,0.75
0624491014,21102653.0,-13.0,0.13333333333333333
0725220911,21102653.0,4.0,0.06060606060606061
0824771209,21102653.0,-9.0,0.13803680981595093
0923541101,21102653.0,-8.0,0.13719512195121952
0925240809,21102653.0,-13.0,0.0784313725490196
0124130806,21102654.0,,0.0
0224121203,21102654.0,-1.0,0.0
0224151203,21102654.0,-1.0,0.0
0224190807,21102654.0,0.0,
0625420106,21102654.0,-2.0,
0625540411,21102654.0,4.0,1.0
0725331109,21102654.0,0.0,0.0
0823380402,21102654.0,-4.0,0.16
0824340508,21102654.0,-8.0,0.0
0825220402,21102654.0,-11.0,0.5
08253B0405,21102654.0,0.0,0.3333333333333333
0924260508,21102654.0,2.0,0.1388888888888889
0925220407,21102654.0,-11.0,0.0
0925470106,21102654.0,2.0,0.25
1025130402,21102654.0,0.0,0.2
1025190501,21102654.0,0.0,0.16666666666666666
1025260105,21102654.0,-1.0,
0224140312,21102655.0,,
0523350607,21102655.0,-9.0,0.2413793103448276
0524240207,21102655.0,-2.0,0.21212121212121213
05242B0101,21102655.0,-9.0,0.2222222222222222
0425140715,21102656.0,,0.0
0724250808,21102656.0,0.0,0.2857142857142857
0823260306,21102656.0,0.0,0.2857142857142857
0823310202,21102656.0,-1.0,
0824140205,21102656.0,2.0,0.2
0825220809,21102656.0,2.0,
0923520110,21102656.0,1.0,0.23809523809523808
0923580106,21102656.0,-1.0,0.0
0925260609,21102656.0,0.0,0.0
0524110115,21102658.0,,0.18010291595197256
0524250509,21102658.0,-6.0,0.273972602739726
05242A0216,21102658.0,-2.0,0.2702702702702703
0524351207,21102658.0,-1.0,0.28
0524370711,21102658.0,-1.0,0.2894736842105263
0524421206,21102658.0,-1.0,0.2987012987012987
0524560913,21102658.0,-10.0,0.3684210526315789
0525161211,21102658.0,-1.0,0.18141592920353983
0624340207,21102658.0,-1.0,0.18562874251497005
0624350206,21102658.0,-6.0,0.18499573742540495
0625380816,21102658.0,-7.0,0.19137254901960785
0824720803,21102658.0,-1.0,0.0
0825120803,21102658.0,-3.0,0.125
0825181207,21102658.0,-9.0,0.11764705882352941
0724250308,21102660.0,,0.2
0824310201,21102660.0,-10.0,0.15384615384615385
0824390316,21102660.0,3.0,0.3382352941176471
0924220303,21102660.0,8.0,0.12121212121212122
1024320306,21102660.0,1.0,0.27692307692307694
0624210405,21102662.0,,0.3333333333333333
0823230413,21102665.0,,0.16666666666666666
0824110301,21102665.0,-8.0,0.1552511415525114
0524240312,21102666.0,,0.20833333333333334
0124120613,21102667.0,,0.0
0124210404,21102667.0,-3.0,0.0
0124260409,21102667.0,7.0,0.0
0324130407,21102667.0,5.0,0.0
0324230409,21102667.0,-2.0,0.2222222222222222
0424130603,21102667.0,-1.0,0.0
0523430205,21102667.0,-5.0,0.0
0623440404,21102667.0,-13.0,0.0
0624140615,21102667.0,-15.0,0.047619047619047616
0423350613,21102668.0,,0.12345679012345678
0523570109,21102668.0,-10.0,0.138996138996139
0224190706,21102669.0,,0.5
02241B0812,21102669.0,-3.0,0.3333333333333333
0424451204,21102669.0,-5.0,0.1
0424480811,21102669.0,-9.0,0.09090909090909091
0523410108,21102669.0,-5.0,0.26666666666666666
0623440406,21102669.0,-5.0,0.24242424242424243
0623540111,21102669.0,-2.0,0.4
0624110707,21102669.0,-1.0,0.14285714285714285
0624320607,21102669.0,-13.0,0.2857142857142857
0324230905,21102670.0,,0.12121212121212122
0325311104,21102670.0,-1.0,0.18604651162790697
0423380605,21102670.0,-7.0,0.189873417721519
0424130903,21102670.0,-2.0,0.0625
0425210703,21102670.0,-3.0,0.21428571428571427
0425411101,21102670.0,-3.0,0.19444444444444445
0524111010,21102670.0,-6.0,0.1910828025477707
0525220908,21102670.0,-5.0,0.1871345029239766
0623460904,21102670.0,-3.0,0.1732283464566929
0624110708,21102670.0,-6.0,0.17120622568093385
0624481008,21102670.0,-2.0,0.1794871794871795
0625121107,21102670.0,-5.0,0.17625899280575538
0625321002,21102670.0,-1.0,0.1736111111111111
0824641206,21102670.0,-1.0,0.175
0824741205,21102670.0,-5.0,0.17445482866043613
0224130206,21102671.0,,0.3
0224160807,21102671.0,0.0,0.3333333333333333
0424110313,21102671.0,-3.0,0.17142857142857143
0424140315,21102671.0,-7.0,0.18055555555555555
0523430108,21102671.0,0.0,0.18411552346570398
0523460201,21102671.0,-1.0,0.2753623188405797
0524310603,21102671.0,-3.0,0.17857142857142858
0623420307,21102671.0,-13.0,0.1842818428184282
0623560302,21102671.0,0.0,0.18594306049822065
0624120115,21102671.0,-2.0,0.18711385701676964
0624160106,21102671.0,-2.0,0.18563922942206654
0624270314,21102671.0,-4.0,0.18448275862068966
0624360309,21102671.0,-4.0,0.18537414965986396
0724240405,21102673.0,,0.125
0823230303,21102673.0,-1.0,0.3333333333333333
0823290305,21102673.0,-1.0,0.3
0823370202,21102673.0,-4.0,0.36363636363636365
0824220310,21102673.0,-8.0,0.5666666666666667
0824270505,21102673.0,-3.0,0.3333333333333333
0923420506,21102673.0,-3.0,0.28846153846153844
0224120111,21102675.0,,
0423380604,21102675.0,-1.0,0.21509433962264152
0623510107,21102675.0,-1.0,0.18565022421524663
0624220209,21102675.0,-1.0,0.185378590078329
0425220912,21102676.0,,0.0
0524150302,21102676.0,-1.0,0.0
0524270612,21102676.0,-12.0,0.06666666666666667
0524320803,21102676.0,-14.0,0.0
0524370709,21102676.0,-11.0,0.11764705882352941
0525440716,21102676.0,-11.0,0.13636363636363635
05254B0714,21102676.0,-6.0,0.5
0525570602,21102676.0,-6.0,
0624160408,21102676.0,-2.0,0.11538461538461539
0624220407,21102676.0,6.0,0.6666666666666666
0725371005,21102676.0,0.0,0.45454545454545453
0823380903,21102677.0,,0.5454545454545454
0923480504,21102677.0,-3.0,0.48936170212765956
0424220904,21102678.0,,0.16666666666666666
0723310505,21102678.0,-6.0,0.36363636363636365
0823280211,21102678.0,-7.0,0.2553191489361702
0823340110,21102678.0,-5.0,0.25
0824440205,21102678.0,-8.0,0.08571428571428572
0923530309,21102678.0,-10.0,0.0
0524140507,21102679.0,,0.2564102564102564
0624220104,21102679.0,-16.0,0.27400468384074944
0724230202,21102680.0,,0.0
0924180502,21102680.0,-3.0,0.22033898305084745
1024260617,21102680.0,-5.0,0.2
1024310705,21102680.0,-18.0,0.1111111111111111
0523410411,21102683.0,,0.0
0523480210,21102683.0,-13.0,0.2
0624150110,21102683.0,-9.0,0.0
1024170311,21102683.0,-3.0,0.0
0424330716,21102685.0,,0.23076923076923078
0523380507,21102685.0,-6.0,0.0
0523430208,21102685.0,-5.0,0.0
0523480208,21102685.0,-5.0,0.4444444444444444
0524130112,21102685.0,-14.0,0.36363636363636365
0524230402,21102685.0,-4.0,0.0
05242A0410,21102685.0,-2.0,1.0
0524350307,21102685.0,-12.0,0.125
0623540108,21102685.0,-13.0,
0624110116,21102685.0,-3.0,0.36363636363636365
0624210413,21102685.0,-4.0,0.391304347826087
0624380106,21102685.0,0.0,0.1590909090909091
0124130314,21102686.0,,
0124230716,21102686.0,2.0,1.0
0124270315,21102686.0,1.0,0.5
0224120106,21102686.0,4.0,
0224160115,21102686.0,-6.0,1.0
02241C0304,21102686.0,-8.0,0.5
0523470209,21102686.0,-11.0,0.3
0524170608,21102686.0,-3.0,0.25
0623480509,21102686.0,-3.0,0.3181818181818182
0624280513,21102686.0,-12.0,0.30434782608695654
0424210411,21102688.0,,0.4
0724140317,21102688.0,-11.0,0.15789473684210525
08243C0113,21102688.0,2.0,0.1935483870967742
0824470404,21102688.0,1.0,0.09090909090909091
0924110508,21102688.0,-4.0,0.16666666666666666
0124150212,21102692.0,,0.14285714285714285
0524160509,21102692.0,1.0,0.15625
0524350201,21102692.0,-11.0,0.17647058823529413
0624170603,21102692.0,3.0,0.06666666666666667
0624220601,21102692.0,5.0,0.26229508196721313
0724160303,21102692.0,6.0,0.09090909090909091
08243B0303,21102693.0,,0.17105263157894737
0824450315,21102693.0,-14.0,0.16666666666666666
0924110406,21102693.0,-13.0,0.25732899022801303
0524130513,21102695.0,,0.2
0524270308,21102695.0,-11.0,0.1
0524340206,21102695.0,-15.0,0.18181818181818182
0624230202,21102695.0,-16.0,0.09523809523809523
0724230203,21102697.0,,0.2222222222222222
1024360713,21102697.0,0.0,0.07142857142857142
0423430312,21102698.0,,0.0
0424150203,21102698.0,-7.0,0.25
0524150514,21102698.0,-6.0,0.2222222222222222
0623480604,21102698.0,-12.0,0.08333333333333333
0424310702,21102699.0,,0.0
0223120502,21102700.0,,0.5
0323320105,21102700.0,-7.0,0.0
0323360109,21102700.0,-3.0,0.3333333333333333
0325240902,21102700.0,-1.0,1.0
0424220808,21102700.0,-2.0,0.25
0425270703,21102700.0,-2.0,0.6
0624280404,21102700.0,-1.0,0.30434782608695654
0724450309,21102700.0,-6.0,0.24390243902439024
0725110801,21102700.0,-1.0,0.25925925925925924
0824451212,21102700.0,-1.0,0.2
0824730807,21102700.0,-1.0,0.18691588785046728
0825231206,21102700.0,-2.0,0.19008264462809918
0825311003,21102700.0,-12.0,0.2
0923540602,21102700.0,-4.0,0.17391304347826086
0924260502,21102700.0,-3.0,0.19428571428571428
0925121206,21102700.0,-2.0,0.1878453038674033
1024340810,21102700.0,-3.0,0.1829787234042553
0224130406,21102701.0,,0.3333333333333333
0224180601,21102701.0,-4.0,
02241C0611,21102701.0,-1.0,0.0
0325330206,21102701.0,0.0,
0423230509,21102701.0,-8.0,0.4
0425411213,21102701.0,-3.0,0.0
0725520313,21102701.0,-11.0,0.0
0725560203,21102701.0,-3.0,
0824340405,21102701.0,-4.0,0.22950819672131148
0824360511,21102701.0,0.0,0.23076923076923078
08243A0509,21102701.0,-1.0,0.18181818181818182
08243C0505,21102701.0,-1.0,0.25
0923410102,21102701.0,0.0,0.3625
0923460106,21102701.0,-2.0,0.07142857142857142
0924130508,21102701.0,-4.0,0.21428571428571427
1024240502,21102701.0,0.0,0.2727272727272727
0824120506,21102702.0,,0.20689655172413793
0824410112,21102702.0,-15.0,0.36
0924110101,21102702.0,-12.0,0.21052631578947367
0924170116,21102702.0,-15.0,0.125
1024380201,21102702.0,-9.0,0.09375
0524140315,21102703.0,,0.375
0324210714,21102704.0,,
0424130504,21102704.0,2.0,
0424340315,21102704.0,-14.0,0.16822429906542055
05242A0414,21102704.0,-4.0,0.21212121212121213
0623560507,21102704.0,-2.0,0.168
1024180205,21102704.0,-13.0,0.16666666666666666
1024220504,21102704.0,1.0,0.0
0724260208,21102705.0,,0.24271844660194175
0824360304,21102705.0,0.0,0.22580645161290322
0824480216,21102705.0,0.0,0.2222222222222222
0924210607,21102705.0,5.0,0.1865079365079365
0924280402,21102705.0,0.0,0.1857707509881423
0123150501,21102706.0,,0.0
0124160311,21102706.0,-10.0,
0224140215,21102706.0,-15.0,0.25
0324130503,21102706.0,-14.0,0.8
0224130212,21102707.0,,0.3333333333333333
0523460510,21102707.0,-6.0,0.08695652173913043
0523510303,21102707.0,-11.0,0.08333333333333333
05242A0209,21102707.0,-7.0,0.2727272727272727
0525440705,21102707.0,-14.0,0.02631578947368421
0124110906,21102708.0,,0.5
0124231004,21102708.0,0.0,0.6666666666666666
0324340814,21102708.0,0.0,
0325140710,21102708.0,6.0,0.22857142857142856
0524140909,21102708.0,0.0,0.35
0524430707,21102708.0,0.0,0.2
0525280804,21102708.0,0.0,0.19843342036553524
05252C0608,21102708.0,-3.0,0.20052083333333334
0525350809,21102708.0,-10.0,0.20155038759689922
0525480803,21102708.0,-12.0,0.32
0623591104,21102708.0,-3.0,0.0
0624241101,21102708.0,0.0,0.2894736842105263
0625480712,21102708.0,2.0,0.2367601246105919
0724350908,21102708.0,0.0,0.5
0725230917,21102708.0,0.0,0.0
0725530706,21102708.0,1.0,0.0
0823340507,21102708.0,0.0,0.2619047619047619
0124150703,21102709.0,,
0124220905,21102709.0,-2.0,
0425260804,21102709.0,-4.0,0.20388349514563106
0624150305,21102709.0,-10.0,0.24060150375939848
0824551214,21102709.0,-2.0,
1024210303,21102709.0,-3.0,0.35714285714285715
1025131012,21102709.0,-1.0,0.3225806451612903
0724220201,21102710.0,,0.0
0724270315,21102710.0,-5.0,0.25
0724340701,21102710.0,-5.0,0.5555555555555556
0823360504,21102710.0,-10.0,0.13333333333333333
0824260609,21102710.0,2.0,0.25
0824310108,21102710.0,3.0,0.5405405405405406
0824350115,21102710.0,-11.0,0.5263157894736842
0824480111,21102710.0,-5.0,0.5128205128205128
0824720703,21102710.0,-5.0,0.15555555555555556
0825170608,21102710.0,-5.0,0.36363636363636365
0924150402,21102710.0,1.0,0.43902439024390244
1024350301,21102710.0,0.0,0.3333333333333333
1025171202,21102710.0,-4.0,0.17857142857142858
0423210504,21102712.0,,0.20588235294117646
0423450209,21102712.0,-5.0,0.20512820512820512
0523510313,21102712.0,1.0,0.16666666666666666
0824230306,21102712.0,-5.0,0.2962962962962963
08243B0313,21102712.0,-7.0,0.2204724409448819
0924180207,21102712.0,-13.0,0.42857142857142855
0924220314,21102712.0,-14.0,0.2719298245614035
1024160611,21102712.0,0.0,0.12195121951219512
1024370610,21102712.0,-1.0,0.1357142857142857
0724210303,21102713.0,,
0124120610,21102715.0,,
0124150805,21102715.0,1.0,
0324110703,21102715.0,1.0,0.0
0724120506,21102715.0,0.0,0.0
0824360514,21102715.0,3.0,0.0
0125110707,21102717.0,,
0125151208,21102717.0,-2.0,
0125260816,21102717.0,-8.0,0.0
0225170808,21102717.0,-10.0,1.0
0325131212,21102717.0,-6.0,0.23333333333333334
0423410609,21102717.0,-7.0,0.2727272727272727
0423450517,21102717.0,-2.0,0.08571428571428572
0424411011,21102717.0,-13.0,0.0
0523570213,21102717.0,-13.0,0.3181818181818182
0524140614,21102717.0,-12.0,0.44680851063829785
05242A0506,21102717.0,-9.0,0.4583333333333333
0524341202,21102717.0,-4.0,0.16923076923076924
0525330818,21102717.0,-3.0,0.15555555555555556
0623460515,21102717.0,-15.0,0.2692307692307692
0623550801,21102717.0,-2.0,0.46153846153846156
0624150504,21102717.0,-9.0,0.4625
0624240510,21102717.0,-9.0,0.47560975609756095
0624470704,21102717.0,-7.0,0.4819277108433735
0625151201,21102717.0,-15.0,0.35294117647058826
0725531205,21102717.0,-11.0,0.16
1025161208,21102717.0,-9.0,0.09302325581395349
1025190904,21102717.0,-6.0,0.10344827586206896
0124120706,21102718.0,,
0124131201,21102718.0,-1.0,1.0
0224140802,21102718.0,-7.0,0.0
0224181204,21102718.0,-9.0,0.0
0824131102,21102718.0,-4.0,0.2767857142857143
0824340605,21102718.0,-16.0,0.3442622950819672
0824740801,21102718.0,-10.0,0.0
0825311016,21102718.0,-11.0,0.3333333333333333
0825371004,21102718.0,-8.0,0.5
0923530503,21102718.0,-12.0,0.24336283185840707
0924240508,21102718.0,-2.0,0.24050632911392406
0925121213,21102718.0,-2.0,0.12903225806451613
0925221213,21102718.0,-10.0,0.34146341463414637
0925281004,21102718.0,-2.0,0.3409090909090909
0925341216,21102718.0,-11.0,0.4157303370786517
0925421001,21102718.0,-6.0,0.42857142857142855
0224120307,21102720.0,,
0224140301,21102720.0,-8.0,
0324120613,21102720.0,-5.0,
0723440505,21102720.0,-5.0,0.30303030303030304
0124260306,21102721.0,,0.0
0424170303,21102721.0,-5.0,0.0
0424380715,21102721.0,-13.0,0.5
0523490405,21102721.0,-5.0,0.41975308641975306
0524110113,21102721.0,-10.0,0.0
0524180113,21102721.0,-2.0,0.5
0624330206,21102721.0,-7.0,0.2
0424150209,21102722.0,,0.375
0724160402,21102722.0,-2.0,
0824120101,21102722.0,0.0,0.20588235294117646
0824440304,21102722.0,-1.0,0.2
0824470415,21102722.0,0.0,0.375
0923440402,21102722.0,0.0,0.24210526315789474
0923550207,21102722.0,1.0,0.24742268041237114
0924280405,21102722.0,0.0,0.2
0324130513,21102723.0,,0.5
0523530505,21102723.0,-9.0,0.43478260869565216
0524120608,21102723.0,-3.0,0.18303571428571427
0324160503,21102725.0,,0.0
0724230310,21102725.0,0.0,0.3076923076923077
0724260702,21102725.0,3.0,
0724231201,21102726.0,,
0824451210,21102726.0,-15.0,0.0
0923560411,21102726.0,-15.0,0.0
1024110305,21102726.0,-1.0,0.09090909090909091
1024380806,21102726.0,-1.0,0.0
0224140616,21102727.0,,
0224180807,21102727.0,0.0,1.0
0524410807,21102727.0,-1.0,0.5333333333333333
0724140516,21102727.0,-11.0,0.0
0724441206,21102727.0,5.0,
0725111201,21102727.0,-2.0,0.5
0725171214,21102727.0,-4.0,0.3333333333333333
0725340804,21102727.0,-2.0,0.4444444444444444
0725411006,21102727.0,-5.0,0.45454545454545453
0825111206,21102727.0,-6.0,0.23809523809523808
0825211206,21102727.0,-2.0,0.32142857142857145
0825250905,21102727.0,-5.0,0.3548387096774194
0825370809,21102727.0,-3.0,0.48
1024180507,21102727.0,-5.0,0.5555555555555556
0424341006,21102728.0,,0.5
0724371102,21102728.0,0.0,0.23529411764705882
0824350503,21102728.0,5.0,0.3235294117647059
0824480808,21102728.0,0.0,0.34615384615384615
0825160904,21102728.0,0.0,0.3763440860215054
0825320908,21102728.0,0.0,0.6923076923076923
0925151008,21102728.0,-1.0,0.35135135135135137
0925311111,21102728.0,-7.0,0.4329268292682927
1025231106,21102728.0,3.0,0.625
0725521110,21102729.0,,0.16666666666666666
0824230413,21102729.0,-1.0,0.16666666666666666
0824430809,21102729.0,2.0,0.19230769230769232
0924130603,21102729.0,2.0,0.17142857142857143
0924230511,21102729.0,0.0,0.1891891891891892
0124150206,21102731.0,,
0124230410,21102731.0,0.0,0.0
0424120106,21102731.0,0.0,
0823350407,21102731.0,-14.0,0.3333333333333333
0824130102,21102731.0,-2.0,0.0
0923520305,21102731.0,-4.0,0.23076923076923078
0124210413,21102732.0,,0.0
0224190205,21102732.0,-4.0,0.25
0824280410,21102732.0,-8.0,0.0
0824380102,21102732.0,-3.0,0.14285714285714285
0824410313,21102732.0,-3.0,0.2222222222222222
0924150102,21102732.0,-8.0,0.125
0424130601,21102733.0,,0.19148936170212766
08243A0507,21102733.0,6.0,0.2175732217573222
0824430605,21102733.0,-14.0,0.39285714285714285
0124110705,21102735.0,,0.1
0124260710,21102735.0,-2.0,0.125
0124271209,21102735.0,-4.0,0.16666666666666666
0423210603,21102735.0,-15.0,0.0
0625141211,21102735.0,-11.0,
0724421016,21102735.0,-7.0,0.13333333333333333
0725430910,21102735.0,-5.0,0.11538461538461539
0823340107,21102735.0,-4.0,0.5
0823380217,21102735.0,-2.0,0.43478260869565216
0824750913,21102735.0,-2.0,0.10344827586206896
0923430211,21102735.0,-8.0,0.39655172413793105
0923530305,21102735.0,-3.0,0.3958333333333333
1025260903,21102735.0,-2.0,0.11842105263157894
0224160401,21102736.0,,0.6
0523520617,21102736.0,2.0,0.2
0523580212,21102736.0,-11.0,0.42857142857142855
0524290411,21102736.0,-9.0,0.19626168224299065
0624220511,21102736.0,-8.0,0.22674418604651161
0624280501,21102736.0,-6.0,0.22857142857142856
0124260211,21102738.0,,
0324160104,21102738.0,-7.0,
0523570513,21102738.0,-4.0,0.30434782608695654
0524150102,21102738.0,-1.0,0.125
0824360409,21102739.0,,0.2727272727272727
08243A0309,21102739.0,-11.0,0.20833333333333334
1024310415,21102739.0,-12.0,0.21621621621621623
0824210410,21102742.0,,0.21428571428571427
1024270310,21102742.0,-2.0,0.19678714859437751
0425151207,21102745.0,,0.16666666666666666
0425250510,21102745.0,-13.0,0.14285714285714285
0425321207,21102745.0,-3.0,0.25
0425441210,21102745.0,-11.0,0.2222222222222222
0524130202,21102745.0,-5.0,0.23809523809523808
0524180905,21102745.0,-5.0,0.25
0524240602,21102745.0,-9.0,0.24
0524460711,21102745.0,-6.0,0.23076923076923078
0623570616,21102745.0,-6.0,0.0
0625120411,21102745.0,-6.0,0.37777777777777777
0625270613,21102745.0,-4.0,0.21875
0625430803,21102745.0,-3.0,0.21739130434782608
0724121004,21102745.0,-6.0,0.0
0724460205,21102745.0,-5.0,0.29411764705882354
0725560701,21102745.0,-9.0,0.0
0825370710,21102745.0,-8.0,0.38461538461538464
0924260503,21102745.0,-4.0,0.0
0623460508,21102748.0,,0.1686746987951807
0923540110,21102748.0,-4.0,0.07692307692307693
0524330207,21102749.0,,0.0
0323270610,21102750.0,,
0623510114,21102750.0,-11.0,0.16279069767441862
0623580114,21102750.0,-6.0,0.15555555555555556
02241B0302,21102752.0,,0.0
0523420104,21102752.0,-9.0,0.32
0623460114,21102752.0,-15.0,0.23684210526315788
0623510104,21102752.0,-3.0,0.23076923076923078
0623550116,21102752.0,-8.0,0.225
0624110112,21102752.0,-10.0,0.21951219512195122
0624350212,21102752.0,-7.0,0.1144578313253012
0624370307,21102752.0,-13.0,0.21428571428571427
1023330511,21102752.0,-14.0,0.0
1023380210,21102752.0,-5.0,0.17391304347826086
0124160704,21102753.0,,0.07142857142857142
0324150308,21102753.0,-2.0,0.08695652173913043
0324270814,21102753.0,3.0,0.15384615384615385
0324340109,21102753.0,0.0,0.14285714285714285
0424430302,21102753.0,4.0,0.17117117117117117
0425130704,21102753.0,1.0,0.18803418803418803
0425210602,21102753.0,2.0,0.1935483870967742
0425270808,21102753.0,-5.0,0.1953125
0425341011,21102753.0,0.0,0.19696969696969696
0525130407,21102753.0,-2.0,0.17142857142857143
0525171205,21102753.0,-11.0,0.16666666666666666
0623560609,21102753.0,-7.0,0.16733067729083664
0624120215,21102753.0,4.0,0.17716535433070865
0624260105,21102753.0,-1.0,0.17228464419475656
0624330107,21102753.0,2.0,0.17216117216117216
0625471213,21102753.0,1.0,0.16887417218543047
0625521016,21102753.0,1.0,0.17049180327868851
0625561001,21102753.0,-1.0,0.16993464052287582
1024230104,21102753.0,4.0,0.16614420062695925
0425130812,21102754.0,,0.0
0724140212,21102754.0,-2.0,0.32432432432432434
0725240616,21102754.0,-1.0,0.2857142857142857
0725251209,21102754.0,-1.0,0.5
0824350116,21102754.0,-2.0,0.3389830508474576
0824410108,21102754.0,-1.0,0.6666666666666666
0824720706,21102754.0,-1.0,0.125
0824770812,21102754.0,-1.0,0.5
08252B0610,21102754.0,-1.0,0.5454545454545454
0825410712,21102754.0,-2.0,0.30434782608695654
0825450812,21102754.0,-3.0,0.47368421052631576
0924130102,21102754.0,-1.0,0.3870967741935484
0924280112,21102754.0,0.0,0.23076923076923078
0325160708,21102755.0,,0.0
0424411211,21102755.0,-8.0,0.5
0424471207,21102755.0,-9.0,0.6666666666666666
0425160903,21102755.0,-4.0,0.4
0425411202,21102755.0,-14.0,0.23529411764705882
0523350502,21102755.0,-16.0,
0723440406,21102755.0,-4.0,0.17391304347826086
0723460402,21102755.0,-5.0,0.2727272727272727
0724260602,21102755.0,-7.0,0.3
0724350604,21102755.0,-7.0,0.5
0725211203,21102755.0,-5.0,0.35714285714285715
0824220601,21102755.0,-3.0,0.2631578947368421
0824760706,21102755.0,-5.0,0.2692307692307692
0924110104,21102755.0,-4.0,0.21212121212121213
0924170106,21102755.0,-3.0,0.21739130434782608
0924260115,21102755.0,-1.0,0.0
1023320807,21102755.0,-8.0,0.3448275862068966
1023380214,21102755.0,-6.0,0.3333333333333333
0124120209,21102756.0,,
0124270409,21102756.0,0.0,
0425241003,21102756.0,-8.0,0.5
0525440605,21102756.0,-4.0,0.14285714285714285
0625460313,21102756.0,-4.0,0.09090909090909091
0823290510,21102756.0,-13.0,0.1
0824450211,21102756.0,-7.0,0.25
0124130305,21102757.0,,
02241A0606,21102757.0,6.0,0.3333333333333333
0624130507,21102757.0,-1.0,0.2755344418052256
0624380114,21102757.0,-10.0,0.27522935779816515
0523530604,21102759.0,,0.15384615384615385
0624360403,21102759.0,-10.0,0.0
0124120614,21102760.0,,0.0
0124210611,21102760.0,2.0,0.0
0224130416,21102760.0,-2.0,0.21428571428571427
0224180615,21102760.0,7.0,0.3125
0723450406,21102760.0,0.0,0.2
0823330503,21102760.0,0.0,0.125
0823380306,21102760.0,-5.0,0.1111111111111111
0824320504,21102760.0,2.0,0.1
0924160104,21102760.0,0.0,0.2
0423420514,21102761.0,,0.21052631578947367
0524370115,21102761.0,-9.0,0.2702702702702703
0123220805,21102762.0,,0.0
0124120404,21102762.0,1.0,0.6
0723380502,21102762.0,-1.0,0.0
0723420611,21102762.0,3.0,0.14285714285714285
08243A0306,21102762.0,0.0,0.3684210526315789
0824450607,21102762.0,-8.0,0.21739130434782608
0923580211,21102762.0,0.0,0.09090909090909091
1024130603,21102762.0,-10.0,0.08823529411764706
0524320205,21102766.0,,0.0
0524350213,21102766.0,0.0,0.0
0624130414,21102766.0,-2.0,0.041666666666666664
0624160202,21102766.0,0.0,0.08
0624330112,21102766.0,-5.0,0.07692307692307693
0524370314,21102772.0,,0.1721311475409836
0523410114,21102773.0,,0.2570093457943925
0523530912,21102773.0,-5.0,0.26339285714285715
0623450510,21102773.0,-9.0,0.29692832764505117
0425271104,21102774.0,,0.0
0523430506,21102774.0,-16.0,0.21568627450980393
0523460208,21102774.0,-10.0,0.21153846153846154
0523520105,21102774.0,-10.0,0.2
0524170115,21102774.0,-9.0,0.2033898305084746
05242A0109,21102774.0,-6.0,0.19672131147540983
0524380205,21102774.0,-10.0,0.15609756097560976
0623520113,21102774.0,-7.0,0.20388349514563106
0623580116,21102774.0,-8.0,0.20952380952380953
0624170110,21102774.0,-9.0,0.2037037037037037
0624250404,21102774.0,-7.0,0.2018348623853211
0625411213,21102774.0,-3.0,0.11320754716981132
0625460811,21102774.0,-6.0,0.0
0625510714,21102774.0,-15.0,0.1111111111111111
0123280911,21102775.0,,
0223110510,21102775.0,-4.0,0.5
0223150106,21102775.0,-7.0,0.5
0223251112,21102775.0,-2.0,0.5
0323340902,21102775.0,-6.0,0.42857142857142855
0823250805,21102775.0,-4.0,0.20689655172413793
1025120909,21102775.0,-2.0,0.3611111111111111
1025170611,21102775.0,-18.0,0.18518518518518517
0523520403,21102778.0,,0.0
0824340102,21102778.0,-6.0,0.07692307692307693
0923470501,21102778.0,-14.0,0.034482758620689655
0923580114,21102778.0,-1.0,0.03333333333333333
0924220211,21102778.0,-2.0,0.23809523809523808
1024320301,21102778.0,-15.0,0.13333333333333333
0124230710,21102780.0,,0.5
0124250812,21102780.0,0.0,
0324270301,21102780.0,-3.0,0.14705882352941177
0523420402,21102780.0,0.0,0.11764705882352941
0523570101,21102780.0,-11.0,0.11363636363636363
0524290307,21102780.0,-8.0,0.10869565217391304
0623570212,21102780.0,3.0,0.10317460317460317
0624210403,21102780.0,1.0,0.10077519379844961
0624330103,21102780.0,0.0,0.09923664122137404
0424120302,21102781.0,,0.17647058823529413
0424180608,21102781.0,1.0,0.16666666666666666
0424370102,21102781.0,-11.0,0.23809523809523808
0625420111,21102781.0,1.0,0.16129032258064516
0724120405,21102781.0,-2.0,0.3157894736842105
0724150603,21102781.0,0.0,0.18604651162790697
0725360101,21102781.0,0.0,0.1590909090909091
0824130516,21102781.0,3.0,0.3
0824160608,21102781.0,-6.0,0.30434782608695654
0925490107,21102781.0,-1.0,0.15625
1024380406,21102781.0,0.0,0.1737704918032787
1025130408,21102781.0,-10.0,0.13253012048192772
0124210408,21102782.0,,0.5
0324260404,21102782.0,-3.0,0.0
0524160408,21102782.0,-12.0,0.25
0623430308,21102783.0,,0.4666666666666667
0923410410,21102783.0,-8.0,0.2571428571428571
0924140111,21102783.0,-5.0,0.1935483870967742
