race_id,umaban,horse_name,position_left_pct,position_top_pct,color_class
202504030312,2,アドリ,0.0,-4.0,Color03
202504030312,1,ハヌル,23.06,-4.0,Color03
202504030312,6,サクラ,24.89,12.0,Color03
202504030312,7,リトル,23.92,30.0,Color01
202504030312,9,インフ,27.25,46.0,Color03
202504030312,12,エコロ,24.2,64.0,Color07
202504030312,4,トモジ,34.24,80.0,Color04
202504030312,13,トキメ,37.66,-4.0,Color03
202504030312,5,ボエー,40.92,12.0,Color01
202504030312,8,ミスエ,46.19,30.0,Color04
202504030312,14,ケイツ,40.08,46.0,Color01
202504030312,10,レゼー,57.61,-4.0,Color03
202504030312,3,タッカ,68.8,12.0,Color04
202504030312,11,アツキ,64.02,30.0,Color03
202504030312,15,ディー,100.0,-4.0,Color04
202504030402,8,バッキ,0.0,-4.0,Color03
202504030402,3,ヴィジ,16.26,-4.0,Color01
202504030402,12,ランメ,25.28,12.0,Color03
202504030402,2,クライ,34.33,-4.0,Color03
202504030402,5,エリュ,37.79,12.0,Color01
202504030402,7,カフェ,34.48,30.0,Color04
202504030402,9,ブレゲ,36.99,46.0,Color04
202504030402,13,サトノ,30.5,64.0,Color03
202504030402,10,レヴァ,55.48,-4.0,Color03
202504030402,11,セイス,57.98,12.0,Color04
202504030402,14,ゴール,71.23,-4.0,Color03
202504030402,15,サカイ,71.85,12.0,Color01
202504030402,4,インテ,77.27,30.0,Color06
202504030402,1,コヴェ,97.76,-4.0,Color03
202504030402,6,インサ,100.0,12.0,Color03
202504030403,3,カレン,0.0,-4.0,Color07
202504030403,6,エイシ,5.58,12.0,Color03
202504030403,7,ノベン,11.02,30.0,Color03
202504030403,9,ホット,16.95,-4.0,Color03
202504030403,2,バラン,40.81,-4.0,Color03
202504030403,8,コスモ,34.14,12.0,Color03
202504030403,18,ロジス,33.77,30.0,Color03
202504030403,5,ドルマ,46.58,30.0,Color01
202504030403,10,キトゥ,48.79,12.0,Color05
202504030403,13,カイト,49.3,46.0,Color04
202504030403,17,クイン,50.48,64.0,Color01
202504030403,11,セイカ,64.78,-4.0,Color03
202504030403,1,フェイ,73.01,12.0,Color01
202504030403,12,シーズ,68.74,30.0,Color03
202504030403,14,モーニ,73.05,46.0,Color03
202504030403,4,トップ,89.1,-4.0,Color03
202504030403,15,インザ,89.13,12.0,Color04
202504030403,16,ドング,100.0,30.0,Color03
202504030404,14,ライン,0.0,-4.0,Color01
202504030404,17,マーゴ,15.5,-4.0,Color03
202504030404,4,オリオ,48.16,-4.0,Color04
202504030404,10,エター,47.09,12.0,Color03
202504030404,11,ヴィク,47.82,30.0,Color03
202504030404,18,ヴィル,45.67,46.0,Color04
202504030404,5,ラッキ,58.81,46.0,Color03
202504030404,6,ムーン,59.86,12.0,Color01
202504030404,9,マイネ,66.96,-4.0,Color05
202504030404,13,ピコラ,56.9,64.0,Color03
202504030404,7,ノブダ,74.16,12.0,Color03
202504030404,8,リース,78.48,30.0,Color01
202504030404,16,ムーン,77.95,46.0,Color04
202504030404,12,セブン,88.8,-4.0,Color03
202504030404,15,キロノ,86.85,12.0,Color03
202504030404,1,タイシ,95.83,30.0,Color03
202504030404,2,エコロ,100.0,12.0,Color03
202504030404,3,カリー,96.31,46.0,Color03
202504030405,6,ガロー,0.0,-4.0,Color03
202504030405,10,ラスエ,11.0,12.0,Color03
202504030405,1,カモン,16.52,-4.0,Color01
202504030405,3,タッセ,27.41,12.0,Color04
202504030405,11,タイセ,29.35,-4.0,Color03
202504030405,9,エオリ,44.23,-4.0,Color04
202504030405,7,パワポ,64.75,-4.0,Color03
202504030405,8,カシノ,63.48,12.0,Color07
202504030405,12,アルテ,61.13,30.0,Color04
202504030405,2,オーキ,80.2,-4.0,Color03
202504030405,4,ヒコボ,76.43,12.0,Color01
202504030405,5,フィオ,100.0,-4.0,Color03
202504030406,6,アルデ,4.01,-4.0,Color01
202504030406,10,マテン,0.0,12.0,Color03
202504030406,2,アンジ,31.67,-4.0,Color03
202504030406,7,コパノ,39.29,12.0,Color03
202504030406,8,カフジ,34.21,30.0,Color03
202504030406,9,ラスト,33.37,46.0,Color01
202504030406,12,ブルー,39.96,64.0,Color03
202504030406,1,サイモ,54.67,-4.0,Color03
202504030406,14,ビッキ,56.14,12.0,Color05
202504030406,5,ピコマ,66.33,30.0,Color04
202504030406,15,フレン,66.74,46.0,Color07
202504030406,3,セイカ,68.9,-4.0,Color03
202504030406,13,ハンド,82.39,-4.0,Color04
202504030406,4,アスパ,93.87,12.0,Color01
202504030406,11,サンド,100.0,-4.0,Color03
202504030407,8,デルマ,0.0,-4.0,Color01
202504030407,13,ガンバ,5.39,12.0,Color04
202504030407,6,ピコグ,11.89,30.0,Color01
202504030407,14,アンテ,7.95,46.0,Color03
202504030407,5,デコピ,32.76,-4.0,Color01
202504030407,12,タッチ,34.26,12.0,Color01
202504030407,11,タマモ,40.57,30.0,Color01
202504030407,10,ヨタロ,63.61,-4.0,Color03
202504030407,1,レジョ,74.68,12.0,Color03
202504030407,2,ガトリ,71.48,30.0,Color03
202504030407,4,ケイツ,76.55,-4.0,Color03
202504030407,7,シンボ,69.39,46.0,Color03
202504030407,9,グレー,68.38,64.0,Color03
202504030407,3,アイフ,85.23,30.0,Color03
202504030407,15,レイズ,100.0,-4.0,Color01
202504030408,1,ジェル,6.09,-4.0,Color04
202504030408,5,ベスト,0.0,12.0,Color03
202504030408,6,ロンド,55.77,-4.0,Color03
202504030408,2,ゴール,75.96,-4.0,Color04
202504030408,4,チビノ,67.3,12.0,Color04
202504030408,7,マカナ,69.71,30.0,Color07
202504030408,3,ウイン,86.7,12.0,Color03
202504030408,9,ジャン,78.51,46.0,Color04
202504030408,8,ケイツ,100.0,-4.0,Color01
202504030409,2,トリプ,7.23,-4.0,Color05
202504030409,5,サトノ,0.0,12.0,Color04
202504030409,1,ボナー,11.34,30.0,Color01
202504030409,4,コスモ,19.49,12.0,Color05
202504030409,6,ビップ,20.44,-4.0,Color03
202504030409,9,クラッ,35.57,-4.0,Color01
202504030409,11,ユイノ,51.63,-4.0,Color05
202504030409,7,ジェッ,66.66,-4.0,Color04
202504030409,12,フォー,62.7,12.0,Color04
202504030409,3,キャピ,72.21,30.0,Color01
202504030409,10,セザン,74.6,46.0,Color04
202504030409,8,クリフ,100.0,-4.0,Color03
202504030410,3,ユイノ,0.0,-4.0,Color03
202504030410,1,アイフ,18.22,-4.0,Color06
202504030410,5,ヴァナ,24.8,12.0,Color05
202504030410,2,ゴッド,45.8,-4.0,Color04
202504030410,8,シュラ,47.82,12.0,Color01
202504030410,10,キャネ,56.24,30.0,Color01
202504030410,11,サンセ,50.3,46.0,Color04
202504030410,7,ヒデノ,75.2,-4.0,Color03
202504030410,9,サトミ,81.73,12.0,Color01
202504030410,6,マーシ,87.77,-4.0,Color03
202504030410,4,エクス,100.0,12.0,Color01
202504030411,11,コスモ,0.0,-4.0,Color01
202504030411,2,シェイ,23.77,-4.0,Color01
202504030411,4,ナムラ,23.64,12.0,Color03
202504030411,10,シンリ,38.07,-4.0,Color03
202504030411,14,アスク,47.49,12.0,Color07
202504030411,1,ブレイ,50.8,-4.0,Color03
202504030411,3,グラン,49.42,30.0,Color03
202504030411,5,バレエ,58.72,46.0,Color03
202504030411,9,ディー,51.45,64.0,Color05
202504030411,12,シラン,49.15,80.0,Color03
202504030411,13,アスク,60.47,12.0,Color03
202504030411,15,エネル,68.1,-4.0,Color04
202504030411,7,ダノン,77.53,12.0,Color03
202504030411,16,ヴェロ,87.62,-4.0,Color03
202504030411,8,サスツ,89.3,30.0,Color03
202504030411,17,リフレ,100.0,12.0,Color04
202504030412,2,ソルレ,0.19,-4.0,Color03
202504030412,10,ヴェナ,8.61,12.0,Color03
202504030412,11,クール,0.0,30.0,Color03
202504030412,7,イコサ,14.6,-4.0,Color03
202504030412,8,ベイビ,12.52,30.0,Color01
202504030412,3,ロード,31.03,-4.0,Color03
202504030412,1,トレブ,37.1,12.0,Color03
202504030412,12,ニシノ,60.7,-4.0,Color05
202504030412,4,ホーク,71.56,12.0,Color03
202504030412,5,オリア,76.52,-4.0,Color03
202504030412,6,ディー,78.09,30.0,Color04
202504030412,9,アバン,100.0,-4.0,Color03
202504040101,7,エター,14.29,-4.0,Color03
202504040101,9,チェリ,15.16,12.0,Color04
202504040101,12,リアラ,0.0,30.0,Color01
202504040101,4,マイネ,33.51,-4.0,Color04
202504040101,8,スマッ,43.34,12.0,Color01
202504040101,13,ルージ,36.36,30.0,Color03
202504040101,2,タナス,54.58,-4.0,Color04
202504040101,5,ロジケ,45.04,46.0,Color03
202504040101,6,ハート,67.02,12.0,Color01
202504040101,10,ワイル,84.75,-4.0,Color03
202504040101,11,シーズ,78.53,30.0,Color03
202504040101,1,ミスデ,100.0,-4.0,Color03
202504040101,3,ヒャク,94.0,12.0,Color03
202504040102,1,ゴール,0.0,-4.0,Color04
202504040102,2,アドフ,25.98,-4.0,Color01
202504040102,7,ビッキ,38.87,-4.0,Color05
202504040102,5,タガノ,68.95,-4.0,Color04
202504040102,9,ウルト,64.37,12.0,Color05
202504040102,10,マツリ,69.65,30.0,Color07
202504040102,12,ニシノ,70.72,46.0,Color04
202504040102,11,アスパ,73.01,64.0,Color01
202504040102,3,フリッ,89.44,-4.0,Color01
202504040102,8,オトシ,83.72,12.0,Color03
202504040102,4,ティン,99.53,12.0,Color03
202504040102,6,マリブ,97.55,30.0,Color03
202504040102,13,ウイン,100.0,46.0,Color01
202504040102,14,テンバ,94.49,64.0,Color03
202504040103,3,レッド,1.07,-4.0,Color04
202504040103,5,メテオ,2.22,12.0,Color03
202504040103,10,ヨドノ,0.0,30.0,Color01
202504040103,12,ハッピ,11.08,46.0,Color04
202504040103,8,ヒバリ,20.69,-4.0,Color03
202504040103,13,イソダ,20.77,12.0,Color07
202504040103,14,ガラベ,12.68,30.0,Color03
202504040103,7,ハヤテ,26.07,30.0,Color03
202504040103,9,ドリー,22.62,64.0,Color04
202504040103,1,ニシノ,31.06,46.0,Color03
202504040103,15,オレン,30.94,80.0,Color01
202504040103,17,サマー,33.72,-4.0,Color03
202504040103,4,ニシノ,42.86,12.0,Color04
202504040103,6,ラブソ,39.84,30.0,Color03
202504040103,16,シャン,52.79,-4.0,Color03
202504040103,11,ナンヨ,61.44,12.0,Color01
202504040103,18,カシノ,61.24,30.0,Color04
202504040103,2,ユイノ,100.0,-4.0,Color03
202504040104,5,ステラ,0.0,-4.0,Color03
202504040104,12,フォン,14.59,-4.0,Color03
202504040104,8,ルージ,16.78,12.0,Color01
202504040104,11,ドゥラ,26.4,30.0,Color04
202504040104,2,ライヴ,30.1,-4.0,Color03
202504040104,10,メイシ,37.02,12.0,Color05
202504040104,9,イッシ,42.27,30.0,Color04
202504040104,6,キタノ,44.89,-4.0,Color03
202504040104,4,アンジ,53.55,12.0,Color03
202504040104,13,ヴァズ,55.89,30.0,Color01
202504040104,3,アイム,69.44,-4.0,Color04
202504040104,7,シンボ,74.92,12.0,Color03
202504040104,1,オウケ,87.26,-4.0,Color03
202504040104,14,サイモ,100.0,-4.0,Color03
202504040105,4,アルサ,0.0,-4.0,Color05
202504040105,2,ローズ,12.78,-4.0,Color01
202504040105,12,ジャッ,19.73,12.0,Color01
202504040105,7,サンラ,35.16,-4.0,Color04
202504040105,13,ニシノ,29.73,30.0,Color07
202504040105,15,カワキ,44.7,12.0,Color03
202504040105,3,スピッ,68.36,-4.0,Color03
202504040105,9,ナムラ,65.74,12.0,Color03
202504040105,11,シンシ,65.43,30.0,Color03
202504040105,1,コブラ,80.51,12.0,Color03
202504040105,6,ジェイ,81.58,-4.0,Color03
202504040105,10,マメー,70.31,46.0,Color03
202504040105,5,サドル,100.0,-4.0,Color04
202504040105,8,ジョリ,97.98,12.0,Color01
202504040105,14,フクシ,97.98,30.0,Color01
202504040106,2,トクシ,0.0,-4.0,Color04
202504040106,14,イスタ,9.11,12.0,Color01
202504040106,11,ブレイ,15.76,-4.0,Color04
202504040106,9,スマー,27.79,12.0,Color03
202504040106,10,レイワ,23.87,30.0,Color04
202504040106,12,ルクス,37.41,-4.0,Color01
202504040106,13,ハイク,33.96,46.0,Color03
202504040106,15,イーブ,46.06,12.0,Color03
202504040106,6,ゴール,47.49,30.0,Color04
202504040106,3,グラン,57.66,-4.0,Color04
202504040106,8,キャス,64.49,12.0,Color01
202504040106,5,コスモ,73.66,-4.0,Color03
202504040106,4,チェイ,90.38,-4.0,Color04
202504040106,1,ブリス,95.99,12.0,Color01
202504040106,7,ブルー,100.0,30.0,Color04
202504040107,9,ヴォラ,0.0,-4.0,Color04
202504040107,11,ツイン,21.31,-4.0,Color01
202504040107,13,ハニー,18.63,12.0,Color04
202504040107,14,ソルト,22.17,30.0,Color03
202504040107,8,レッド,31.28,12.0,Color04
202504040107,12,リオン,24.55,46.0,Color05
202504040107,16,プレミ,25.61,64.0,Color04
202504040107,6,オーサ,36.13,-4.0,Color03
202504040107,18,ロジル,41.75,30.0,Color04
202504040107,1,スピア,51.91,-4.0,Color04
202504040107,2,ミエノ,45.43,12.0,Color04
202504040107,3,カレン,44.31,46.0,Color04
202504040107,7,ウイン,51.6,64.0,Color04
202504040107,10,ポタリ,47.06,80.0,Color03
202504040107,15,アンド,54.25,30.0,Color03
202504040107,4,サトノ,67.72,-4.0,Color03
202504040107,5,ゴール,83.72,-4.0,Color04
202504040107,17,ムゾラ,100.0,-4.0,Color06
202504040108,6,ダニエ,3.52,-4.0,Color03
202504040108,12,トモサ,0.0,12.0,Color01
202504040108,1,ミッキ,25.18,-4.0,Color04
202504040108,4,メイシ,25.76,12.0,Color05
202504040108,10,ディニ,24.83,30.0,Color01
202504040108,2,ゲーベ,31.53,46.0,Color03
202504040108,3,ライヴ,35.74,64.0,Color03
202504040108,11,ペイシ,35.09,80.0,Color04
202504040108,8,ノビル,60.93,-4.0,Color01
202504040108,13,サンラ,54.89,12.0,Color03
202504040108,5,ゲクウ,67.5,12.0,Color01
202504040108,14,トモジ,62.76,30.0,Color03
202504040108,9,エスグ,74.27,-4.0,Color01
202504040108,15,アツキ,84.13,12.0,Color03
202504040108,7,アイフ,100.0,-4.0,Color06
202504040109,4,ラブカ,0.0,-4.0,Color03
202504040109,1,グラン,10.03,12.0,Color01
202504040109,14,ビップ,11.17,30.0,Color03
202504040109,11,ハナア,13.63,-4.0,Color03
202504040109,9,コスモ,25.96,12.0,Color04
202504040109,13,デルタ,26.6,-4.0,Color03
202504040109,6,イゾレ,37.4,30.0,Color01
202504040109,2,レーヴ,42.13,-4.0,Color03
202504040109,8,ジェッ,42.36,12.0,Color04
202504040109,5,ドマー,56.41,-4.0,Color07
202504040109,12,スイー,51.39,30.0,Color07
202504040109,3,テイキ,71.76,-4.0,Color07
202504040109,7,ハルノ,71.73,12.0,Color04
202504040109,10,ペリプ,100.0,-4.0,Color07
202504040109,15,トラス,93.38,12.0,Color03
202504040110,2,モリノ,0.0,-4.0,Color01
202504040110,3,サンデ,10.99,12.0,Color05
202504040110,10,ファム,7.79,30.0,Color03
202504040110,6,ダズリ,15.26,-4.0,Color01
202504040110,8,ホワイ,21.75,30.0,Color07
202504040110,1,イナフ,27.38,12.0,Color07
202504040110,11,ジャス,31.21,-4.0,Color04
202504040110,5,ザウリ,36.1,30.0,Color03
202504040110,12,ミスエ,36.21,46.0,Color04
202504040110,14,ストリ,44.26,-4.0,Color03
202504040110,9,ヴェラ,63.11,-4.0,Color04
202504040110,4,ダーク,78.42,-4.0,Color04
202504040110,7,バンブ,82.72,12.0,Color03
202504040110,13,スペキ,80.36,30.0,Color05
202504040110,15,オーロ,100.0,-4.0,Color07
202504040111,12,フリッ,0.0,-4.0,Color04
202504040111,1,イサチ,17.02,-4.0,Color03
202504040111,18,ソルト,22.89,12.0,Color05
202504040111,9,エコロ,34.81,-4.0,Color03
202504040111,13,ルーフ,33.0,30.0,Color03
202504040111,7,ショウ,46.67,12.0,Color01
202504040111,3,パクス,49.75,-4.0,Color01
202504040111,5,テイエ,49.71,30.0,Color05
202504040111,11,アステ,51.67,46.0,Color03
202504040111,17,トール,60.02,12.0,Color03
202504040111,4,ウルト,73.83,-4.0,Color03
202504040111,6,レッド,64.09,30.0,Color04
202504040111,8,グレタ,67.08,46.0,Color07
202504040111,10,ソノマ,73.99,12.0,Color03
202504040111,15,シカゴ,67.4,64.0,Color04
202504040111,2,アルト,76.29,80.0,Color03
202504040111,16,エマヌ,76.99,30.0,Color03
202504040111,14,ハピネ,100.0,-4.0,Color07
202504040112,6,フラッ,0.0,-4.0,Color03
202504040112,17,リアン,13.08,-4.0,Color04
202504040112,4,ヒメカ,24.15,12.0,Color01
202504040112,7,カウン,22.52,30.0,Color03
202504040112,9,レイム,28.15,-4.0,Color03
202504040112,10,ハッピ,25.31,46.0,Color01
202504040112,12,ノーブ,24.73,64.0,Color03
202504040112,15,パレス,39.61,12.0,Color03
202504040112,18,シャト,33.59,80.0,Color05
202504040112,2,ジョウ,45.42,-4.0,Color05
202504040112,11,マオノ,43.68,30.0,Color07
202504040112,13,サイコ,54.39,12.0,Color03
202504040112,5,ラブカ,61.34,-4.0,Color04
202504040112,1,ライン,76.2,-4.0,Color03
202504040112,8,ハッピ,77.03,12.0,Color01
202504040112,14,シュラ,74.95,30.0,Color04
202504040112,3,アーコ,84.03,46.0,Color03
202504040112,16,ザブル,100.0,-4.0,Color03
202504040201,2,フルフ,0.0,-4.0,Color03
202504040201,6,ウール,24.79,-4.0,Color04
202504040201,1,ノリマ,34.13,12.0,Color07
202504040201,7,ステラ,31.99,30.0,Color03
202504040201,4,ワイン,48.03,-4.0,Color03
202504040201,5,コーデ,48.35,12.0,Color03
202504040201,9,パノラ,42.44,46.0,Color03
202504040201,8,トラス,80.8,-4.0,Color01
202504040201,10,グッド,79.99,12.0,Color04
202504040201,11,トルネ,83.78,30.0,Color01
202504040201,3,カサナ,100.0,-4.0,Color03
202504040201,12,ゴール,95.9,12.0,Color04
202504040202,7,モンサ,0.0,-4.0,Color03
202504040202,13,ドナシ,0.87,12.0,Color03
202504040202,5,ムテキ,17.63,-4.0,Color03
202504040202,14,ミルト,18.23,12.0,Color01
202504040202,1,アドバ,35.03,-4.0,Color04
202504040202,4,ファン,30.27,30.0,Color05
202504040202,2,ラムー,54.61,-4.0,Color03
202504040202,3,グリー,55.05,12.0,Color01
202504040202,9,シンデ,47.91,30.0,Color04
202504040202,10,ボール,45.82,46.0,Color03
202504040202,15,オスロ,46.95,64.0,Color03
202504040202,11,マジン,66.3,30.0,Color01
202504040202,12,クレイ,81.72,-4.0,Color05
202504040202,6,カイト,89.29,12.0,Color04
202504040202,8,ニシノ,100.0,-4.0,Color03
202504040203,17,マイネ,0.0,-4.0,Color04
202504040203,1,ジェニ,6.59,12.0,Color03
202504040203,2,ティピ,8.19,30.0,Color01
202504040203,3,キング,6.39,46.0,Color04
202504040203,5,バンデ,4.28,64.0,Color05
202504040203,10,オンザ,6.6,80.0,Color03
202504040203,6,アウク,18.89,-4.0,Color03
202504040203,16,アンバ,18.8,64.0,Color03
202504040203,9,ダノン,29.84,12.0,Color04
202504040203,11,シュー,31.31,30.0,Color03
202504040203,15,コムー,26.2,46.0,Color03
202504040203,18,ビスケ,33.1,-4.0,Color04
202504040203,13,インフ,44.11,12.0,Color03
202504040203,14,フォル,41.58,46.0,Color07
202504040203,4,クリー,69.62,-4.0,Color05
202504040203,7,アルヴ,60.06,12.0,Color04
202504040203,12,レッド,72.4,30.0,Color04
202504040203,8,ツィス,100.0,-4.0,Color04
202504040204,3,メイシ,1.94,-4.0,Color01
202504040204,8,エスシ,0.0,12.0,Color03
202504040204,9,ハニー,2.78,30.0,Color03
202504040204,10,デルマ,3.1,46.0,Color01
202504040204,4,アスコ,20.83,-4.0,Color01
202504040204,12,シュー,21.9,12.0,Color01
202504040204,11,アイア,43.84,-4.0,Color03
202504040204,1,ジェイ,68.42,-4.0,Color03
202504040204,6,サラマ,64.94,12.0,Color01
202504040204,13,シエラ,80.32,12.0,Color03
202504040204,5,マイド,92.06,-4.0,Color03
202504040204,7,ノーブ,92.84,12.0,Color04
202504040204,2,ブルー,100.0,30.0,Color03
202504040205,4,チャン,8.11,-4.0,Color03
202504040205,9,ウォー,0.0,12.0,Color03
202504040205,12,ヒーナ,5.64,30.0,Color04
202504040205,13,ミルト,8.31,46.0,Color03
202504040205,7,ナムラ,19.64,12.0,Color03
202504040205,11,ジュエ,11.56,64.0,Color07
202504040205,15,ノーブ,14.0,80.0,Color04
202504040205,6,ヘルモ,32.6,-4.0,Color03
202504040205,8,テラシ,33.7,12.0,Color03
202504040205,10,ベルオ,34.25,30.0,Color01
202504040205,1,ターコ,40.01,46.0,Color03
202504040205,5,ポポラ,41.68,64.0,Color03
202504040205,16,ツウキ,40.57,80.0,Color03
202504040205,2,ヴァー,54.18,-4.0,Color03
202504040205,3,ウイン,53.55,12.0,Color01
202504040205,14,アンフ,59.39,30.0,Color07
202504040205,17,トゥレ,56.68,46.0,Color01
202504040205,18,イアム,100.0,-4.0,Color03
202504040206,15,ケーヴ,0.0,-4.0,Color04
202504040206,11,エイシ,8.36,12.0,Color04
202504040206,13,アーチ,9.22,30.0,Color05
202504040206,7,ロミヒ,16.59,-4.0,Color03
202504040206,6,ヤマニ,21.78,12.0,Color05
202504040206,5,ダイシ,28.59,30.0,Color04
202504040206,3,テーオ,33.16,-4.0,Color03
202504040206,1,ヴァイ,42.13,12.0,Color01
202504040206,2,インデ,41.86,30.0,Color03
202504040206,4,カフェ,39.09,46.0,Color04
202504040206,10,チャチ,46.67,-4.0,Color04
202504040206,9,チュウ,51.68,46.0,Color05
202504040206,8,マシュ,55.85,12.0,Color01
202504040206,14,エポカ,71.66,-4.0,Color04
202504040206,12,ロスト,100.0,-4.0,Color01
202504040207,13,チャー,0.0,-4.0,Color04
202504040207,16,ネーブ,6.37,12.0,Color03
202504040207,4,ゴール,25.6,-4.0,Color07
202504040207,7,スタン,35.73,12.0,Color03
202504040207,18,ゴッド,34.18,30.0,Color03
202504040207,2,グレゴ,42.83,-4.0,Color04
202504040207,15,ラコル,45.11,46.0,Color03
202504040207,1,ヴィン,50.14,12.0,Color03
202504040207,10,アンダ,48.64,30.0,Color03
202504040207,8,ラウル,56.05,-4.0,Color03
202504040207,14,ミッキ,63.36,12.0,Color03
202504040207,5,デリュ,69.1,-4.0,Color07
202504040207,9,リヴァ,80.7,12.0,Color03
202504040207,11,デビュ,90.65,-4.0,Color04
202504040207,3,シャト,95.36,12.0,Color03
202504040207,6,ユナホ,96.69,30.0,Color06
202504040207,12,タイキ,100.0,46.0,Color01
202504040207,17,ジーテ,95.68,64.0,Color03
202504040208,15,リエー,0.0,-4.0,Color07
202504040208,13,エンマ,23.0,-4.0,Color03
202504040208,6,ピスタ,40.25,-4.0,Color01
202504040208,3,オオタ,49.46,12.0,Color04
202504040208,4,ジーテ,49.48,30.0,Color01
202504040208,7,ジェン,56.1,-4.0,Color01
202504040208,8,チビノ,53.69,46.0,Color04
202504040208,9,ディア,49.36,64.0,Color01
202504040208,10,コンテ,48.17,80.0,Color03
202504040208,1,ルシタ,79.6,-4.0,Color03
202504040208,12,ホウオ,76.83,12.0,Color03
202504040208,11,ヤング,84.68,30.0,Color04
202504040208,2,ロード,99.28,-4.0,Color03
202504040208,5,レグロ,100.0,12.0,Color04
202504040208,14,シーリ,94.08,46.0,Color04
202504040209,9,デリシ,4.75,-4.0,Color04
202504040209,14,ホワイ,0.0,12.0,Color01
202504040209,2,メイシ,18.71,-4.0,Color03
202504040209,6,オーバ,12.77,12.0,Color03
202504040209,4,ポッポ,28.52,12.0,Color03
202504040209,8,サング,35.74,-4.0,Color04
202504040209,11,ゼンノ,41.3,12.0,Color03
202504040209,12,ダノン,46.92,30.0,Color03
202504040209,3,ヴィル,49.81,-4.0,Color04
202504040209,13,パナラ,65.56,-4.0,Color03
202504040209,1,ジャン,80.7,-4.0,Color04
202504040209,7,ソルエ,81.45,12.0,Color03
202504040209,10,シュエ,81.78,30.0,Color01
202504040209,15,ケイツ,75.94,46.0,Color01
202504040209,5,キャピ,100.0,-4.0,Color01
202504040210,10,ジャス,0.0,-4.0,Color03
202504040210,8,イスラ,25.71,-4.0,Color01
202504040210,1,ディー,42.07,-4.0,Color01
202504040210,7,ベイビ,51.97,12.0,Color01
202504040210,2,インテ,55.02,-4.0,Color05
202504040210,3,ヴェナ,59.18,30.0,Color03
202504040210,4,ゼット,71.46,-4.0,Color04
202504040210,5,ブルボ,55.12,46.0,Color03
202504040210,9,ゼンダ,62.06,64.0,Color01
202504040210,11,ラトル,55.09,80.0,Color01
202504040210,12,カイザ,67.64,12.0,Color04
202504040210,15,ルーラ,70.24,46.0,Color03
202504040210,17,ミルフ,67.59,80.0,Color04
202504040210,18,ニシノ,71.68,30.0,Color03
202504040210,13,ソレン,74.56,64.0,Color03
202504040210,14,ハッピ,88.03,-4.0,Color01
202504040210,16,ニジュ,84.64,12.0,Color03
202504040210,6,ジェイ,100.0,12.0,Color01
202504040211,7,アマイ,0.0,-4.0,Color05
202504040211,13,イヤサ,6.31,12.0,Color07
202504040211,2,レミー,35.29,-4.0,Color06
202504040211,5,カネラ,27.29,12.0,Color03
202504040211,12,フレミ,42.31,12.0,Color03
202504040211,6,ロジシ,56.88,-4.0,Color07
202504040211,8,ファン,56.67,12.0,Color04
202504040211,9,チルカ,61.58,30.0,Color01
202504040211,11,キミノ,63.24,46.0,Color01
202504040211,1,エリカ,73.12,-4.0,Color06
202504040211,3,エリダ,68.88,64.0,Color01
202504040211,4,ピンク,73.87,12.0,Color03
202504040211,14,カヨウ,78.32,30.0,Color01
202504040211,10,ミアネ,100.0,-4.0,Color03
202504040212,3,トーア,2.72,-4.0,Color03
202504040212,10,スノー,0.0,12.0,Color03
202504040212,5,レーヴ,7.44,30.0,Color01
202504040212,12,スカイ,14.63,12.0,Color03
202504040212,6,ベンダ,24.25,-4.0,Color03
202504040212,7,ケイツ,29.46,12.0,Color01
202504040212,13,キーガ,42.82,-4.0,Color01
202504040212,8,ヒデノ,57.63,-4.0,Color03
202504040212,11,ダイチ,52.76,12.0,Color04
202504040212,14,クリノ,60.09,30.0,Color03
202504040212,9,ジロラ,74.98,-4.0,Color07
202504040212,4,ディナ,77.77,12.0,Color03
202504040212,1,セイゲ,89.26,-4.0,Color01
202504040212,2,ブリン,100.0,12.0,Color04
202504040301,6,ゴール,0.0,-4.0,Color01
202504040301,7,イイク,0.71,12.0,Color01
202504040301,8,マーゴ,10.15,30.0,Color07
202504040301,13,カレン,6.86,46.0,Color07
202504040301,3,ケイベ,14.12,-4.0,Color05
202504040301,5,ラテラ,20.43,12.0,Color03
202504040301,9,ハンザ,15.89,64.0,Color03
202504040301,11,アダマ,20.65,46.0,Color03
202504040301,4,メーテ,23.22,30.0,Color04
202504040301,12,インザ,34.13,-4.0,Color04
202504040301,10,カシノ,51.1,-4.0,Color01
202504040301,2,ヒャク,53.42,12.0,Color03
202504040301,15,ジーテ,51.55,30.0,Color03
202504040301,1,シンデ,88.83,-4.0,Color03
202504040301,14,ニシノ,100.0,12.0,Color04
202504040302,4,レディ,0.0,-4.0,Color03
202504040302,8,ウーマ,5.74,12.0,Color03
202504040302,12,ダブル,3.12,30.0,Color05
202504040302,3,ナムラ,16.49,-4.0,Color03
202504040302,15,オアシ,17.16,30.0,Color03
202504040302,11,タイセ,32.14,-4.0,Color03
202504040302,14,ベアゴ,26.99,12.0,Color03
202504040302,2,マーゴ,39.64,12.0,Color01
202504040302,6,フレン,42.13,30.0,Color07
202504040302,9,エイシ,44.72,-4.0,Color02
202504040302,5,ピョイ,51.57,46.0,Color03
202504040302,7,ミュー,55.83,12.0,Color03
202504040302,10,ゴーゴ,64.52,-4.0,Color04
