race_id,category,horses
202404010110,上昇度,2オメガ3マイネ10ドット調子偏差値へ
202404010111,能力,2グラス6ミファ7フレンタイム指数へ
202404010111,上昇度,1フォレ3メイシ12レリジ調子偏差値へ
202404010112,能力,2アパシ4ホイッ7ブラヴタイム指数へ
202404010112,上昇度,6サイモ7ブラヴ9スイー調子偏差値へ
202404010201,能力,2マリノ9マンウ13マジカタイム指数へ
202404010201,上昇度,10ケイツ12ジョー13マジカ調子偏差値へ
202404010202,能力,1メティ4メイパ5レッドタイム指数へ
202404010202,上昇度,1メティ2ノブア5レッド調子偏差値へ
202404010203,能力,3ジョリ7ハイグ10タイガタイム指数へ
202404010203,上昇度,1シング2スズノ10タイガ調子偏差値へ
202404010204,上昇度,2ケンア4ウイン10ゼンカ調子偏差値へ
202404010205,能力,2オリエ4ミッチ14ハイラタイム指数へ
202404010205,上昇度,3パンジ5タンタ15ミルト調子偏差値へ
202404010206,能力,4サイモ7スター9ナウズタイム指数へ
202404010206,上昇度,2サンマ3ミヤジ8デーム調子偏差値へ
202404010207,能力,4ルワン8ヒルノ9クィータイム指数へ
202404010207,上昇度,3レヴィ7ヌマ9クィー調子偏差値へ
202404010208,能力,3マルク4レシプ9ラテラタイム指数へ
202404010208,上昇度,3マルク4レシプ5ホーリ調子偏差値へ
202404010209,能力,1サムハ6オセア14ダッシタイム指数へ
202404010209,上昇度,4サイモ9ディサ12ベンテ調子偏差値へ
202404010210,能力,10フラッ12マキア16レッドタイム指数へ
202404010210,上昇度,1バオバ3テキサ7セイウ調子偏差値へ
202404010211,能力,1グラテ9アサヒ11アルータイム指数へ
202404010211,上昇度,5エンペ13トゥデ14ホウオ調子偏差値へ
202404010212,能力,2グレア4グラン9ビートタイム指数へ
202404010212,上昇度,1アスタ9ビート10アイフ調子偏差値へ
202404010301,上昇度,4テーオ7タンジ13ベレヌ調子偏差値へ
202404010302,能力,4アイフ9ピカレ13ウィンタイム指数へ
202404010302,上昇度,5アカリ8ディア15ノアフ調子偏差値へ
202404010303,能力,1キーシ11モノノ14タッカタイム指数へ
202404010303,上昇度,4オンネ6ミハタ14タッカ調子偏差値へ
202404010304,上昇度,1レッド3トラン6イクス調子偏差値へ
202404010305,能力,3クスク7リノラ16ザブラタイム指数へ
202404010305,上昇度,6ウイン9ピース11レディ調子偏差値へ
202404010306,能力,9カリー10ウイン11ホットタイム指数へ
202404010306,上昇度,3ペッシ4ピアレ8コスモ調子偏差値へ
202404010307,能力,6パイア9キイロ10サクラタイム指数へ
202404010307,上昇度,5インク11キョウ13ルプラ調子偏差値へ
202404010308,能力,2ピエト5ワンダ10リュクタイム指数へ
202404010308,上昇度,2ピエト7イエス8ショー調子偏差値へ
202404010309,能力,2シュー5キョウ9ゴーイタイム指数へ
202404010309,上昇度,4ラブデ10ヴェサ14ジェネ調子偏差値へ
202404010310,能力,3リッチ6ビッグ10タイセタイム指数へ
202404010310,上昇度,2タナサ11マイネ13ウイン調子偏差値へ
202404010311,能力,1ファー11タイセ12クインタイム指数へ
202404010311,上昇度,5ナック6コパノ15イスラ調子偏差値へ
202404010312,能力,3フレン8マテン9ユイノタイム指数へ
202404010312,上昇度,7エリカ9ユイノ12ジャマ調子偏差値へ
202404010401,能力,3ソウキ8イッツ14ファイタイム指数へ
202404010401,上昇度,2ハヤブ11フェリ12アイリ調子偏差値へ
202404010402,能力,12ヴァシ13サンド15ミッキタイム指数へ
202404010402,上昇度,4ブルボ11ベニス15ミッキ調子偏差値へ
202404010403,能力,1ベルベ2レガッ13テクノタイム指数へ
202404010403,上昇度,2レガッ4タロサ10ボスコ調子偏差値へ
202404010404,上昇度,1ヴラデ6オバケ10テンメ調子偏差値へ
202404010405,能力,3コレギ13オメガ15アウセタイム指数へ
202404010405,上昇度,4ルクス13オメガ16ペイシ調子偏差値へ
202404010406,能力,1フリッ8メイシ11アッテタイム指数へ
202404010406,上昇度,2トリグ7アマギ8メイシ調子偏差値へ
202404010407,能力,3ヘクト8コーリ14サトノタイム指数へ
202404010407,上昇度,2エンブ3ヘクト11アスク調子偏差値へ
202404010408,能力,3テイエ4サクセ11ハワイタイム指数へ
202404010408,上昇度,2ブエナ6スーパ9オール調子偏差値へ
202404010409,能力,9ウイン10ランス11ルナビタイム指数へ
202404010409,上昇度,1アルタ6アウロ15オシゲ調子偏差値へ
202404010410,能力,8サンテ14ブーケ15カフジタイム指数へ
202404010410,上昇度,6アメト10クムシ13ヴァリ調子偏差値へ
202404010411,能力,1ヨーホ8ブレイ13キングタイム指数へ
202404010411,上昇度,5ダンデ12シーズ16ヤマニ調子偏差値へ
202404010412,能力,3セキテ10レジー11スナイタイム指数へ
202404010412,上昇度,5チョコ8イロハ12オーロ調子偏差値へ
202404010501,能力,4エンジ6ナック12ブライタイム指数へ
202404010501,上昇度,4エンジ10タイセ12ブライ調子偏差値へ
202404010502,能力,4クラウ12ダイゴ13ホレータイム指数へ
202404010502,上昇度,3シルク7ルヴェ13ホレー調子偏差値へ
202404010503,能力,3コスモ9ヤブサ11ルージタイム指数へ
202404010503,上昇度,1グレン7アルデ8バノフ調子偏差値へ
202404010504,能力,3デイム5パレス6オテンタイム指数へ
202404010504,上昇度,2アマン6オテン11ビーナ調子偏差値へ
202404010505,能力,4プロス6サルヴ15ホワイタイム指数へ
202404010505,上昇度,5ディア6サルヴ15ホワイ調子偏差値へ
202404010506,能力,3モーニ4ミスタ7アイズタイム指数へ
202404010506,上昇度,5クリノ10スリー15エクス調子偏差値へ
202404010507,能力,2アラン3ブライ5ラテラタイム指数へ
202404010507,上昇度,1コウセ2アラン5ラテラ調子偏差値へ
202404010508,能力,2ダノン3スター7ジャクタイム指数へ
202404010508,上昇度,10コンド11コスモ13カイザ調子偏差値へ
202404010509,能力,8ドナヴ9ネイル12アサギタイム指数へ
202404010509,上昇度,5スコー7ヘルメ8ドナヴ調子偏差値へ
202404010510,能力,2エンフ6レオン9ファルタイム指数へ
202404010510,上昇度,3ロスト6レオン8イスラ調子偏差値へ
202404010511,能力,3カンテ8カフジ11シーウタイム指数へ
202404010511,上昇度,4タイキ7マルチ11シーウ調子偏差値へ
202404010512,能力,1セット9ビート10シックタイム指数へ
202404010512,上昇度,3アイフ11フスカ13デュア調子偏差値へ
202404010601,能力,4ソウル8アンク15マテンタイム指数へ
202404010601,上昇度,10レトロ13エバー14コスモ調子偏差値へ
202404010602,能力,8メイシ10ゼンノ14レーベタイム指数へ
202404010602,上昇度,4レグノ10ゼンノ11クリス調子偏差値へ
202404010603,能力,2ダイク8ラキア10ダイタタイム指数へ
202404010603,上昇度,6カドサ7カシノ11ダブル調子偏差値へ
202404010604,上昇度,3タイク7プリモ9プラチ調子偏差値へ
202404010605,上昇度,2カイト7ガイフ8クリノ調子偏差値へ
202404010606,能力,1リノア7アルム9フェルタイム指数へ
202404010606,上昇度,3タガノ4ウィル5パルメ調子偏差値へ
202404010607,能力,3ベアゴ8ゴール13サクラタイム指数へ
202404010607,上昇度,1フォカ9アイビ11ファン調子偏差値へ
202404010608,能力,4スマイ13マルモ14カズラタイム指数へ
202404010608,上昇度,2ビナカ3バクレ11スペキ調子偏差値へ
202404010609,能力,2ダノン5アレナ6ブロンタイム指数へ
202404010609,上昇度,2ダノン5アレナ8ポジテ調子偏差値へ
202404010610,能力,2ヒノデ11シェッ12サノノタイム指数へ
202404010610,上昇度,7ヒルズ13ヒュー14プレイ調子偏差値へ
202404010611,能力,3ケイア5セレシ6スミタイム指数へ
202404010611,上昇度,1ルージ9タガノ11ウヴァ調子偏差値へ
202404010612,能力,4ステー10ディー12ウインタイム指数へ
202404010612,上昇度,1マテン2タイガ5トーホ調子偏差値へ
202404010701,上昇度,1オシリ7ケイテ10ニンギ調子偏差値へ
202404010702,能力,8イッツ10ブギー13ウィンタイム指数へ
202404010702,上昇度,2シント7ダイシ14メイケ調子偏差値へ
202404010703,能力,5ミスエ6ミハタ9モリノタイム指数へ
202404010703,上昇度,10リナリ12タイセ13スキッ調子偏差値へ
202404010704,上昇度,7フリン10ヴィナ11ポピュ調子偏差値へ
202404010705,能力,7コーラ13シルバ15ノリピタイム指数へ
202404010705,上昇度,4プリマ8マテン12レイフ調子偏差値へ
202404010706,能力,1フィー9スター14ハイグタイム指数へ
202404010706,上昇度,6マルカ7ゲーム10サンデ調子偏差値へ
202404010707,能力,9ホウオ12パサデ16ホットタイム指数へ
202404010707,上昇度,3ルトレ5ホウオ14メイパ調子偏差値へ
202404010708,能力,4マンマ7リトル8ゴーフタイム指数へ
202404010708,上昇度,7リトル9ミヤジ15ルージ調子偏差値へ
202404010709,能力,4オリア7マテン11アカザタイム指数へ
202404010709,上昇度,2ジュエ3ニルア6イミュ調子偏差値へ
202404010710,能力,4コスモ5テラフ10フォトタイム指数へ
202404010710,上昇度,4コスモ6ルーク10フォト調子偏差値へ
202404010711,能力,6トーセ12ディオ13ガリレタイム指数へ
202404010711,上昇度,4カイカ13ガリレ15イグニ調子偏差値へ
202404010712,能力,1グレイ2グッド8グレアタイム指数へ
202404010712,上昇度,1グレイ2グッド11ブリラ調子偏差値へ
202404010801,能力,5ファイ12ナック13バロッタイム指数へ
202404010801,上昇度,1サンス9ハッピ14シール調子偏差値へ
202404010802,能力,4イッツ7エコロ10モズマタイム指数へ
202404010802,上昇度,6ユヌブ7エコロ8ココモ調子偏差値へ
202404010803,能力,7ラキア12ジョリ15チョウタイム指数へ
202404010803,上昇度,3ダンシ13ミグラ15チョウ調子偏差値へ
202404010804,上昇度,4テイエ11セント12ロード調子偏差値へ
202404010805,能力,7カラー12ベルノ16オリエタイム指数へ
202404010805,上昇度,2アエロ10サンラ15アヴィ調子偏差値へ
202404010806,能力,5ケイツ6レギウ9ウォータイム指数へ
202404010806,上昇度,1カジカ2タガノ6レギウ調子偏差値へ
202404010807,能力,7リリー10ルワン12クイータイム指数へ
202404010807,上昇度,2カネト7リリー12クイー調子偏差値へ
202404010808,能力,1サトノ2シルヴ12テンプタイム指数へ
202404010808,上昇度,4アパシ5ラフシ7フェゲ調子偏差値へ
202404010809,能力,2ブラッ4トンジ11ノーブタイム指数へ
202404010809,上昇度,6インペ7タケト14ヨウシ調子偏差値へ
202404010810,能力,2イルデ8シラキ12プリテタイム指数へ
202404010810,上昇度,9シュバ13タッカ14ヒルノ調子偏差値へ
202404010811,能力,2ブーケ3ショウ8スリータイム指数へ
202404010811,上昇度,1カイザ11メディ16ファイ調子偏差値へ
202404010812,能力,3ヴィク5マウン6フロスタイム指数へ
202404010812,上昇度,9オーデ11インオ13チェリ調子偏差値へ
202404020101,能力,2レッド3エンブ4バッケタイム指数へ
202404020101,上昇度,2レッド3エンブ6メルキ調子偏差値へ
202404020104,能力,4フォテ6サンセ13エイシタイム指数へ
202404020104,上昇度,10エイユ12レトロ18ウイン調子偏差値へ
202404020105,能力,2ジャン5グレー14フリータイム指数へ
202404020105,上昇度,2ジャン7ベラン10ホット調子偏差値へ
202404020106,能力,7グラニ13アンリ18ケイデタイム指数へ
202404020106,上昇度,4アルゲ10トラマ16ダノン調子偏差値へ
202404020107,能力,1アルビ7セレシ12シルトタイム指数へ
202404020107,上昇度,2フライ9アスコ10グラン調子偏差値へ
202404020108,能力,3ホルト4ソレル13バナマタイム指数へ
202404020108,上昇度,4ソレル9リュク15ショー調子偏差値へ
202404020109,上昇度,6パトリ8ニュー12サイー調子偏差値へ
202404020110,能力,3ハイグ10グレイ15ドゥータイム指数へ
202404020110,上昇度,6ユウト9テクネ12インタ調子偏差値へ
202404020111,能力,5ファン10ユイノ11フレンタイム指数へ
202404020111,上昇度,1ネイル11フレン14マルモ調子偏差値へ
202404020112,能力,2トモジ5クリノ13ストリタイム指数へ
202404020112,上昇度,3バンド6クイン8アラカ調子偏差値へ
202404020201,能力,1レイオ2ハイタ10ダノンタイム指数へ
202404020201,上昇度,3ネーヴ6ジュエ8アーリ調子偏差値へ
202404020202,能力,1トリリ4シナモ6ハルノタイム指数へ
202404020202,上昇度,4シナモ6ハルノ8ドラゴ調子偏差値へ
202404020205,能力,4アンモ7ビーコ8メイシタイム指数へ
202404020205,上昇度,2ダイノ3ドレス12ヘヴィ調子偏差値へ
202404020206,能力,3カナテ8メイシ13タイゲタイム指数へ
202404020206,上昇度,5オメガ9ウナギ13タイゲ調子偏差値へ
202404020207,能力,9グレイ12ウイン13チェイタイム指数へ
202404020207,上昇度,3ロード9グレイ18メディ調子偏差値へ
202404020208,能力,2グッジ9ビース11パイアタイム指数へ
202404020208,上昇度,1アシャ5レッド7サトノ調子偏差値へ
202404020209,能力,6オイデ7リベル12タマモタイム指数へ
202404020209,上昇度,1シセイ8グレイ14ハッピ調子偏差値へ
202404020210,能力,3コンフ9トレポ12パフュタイム指数へ
202404020210,上昇度,3コンフ7ゴーデ12パフュ調子偏差値へ
202404020211,能力,4オルノ9アッシ10シルヴタイム指数へ
202404020211,上昇度,2ノリピ4オルノ6クイー調子偏差値へ
202404020212,能力,2フォー6マンノ11ウインタイム指数へ
202404020212,上昇度,4コルデ5アンジ11ウイン調子偏差値へ
202404020301,能力,1ルチア4セルヴ8オニマタイム指数へ
202404020301,上昇度,4セルヴ6カーテ7シルバ調子偏差値へ
202404020302,能力,4アルレ6ミラー7ツインタイム指数へ
202404020302,上昇度,2コスモ5フクシ7ツイン調子偏差値へ
202404020305,能力,7エコテ8ヤマニ15アオイタイム指数へ
202404020305,上昇度,1サダム8ヤマニ13カシノ調子偏差値へ
202404020306,能力,3アオイ9ゴール10プリモタイム指数へ
202404020306,上昇度,2コルド5フルオ9ゴール調子偏差値へ
202404020307,能力,5ディオ13ホウオ15シホノタイム指数へ
202404020307,上昇度,3シンテ5ディオ11ペイシ調子偏差値へ
202404020308,能力,2マサレ11テンド14トーアタイム指数へ
202404020308,上昇度,1カルフ9クリノ15ハジメ調子偏差値へ
202404020309,能力,3モズユ8ケンジ15クリテタイム指数へ
202404020309,上昇度,2イデア4ユウト9ユウト調子偏差値へ
202404020310,能力,7レッド12ルージ18サーナタイム指数へ
202404020310,上昇度,12ルージ14ブライ16プエラ調子偏差値へ
202404020311,能力,2ヴェン3マルチ4ウインタイム指数へ
202404020311,上昇度,1ナムラ5タガノ6ダノン調子偏差値へ
202404020312,能力,3ニホン6ジャス7マコタタイム指数へ
202404020312,上昇度,5レジェ7マコタ13アステ調子偏差値へ
202404020401,能力,4アイス5コスモ8マイネタイム指数へ
202404020401,上昇度,1テーオ3クレプ6ケアン調子偏差値へ
202404020404,能力,2エグマ4レッド8タイガタイム指数へ
202404020404,上昇度,2エグマ5パワー10ツヨポ調子偏差値へ
202404020405,能力,4モンタ5アクシ18ラガータイム指数へ
202404020405,上昇度,5アクシ6レッド8テーオ調子偏差値へ
202404020406,能力,1テンジ10セイウ12オルコタイム指数へ
202404020406,上昇度,2フクノ14キュー17キング調子偏差値へ
202404020407,能力,1ミッキ12サンラ13ロジアタイム指数へ
202404020407,上昇度,1ミッキ2ハーバ9ミッキ調子偏差値へ
202404020408,能力,1モモン2ヴァン12オルトタイム指数へ
202404020408,上昇度,1モモン5アレナ13ピエナ調子偏差値へ
202404020409,能力,1アメリ7ハナチ9フォルタイム指数へ
202404020409,上昇度,7ハナチ11オール15レモン調子偏差値へ
202404020410,能力,3ドラミ15ホウオ17アルトタイム指数へ
202404020410,上昇度,1プリズ6マフィ16セリオ調子偏差値へ
202404020411,能力,6ミーン7サニー8プリテタイム指数へ
202404020411,上昇度,1セイウ4ナムラ8プリテ調子偏差値へ
202404020412,能力,1スズノ7モント8ダイメタイム指数へ
202404020412,上昇度,4クリノ10シャド14リジン調子偏差値へ
202404030101,能力,2クライ8ユイノ10マイネタイム指数へ
202404030101,上昇度,5マイネ8ユイノ12タヤス調子偏差値へ
202404030102,能力,7エクサ9サラフ10クールタイム指数へ
202404030102,上昇度,2ゴール13ネムレ14ダイユ調子偏差値へ
202404030103,能力,2クレバ9テイク16グランタイム指数へ
202404030103,上昇度,5ノリサ6コスモ18パルフ調子偏差値へ
202404030104,能力,8フリー9メイジ13ダノンタイム指数へ
202404030104,上昇度,9メイジ11ビロウ13ダノン調子偏差値へ
202404030107,能力,1クリー17ゴール18ポトマタイム指数へ
202404030107,上昇度,11イサチ17ゴール18ポトマ調子偏差値へ
202404030108,能力,4ゴール7アムー9マンマタイム指数へ
202404030108,上昇度,6サイモ13ライブ14キタノ調子偏差値へ
202404030109,能力,1クリノ5チュウ9ビップタイム指数へ
202404030109,上昇度,3ウイス7タカネ15セッカ調子偏差値へ
202404030110,能力,8クオレ10テラス12ジュドタイム指数へ
202404030110,上昇度,3ルヴァ8クオレ11スティ調子偏差値へ
202404030111,能力,3ブレイ11ヴァン14クールタイム指数へ
202404030111,上昇度,2アナン8ホウオ12ドゥラ調子偏差値へ
202404030112,能力,6レグザ7トモジ14ディバタイム指数へ
202404030112,上昇度,9ナファ12エナジ13ベスト調子偏差値へ
202404030201,上昇度,5サトノ6ウイン11スズノ調子偏差値へ
202404030202,能力,2キョウ5コスモ6カレンタイム指数へ
202404030202,上昇度,6カレン10バルダ12ルルフ調子偏差値へ
202404030203,能力,2キョウ7リュウ9メイリタイム指数へ
202404030203,上昇度,1スンシ5シュラ7リュウ調子偏差値へ
202404030204,能力,2モーニ3ゴール5レッドタイム指数へ
202404030204,上昇度,6レッツ7ペイシ10トーア調子偏差値へ
202404030206,能力,9カンデ16ブレイ18エイシタイム指数へ
202404030206,上昇度,3コスモ7ヘブン11パロサ調子偏差値へ
202404030207,能力,4ロアノ5アイフ9コスモタイム指数へ
202404030207,上昇度,3トライ4ロアノ6ダノン調子偏差値へ
202404030208,能力,1グロリ10クラウ11ウィンタイム指数へ
202404030208,上昇度,5ミステ6タリス14インオ調子偏差値へ
202404030209,能力,1テウメ3ビター11ラレータイム指数へ
202404030209,上昇度,2ロムネ3ビター11ラレー調子偏差値へ
202404030210,能力,2アドマ10カフジ14スリータイム指数へ
202404030210,上昇度,3エコロ9ハイア14スリー調子偏差値へ
202404030211,能力,2ダディ10パラレ11サンラタイム指数へ
202404030211,上昇度,4サクラ13プレサ16オニャ調子偏差値へ
202404030212,能力,5シーク14レゲエ15サフラタイム指数へ
202404030212,上昇度,7サンレ10ランベ15サフラ調子偏差値へ
202404030301,上昇度,2ヴラデ6サンマ12クリノ調子偏差値へ
202404030302,能力,1イデア2ミダー5リベルタイム指数へ
202404030302,上昇度,2ミダー10フリュ14グアラ調子偏差値へ
202404030303,能力,4バム8ブラッ10トリリタイム指数へ
202404030303,上昇度,3カンタ8ブラッ11タイセ調子偏差値へ
202404030304,上昇度,2アンブ4スカイ6ケンア調子偏差値へ
202404030307,能力,9ヴァレ10コキー16セイウタイム指数へ
202404030307,上昇度,1イノセ5ラパン14ノルン調子偏差値へ
202404030308,能力,5サハラ7グラン9ペネトタイム指数へ
202404030308,上昇度,4スティ7グラン12ズイウ調子偏差値へ
202404030309,能力,1アトラ2ノーブ9トゥルタイム指数へ
202404030309,上昇度,6グレノ11フロン15サンラ調子偏差値へ
202404030310,能力,2ジュン5ケイア12レヴータイム指数へ
202404030310,上昇度,1フィー10エティ14エラン調子偏差値へ
202404030311,能力,1ナイト4マコト7シーウタイム指数へ
202404030311,上昇度,1ナイト4マコト8ヴェー調子偏差値へ
202404030312,能力,9シュネ14テリオ17ニュータイム指数へ
202404030312,上昇度,8シアブ12クイー14テリオ調子偏差値へ
202404030401,能力,1エスト4アイヨ9ミラータイム指数へ
202404030401,上昇度,4アイヨ6デアマ10マホウ調子偏差値へ
202404030402,能力,5シュガ7スワロ10シルバタイム指数へ
202404030402,上昇度,4タッセ5シュガ6イスキ調子偏差値へ
202404030403,能力,4スズノ6クラン14チーチタイム指数へ
202404030403,上昇度,1レイヌ4スズノ5ミステ調子偏差値へ
202404030404,能力,3エオナ8ジョブ9グレータイム指数へ
202404030404,上昇度,5ウイン14レジー15アンコ調子偏差値へ
202404030406,能力,3アメリ6ミスエ11アイラタイム指数へ
202404030406,上昇度,3アメリ11アイラ12イデア調子偏差値へ
202404030407,能力,1アイソ4マイネ11アオイタイム指数へ
202404030407,上昇度,7ハルノ11アオイ14エンツ調子偏差値へ
202404030408,能力,9ヘレン11グッド15サンラタイム指数へ
202404030408,上昇度,4ブルー13オリエ15サンラ調子偏差値へ
202404030409,能力,3カレン8ラクサ12クールタイム指数へ
202404030409,上昇度,1ローズ6オコジ13ホウオ調子偏差値へ
202404030410,能力,2ウイン3シャイ13サトノタイム指数へ
202404030410,上昇度,5アスク7リニュ13サトノ調子偏差値へ
202404030411,能力,5アルフ8メズメ10マニバタイム指数へ
202404030411,上昇度,9ロード11ピンシ13コパノ調子偏差値へ
202404030412,能力,2サンダ4ディア7ハンデタイム指数へ
202404030412,上昇度,5チュウ7ハンデ12ヘヴン調子偏差値へ
202404030501,能力,7マイネ8ウーバ10バダジタイム指数へ
202404030501,上昇度,2アイス6カポレ7マイネ調子偏差値へ
202404030502,能力,6ティア8キョウ9ドナウタイム指数へ
202404030502,上昇度,1リプレ9ドナウ12ノーマ調子偏差値へ
202404030503,能力,13クリー14ダイシ16ジョブタイム指数へ
202404030503,上昇度,7ルージ10フィロ15ウォー調子偏差値へ
202404030504,能力,2コスモ5アンド13ゴールタイム指数へ
202404030504,上昇度,7オーサ11ソーブ12アーキ調子偏差値へ
202404030507,能力,3ポップ6フリー9ジェイタイム指数へ
202404030507,上昇度,1クラウ8サント9ジェイ調子偏差値へ
202404030508,能力,1フイノ6マーゴ12アルヴタイム指数へ
202404030508,上昇度,1フイノ4エスシ11ヴァズ調子偏差値へ
202404030509,能力,1フォル5チャン9アイフタイム指数へ
202404030509,上昇度,1フォル3スーパ11ガレス調子偏差値へ
202404030510,能力,2ジッピ5ワンダ10キープタイム指数へ
202404030510,上昇度,6ポルカ8ラスハ10キープ調子偏差値へ
202404030511,能力,2バルサ4グレイ13メイシタイム指数へ
202404030511,上昇度,7シング11ゴール12スコー調子偏差値へ
202404030512,能力,5モリノ10ノーブ12オリビタイム指数へ
202404030512,上昇度,4ミッキ12オリビ13サミア調子偏差値へ
202404030601,上昇度,1ザスリ4エクス7トラフ調子偏差値へ
202404030602,能力,1タキザ14サノノ15リボルタイム指数へ
202404030602,上昇度,6ロジサ12バウン14サノノ調子偏差値へ
202404030603,能力,2シュラ6チョン10コムータイム指数へ
202404030603,上昇度,7セイウ8アブラ9ベスト調子偏差値へ
202404030604,能力,1ゴール2ペイシ3バルサタイム指数へ
202404030604,上昇度,1ゴール13アルヴ15ストロ調子偏差値へ
202404030607,能力,4イクリ8ヒット12ジャンタイム指数へ
202404030607,上昇度,5ダンジ14リアル17ファス調子偏差値へ
202404030608,能力,1グロッ2ネオシ5アオカタイム指数へ
202404030608,上昇度,1グロッ9ダイヤ10ピコニ調子偏差値へ
202404030609,能力,2ビップ9グッジ10インユタイム指数へ
202404030609,上昇度,1フミバ3フェイ7ベルウ調子偏差値へ
202404030610,能力,8タイゲ9テンノ14レッドタイム指数へ
202404030610,上昇度,3ヴィル6リバー14レッド調子偏差値へ
202404030611,能力,3スター6コート11キタノタイム指数へ
202404030611,上昇度,1ジョリ4シンフ10プロク調子偏差値へ
202404030701,上昇度,3ワール8パープ10オウケ調子偏差値へ
202404030702,能力,1キタノ5ニュー10ビップタイム指数へ
202404030702,上昇度,1キタノ3マイネ5ニュー調子偏差値へ
202404030703,能力,7ゴール8サラフ15スキータイム指数へ
202404030703,上昇度,5ダイノ11ペイル12クーリ調子偏差値へ
202404030704,上昇度,3エンデ6タンジ9ハーツ調子偏差値へ
202404030706,能力,7コキー8マンウ10ジョブタイム指数へ
202404030706,上昇度,2バビロ3アドゥ11セラド調子偏差値へ
202404030707,能力,2リュケ3カンデ10アオイタイム指数へ
202404030707,上昇度,2リュケ3カンデ6ダイタ調子偏差値へ
202404030708,能力,7スマー10アルー15バロンタイム指数へ
202404030708,上昇度,6マイク8バイロ9シウン調子偏差値へ
202404030709,能力,3バード4アレナ6ダノンタイム指数へ
202404030709,上昇度,3バード7ナンヨ12ルージ調子偏差値へ
202404030710,能力,1コスモ2マルチ11ピンキタイム指数へ
202404030710,上昇度,4マルベ6ホウオ8ロード調子偏差値へ
202404030711,能力,1フレン2ヘニー3オンザタイム指数へ
202404030711,上昇度,2ヘニー4ロード7ヒュー調子偏差値へ
202404030712,能力,1ガール3ホウオ6ヴェルタイム指数へ
202404030712,上昇度,8ヴァン11ホーリ13ドリー調子偏差値へ
202404030801,能力,1ツイン4ルチア6シルフタイム指数へ
202404030801,上昇度,4ルチア8マリノ9ニシノ調子偏差値へ
202404030802,能力,3サンカ6リトル7マキャタイム指数へ
202404030802,上昇度,6リトル8ヴァル10マイネ調子偏差値へ
202404030803,能力,4ラキア6サノノ14レッドタイム指数へ
202404030803,上昇度,1リベル11ミスサ14レッド調子偏差値へ
202404030804,能力,15コアク17ジャン18キャルタイム指数へ
202404030804,上昇度,10コスモ14ヴェル16レッド調子偏差値へ
202404030807,能力,1フジゴ4アメリ6インサタイム指数へ
202404030807,上昇度,2エリカ9サトミ13ネオク調子偏差値へ
202404030808,能力,2ファル8キャネ11グロリタイム指数へ
202404030808,上昇度,2ファル6シグム11グロリ調子偏差値へ
202404030809,能力,3エール6ルヴァ7サトミタイム指数へ
202404030809,上昇度,1セント4セラフ5サイヤ調子偏差値へ
202404030810,能力,5スズノ9ボール15クリニタイム指数へ
202404030810,上昇度,2アメリ3バンブ15クリニ調子偏差値へ
202404030811,能力,1ゴール4シンリ9キングタイム指数へ
202404030811,上昇度,4シンリ9キング11エーデ調子偏差値へ
202404030812,能力,2ディー8レーザ17クールタイム指数へ
202404030812,上昇度,8レーザ10タイガ11ミスサ調子偏差値へ
202404040101,上昇度,1タンジ4ヤップ6サクラ調子偏差値へ
202404040102,能力,3ロック10ドーバ11サンラタイム指数へ
202404040102,上昇度,6ヤスケ8ダテミ10ドーバ調子偏差値へ
202404040103,能力,4ストー7エスグ11ルソレタイム指数へ
202404040103,上昇度,5ラピッ6クリノ8グロー調子偏差値へ
202404040104,上昇度,4マシュ10サルサ11フレッ調子偏差値へ
202404040106,能力,3マルー10ヒオウ11モンテタイム指数へ
202404040106,上昇度,9ゴール11モンテ12ケイツ調子偏差値へ
202404040107,能力,1ヒルノ5シーリ9キタサタイム指数へ
202404040107,上昇度,3ダオラ10カレン11ムーン調子偏差値へ
202404040108,能力,2ベルウ7レイワ10ライトタイム指数へ
202404040108,上昇度,1マケズ5キャッ8テイエ調子偏差値へ
202404040109,能力,6ラスク8マイネ11ルージタイム指数へ
202404040109,上昇度,5アオイ11ルージ12クロシ調子偏差値へ
202404040110,能力,2アンテ6レッド9エコロタイム指数へ
202404040110,上昇度,3キセキ9エコロ16モアリ調子偏差値へ
202404040111,能力,3ワイル4スズノ10サイモタイム指数へ
202404040111,上昇度,1アッチ5テレパ11コパノ調子偏差値へ
202404040112,能力,4イコサ14アポロ18ナムラタイム指数へ
202404040112,上昇度,1ドナヴ14アポロ15ケイパ調子偏差値へ
202404040201,能力,6ブルド9ダイメ10ナックタイム指数へ
202404040201,上昇度,1ブラッ7シカレ13ブルド調子偏差値へ
202404040202,能力,3ハイタ7バダジ14ガーンタイム指数へ
202404040202,上昇度,12エーオ14ガーン15ヴォル調子偏差値へ
202404040203,能力,5リノア7リアン11フイノタイム指数へ
202404040203,上昇度,2ルージ5リノア11フイノ調子偏差値へ
202404040204,上昇度,4ゴッド7カルマ8ガンダ調子偏差値へ
202404040206,能力,4ペタル5ティピ9シュラタイム指数へ
202404040206,上昇度,5ティピ6フレン11カーテ調子偏差値へ
202404040207,能力,5カフェ8デアデ10トモジタイム指数へ
202404040207,上昇度,2コスモ6ビダー16マラン調子偏差値へ
202404040208,能力,1エッグ3アルフ5ゼンダタイム指数へ
