race_id,category,value
202607010602,race_info,"10:35発走 /ダ1900m(左)
/ 天候:晴/ 馬場:良"
202607010602,race_detail,"1回中京6日目サラ系３歳未勝利(混)[指]馬齢14頭本賞金:590,240,150,89,59万円"
202607010603,このコースで有利な枠順,8枠5枠2枠
202607010603,このコースで有利な脚質,逃げ
202607010603,このコースが得意な騎手,川田将雅
202607010603,このコースが得意な調教師,栗田徹
202607010603,このコースに実績がある種牡馬,マテラスカイ
202607010603,このコースに実績がある母父,ドゥラメンテ
202607010603,このコースが得意な馬,2ミラビ
202607010603,この距離が得意な馬,7ロイヤ12ザキノ2ミラビ
202607010603,この競馬場が得意な馬,2ミラビ
202607010603,今回の馬場状態が得意な馬,7ロイヤ12ザキノ
202607010603,今回のレース間隔で実績がある馬,7ロイヤ2ミラビ
202607010603,今回の調教評価で実績がある馬,7ロイヤ12ザキノ
202607010603,今回のオッズで期待できる騎手,川田将雅
202607010603,今回の調教師と相性の良い騎手,松山弘平
202607010603,今回の馬主と相性の良い騎手,西村淳也
202607010603,race_info,"11:05発走 /ダ1200m(左)
/ 天候:晴/ 馬場:良"
202607010603,race_detail,"1回中京6日目サラ系３歳未勝利[指]馬齢15頭本賞金:590,240,150,89,59万円"
202607010604,このコースで有利な枠順,3枠4枠5枠
202607010604,このコースで有利な脚質,逃げ
202607010604,このコースが得意な騎手,川田将雅
202607010604,このコースが得意な調教師,安達昭夫
202607010604,このコースに実績がある種牡馬,トーセンラー
202607010604,このコースに実績がある母父,ローレルゲレイロ
202607010604,このコースが得意な馬,推奨なし
202607010604,この距離が得意な馬,2メロー6ヒッグ16ウイン
202607010604,この競馬場が得意な馬,推奨なし
202607010604,今回の馬場状態が得意な馬,10アンジ2メロー6ヒッグ
202607010604,今回のレース間隔で実績がある馬,推奨なし
202607010604,今回の調教評価で実績がある馬,2メロー6ヒッグ10アンジ
202607010604,今回のクッション値が得意な馬,推奨なし
202607010604,今回のオッズで期待できる騎手,Ｃ．ルメール
202607010604,今回の調教師と相性の良い騎手,松山弘平
202607010604,今回の馬主と相性の良い騎手,西村淳也
202607010604,race_info,"11:35発走 /芝1200m(左 B)
/ 天候:晴/ 馬場:良"
202607010604,race_detail,"1回中京6日目サラ系３歳未勝利(混)[指]馬齢18頭本賞金:590,240,150,89,59万円"
202607010605,このコースで有利な枠順,6枠4枠1枠
202607010605,このコースで有利な脚質,逃げ
202607010605,このコースが得意な騎手,川田将雅
202607010605,このコースが得意な調教師,勢司和浩
202607010605,このコースに実績がある種牡馬,サートゥルナーリア
202607010605,このコースに実績がある母父,Cozzene
202607010605,このコースが得意な馬,推奨なし
202607010605,この距離が得意な馬,15ギオン
202607010605,この競馬場が得意な馬,9レッド
202607010605,今回の馬場状態が得意な馬,9レッド
202607010605,今回のレース間隔で実績がある馬,推奨なし
202607010605,今回の調教評価で実績がある馬,15ギオン
202607010605,今回のクッション値が得意な馬,推奨なし
202607010605,今回のオッズで期待できる騎手,Ｃ．ルメール
202607010605,今回の調教師と相性の良い騎手,高杉吏麒
202607010605,今回の馬主と相性の良い騎手,丸田恭介
202607010605,race_info,"12:25発走 /芝2000m(左 B)
/ 天候:晴/ 馬場:良"
202607010605,race_detail,"1回中京6日目サラ系３歳未勝利[指]馬齢16頭本賞金:590,240,150,89,59万円"
202607010606,このコースで有利な枠順,2枠5枠1枠
202607010606,このコースで有利な脚質,先行
202607010606,このコースが得意な騎手,Ｃ．ルメール
202607010606,このコースが得意な調教師,斉藤崇史
202607010606,このコースに実績がある種牡馬,ディープインパクト
202607010606,このコースに実績がある母父,ハーツクライ
202607010606,このコースが得意な馬,10ディー4マイネ3パイオ
202607010606,この距離が得意な馬,4マイネ10ディー1サンラ
202607010606,この競馬場が得意な馬,11エレガ4マイネ10ディー
202607010606,今回の馬場状態が得意な馬,10ディー8ロード5メイシ
202607010606,今回のレース間隔で実績がある馬,12マイネ4マイネ8ロード
202607010606,今回の調教評価で実績がある馬,4マイネ8ロード12マイネ
202607010606,今回のクッション値が得意な馬,推奨なし
202607010606,今回のオッズで期待できる騎手,Ｃ．ルメール
202607010606,今回の調教師と相性の良い騎手,石神深道
202607010606,今回の馬主と相性の良い騎手,浜中俊
202607010606,race_info,"12:55発走 /芝2200m(左 B)
/ 天候:晴/ 馬場:良"
202607010606,race_detail,"1回中京6日目サラ系４歳以上１勝クラス(混)[指]定量13頭本賞金:820,330,210,120,82万円"
202607010607,このコースで有利な枠順,6枠1枠2枠
202607010607,このコースで有利な脚質,逃げ
202607010607,このコースが得意な騎手,三浦皇成
202607010607,このコースが得意な調教師,大久保龍志
202607010607,このコースに実績がある種牡馬,ナダル
202607010607,このコースに実績がある母父,キングヘイロー
202607010607,このコースが得意な馬,12アイブ5オリジ3ハギノ
202607010607,この距離が得意な馬,12アイブ1ミラク6メイシ
202607010607,この競馬場が得意な馬,12アイブ9メイシ5オリジ
202607010607,今回の馬場状態が得意な馬,4ディペ12アイブ6メイシ
202607010607,今回のレース間隔で実績がある馬,5オリジ
202607010607,今回の調教評価で実績がある馬,7ラルガ3ハギノ1ミラク
202607010607,今回のオッズで期待できる騎手,今村聖奈
202607010607,今回の調教師と相性の良い騎手,松山弘平
202607010607,今回の馬主と相性の良い騎手,三浦皇成
202607010607,race_info,"13:25発走 /ダ1800m(左)
/ 天候:晴/ 馬場:良"
202607010607,race_detail,"1回中京6日目サラ系４歳以上１勝クラス牝[指]定量13頭本賞金:820,330,210,120,82万円"
202607010608,このコースで有利な枠順,2枠5枠1枠
202607010608,このコースで有利な脚質,先行
202607010608,このコースが得意な騎手,川田将雅
202607010608,このコースが得意な調教師,斉藤崇史
202607010608,このコースに実績がある種牡馬,レイデオロ
202607010608,このコースに実績がある母父,アイルハヴアナザー
202607010608,このコースが得意な馬,2メイシ
202607010608,この距離が得意な馬,2メイシ
202607010608,この競馬場が得意な馬,2メイシ
202607010608,今回の馬場状態が得意な馬,1ボンド5ダノン6レッド
202607010608,今回のレース間隔で実績がある馬,2メイシ
202607010608,今回の調教評価で実績がある馬,6レッド5ダノン1ボンド
202607010608,今回の厩舎コメント評価で実績がある馬,5ダノン1ボンド2メイシ
202607010608,今回のクッション値が得意な馬,推奨なし
202607010608,今回のオッズで期待できる騎手,北村友一
202607010608,今回の調教師と相性の良い騎手,川田将雅
202607010608,今回の馬主と相性の良い騎手,川田将雅
202607010608,race_info,"13:55発走 /芝2200m(左 B)
/ 天候:晴/ 馬場:良"
202607010608,race_detail,"1回中京6日目サラ系３歳１勝クラス(混)(特指)馬齢7頭本賞金:1140,460,290,170,114万円"
202607010609,このコースで有利な枠順,1枠5枠2枠
202607010609,このコースで有利な脚質,逃げ
202607010609,このコースが得意な騎手,Ｃ．ルメール
202607010609,このコースが得意な調教師,堀宣行
202607010609,このコースに実績がある種牡馬,ミッキーグローリー
202607010609,このコースに実績がある母父,オルフェーヴル
202607010609,このコースが得意な馬,16ビップ11アスク8フェル
202607010609,この距離が得意な馬,13メイシ16ビップ6アンダ
202607010609,この競馬場が得意な馬,16ビップ4オーバ11アスク
202607010609,今回の馬場状態が得意な馬,13メイシ10サトノ16ビップ
202607010609,今回のレース間隔で実績がある馬,4オーバ6アンダ9グラン
202607010609,今回の調教評価で実績がある馬,6アンダ16ビップ13メイシ
202607010609,今回のクッション値が得意な馬,推奨なし
202607010609,今回のオッズで期待できる騎手,Ｃ．ルメール
202607010609,今回の調教師と相性の良い騎手,小林美駒
202607010609,今回の馬主と相性の良い騎手,Ｃ．ルメール
202607010609,race_info,"14:25発走 /芝1600m(左 B)
/ 天候:晴/ 馬場:良"
202607010609,race_detail,"1回中京6日目サラ系４歳以上１勝クラス(混)[指]定量16頭本賞金:820,330,210,120,82万円"
202607010610,このコースで有利な枠順,1枠2枠5枠
202607010610,このコースで有利な脚質,逃げ
202607010610,このコースが得意な騎手,武豊
202607010610,このコースが得意な調教師,池江泰寿
202607010610,このコースに実績がある種牡馬,ホッコータルマエ
202607010610,このコースに実績がある母父,ゴールドアリュール
202607010610,このコースが得意な馬,12フルオ6グロバ
202607010610,この距離が得意な馬,12フルオ7カネト6グロバ
202607010610,この競馬場が得意な馬,4アラレ15ミライ14テーオ
202607010610,今回の馬場状態が得意な馬,8ゴール15ミライ13マイノ
202607010610,今回のレース間隔で実績がある馬,7カネト14テーオ13マイノ
202607010610,今回の調教評価で実績がある馬,8ゴール14テーオ15ミライ
202607010610,今回の厩舎コメント評価で実績がある馬,8ゴール10パカー14テーオ
202607010610,今回のオッズで期待できる騎手,西村淳也
202607010610,今回の調教師と相性の良い騎手,武豊
202607010610,今回の馬主と相性の良い騎手,Ｃ．ルメール
202607010610,race_info,"15:01発走 /ダ1900m(左)
/ 天候:晴/ 馬場:良"
202607010610,race_detail,"1回中京6日目サラ系４歳以上３勝クラス(混)[指]ハンデ15頭本賞金:1870,750,470,280,187万円"
202607010611,このレースで有利な枠順,2枠5枠1枠
202607010611,このレースで有利な脚質,先行
202607010611,このレースが得意な騎手,団野大成
202607010611,このレースに実績がある種牡馬,ミッキーアイル
202607010611,このレースで有利な性齢,牡6
202607010611,このレースで有利な所属,栗東
202607010611,このレースに実績がある前走クラス,海外競馬
202607010611,このレースに実績がある前走距離,芝1200m
202607010611,このレースに実績があるレース間隔,中7〜9週
202607010611,このレースで狙いの人気,2人気
202607010611,このコースで有利な枠順,3枠4枠5枠
202607010611,このコースで有利な脚質,逃げ
202607010611,このコースが得意な騎手,川田将雅
202607010611,このコースが得意な調教師,伊藤大士
202607010611,このコースに実績がある種牡馬,Shalaa
202607010611,このコースに実績がある母父,Storm Cat
202607010611,このコースが得意な馬,16フィオ15インビ1パンジ
202607010611,この距離が得意な馬,1パンジ18ジュー9サトノ
202607010611,この競馬場が得意な馬,16フィオ15インビ4ダノン
202607010611,今回の馬場状態が得意な馬,9サトノ18ジュー1パンジ
202607010611,今回のレース間隔で実績がある馬,15インビ12ピュー14レイピ
202607010611,今回の調教評価で実績がある馬,15インビ9サトノ1パンジ
202607010611,今回の厩舎コメント評価で実績がある馬,1パンジ14レイピ10ママコ
202607010611,今回のクッション値が得意な馬,推奨なし
202607010611,今回のオッズで期待できる騎手,Ｃ．ルメール
202607010611,今回の調教師と相性の良い騎手,丸山元気
202607010611,今回の馬主と相性の良い騎手,丸山元気
202607010611,年度,優勝馬
202607010611,race_info,"15:40発走 /芝1200m(左 B)
/ 天候:晴/ 馬場:良"
202607010611,race_detail,"1回中京6日目サラ系４歳以上オープン(国際)(指)定量18頭本賞金:17000,6800,4300,2600,1700万円"
202607010612,このコースで有利な枠順,2枠4枠6枠
202607010612,このコースで有利な脚質,逃げ
202607010612,このコースが得意な騎手,川田将雅
202607010612,このコースが得意な調教師,須貝尚介
202607010612,このコースに実績がある種牡馬,モーニン
202607010612,このコースに実績がある母父,Arch
202607010612,このコースが得意な馬,3モリノ4カレン5フィリ
202607010612,この距離が得意な馬,4カレン11コーラ1マスグ
202607010612,この競馬場が得意な馬,11コーラ3モリノ14メイシ
202607010612,今回の馬場状態が得意な馬,10サトノ11コーラ13チャロ
202607010612,今回のレース間隔で実績がある馬,12サンダ13チャロ2チュウ
202607010612,今回の調教評価で実績がある馬,14メイシ1マスグ13チャロ
202607010612,今回の厩舎コメント評価で実績がある馬,13チャロ2チュウ4カレン
202607010612,今回のオッズで期待できる騎手,川田将雅
202607010612,今回の調教師と相性の良い騎手,岩田康誠
202607010612,今回の馬主と相性の良い騎手,川田将雅
202607010612,race_info,"16:30発走 /ダ1400m(左)
/ 天候:晴/ 馬場:良"
202607010612,race_detail,"1回中京6日目サラ系４歳以上２勝クラス(混)[指]定量16頭本賞金:1580,630,400,240,158万円"
202603010101,このコースで有利な枠順,6枠8枠2枠
202603010101,このコースで有利な脚質,逃げ
202603010101,このコースが得意な騎手,斎藤新
202603010101,このコースが得意な調教師,久保田貴士
202603010101,このコースに実績がある種牡馬,ナダル
202603010101,このコースに実績がある母父,ワークフォース
202603010101,このコースが得意な馬,11シュー
202603010101,この距離が得意な馬,1セルシ11シュー
202603010101,この競馬場が得意な馬,11シュー
202603010101,今回の馬場状態が得意な馬,14ウイン1セルシ12クワッ
202603010101,今回のレース間隔で実績がある馬,6シンエ
202603010101,今回の調教評価で実績がある馬,14ウイン1セルシ3レジェ
202603010101,今回のオッズで期待できる騎手,発売開始後公開予定
202603010101,今回の調教師と相性の良い騎手,丹内祐次
202603010101,今回の馬主と相性の良い騎手,小林美駒
202603010101,race_info,09:45発走 /ダ1700m(右)
202603010101,race_detail,"1回福島1日目サラ系３歳未勝利[指]馬齢15頭本賞金:590,240,150,89,59万円"
202603010102,このコースで有利な枠順,1枠3枠2枠
202603010102,このコースで有利な脚質,逃げ
202603010102,このコースが得意な騎手,舟山瑠泉
202603010102,このコースが得意な調教師,上原佑紀
202603010102,このコースに実績がある種牡馬,ウインブライト
202603010102,このコースに実績がある母父,Mr. Greele
202603010102,このコースが得意な馬,推奨なし
202603010102,この距離が得意な馬,2ダノン
202603010102,この競馬場が得意な馬,推奨なし
202603010102,今回の馬場状態が得意な馬,2ダノン6デンプ
202603010102,今回のレース間隔で実績がある馬,推奨なし
202603010102,今回の調教評価で実績がある馬,2ダノン6デンプ11サンタ
202603010102,今回のオッズで期待できる騎手,発売開始後公開予定
202603010102,今回の調教師と相性の良い騎手,丹内祐次
202603010102,今回の馬主と相性の良い騎手,丸山元気
202603010102,race_info,10:15発走 /芝1200m(右 A)
202603010102,race_detail,"1回福島1日目サラ系３歳未勝利[指]馬齢16頭本賞金:590,240,150,89,59万円"
202603010103,このコースで有利な枠順,3枠4枠1枠
202603010103,このコースで有利な脚質,先行
202603010103,このコースが得意な騎手,舟山瑠泉
202603010103,このコースが得意な調教師,吉岡辰弥
202603010103,このコースに実績がある種牡馬,コントレイル
202603010103,このコースに実績がある母父,シンボリクリスエス
202603010103,このコースが得意な馬,推奨なし
202603010103,この距離が得意な馬,7ピアス
202603010103,この競馬場が得意な馬,推奨なし
202603010103,今回の馬場状態が得意な馬,7ピアス
202603010103,今回のレース間隔で実績がある馬,推奨なし
202603010103,今回の調教評価で実績がある馬,7ピアス
202603010103,今回のオッズで期待できる騎手,発売開始後公開予定
202603010103,今回の調教師と相性の良い騎手,黛弘人
202603010103,今回の馬主と相性の良い騎手,小崎綾也
202603010103,race_info,10:45発走 /芝1800m(右 A)
202603010103,race_detail,"1回福島1日目サラ系３歳未勝利牝[指]馬齢16頭本賞金:590,240,150,89,59万円"
202603010104,このコースで有利な枠順,8枠1枠3枠
202603010104,このコースで有利な脚質,逃げ
202603010104,このコースが得意な騎手,松若風馬
202603010104,このコースが得意な調教師,牧浦充徳
202603010104,このコースに実績がある種牡馬,フォーウィールドライブ
202603010104,このコースに実績がある母父,Broken Vow
202603010104,このコースが得意な馬,推奨なし
202603010104,この距離が得意な馬,推奨なし
202603010104,この競馬場が得意な馬,推奨なし
202603010104,今回の馬場状態が得意な馬,15クロカ14スマー6モズタ
202603010104,今回のレース間隔で実績がある馬,15クロカ
202603010104,今回の調教評価で実績がある馬,15クロカ12アッチ14スマー
202603010104,今回のオッズで期待できる騎手,発売開始後公開予定
202603010104,今回の調教師と相性の良い騎手,国分恭介
202603010104,今回の馬主と相性の良い騎手,和田陽希
202603010104,race_info,11:15発走 /ダ1150m(右)
202603010104,race_detail,"1回福島1日目サラ系３歳未勝利[指]馬齢16頭本賞金:590,240,150,89,59万円"
202603010105,このコースで有利な枠順,3枠7枠5枠
202603010105,このコースで有利な脚質,先行
202603010105,このコースが得意な騎手,国分恭介
202603010105,このコースが得意な調教師,杉山晴紀
202603010105,このコースに実績がある種牡馬,キタサンブラック
202603010105,このコースに実績がある母父,キングカメハメハ
202603010105,このコースが得意な馬,推奨なし
202603010105,この距離が得意な馬,3アラム6マイネ8ブラン
202603010105,この競馬場が得意な馬,推奨なし
202603010105,今回の馬場状態が得意な馬,3アラム6マイネ
202603010105,今回のレース間隔で実績がある馬,6マイネ
202603010105,今回の調教評価で実績がある馬,3アラム6マイネ8ブラン
202603010105,今回のオッズで期待できる騎手,発売開始後公開予定
202603010105,今回の調教師と相性の良い騎手,丹内祐次
202603010105,今回の馬主と相性の良い騎手,丸山元気
202603010105,race_info,12:05発走 /芝2000m(右 A)
202603010105,race_detail,"1回福島1日目サラ系３歳未勝利[指]馬齢16頭本賞金:590,240,150,89,59万円"
202603010106,このコースで有利な枠順,8枠1枠6枠
202603010106,このコースで有利な脚質,先行
202603010106,このコースが得意な騎手,斎藤新
202603010106,このコースが得意な調教師,高野友和
202603010106,このコースに実績がある種牡馬,シルバーステート
202603010106,このコースに実績がある母父,クロフネ
202603010106,このコースが得意な馬,推奨なし
202603010106,この距離が得意な馬,推奨なし
202603010106,この競馬場が得意な馬,推奨なし
202603010106,今回の馬場状態が得意な馬,8スノー4フレア2フォー
202603010106,今回のレース間隔で実績がある馬,推奨なし
202603010106,今回の調教評価で実績がある馬,8スノー4フレア
202603010106,今回のオッズで期待できる騎手,発売開始後公開予定
202603010106,今回の調教師と相性の良い騎手,松若風馬
202603010106,今回の馬主と相性の良い騎手,斎藤新
202603010106,race_info,12:35発走 /芝2600m(右 A)
202603010106,race_detail,"1回福島1日目サラ系３歳未勝利[指]馬齢15頭本賞金:590,240,150,89,59万円"
202603010107,このコースで有利な枠順,6枠8枠2枠
202603010107,このコースで有利な脚質,逃げ
202603010107,このコースが得意な騎手,永島まなみ
202603010107,このコースが得意な調教師,高柳瑞樹
202603010107,このコースに実績がある種牡馬,シャンハイボビー
202603010107,このコースに実績がある母父,Into Misch
202603010107,このコースが得意な馬,10ラスト
202603010107,この距離が得意な馬,10ラスト2ルージ14チャチ
202603010107,この競馬場が得意な馬,10ラスト
202603010107,今回の馬場状態が得意な馬,1プロス7ホウオ13アイフ
202603010107,今回のレース間隔で実績がある馬,11ハイケ5ナイン1プロス
202603010107,今回の調教評価で実績がある馬,14チャチ8リトル6プロス
202603010107,今回のオッズで期待できる騎手,発売開始後公開予定
202603010107,今回の調教師と相性の良い騎手,小林美駒
202603010107,今回の馬主と相性の良い騎手,推奨なし
202603010107,race_info,13:05発走 /ダ1700m(右)
202603010107,race_detail,"1回福島1日目サラ系４歳以上１勝クラス見習騎手定量15頭本賞金:820,330,210,120,82万円"
202603010108,このコースで有利な枠順,8枠1枠3枠
202603010108,このコースで有利な脚質,逃げ
202603010108,このコースが得意な騎手,斎藤新
202603010108,このコースが得意な調教師,森秀行
202603010108,このコースに実績がある種牡馬,キズナ
202603010108,このコースに実績がある母父,ブライアンズタイム
202603010108,このコースが得意な馬,12ヒラボ16シャー7グッド
202603010108,この距離が得意な馬,12ヒラボ16シャー7グッド
202603010108,この競馬場が得意な馬,12ヒラボ16シャー3バルジ
202603010108,今回の馬場状態が得意な馬,10リアン3バルジ8ケイア
202603010108,今回のレース間隔で実績がある馬,16シャー15ナンヨ6グラン
202603010108,今回の調教評価で実績がある馬,13マカニ12ヒラボ5メイシ
202603010108,今回のオッズで期待できる騎手,発売開始後公開予定
202603010108,今回の調教師と相性の良い騎手,丸山元気
202603010108,今回の馬主と相性の良い騎手,長浜鴻緒
202603010108,race_info,13:35発走 /ダ1150m(右)
202603010108,race_detail,"1回福島1日目サラ系４歳以上１勝クラス(混)[指]定量16頭本賞金:820,330,210,120,82万円"
202603010109,このコースで有利な枠順,3枠4枠1枠
202603010109,このコースで有利な脚質,先行
202603010109,このコースが得意な騎手,舟山瑠泉
202603010109,このコースが得意な調教師,宮田敬介
202603010109,このコースに実績がある種牡馬,Saxon Warrior
202603010109,このコースに実績がある母父,Champs Ely
202603010109,このコースが得意な馬,2レッド9コスモ15デイジ
202603010109,この距離が得意な馬,2レッド7ラトラ15デイジ
202603010109,この競馬場が得意な馬,2レッド9コスモ15デイジ
202603010109,今回の馬場状態が得意な馬,2レッド14ガンバ15デイジ
202603010109,今回のレース間隔で実績がある馬,9コスモ
202603010109,今回の調教評価で実績がある馬,14ガンバ13シアブ7ラトラ
202603010109,今回の厩舎コメント評価で実績がある馬,10スペー7ラトラ2レッド
202603010109,今回のオッズで期待できる騎手,発売開始後公開予定
202603010109,今回の調教師と相性の良い騎手,国分恭介
202603010109,今回の馬主と相性の良い騎手,石川裕紀人
202603010109,race_info,14:05発走 /芝1800m(右 A)
202603010109,race_detail,"1回福島1日目サラ系４歳以上１勝クラス(混)[指]定量16頭本賞金:1140,460,290,170,114万円"
202603010110,このコースで有利な枠順,1枠3枠2枠
202603010110,このコースで有利な脚質,逃げ
202603010110,このコースが得意な騎手,田口貫太
202603010110,このコースが得意な調教師,加藤公太
202603010110,このコースに実績がある種牡馬,ウインブライト
202603010110,このコースに実績がある母父,Holy Roman
202603010110,このコースが得意な馬,12バンブ11アタリ2ホウオ
202603010110,この距離が得意な馬,16アサク12バンブ11アタリ
202603010110,この競馬場が得意な馬,12バンブ11アタリ2ホウオ
202603010110,今回の馬場状態が得意な馬,11アタリ2ホウオ5バシレ
202603010110,今回のレース間隔で実績がある馬,16アサク
202603010110,今回の調教評価で実績がある馬,8ハニー5バシレ16アサク
202603010110,今回の厩舎コメント評価で実績がある馬,13タマカ5バシレ16アサク
202603010110,今回のオッズで期待できる騎手,発売開始後公開予定
202603010110,今回の調教師と相性の良い騎手,大久保友雅
202603010110,今回の馬主と相性の良い騎手,斎藤新
202603010110,race_info,14:40発走 /芝1200m(右 A)
202603010110,race_detail,"1回福島1日目サラ系４歳以上２勝クラス(混)(特指)定量16頭本賞金:1580,630,400,240,158万円"
202603010111,このコースで有利な枠順,6枠8枠2枠
202603010111,このコースで有利な脚質,逃げ
202603010111,このコースが得意な騎手,斎藤新
202603010111,このコースが得意な調教師,大久保龍志
202603010111,このコースに実績がある種牡馬,ナダル
202603010111,このコースに実績がある母父,Into Misch
202603010111,このコースが得意な馬,3コトホ13カンピ8ダイシ
202603010111,この距離が得意な馬,3コトホ14レアン10レイナ
202603010111,この競馬場が得意な馬,3コトホ2イスラ13カンピ
202603010111,今回の馬場状態が得意な馬,11スナー5ミッキ3コトホ
202603010111,今回のレース間隔で実績がある馬,10レイナ3コトホ13カンピ
202603010111,今回の調教評価で実績がある馬,5ミッキ10レイナ1ラタフ
202603010111,今回の厩舎コメント評価で実績がある馬,3コトホ11スナー10レイナ
202603010111,今回のオッズで期待できる騎手,発売開始後公開予定
202603010111,今回の調教師と相性の良い騎手,丸山元気
202603010111,今回の馬主と相性の良い騎手,丸山元気
202603010111,race_info,15:15発走 /ダ1700m(右)
202603010111,race_detail,"1回福島1日目サラ系４歳以上オープン(国際)(特指)ハンデ15頭本賞金:2200,880,550,330,220万円"
202603010112,このコースで有利な枠順,1枠3枠2枠
202603010112,このコースで有利な脚質,逃げ
202603010112,このコースが得意な騎手,田口貫太
202603010112,このコースが得意な調教師,清水久詞
202603010112,このコースに実績がある種牡馬,キタサンブラック
202603010112,このコースに実績がある母父,More Than
202603010112,このコースが得意な馬,15ルシェ9プリュ12レッド
202603010112,この距離が得意な馬,13サンポ10セイプ15ルシェ
202603010112,この競馬場が得意な馬,15ルシェ9プリュ12レッド
202603010112,今回の馬場状態が得意な馬,16ウイン13サンポ14モルテ
202603010112,今回のレース間隔で実績がある馬,4アーニ
202603010112,今回の調教評価で実績がある馬,10セイプ13サンポ3ホウオ
202603010112,今回のオッズで期待できる騎手,発売開始後公開予定
202603010112,今回の調教師と相性の良い騎手,丸山元気
202603010112,今回の馬主と相性の良い騎手,古川吉洋
202603010112,race_info,16:00発走 /芝1200m(右 A)
202603010112,race_detail,"1回福島1日目サラ系４歳以上１勝クラス牝[指]定量16頭本賞金:820,330,210,120,82万円"
202606030501,このコースで有利な枠順,8枠7枠4枠
202606030501,このコースで有利な脚質,先行
202606030501,このコースが得意な騎手,岩田康誠
202606030501,このコースが得意な調教師,中舘英二
202606030501,このコースに実績がある種牡馬,ダノンレジェンド
202606030501,このコースに実績がある母父,Dansili
202606030501,このコースが得意な馬,2アスコ
202606030501,この距離が得意な馬,2アスコ
202606030501,この競馬場が得意な馬,2アスコ
202606030501,今回の馬場状態が得意な馬,2アスコ
202606030501,今回のレース間隔で実績がある馬,推奨なし
202606030501,今回の調教評価で実績がある馬,13ライヴ
202606030501,今回のオッズで期待できる騎手,発売開始後公開予定
202606030501,今回の調教師と相性の良い騎手,横山武史
202606030501,今回の馬主と相性の良い騎手,津村明秀
202606030501,race_info,10:05発走 /ダ1800m(右)
202606030501,race_detail,"3回中山5日目サラ系３歳未勝利牝[指]馬齢16頭本賞金:590,240,150,89,59万円"
202606030502,このコースで有利な枠順,6枠8枠7枠
202606030502,このコースで有利な脚質,逃げ
202606030502,このコースが得意な騎手,Ｍ．ディー
202606030502,このコースが得意な調教師,嘉藤貴行
202606030502,このコースに実績がある種牡馬,モズアスコット
202606030502,このコースに実績がある母父,ルーラーシップ
202606030502,このコースが得意な馬,12マイネ5フェイ15スカッ
202606030502,この距離が得意な馬,12マイネ5フェイ15スカッ
202606030502,この競馬場が得意な馬,12マイネ5フェイ15スカッ
202606030502,今回の馬場状態が得意な馬,12マイネ5フェイ15スカッ
202606030502,今回のレース間隔で実績がある馬,12マイネ
202606030502,今回の調教評価で実績がある馬,12マイネ15スカッ5フェイ
202606030502,今回のオッズで期待できる騎手,発売開始後公開予定
202606030502,今回の調教師と相性の良い騎手,水沼元輝
202606030502,今回の馬主と相性の良い騎手,田辺裕信
202606030502,race_info,10:35発走 /ダ1200m(右)
202606030502,race_detail,"3回中山5日目サラ系３歳未勝利[指]馬齢16頭本賞金:590,240,150,89,59万円"
202606030503,このコースで有利な枠順,8枠7枠4枠
202606030503,このコースで有利な脚質,先行
202606030503,このコースが得意な騎手,戸崎圭太
202606030503,このコースが得意な調教師,鹿戸雄一
202606030503,このコースに実績がある種牡馬,ニューイヤーズデイ
202606030503,このコースに実績がある母父,オルフェーヴル
202606030503,このコースが得意な馬,1アイデ
202606030503,この距離が得意な馬,1アイデ
202606030503,この競馬場が得意な馬,1アイデ
202606030503,今回の馬場状態が得意な馬,1アイデ9シンデ
202606030503,今回のレース間隔で実績がある馬,推奨なし
202606030503,今回の調教評価で実績がある馬,推奨なし
202606030503,今回のオッズで期待できる騎手,発売開始後公開予定
202606030503,今回の調教師と相性の良い騎手,佐々木大輔
202606030503,今回の馬主と相性の良い騎手,戸崎圭太
202606030503,race_info,11:05発走 /ダ1800m(右)
202606030503,race_detail,"3回中山5日目サラ系３歳未勝利[指]馬齢13頭本賞金:590,240,150,89,59万円"
202606030504,このコースで有利な枠順,7枠5枠3枠
202606030504,このコースで有利な脚質,逃げ
202606030504,このコースが得意な騎手,井上敏樹
202606030504,このコースが得意な調教師,宮地貴稔
202606030504,このコースに実績がある種牡馬,サトノダイヤモンド
202606030504,このコースに実績がある母父,Storm Cat
202606030504,このコースが得意な馬,推奨なし
202606030504,この距離が得意な馬,推奨なし
202606030504,この競馬場が得意な馬,2メイシ10コレク
202606030504,今回の馬場状態が得意な馬,7ウイン4グラニ2メイシ
202606030504,今回のレース間隔で実績がある馬,11ウィズ6ヴラデ10コレク
202606030504,今回の調教評価で実績がある馬,2メイシ5シゲル10コレク
202606030504,今回のオッズで期待できる騎手,発売開始後公開予定
202606030504,今回の調教師と相性の良い騎手,大江原圭
202606030504,今回の馬主と相性の良い騎手,大江原圭
202606030504,race_info,11:35発走 /障3200m(芝 ダート)
202606030504,race_detail,"3回中山5日目障害４歳以上オープン(混)別定14頭本賞金:1430,570,360,210,143万円"
202606030505,このコースで有利な枠順,4枠1枠3枠
202606030505,このコースで有利な脚質,逃げ
202606030505,このコースが得意な騎手,戸崎圭太
202606030505,このコースが得意な調教師,辻哲英
202606030505,このコースに実績がある種牡馬,レイデオロ
202606030505,このコースに実績がある母父,フジキセキ
202606030505,このコースが得意な馬,2シヴィ3マンサ7ベアサ
