race_id,course,race_num,race_name,condition,num_horses,distance,surface,track_condition,top1_num,top1_name,top1_score,top2_num,top3_num,top1_finish,top2_finish,top3_finish,trio_bets,trio_result,bet_type,trio_hit,trio_payout,umaren_payout,actual_payout,investment,profit,status,date,umaren_hit,trio_bets_str
202603010203,福島,3,3歳未勝利,C,,1700.0,ダ,,,,,,,6.0,2,1,,6-10-11,trio,0.0,0,0,,700,-700,settled,20260412,0.0,2-6-15; 2-11-15; 4-6-15; 4-11-15; 6-9-15; 6-11-15; 9-11-15
202603010204,福島,4,3歳未勝利,D,,1200.0,芝,,,,,,,2.0,-,3,,13-14-16,trio,1.0,4960,0,,700,4260,settled,20260412,0.0,2-9-16; 2-13-16; 4-9-16; 4-13-16; 9-13-16; 9-14-16; 13-14-16
202603010205,福島,5,3歳未勝利,C,,1800.0,芝,,,,,,,12.0,15,7,,2-6-10,trio,0.0,0,0,,700,-700,settled,20260412,0.0,2-12-13; 2-12-14; 6-12-13; 6-12-14; 12-13-14; 12-13-15; 12-14-15
202603010206,福島,6,4歳以上1勝クラス,C,,2000.0,芝,,,,,,,2.0,3,1,,11-12-15,trio,1.0,2610,0,,700,1910,settled,20260412,0.0,3-11-12; 3-12-15; 4-11-12; 4-12-15; 6-11-12; 6-12-15; 11-12-15
202603010207,福島,7,4歳以上1勝クラス,C,,1700.0,ダ,,,,,,,2.0,1,10,,4-11-15,trio,1.0,3090,0,,700,2390,settled,20260412,0.0,3-11-15; 3-13-15; 4-11-15; 4-13-15; 8-11-15; 8-13-15; 11-13-15
202603010208,福島,8,4歳以上1勝クラス,D,,1200.0,芝,,,,,,,3.0,1,7,,7-11-13,trio,1.0,3770,0,,700,3070,settled,20260412,0.0,6-7-13; 6-9-13; 6-10-13; 6-11-13; 7-9-13; 7-10-13; 7-11-13
202603010209,福島,9,燧ケ岳特別,A,,2600.0,芝,,,,,,,5.0,4,8,,4-9-12,trio,0.0,0,0,,700,-700,settled,20260412,0.0,1-2-6; 1-6-11; 2-4-6; 2-6-11; 2-6-12; 4-6-11; 6-11-12
202603010210,福島,10,喜多方特別,D,,1150.0,ダ,,,,,,,7.0,1,10,,6-8-14,trio,0.0,0,0,,700,-700,settled,20260412,0.0,2-3-8; 2-3-13; 3-8-9; 3-8-13; 3-8-15; 3-9-13; 3-13-15
202603010211,福島,11,福島民報杯,C,,2000.0,芝,,,,,,,1.0,3,14,,8-11-14,trio,1.0,12760,0,,700,12060,settled,20260412,0.0,1-2-11; 1-11-14; 2-8-11; 2-11-13; 2-11-14; 8-11-14; 11-13-14
202603010212,福島,12,4歳以上1勝クラス,C,,1700.0,ダ,,,,,,,2.0,10,1,,6-13-15,trio,1.0,2820,0,,700,2120,settled,20260412,0.0,6-13-15; 6-14-15; 7-13-15; 7-14-15; 11-13-15; 11-14-15; 13-14-15
202606030601,中山,1,3歳未勝利,D,,1200.0,ダ,,,,,,,1.0,2,3,,6-9-15,trio,1.0,510,0,,700,-190,settled,20260412,0.0,4-6-9; 4-9-15; 5-6-9; 5-9-15; 6-9-12; 6-9-15; 9-12-15
202606030602,中山,2,3歳未勝利,A,,1800.0,ダ,,,,,,,4.0,5,3,,1-6-12,trio,0.0,0,0,,700,-700,settled,20260412,0.0,1-2-4; 1-2-6; 1-2-12; 1-2-15; 2-4-15; 2-6-15; 2-12-15
202606030603,中山,3,3歳未勝利,D,,1200.0,ダ,,,,,,,3.0,1,5,,5-12-14,trio,1.0,5630,0,,700,4930,settled,20260412,0.0,5-7-8; 5-7-12; 5-7-13; 5-7-14; 5-8-12; 5-12-13; 5-12-14
202606030605,中山,5,3歳未勝利,C,,2200.0,芝,,,,,,,15.0,6,2,,3-8-15,trio,0.0,0,0,,700,-700,settled,20260412,0.0,1-3-14; 1-5-14; 1-11-14; 1-14-17; 3-5-14; 3-11-14; 3-14-17
202606030606,中山,6,3歳1勝クラス,A,,1800.0,ダ,,,,,,,10.0,3,11,,5-6-9,trio,0.0,0,0,,700,-700,settled,20260412,0.0,3-8-9; 3-8-11; 4-8-9; 4-8-11; 6-8-9; 6-8-11; 8-9-11
202606030607,中山,7,4歳以上1勝クラス,C,,1600.0,芝,,,,,,,1.0,2,13,,5-8-9,trio,0.0,0,0,,700,-700,settled,20260412,0.0,1-4-8; 1-8-9; 4-8-9; 4-8-10; 4-8-14; 8-9-10; 8-9-14
202606030608,中山,8,4歳以上2勝クラス,A,,1800.0,芝,,,,,,,5.0,3,1,,1-4-10,trio,0.0,0,0,,700,-700,settled,20260412,0.0,1-5-9; 1-6-9; 1-8-9; 1-9-10; 5-9-10; 6-9-10; 8-9-10
202606030609,中山,9,印西特別,A,,2400.0,ダ,,,,,,,2.0,11,6,,5-7-12,trio,0.0,0,0,,700,-700,settled,20260412,0.0,1-5-7; 1-7-8; 1-7-10; 1-7-11; 5-7-11; 7-8-11; 7-10-11
202606030610,中山,10,あけぼのS,A,,1600.0,芝,,,,,,,3.0,6,2,,5-6-7,trio,1.0,1620,0,,700,920,settled,20260412,0.0,3-5-6; 3-6-9; 5-6-7; 5-6-8; 5-6-9; 6-7-9; 6-8-9
202606030611,中山,11,春雷S,D,,1200.0,芝,,,,,,,12.0,7,4,,7-9-16,trio,0.0,0,0,,700,-700,settled,20260412,0.0,1-2-11; 1-8-11; 2-3-11; 2-8-11; 2-10-11; 3-8-11; 8-10-11
202606030612,中山,12,4歳以上1勝クラス,D,,1200.0,ダ,,,,,,,1.0,11,4,,1-2-12,trio,0.0,0,0,,700,-700,settled,20260412,0.0,2-6-12; 2-12-13; 6-9-12; 6-11-12; 6-12-13; 9-12-13; 11-12-13
202609020601,阪神,1,3歳未勝利,D,,1400.0,ダ,,,,,,,6.0,2,12,,6-11-15,trio,0.0,0,0,,700,-700,settled,20260412,0.0,3-8-10; 3-10-15; 5-8-10; 5-10-15; 6-8-10; 6-10-15; 8-10-15
202609020602,阪神,2,3歳未勝利,C,,1800.0,ダ,,,,,,,1.0,5,12,,4-8-12,trio,0.0,0,0,,700,-700,settled,20260412,0.0,1-2-8; 1-6-8; 1-8-15; 1-8-16; 2-8-15; 6-8-15; 8-15-16
202609020603,阪神,3,3歳未勝利,D,,1200.0,ダ,,,,,,,1.0,2,3,,4-9-12,trio,1.0,510,0,,700,-190,settled,20260412,0.0,2-4-9; 2-9-12; 4-7-9; 4-9-11; 4-9-12; 7-9-12; 9-11-12
202609020604,阪神,4,3歳未勝利,C,,1600.0,芝,,,,,,,1.0,4,2,,3-6-11,trio,0.0,0,0,,700,-700,settled,20260412,0.0,3-7-11; 3-8-11; 3-11-13; 3-11-14; 7-8-11; 8-11-13; 8-11-14
202609020605,阪神,5,3歳1勝クラス,D,,1400.0,ダ,,,,,,,7.0,8,3,,8-14-16,trio,0.0,0,0,,700,-700,settled,20260412,0.0,2-7-9; 2-9-14; 6-7-9; 6-9-14; 7-9-11; 7-9-14; 9-11-14
202609020606,4歳以上1勝クラス,0,4歳以上1勝クラス,A,,,,,,,,,,1.0,3.0,9.0,,1-2-10,trio,1.0,18760,0,,700,18060,settled,20260412,0.0,1-2-10; 1-3-10; 1-6-10; 1-8-10; 2-6-10; 3-6-10; 6-8-10
202609020607,阪神,7,4歳以上2勝クラス,A,,1600.0,芝,,,,,,,1.0,6,5,,2-4-11,trio,0.0,0,0,,700,-700,settled,20260412,0.0,2-3-6; 2-3-10; 2-4-6; 2-4-10; 2-6-10; 2-6-11; 2-10-11
202609020608,阪神,8,川西特別,A,,1800.0,ダ,,,,,,,9.0,2,10,,1-8-11,trio,0.0,0,0,,700,-700,settled,20260412,0.0,1-3-5; 1-3-11; 2-3-5; 2-3-11; 3-5-8; 3-5-11; 3-8-11
202609020609,阪神,9,忘れな草賞,A,,2000.0,芝,,,,,,,7.0,13,2,,1-9-14,trio,0.0,0,0,,700,-700,settled,20260412,0.0,3-6-12; 3-9-12; 6-9-12; 6-10-12; 6-12-13; 9-10-12; 9-12-13
202609020610,阪神,10,京橋S,C,,2000.0,芝,,,,,,,12.0,3,15,,2-5-7,trio,0.0,0,0,,700,-700,settled,20260412,0.0,2-5-10; 2-8-10; 5-7-10; 5-8-10; 5-9-10; 7-8-10; 8-9-10
202609020611,阪神,11,桜花賞,C,,1600.0,芝,,,,,,,5.0,9,11,,5-11-15,trio,0.0,0,0,,700,-700,settled,20260412,0.0,1-7-13; 1-7-14; 5-7-13; 5-7-14; 7-12-13; 7-12-14; 7-13-14
202609020612,阪神,12,梅田S,A,,2000.0,ダ,,,,,,,6.0,3,4,,6-8-13,trio,0.0,0,0,,700,-700,settled,20260412,0.0,2-8-11; 2-8-13; 2-9-11; 2-9-13; 2-10-11; 2-10-13; 2-11-13
202603010301,福島,1,3歳未勝利,D,,1150.0,ダ,,,,,,,1.0,14,5,,2-14-15,trio,0.0,0,0,,700,-700,settled,20260418,0.0,1-7-14; 1-9-14; 1-11-14; 1-14-16; 7-14-16; 9-14-16; 11-14-16
202603010302,福島,2,3歳未勝利,C,,2000.0,芝,,,,,,,4.0,5,11,,3-10-14,trio,0.0,0,0,,700,-700,settled,20260418,0.0,2-4-6; 2-6-7; 4-6-7; 4-6-10; 4-6-13; 6-7-10; 6-7-13
202603010303,福島,3,3歳未勝利,D,,1200.0,芝,,,,,,,2.0,1,8,,6-13-16,trio,0.0,0,0,,700,-700,settled,20260418,0.0,1-8-13; 1-13-16; 8-11-13; 8-13-15; 8-13-16; 11-13-16; 13-15-16
202603010304,福島,4,3歳未勝利,C,,1700.0,ダ,,,,,,,2.0,7,13,,9-10-12,trio,0.0,0,0,,700,-700,settled,20260418,0.0,1-5-12; 1-8-12; 1-10-12; 1-12-15; 5-8-12; 5-10-12; 5-12-15
202603010305,福島,5,3歳未勝利,C,,1800.0,芝,,,,,,,2.0,7,1,,1-7-14,trio,1.0,1110,0,,700,410,settled,20260418,0.0,1-7-14; 1-7-16; 3-7-14; 3-7-16; 7-8-14; 7-8-16; 7-14-16
202603010306,福島,6,3歳未勝利,C,,2600.0,芝,,,,,,,2.0,9,6,,2-6-12,trio,0.0,0,0,,700,-700,settled,20260418,0.0,1-2-4; 1-2-9; 2-4-9; 2-4-10; 2-4-12; 2-9-10; 2-9-12
202603010307,福島,7,4歳以上1勝クラス,D,,1150.0,ダ,,,,,,,2.0,8,10,,1-2-8,trio,0.0,0,0,,700,-700,settled,20260418,0.0,1-3-8; 1-8-14; 2-3-8; 2-8-14; 3-8-14; 3-8-15; 8-14-15
202603010308,福島,8,4歳以上1勝クラス,C,,1700.0,ダ,,,,,,,1.0,5,2,,2-5-8,trio,0.0,0,0,,700,-700,settled,20260418,0.0,2-3-8; 2-3-11; 2-8-10; 2-8-11; 2-8-12; 2-10-11; 2-11-12
202603010309,福島,9,ひめさゆり賞,A,,2000.0,芝,,,,,,,3.0,8,1,,2-4-5,trio,1.0,9780,0,,700,9080,settled,20260418,0.0,1-4-5; 1-4-7; 2-4-5; 2-4-7; 4-5-6; 4-5-7; 4-6-7
202603010310,福島,10,桑折特別,A,,2000.0,芝,,,,,,,8.0,2,1,,2-3-8,trio,0.0,0,0,,700,-700,settled,20260418,0.0,1-2-7; 1-7-8; 2-4-7; 2-5-7; 2-7-8; 4-7-8; 5-7-8
202603010311,福島,11,ラジオ福島賞,C,,1700.0,ダ,,,,,,,1.0,4,14,,3-8-11,trio,0.0,0,0,,700,-700,settled,20260418,0.0,2-3-8; 2-8-10; 2-8-11; 2-8-15; 3-8-10; 8-10-11; 8-10-15
202603010312,福島,12,4歳以上1勝クラス,D,,1200.0,芝,,,,,,,3.0,1,2,,5-13-15,trio,1.0,1890,0,,700,1190,settled,20260418,0.0,2-5-13; 2-13-15; 5-6-13; 5-9-13; 5-13-15; 6-13-15; 9-13-15
202606030701,中山,1,3歳未勝利,D,,1200.0,ダ,,,,,,,1.0,13,3,,4-12-15,trio,1.0,540,0,,700,-160,settled,20260418,0.0,1-2-15; 1-4-15; 1-12-15; 1-14-15; 2-4-15; 4-12-15; 4-14-15
202606030702,中山,2,3歳未勝利,A,,1800.0,ダ,,,,,,,3.0,2,4,,1-6-10,trio,1.0,1240,0,,700,540,settled,20260418,0.0,1-6-8; 1-6-9; 1-6-10; 1-6-11; 6-8-11; 6-9-11; 6-10-11
202606030703,中山,3,3歳未勝利,D,,1200.0,ダ,,,,,,,6.0,2,5,,5-9-10,trio,0.0,0,0,,700,-700,settled,20260418,0.0,7-9-11; 7-11-14; 8-9-11; 8-11-14; 9-10-11; 9-11-14; 10-11-14
202606030704,中山,4,3歳未勝利,A,,1800.0,ダ,,,,,,,5.0,4,2,,3-5-8,trio,0.0,0,0,,700,-700,settled,20260418,0.0,2-7-8; 2-7-10; 3-7-8; 3-7-10; 5-7-8; 5-7-10; 7-8-10
202606030705,中山,5,3歳未勝利,C,,1600.0,芝,,,,,,,6.0,7,4,,2-5-11,trio,0.0,0,0,,700,-700,settled,20260418,0.0,1-5-8; 1-8-11; 1-8-13; 1-8-16; 5-8-16; 8-11-16; 8-13-16
202606030706,中山,6,3歳1勝クラス,E,,1800.0,芝,,,,,,,3.0,4,1,,2-3-5,umaren,0.0,0,0,,700,-700,settled,20260418,0.0,5-6; 2-5
202606030707,中山,7,4歳以上1勝クラス,A,,2000.0,芝,,,,,,,2.0,10,6,,3-8-10,trio,0.0,0,0,,700,-700,settled,20260418,0.0,3-6-10; 3-7-10; 6-7-10; 6-8-10; 6-9-10; 7-8-10; 7-9-10
202606030708,中山,8,4歳以上1勝クラス,C,,2400.0,ダ,,,,,,,2.0,5,7,,3-12-16,trio,0.0,0,0,,700,-700,settled,20260418,0.0,7-10-16; 7-11-16; 7-12-16; 7-14-16; 10-11-16; 11-12-16; 11-14-16
202606030709,中山,9,袖ケ浦特別,D,,1200.0,芝,,,,,,,1.0,5,9,,3-7-8,trio,0.0,0,0,,700,-700,settled,20260418,0.0,1-4-8; 1-8-12; 3-4-8; 3-8-12; 4-8-9; 4-8-12; 8-9-12
202606030710,中山,10,下総S,A,,1800.0,ダ,,,,,,,13.0,12,2,,3-5-9,trio,0.0,0,0,,700,-700,settled,20260418,0.0,4-5-8; 4-5-10; 4-5-11; 4-5-12; 4-8-10; 4-10-11; 4-10-12
202606030712,中山,12,葛飾特別,D,,1200.0,ダ,,,,,,,3.0,2,1,,7-12-13,trio,1.0,1560,0,,700,860,settled,20260418,0.0,5-7-13; 5-12-13; 7-8-13; 7-10-13; 7-12-13; 8-12-13; 10-12-13
202609020701,阪神,1,3歳未勝利,C,,1800.0,ダ,,,,,,,3.0,5,1,,3-6-9,trio,1.0,630,0,,700,-70,settled,20260418,0.0,3-6-9; 3-6-12; 3-6-14; 3-6-15; 3-9-12; 3-12-14; 3-12-15
202609020702,阪神,2,3歳未勝利,D,,1200.0,ダ,,,,,,,3.0,1,6,,4-6-16,trio,1.0,270,0,,700,-430,settled,20260418,0.0,2-3-4; 2-4-16; 3-4-6; 3-4-9; 3-4-16; 4-6-16; 4-9-16
202609020703,阪神,3,3歳未勝利,C,,2000.0,ダ,,,,,,,7.0,2,1,,6-9-10,trio,0.0,0,0,,700,-700,settled,20260418,0.0,5-6-13; 5-9-13; 6-9-13; 6-10-13; 6-11-13; 9-10-13; 9-11-13
202609020704,阪神,4,3歳未勝利,C,,1800.0,芝,,,,,,,1.0,3,4,,3-5-12,trio,0.0,0,0,,700,-700,settled,20260418,0.0,1-2-5; 1-3-5; 1-5-9; 1-5-11; 2-3-5; 3-5-9; 3-5-11
202609020705,阪神,5,3歳1勝クラス,E,,2000.0,芝,,,,,,,4.0,1,2,,3-4-6,umaren,0.0,0,0,,700,-700,settled,20260418,0.0,1-3; 1-4
202609020706,阪神,6,3歳1勝クラス,C,,1800.0,ダ,,,,,,,3.0,8,5,,6-7-8,trio,0.0,0,0,,700,-700,settled,20260418,0.0,2-6-12; 2-6-14; 3-6-12; 3-6-14; 6-8-12; 6-8-14; 6-12-14
202609020707,阪神,7,4歳以上1勝クラス,A,,1600.0,芝,,,,,,,1.0,8,2,,1-2-11,trio,1.0,1530,0,,700,830,settled,20260418,0.0,1-2-3; 1-2-11; 1-2-12; 1-2-13; 2-3-12; 2-11-12; 2-12-13
202609020708,阪神,8,4歳以上1勝クラス,A,,2400.0,芝,,,,,,,1.0,2,5,,1-4-8,trio,1.0,660,0,,700,-40,settled,20260418,0.0,1-4-7; 1-4-8; 4-6-7; 4-6-8; 4-7-8; 4-7-9; 4-8-9
202609020709,阪神,9,吹田特別,D,,1400.0,ダ,,,,,,,3.0,2,8,,2-3-4,trio,1.0,3460,0,,700,2760,settled,20260418,0.0,2-3-4; 2-3-11; 2-4-6; 2-4-11; 2-4-12; 2-6-11; 2-11-12
202609020710,阪神,10,丹波特別,D,,1400.0,芝,,,,,,,6.0,3,5,,1-6-7,trio,0.0,0,0,,700,-700,settled,20260418,0.0,1-2-4; 1-4-6; 1-4-7; 1-4-8; 2-4-6; 2-4-7; 2-4-8
202609020711,阪神,11,アンタレスS,C,,1800.0,ダ,,,,,,,1.0,6,4,,2-4-5,trio,0.0,0,0,,700,-700,settled,20260418,0.0,1-2-4; 1-3-4; 1-4-6; 1-4-12; 2-3-4; 3-4-6; 3-4-12
202609020712,阪神,12,4歳以上1勝クラス,D,,1200.0,ダ,,,,,,,8.0,1,2,,10-11-14,trio,0.0,0,0,,700,-700,settled,20260418,0.0,7-11-12; 7-12-14; 10-11-12; 10-12-14; 11-12-13; 11-12-14; 12-13-14
