race_id,num_horses,tierce_count,tierce_min,tierce_max,tierce_median,tierce_p10
202007030302,12,1320,57.4,38066.9,1839.1,285.5
202007030303,16,3360,48.0,221174.0,7218.9,827.2
202007030304,14,2184,64.3,63945.7,3535.8,520.6
202007030305,14,2184,47.1,33076.0,3227.2,516.2
202007030306,16,3360,62.9,402465.5,8468.2,806.6
202007030307,12,1320,45.4,48198.6,2160.5,296.9
202007030308,16,3360,63.4,525166.0,7661.9,814.1
202007030309,18,4896,92.6,769999.8,12231.1,1120.9
202007030310,16,3360,44.2,366472.4,8108.6,826.7
202007030311,18,4896,138.0,164467.0,7185.3,1157.4
202007030312,16,3360,100.0,270918.3,5016.6,770.0
202009060301,15,2730,55.4,349239.3,5498.0,639.0
202009060302,12,1320,35.9,27331.8,2423.3,294.2
202009060303,12,1320,28.3,57424.9,3390.7,349.3
202009060304,10,720,17.6,23135.0,1349.4,179.5
202009060305,12,1320,52.3,24927.0,1717.6,322.0
202009060306,15,2730,66.7,213035.4,6099.3,673.4
202009060307,10,720,37.2,24629.1,977.3,166.1
202009060308,16,3360,186.3,330451.7,4577.3,672.3
202009060309,8,336,27.7,3780.8,333.0,77.8
202009060310,8,336,18.3,6301.4,543.2,68.8
202009060311,17,4080,82.7,769999.8,9349.8,961.9
202009060312,13,1716,48.2,46777.6,2767.8,408.9
202006050401,16,3360,75.4,769999.8,7026.3,756.5
202006050402,16,3360,84.5,514821.2,6477.9,790.8
202006050403,16,3360,28.1,769999.8,23257.9,1000.8
202006050404,18,4896,47.1,736461.7,15458.5,1328.2
202006050405,13,1716,62.6,54069.3,2514.2,425.0
202006050406,15,2730,99.3,502023.8,4743.7,587.7
202006050407,16,3360,98.4,74259.8,4896.1,810.4
202006050408,16,3360,61.5,769999.8,7235.2,775.3
202006050409,16,3360,29.4,384119.9,9971.3,933.9
202006050410,11,990,41.6,26879.2,1254.8,233.9
202006050411,16,3360,74.4,157168.6,5736.9,789.7
202006050412,15,2730,93.6,132519.2,4186.9,640.6
202007030401,16,3360,44.5,384304.8,9370.5,804.3
202007030402,16,3360,111.7,537384.8,5564.9,711.1
202007030403,15,2730,64.8,412321.1,4966.3,602.5
202007030404,14,2184,49.7,69129.1,3873.0,536.2
202007030405,12,1320,83.5,23864.4,1411.9,314.8
202007030406,16,3360,205.4,264574.8,4357.6,683.1
202007030407,14,2184,99.1,41110.5,3191.6,562.7
202007030408,18,4896,48.1,769999.8,17731.0,1267.1
202007030409,16,3360,81.7,258704.4,5989.6,767.2
202007030410,8,336,30.2,1909.8,303.6,82.2
202007030411,16,3360,68.5,261939.7,5774.9,804.8
202007030412,12,1320,50.9,44391.6,1964.3,301.5
202009060401,14,2184,59.8,101800.1,3476.3,512.0
202009060402,14,2184,30.6,156368.0,5467.2,546.5
202009060403,16,3360,217.2,127022.5,3378.3,780.8
202009060404,14,2184,35.0,118610.8,4532.6,520.3
202009060405,12,1320,45.4,66940.3,2192.3,306.6
202009060406,11,990,48.6,24840.4,1189.7,227.3
202009060407,17,4080,37.0,685992.9,14664.7,1187.8
202009060408,13,1716,35.5,53504.0,2930.2,408.6
202009060409,12,1320,31.6,68228.9,2400.2,293.8
202009060410,16,3360,142.8,238642.1,4496.6,751.7
202009060411,18,4896,158.8,228738.2,6533.7,1131.7
202009060412,15,2730,77.5,198254.9,4361.9,607.8
202006050501,16,3360,31.9,769999.8,14499.3,938.9
202006050502,16,3360,44.3,769999.8,13182.5,869.9
202006050503,16,3360,67.8,769999.8,14638.7,906.4
202006050504,16,3360,36.8,617425.0,11391.9,887.7
202006050505,15,2730,81.9,307397.2,4629.4,622.2
202006050506,16,3360,75.1,769999.8,11930.8,699.7
202006050507,16,3360,46.3,769999.8,9328.7,796.2
202006050508,11,990,54.4,14620.7,1204.0,229.3
202006050509,12,1320,25.7,30010.7,2224.0,336.3
202006050510,16,3360,88.9,168845.1,5484.4,788.8
202006050511,16,3360,159.3,200677.3,4257.4,739.2
202006050512,15,2730,89.9,76848.7,3764.5,644.9
202007030501,16,3360,72.5,96446.0,5552.5,815.4
202007030502,11,990,54.1,19882.9,1196.0,229.2
202007030503,16,3360,52.3,665783.5,8373.7,821.1
202007030504,14,2184,125.6,36813.7,2508.8,522.6
202007030505,14,2184,107.1,62509.2,2680.3,505.0
202007030506,16,3360,46.4,198806.5,6709.2,798.7
202007030507,18,4896,36.7,769999.8,16250.0,1349.7
202007030508,16,3360,73.8,769999.8,8391.3,761.0
202007030509,18,4896,36.1,769999.8,16493.6,1402.5
202007030510,14,2184,99.8,79139.8,2920.5,495.1
202007030511,12,1320,54.3,10054.9,1603.1,289.4
202007030512,16,3360,68.4,769999.8,8869.7,751.6
202009060501,16,3360,37.6,662288.6,11758.6,891.9
202009060502,16,3360,42.1,714258.2,10511.5,858.9
202009060503,16,3360,48.4,379556.1,9448.4,832.4
202009060504,18,4896,42.8,769999.8,25318.1,1448.8
202009060505,18,4896,52.1,292592.6,11626.3,1272.2
202009060506,14,2184,52.2,51948.7,3332.9,534.1
202009060507,9,504,22.6,15124.3,696.2,118.2
202009060508,11,990,31.3,33177.0,1541.9,222.9
202009060509,14,2184,54.7,74246.5,3421.6,510.7
202009060510,11,990,46.7,21949.9,1461.8,256.1
202009060511,16,3360,47.7,189551.7,7239.6,830.2
202009060512,16,3360,83.8,440004.6,6070.5,764.5
202006050601,16,3360,59.6,769999.8,19488.2,1152.6
202006050602,16,3360,84.9,250080.4,6134.0,788.9
202006050603,16,3360,58.2,769999.8,9159.0,770.7
202006050604,18,4896,128.6,769999.8,9705.5,1079.0
202006050605,16,3360,84.1,594000.8,5861.5,747.2
202006050606,15,2730,43.0,523900.1,8505.0,637.3
202006050607,16,3360,77.2,769999.8,8132.5,689.6
202006050608,16,3360,43.9,379107.2,7174.6,873.9
202006050609,11,990,48.4,18413.2,1116.4,216.7
202006050610,16,3360,47.3,447925.6,7506.2,829.2
202006050611,15,2730,40.2,480787.1,6857.7,675.5
202006050612,16,3360,58.2,769999.8,8107.7,764.9
202007030601,16,3360,58.8,284048.0,8457.1,835.1
202007030602,16,3360,42.1,154392.1,8368.5,831.8
202007030603,16,3360,90.7,769999.8,8455.1,670.3
202007030604,13,1716,46.4,64492.7,2862.3,389.7
202007030605,18,4896,99.9,769999.8,11124.1,1148.2
202007030606,13,1716,68.4,48127.7,2307.3,376.2
202007030607,18,4896,61.2,439600.5,11694.8,1217.4
202007030608,18,4896,141.0,769999.8,9427.3,1058.8
202007030609,18,4896,80.9,280703.6,8829.7,1137.4
202007030610,16,3360,80.7,57326.4,4525.1,791.2
202007030611,16,3360,154.6,63344.2,3961.6,824.1
202007030612,11,990,31.6,31029.0,1412.3,226.8
202009060601,16,3360,56.0,769999.8,7793.1,774.1
202009060602,16,3360,35.6,769999.8,11395.9,892.5
202009060603,16,3360,33.6,769999.8,11969.3,886.3
202009060604,18,4896,63.3,538658.7,10360.8,1198.4
202009060605,9,504,28.5,22712.8,685.3,106.6
202009060606,18,4896,65.7,605547.3,11427.0,1228.2
202009060607,16,3360,57.1,334875.6,8100.4,829.6
202009060608,14,2184,46.3,93803.1,4247.1,527.1
202009060609,18,4896,231.4,133796.9,5419.7,1110.8
202009060610,16,3360,91.6,224942.8,4951.5,763.9
202009060611,16,3360,216.7,135003.1,3181.5,770.2
202009060612,16,3360,87.5,216082.0,5356.8,769.1
202006050701,16,3360,67.1,769999.8,6636.5,754.3
202006050702,16,3360,49.4,97705.1,6148.0,665.9
202006050703,18,4896,84.5,769999.8,12461.8,1141.8
202006050704,16,3360,28.3,769999.8,19060.0,990.5
202006050705,16,3360,54.4,769999.8,9675.1,802.9
202006050706,15,2730,57.1,769999.8,8114.6,600.6
202006050707,16,3360,100.0,298821.8,5797.8,777.7
202006050708,16,3360,110.3,552313.6,5725.1,765.9
202006050709,18,4896,170.7,522057.9,7893.5,1081.2
202006050710,16,3360,25.8,769999.8,19691.0,979.7
202006050711,15,2730,46.8,769999.8,8375.3,618.2
202006050712,14,2184,67.1,122069.4,3145.6,494.7
202009060701,16,3360,60.5,517076.3,7266.0,767.6
202009060702,15,2730,40.0,494750.8,8589.2,679.3
202009060703,16,3360,73.2,375208.8,6902.6,795.6
202009060704,18,4896,88.2,769999.8,12352.6,1242.7
202009060705,11,990,43.3,29167.3,1359.7,223.7
202009060706,9,504,25.2,4927.7,579.9,110.6
202009060707,16,3360,42.0,769999.8,14820.7,908.8
202009060708,9,504,25.6,11159.4,670.1,114.4
202009060709,16,3360,28.9,665570.6,10171.7,955.3
202009060710,11,990,46.6,28844.3,1274.2,227.1
202009060711,16,3360,39.1,714314.7,10905.6,852.3
202009060712,16,3360,85.9,499749.5,6958.0,753.8
202006050801,16,3360,58.1,608143.5,7212.9,797.8
202006050802,16,3360,81.5,769999.8,8839.9,685.1
202006050803,16,3360,62.1,769999.8,10768.5,777.6
202006050804,16,3360,73.9,769999.8,8266.6,709.3
202006050805,18,4896,73.5,769999.8,13769.0,1170.7
202006050806,16,3360,76.2,769999.8,7186.8,708.4
202006050807,16,3360,38.4,769999.8,15274.3,876.3
202006050808,16,3360,60.9,157402.2,5577.6,808.8
202006050809,16,3360,60.0,240956.7,5584.0,834.7
202006050810,16,3360,102.4,78885.5,4849.0,799.1
202006050811,16,3360,115.6,67911.0,3978.7,820.3
202006050812,16,3360,118.0,769999.8,5311.0,718.8
202009060801,14,2184,100.6,37009.8,2322.4,524.1
202009060802,16,3360,89.0,102127.4,5650.4,771.5
202009060803,10,720,23.4,18848.7,1254.5,164.0
202009060804,16,3360,73.1,399339.5,6898.7,702.8
202009060805,13,1716,38.0,98520.7,4120.1,416.3
202009060806,18,4896,44.9,650632.0,13435.9,1251.7
202009060807,5,60,14.5,92.6,40.0,19.5
202009060808,15,2730,43.7,642179.2,8680.9,682.4
202009060809,13,1716,37.4,49360.8,3125.9,405.1
202009060810,16,3360,146.7,97081.4,4133.4,796.6
202009060811,16,3360,99.6,294779.7,7478.9,848.6
202009060812,14,2184,88.4,36287.4,2640.1,527.6
202106010101,16,3360,43.7,769999.8,11800.6,736.8
202106010102,16,3360,43.7,351183.4,7316.4,891.8
202106010103,11,990,47.8,46467.2,1262.0,213.8
202106010104,15,2730,85.1,553430.5,4890.6,620.9
202106010105,16,3360,32.4,769999.8,12498.8,899.9
202106010106,11,990,49.3,34315.2,1244.8,216.9
202106010107,16,3360,56.3,392120.1,7369.0,829.3
202106010108,16,3360,161.6,346935.5,4253.3,715.3
202106010109,16,3360,44.7,769999.8,9095.2,860.5
202106010110,12,1320,27.0,82800.8,2789.6,319.1
202106010111,17,4080,129.8,286929.2,5461.8,925.4
202106010112,13,1716,71.8,43937.9,2237.5,390.6
202107010101,11,990,25.3,88526.4,2361.9,231.1
202107010102,16,3360,36.3,291704.8,9124.9,915.8
202107010103,14,2184,38.7,55047.2,4956.6,500.5
202107010104,11,990,25.6,26617.7,1780.6,240.5
202107010105,16,3360,67.8,211012.2,6877.0,807.0
202107010106,8,336,27.9,3486.6,333.9,82.2
202107010107,16,3360,112.6,370864.2,5698.2,793.4
202107010108,16,3360,94.5,769999.8,9549.2,711.7
202107010109,16,3360,114.7,603124.8,6147.8,764.3
202107010110,14,2184,50.7,86348.3,4019.7,509.4
202107010111,16,3360,38.4,143179.3,7080.8,883.7
202107010112,15,2730,72.2,137963.1,4513.8,646.9
202106010201,16,3360,57.2,769999.8,8977.4,772.2
202106010202,16,3360,89.2,769999.8,11827.1,777.6
202106010203,16,3360,31.5,769999.8,18703.5,1007.0
202106010204,16,3360,51.8,769999.8,13111.0,878.0
202106010205,16,3360,46.6,769999.8,11440.0,844.8
202106010206,16,3360,58.3,420493.3,7633.1,836.1
202106010207,16,3360,87.8,435435.8,5574.0,780.0
202106010208,14,2184,62.1,162227.6,4921.9,519.3
202106010209,13,1716,44.0,86527.0,2576.3,441.1
202106010210,16,3360,49.3,164183.5,6983.3,788.0
202106010211,16,3360,167.7,611342.1,4000.7,735.0
202106010212,13,1716,77.5,83906.8,4069.2,546.6
202107010201,16,3360,25.9,396088.6,10269.5,1029.0
202107010202,16,3360,43.9,210281.8,7387.1,853.5
202107010203,16,3360,35.7,503981.8,9830.9,836.3
202107010204,15,2730,45.7,187412.7,5964.7,683.6
202107010205,16,3360,87.3,195659.2,5863.6,805.3
202107010206,16,3360,29.9,266929.4,9413.7,904.1
202107010207,13,1716,68.5,27262.2,2253.9,405.9
202107010208,13,1716,31.3,85542.2,3500.5,403.9
202107010209,15,2730,37.7,769999.8,7960.3,678.9
202107010210,16,3360,51.1,233478.2,7277.0,828.4
202107010211,16,3360,66.1,293480.0,7000.1,811.0
202107010212,16,3360,60.2,355942.5,6768.4,854.5
202106010301,16,3360,51.3,769999.8,10404.8,790.7
202106010302,16,3360,40.3,769999.8,12888.3,858.7
202106010303,16,3360,37.8,769999.8,12615.4,911.9
202106010304,12,1320,29.6,83963.6,2866.4,314.1
202106010305,16,3360,26.6,769999.8,19247.3,1028.5
202106010306,16,3360,36.6,769999.8,12175.0,859.2
202106010307,16,3360,41.6,769999.8,11879.3,853.9
202106010308,16,3360,74.5,557144.1,5979.4,770.2
202106010309,16,3360,43.4,769999.8,13424.3,871.9
202106010310,16,3360,117.6,170502.7,4499.2,775.1
202106010311,16,3360,82.7,369788.5,5598.4,782.2
202106010312,15,2730,142.6,56011.6,2780.2,644.4
202107010301,16,3360,52.5,212178.4,7189.8,829.8
202107010302,16,3360,71.8,438443.0,9046.6,848.5
202107010303,16,3360,38.9,548657.3,10277.6,828.8
202107010304,13,1716,33.7,90419.2,3697.4,408.7
202107010305,16,3360,84.0,664554.1,6679.3,730.6
202107010306,16,3360,55.2,769999.8,10234.1,810.7
202107010307,14,2184,35.0,190617.3,5317.1,546.2
202107010308,11,990,63.0,10807.2,938.4,249.8
202107010309,16,3360,86.2,332804.5,6800.9,803.3
202107010310,16,3360,54.2,410844.3,6980.4,803.3
202107010311,15,2730,66.8,102303.9,4149.8,635.6
202107010312,16,3360,38.0,202548.7,8252.6,869.0
202106010401,16,3360,78.8,769999.8,7370.7,759.7
202106010402,16,3360,59.5,769999.8,10584.6,827.2
202106010403,16,3360,39.2,769999.8,13308.3,885.2
202106010404,16,3360,38.7,769999.8,17127.0,967.8
202106010405,16,3360,180.0,769999.8,5843.6,682.6
202106010406,10,720,39.1,9010.3,1072.2,143.6
202106010407,16,3360,49.0,769999.8,9363.2,837.5
202106010408,16,3360,59.0,769999.8,8517.4,793.7
202106010409,16,3360,88.9,316841.1,5558.1,766.1
202106010410,16,3360,62.0,247283.0,7165.7,810.3
202106010411,16,3360,74.1,769999.8,8957.6,754.5
202106010412,16,3360,204.0,356648.4,4420.9,729.9
202107010401,16,3360,120.8,312244.3,4879.3,745.1
202107010402,16,3360,43.5,769999.8,11281.6,870.9
202107010403,16,3360,51.7,296251.0,8959.1,844.1
202107010404,9,504,26.9,4711.4,550.3,126.8
202107010405,16,3360,47.0,604040.8,10004.6,843.1
202107010406,11,990,49.2,27272.2,1191.7,219.5
202107010407,16,3360,93.6,193016.8,5567.3,766.1
202107010408,16,3360,21.9,510090.4,12444.7,1067.3
202107010409,16,3360,154.2,257114.8,4784.9,728.1
202107010410,16,3360,45.4,594298.4,9241.8,838.5
202107010411,16,3360,133.9,554444.8,6049.4,772.2
202107010412,16,3360,78.2,769999.8,8294.5,757.2
202106010501,16,3360,39.8,769999.8,13125.0,854.2
202106010502,16,3360,54.4,769999.8,13692.1,864.4
202106010503,16,3360,31.1,769999.8,16717.3,961.2
202106010504,16,3360,83.0,769999.8,10127.9,697.0
202106010505,16,3360,41.4,769999.8,13057.4,862.7
202106010506,16,3360,75.1,627118.7,6725.6,776.5
202106010507,16,3360,74.2,242353.8,5775.9,778.5
202106010508,15,2730,41.5,769999.8,8430.5,654.7
202106010509,12,1320,76.4,69153.8,1700.9,261.0
202106010510,16,3360,109.6,311185.0,5440.3,765.5
202106010511,16,3360,78.4,175132.3,5544.5,794.8
202106010512,14,2184,93.7,49310.4,2536.1,503.1
202107010501,9,504,16.2,9435.8,792.8,110.8
202107010502,16,3360,45.2,257421.7,8348.9,840.0
202107010503,16,3360,22.7,711637.3,12467.2,1068.6
202107010504,12,1320,59.8,18148.0,1450.9,304.9
202107010505,16,3360,63.0,290580.8,6439.7,784.9
202107010506,16,3360,58.6,91253.3,5372.1,861.6
202107010507,16,3360,48.4,189012.4,6373.2,860.9
202107010508,14,2184,45.2,125011.5,4687.7,519.8
202107010509,10,720,29.0,15065.1,1160.2,170.9
202107010510,11,990,36.4,21349.1,1348.9,230.9
202107010511,18,4896,116.3,212947.8,7903.2,1134.6
202107010512,16,3360,64.5,271242.1,8098.8,836.8
202110010101,14,2184,95.4,97407.8,3235.0,511.0
202110010102,18,4896,102.6,769999.8,11873.9,1140.1
202110010103,14,2184,37.8,153866.3,5022.0,543.1
202110010104,12,1320,73.2,62517.5,1785.7,257.0
202110010105,12,1320,37.8,27914.4,2179.6,303.2
202110010106,16,3360,57.4,339685.9,7124.4,816.9
202110010107,18,4896,81.1,196203.2,9362.6,1192.9
202110010108,15,2730,59.1,757085.7,5504.6,615.8
202110010109,17,4080,39.5,362768.8,10522.2,1077.2
202110010110,18,4896,55.6,233214.8,10025.1,1272.2
202110010111,14,2184,84.3,70138.4,2870.6,530.2
202110010112,15,2730,36.5,332640.3,6640.0,688.8
202106010601,16,3360,40.0,769999.8,12242.2,875.2
202106010602,16,3360,32.8,769999.8,16303.7,957.0
202106010603,16,3360,28.3,769999.8,20670.1,1000.3
202106010604,16,3360,71.8,769999.8,6939.9,732.7
202106010605,16,3360,37.9,769999.8,16863.3,820.0
202106010606,16,3360,93.2,476969.6,7508.7,819.8
202106010607,16,3360,46.9,769999.8,10956.3,804.3
202106010608,16,3360,46.9,754672.0,8709.9,843.5
202106010609,16,3360,56.9,100095.3,5753.4,810.5
202106010610,16,3360,153.6,300121.5,5174.9,768.8
202106010611,12,1320,100.2,15261.1,1214.1,301.8
202106010612,14,2184,72.5,95646.0,3098.2,489.2
202107010601,16,3360,44.8,300840.5,8620.5,844.8
202107010602,10,720,40.9,18808.6,920.2,190.7
202107010603,16,3360,39.2,167407.9,7427.5,887.9
202107010604,11,990,39.0,18306.5,1372.8,232.1
202107010605,16,3360,20.9,597701.4,13587.7,1075.5
202107010606,12,1320,51.7,43534.4,1857.9,300.9
202107010607,16,3360,40.4,769999.8,10013.2,832.8
202107010608,16,3360,42.2,121063.6,10144.1,925.5
202107010609,8,336,20.7,4936.5,400.8,83.4
202107010610,16,3360,129.7,73431.8,4148.0,792.7
202107010611,16,3360,68.2,458897.0,7815.7,828.6
202107010612,13,1716,37.1,79598.0,3392.0,400.9
202110010201,8,336,29.2,7226.2,380.8,71.4
202110010202,18,4896,125.0,235591.1,7108.9,1166.8
202110010203,14,2184,109.0,43110.9,2664.8,523.3
202110010204,12,1320,32.0,41374.6,2374.1,336.7
202110010205,18,4896,71.6,769999.8,17396.1,1248.2
202110010206,14,2184,113.3,70398.6,2727.3,502.2
202110010207,9,504,38.0,6082.4,488.0,120.5
202110010208,16,3360,69.9,769999.8,6781.9,808.8
202110010209,18,4896,76.2,719365.8,8870.9,1204.4
202110010210,16,3360,63.8,71893.9,5307.3,795.1
202110010211,16,3360,33.9,287833.9,8191.2,918.8
202110010212,13,1716,63.4,27479.5,2246.5,393.8
202106010701,16,3360,50.1,769999.8,14055.4,876.3
202106010702,13,1716,36.0,117173.8,3403.8,409.2
202106010703,16,3360,44.5,769999.8,14614.0,914.7
202106010704,16,3360,30.4,769999.8,16592.1,925.1
202106010705,16,3360,109.6,769999.8,6655.4,695.1
202106010706,10,720,52.8,5328.9,681.4,177.1
202106010707,16,3360,51.4,769999.8,7438.3,802.0
202106010708,14,2184,54.7,66395.6,3825.2,525.1
202106010709,8,336,17.6,14986.8,539.5,74.8
202106010710,14,2184,74.2,13917.8,2428.0,549.0
202106010711,14,2184,43.1,89490.3,3521.3,518.9
202106010712,16,3360,121.0,769999.8,6635.8,669.7
202107010701,12,1320,50.7,36216.0,2245.2,288.1
202107010702,11,990,42.1,10754.1,1320.6,214.8
202107010703,10,720,21.4,18927.8,1048.6,159.3
202107010704,11,990,46.7,21078.8,1181.4,236.4
202107010705,11,990,20.6,38297.2,1856.7,208.4
202107010706,12,1320,29.5,38951.2,2656.0,312.9
202107010707,16,3360,57.5,443899.6,6473.4,781.4
202107010708,11,990,59.0,10782.2,1022.6,247.2
202107010709,9,504,45.4,5765.5,475.8,124.9
202107010710,7,210,20.2,2136.8,199.0,59.4
202107010711,16,3360,76.8,428714.6,5237.6,765.9
202107010712,16,3360,33.4,612914.7,11335.2,869.7
202110010301,11,990,34.6,18433.4,1457.5,238.8
202110010302,10,720,53.4,6492.6,677.9,183.6
202110010303,12,1320,67.0,27041.8,1477.2,301.3
202110010304,12,1320,61.6,48215.7,1941.9,328.8
202110010305,12,1320,67.5,16624.2,1561.3,319.5
202110010306,12,1320,35.8,40393.2,2061.8,307.2
202110010307,16,3360,282.6,43490.4,3050.0,819.4
202110010308,17,4080,89.8,250541.6,7040.0,944.9
202110010309,12,1320,70.8,14855.8,1459.5,313.2
202110010310,17,4080,122.3,93065.9,5154.6,989.6
202110010311,16,3360,205.1,132271.7,3557.1,775.2
202110010312,14,2184,67.4,40798.7,3008.7,536.5
202106010801,16,3360,49.4,769999.8,16423.4,844.8
202106010802,14,2184,133.3,352405.1,3293.1,399.6
202106010803,15,2730,35.2,769999.8,8926.8,666.6
202106010804,16,3360,96.2,150583.0,4802.9,783.8
202106010805,16,3360,28.6,739532.5,10642.5,965.9
202106010806,16,3360,66.1,646033.7,8309.8,741.6
202106010807,13,1716,49.7,276776.4,4355.4,419.2
202106010808,16,3360,61.5,769999.8,7595.4,776.9
202106010809,8,336,39.5,2952.4,284.3,85.1
202106010810,11,990,41.4,24192.5,1482.2,224.8
202106010811,17,4080,71.0,769999.8,9749.4,937.2
202106010812,10,720,28.8,12894.0,1031.5,175.9
202107010801,12,1320,36.6,31011.2,2299.1,298.1
202107010802,16,3360,34.1,769999.8,13606.1,936.3
202107010803,16,3360,54.1,88253.8,6001.2,806.2
202107010804,9,504,39.0,4520.7,463.5,123.4
202107010805,16,3360,38.9,422271.2,11068.3,948.6
202107010806,15,2730,40.7,555525.4,8742.7,699.5
202107010807,9,504,16.6,11746.7,779.9,111.3
202107010808,8,336,23.7,9128.0,407.2,76.6
202107010809,8,336,16.7,10295.4,468.4,87.7
202107010810,14,2184,62.6,66283.9,3495.0,519.2
202107010811,15,2730,54.7,256319.8,6517.1,655.7
202107010812,11,990,28.9,33264.1,1639.4,232.8
202110010401,11,990,44.5,40874.2,1720.3,218.0
202110010402,13,1716,60.8,29128.9,2321.8,376.1
202110010403,14,2184,73.8,54213.1,2794.0,521.2
202110010404,12,1320,33.1,21626.6,2366.3,301.8
202110010405,16,3360,93.6,61644.1,4637.1,796.4
202110010406,18,4896,71.3,769999.8,12541.4,1207.0
202110010407,11,990,25.4,25618.7,1550.7,223.3
202110010408,15,2730,58.0,298835.9,5656.7,650.0
202110010409,14,2184,79.5,47658.3,2776.8,519.8
202110010410,17,4080,168.6,66138.3,4261.5,978.6
202110010411,16,3360,62.7,211572.1,5701.3,800.6
202110010412,11,990,46.3,27895.3,1310.5,229.8
202105010101,16,3360,34.3,769999.8,18280.5,1032.3
202105010102,16,3360,76.8,769999.8,9993.9,755.3
202105010103,16,3360,55.2,769999.8,11535.4,804.3
202105010104,13,1716,74.3,141538.1,2781.0,392.0
202105010105,16,3360,58.5,758105.9,8012.5,804.2
202105010106,16,3360,38.6,117444.3,6750.4,915.8
202105010107,16,3360,63.4,265792.7,6541.2,790.3
202105010108,15,2730,75.8,223002.5,4530.0,614.3
202105010109,16,3360,101.5,491365.7,5790.3,721.0
202105010110,10,720,39.0,18642.4,921.9,168.1
202105010111,13,1716,75.1,23812.5,1977.3,406.9
202105010112,15,2730,61.1,769999.8,6969.5,641.3
202107010901,15,2730,39.6,246222.9,7184.1,682.5
202107010902,13,1716,26.5,100806.4,4055.4,410.9
202107010903,15,2730,32.9,564409.2,7830.1,708.2
202107010904,9,504,47.4,1835.2,441.2,126.6
202107010905,12,1320,22.6,39302.1,2221.2,286.6
202107010906,12,1320,75.2,17493.6,1350.7,322.7
202107010907,8,336,22.7,6841.3,397.9,75.2
202107010908,11,990,41.3,26940.1,1540.8,229.1
202107010909,7,210,18.2,2380.5,230.3,44.5
202107010910,9,504,25.3,12960.7,652.6,117.4
202107010911,16,3360,81.2,180106.2,6734.0,826.0
202107010912,15,2730,41.7,562808.9,9018.2,799.6
202110010501,16,3360,123.9,347516.2,4323.8,742.7
202110010502,10,720,27.3,8992.2,919.3,178.9
202110010503,14,2184,90.5,25499.7,2417.8,537.5
202110010504,12,1320,45.4,37535.6,2309.1,277.8
202110010505,18,4896,83.9,665433.5,11445.4,1217.4
202110010506,9,504,20.7,8140.2,692.5,115.6
202110010507,12,1320,55.1,29323.1,1524.3,323.3
202110010508,13,1716,38.7,40973.0,2930.0,410.9
202110010509,14,2184,43.7,81972.4,3864.6,520.5
202110010510,16,3360,56.4,181082.4,6735.1,828.9
202110010511,18,4896,172.2,138053.5,5379.0,1181.1
202110010512,14,2184,176.7,41348.8,2068.8,526.4
202105010201,16,3360,44.1,769999.8,16144.8,867.4
202105010202,16,3360,63.7,475925.5,7121.1,796.3
202105010203,16,3360,66.1,769999.8,11588.0,872.0
202105010204,16,3360,50.8,769999.8,12091.6,823.4
202105010205,16,3360,71.8,769999.8,8779.4,754.1
202105010206,16,3360,22.9,769999.8,12167.0,1106.6
202105010207,8,336,19.6,10026.2,471.4,79.0
202105010208,16,3360,104.6,300147.0,5633.4,756.9
202105010209,8,336,21.3,7240.7,407.6,77.6
202105010210,12,1320,48.4,29279.3,1694.5,313.2
202105010211,16,3360,111.1,103681.7,4164.2,786.6
202105010212,9,504,20.7,23724.2,803.4,109.8
202107011001,10,720,46.7,17110.3,818.7,158.1
202107011002,14,2184,32.9,63191.1,5134.6,605.4
202107011003,14,2184,45.7,38375.7,4668.4,591.3
202107011004,10,720,29.3,14736.0,921.9,160.2
202107011005,16,3360,65.5,323039.0,6871.6,789.6
202107011006,14,2184,44.0,51038.5,3328.0,482.7
202107011007,16,3360,61.0,270949.2,6148.7,804.7
202107011008,10,720,33.3,8575.5,977.2,154.1
202107011009,11,990,36.2,16559.2,1480.3,216.8
202107011010,15,2730,54.1,185697.3,5259.9,630.1
202107011011,18,4896,112.3,172691.6,7835.2,1149.6
202107011012,16,3360,43.3,172390.9,8595.4,856.1
202110010601,14,2184,46.5,116650.5,4445.7,515.9
202110010602,18,4896,80.5,769999.8,13728.6,1216.7
202110010603,14,2184,83.1,89250.6,3058.1,515.8
202110010604,12,1320,46.0,42807.7,1933.7,314.8
202110010605,18,4896,58.1,659935.9,13712.6,1239.4
202110010606,16,3360,59.4,217703.8,6938.2,802.9
202110010607,14,2184,79.6,41130.6,2672.3,513.5
202110010608,9,504,36.7,9145.9,566.9,125.8
202110010609,12,1320,46.8,36820.6,1717.7,304.9
202110010610,10,720,21.9,9977.4,1004.8,170.6
202110010611,17,4080,70.7,769999.8,10323.4,1067.3
202110010612,16,3360,107.8,176905.3,4301.0,801.3
202105010301,16,3360,53.9,769999.8,12060.0,914.5
202105010302,16,3360,88.6,769999.8,9371.8,712.3
202105010303,16,3360,51.6,769999.8,13037.8,793.9
202105010304,16,3360,90.3,769999.8,5460.4,723.6
202105010305,16,3360,35.3,769999.8,19760.6,905.5
202105010306,13,1716,69.1,55672.6,2700.2,407.3
202105010307,16,3360,95.1,493217.0,6797.3,798.5
202105010308,16,3360,67.8,769999.8,8333.0,732.1
202105010309,16,3360,59.9,450324.6,7977.2,814.8
202105010310,16,3360,142.8,130163.6,3421.1,798.8
