race_id,num_horses,wide_min,wide_max,wide_median
202401010610,16,5.0,148.8,38.5
202401010611,14,3.5,130.6,30.1
202401010612,16,5.4,123.3,37.7
202404020401,8,2.5,52.3,11.1
202404020402,14,2.7,193.5,38.2
202404020403,9,1.8,68.6,14.1
202404020404,15,2.2,186.3,67.9
202404020405,18,2.8,243.5,69.4
202404020406,18,4.3,167.1,52.7
202404020407,15,2.6,186.8,45.8
202404020408,14,2.0,180.2,46.1
202404020409,15,2.9,156.9,41.3
202404020410,18,2.8,228.6,75.0
202404020411,9,2.0,133.2,19.1
202404020412,15,2.5,208.4,44.6
202401020101,7,1.8,22.6,6.1
202401020102,14,2.8,160.4,34.7
202401020103,12,3.2,87.0,22.5
202401020104,14,4.4,152.6,30.4
202401020105,7,2.8,16.3,5.4
202401020106,16,2.5,198.3,51.1
202401020107,12,3.4,88.1,22.3
202401020108,11,3.2,110.2,21.2
202401020109,13,2.4,92.1,33.6
202401020110,12,5.8,85.9,19.7
202401020111,14,3.2,152.6,30.8
202401020112,16,4.0,189.5,41.1
202404030101,12,1.8,117.6,37.2
202404030102,15,1.7,209.7,61.2
202404030103,18,2.3,226.3,77.9
202404030104,15,2.4,205.8,48.0
202404030105,16,1.9,214.6,60.9
202404030106,18,2.9,243.2,67.6
202404030107,18,2.7,238.0,76.2
202404030108,15,1.9,170.5,57.5
202404030109,15,7.5,252.7,30.9
202404030110,14,2.1,185.8,43.5
202404030111,15,6.1,222.7,41.7
202404030112,18,5.7,280.5,69.5
202407020101,10,2.8,67.7,16.9
202407020102,16,2.6,205.6,56.2
202407020103,16,2.6,207.8,55.9
202407020104,6,1.7,15.3,3.6
202407020105,14,3.5,122.2,31.0
202407020106,16,3.1,198.3,51.6
202407020107,18,2.8,242.0,74.8
202407020108,15,3.0,169.5,38.9
202407020109,11,2.3,94.7,19.6
202407020110,16,2.6,201.1,47.9
202407020111,9,1.8,73.8,12.5
202407020112,16,2.9,181.8,47.1
202401020201,7,2.0,23.3,6.7
202401020202,12,3.0,141.5,28.9
202401020203,14,3.6,139.0,30.1
202401020204,14,4.5,159.7,31.0
202401020205,9,2.6,60.8,12.1
202401020206,13,5.2,135.3,29.3
202401020207,14,3.2,128.3,31.3
202401020208,7,1.5,38.1,7.1
202401020209,12,4.8,74.3,20.0
202401020210,12,4.2,79.9,22.5
202401020211,16,3.8,182.5,43.8
202401020212,12,2.9,137.4,23.7
202404030201,11,2.3,141.3,23.6
202404030202,15,3.0,231.6,40.4
202404030203,14,2.7,203.3,37.2
202404030204,15,2.6,232.1,52.2
202404030205,13,2.7,168.2,30.8
202404030206,18,2.0,217.4,81.6
202404030207,11,1.7,139.4,23.1
202404030208,15,2.9,219.1,44.5
202404030209,13,2.7,172.8,30.2
202404030210,17,9.9,190.7,39.5
202404030211,18,4.1,231.6,57.8
202404030212,15,2.1,170.2,50.7
202407020201,8,1.8,50.9,10.4
202407020202,16,2.6,205.1,57.8
202407020203,18,3.1,218.5,65.8
202407020204,16,2.7,206.1,50.1
202407020205,9,2.5,39.5,14.7
202407020206,16,3.3,195.9,48.8
202407020207,9,2.5,62.7,11.7
202407020208,13,2.3,151.7,34.2
202407020209,10,1.8,76.1,20.5
202407020210,10,1.8,80.6,18.0
202407020211,12,2.9,88.3,23.9
202407020212,10,3.4,79.5,12.6
202401020301,10,2.3,84.9,16.3
202401020302,14,3.9,135.1,31.4
202401020303,16,3.1,211.8,47.9
202401020304,14,2.7,146.2,34.9
202401020305,8,2.5,36.6,8.3
202401020306,14,3.9,130.1,31.6
202401020307,16,3.9,144.7,45.6
202401020308,12,3.2,76.0,24.0
202401020309,13,3.6,93.3,28.4
202401020310,12,3.5,131.2,26.6
202401020311,14,5.5,77.5,28.5
202401020312,9,2.1,61.3,11.5
202404030301,12,3.5,144.0,26.0
202404030302,14,2.5,174.6,38.0
202404030303,15,2.0,200.9,44.5
202404030304,9,2.4,51.5,11.3
202404030305,18,1.9,206.1,84.0
202404030306,15,1.9,204.3,46.8
202404030307,18,2.4,239.7,86.7
202404030308,12,1.8,143.7,31.5
202404030309,15,2.4,195.5,50.2
202404030310,15,3.2,204.6,42.8
202404030311,9,1.6,64.5,15.0
202404030312,18,3.8,238.6,65.8
202407020301,10,1.8,78.0,16.5
202407020302,16,3.3,220.7,48.2
202407020303,11,1.8,82.6,25.1
202407020304,16,3.9,172.7,38.8
202407020305,18,3.5,231.0,69.8
202407020306,16,2.2,157.3,58.2
202407020307,16,3.9,225.6,49.5
202407020308,11,1.9,68.7,23.1
202407020309,9,1.5,89.0,14.8
202407020310,16,3.1,171.9,47.9
202407020311,14,3.1,155.2,33.3
202407020312,18,4.7,235.9,55.9
202401020401,9,2.3,55.7,12.8
202401020402,12,2.7,140.5,22.7
202401020403,14,4.8,141.3,31.3
202401020404,14,6.2,99.1,29.4
202401020405,9,3.0,42.9,10.9
202401020406,12,2.7,87.5,24.6
202401020407,13,3.2,125.2,29.0
202401020408,10,1.9,86.7,17.6
202401020409,14,3.4,118.9,31.1
202401020410,16,3.4,210.6,43.9
202401020411,12,3.7,90.8,25.2
202401020412,14,3.0,142.5,35.1
202404030401,10,1.8,70.8,17.0
202404030402,10,1.6,90.6,20.3
202404030403,15,2.6,225.7,51.6
202404030404,18,3.5,248.1,67.8
202404030405,12,1.8,146.6,32.0
202404030406,15,2.3,236.7,53.2
202404030407,18,2.6,253.3,83.2
202404030408,15,2.5,247.1,52.6
202404030409,18,5.0,255.3,50.4
202404030410,14,2.4,179.1,36.4
202404030411,14,2.2,154.5,39.9
202404030412,15,2.5,208.5,47.5
202407020401,12,2.2,93.4,29.0
202407020402,13,2.4,165.8,28.8
202407020403,6,1.3,26.7,4.8
202407020404,16,3.7,196.4,43.4
202407020405,16,5.2,183.8,39.0
202407020406,18,2.5,217.0,77.4
202407020407,13,3.1,96.8,29.2
202407020408,16,3.4,215.5,49.3
202407020409,16,2.0,183.1,58.1
202407020410,16,2.6,208.4,56.2
202407020411,18,4.2,246.0,62.6
202407020412,16,3.2,194.7,48.1
202401020501,7,1.3,45.6,7.3
202401020502,9,1.9,71.8,12.9
202401020503,12,3.1,78.2,23.3
202401020504,14,3.1,165.4,34.7
202401020505,12,2.3,93.7,26.9
202401020506,14,4.0,148.6,32.5
202401020507,14,2.9,160.3,34.0
202401020508,12,2.0,110.5,27.7
202401020509,14,2.7,153.5,38.8
202401020510,14,3.6,114.9,31.7
202401020511,14,4.0,92.8,30.1
202401020512,10,2.1,87.7,16.0
202404030501,10,2.2,113.7,19.4
202404030502,15,3.8,235.7,39.8
202404030503,18,3.8,272.5,71.8
202404030504,18,5.9,254.1,57.4
202404030505,12,3.2,125.7,26.1
202404030506,15,3.4,188.8,41.1
202404030507,15,2.7,246.2,49.0
202404030508,15,4.7,194.6,35.7
202404030509,16,1.7,199.5,78.3
202404030510,16,2.8,182.5,47.9
202404030511,13,4.5,131.4,27.2
202404030512,15,4.3,142.6,34.1
202407020501,9,1.7,70.8,12.6
202407020502,16,2.2,190.6,65.7
202407020503,16,2.7,221.7,57.6
202407020504,6,1.4,20.9,4.7
202407020505,16,5.4,161.9,38.3
202407020506,16,2.3,214.8,51.5
202407020507,18,3.0,228.3,70.1
202407020508,13,2.3,145.5,31.2
202407020509,13,3.0,154.6,34.0
202407020510,16,3.4,218.8,54.9
202407020511,15,4.1,170.4,38.0
202407020512,18,3.3,197.6,58.7
202401020601,8,1.9,39.5,9.3
202401020602,14,2.8,147.5,39.0
202401020603,12,2.6,86.8,25.4
202401020604,14,2.3,180.0,35.6
202401020605,12,3.0,87.4,24.2
202401020606,16,2.6,214.1,56.7
202401020607,12,3.0,113.1,24.6
202401020608,14,5.1,121.1,30.0
202401020609,15,2.5,134.0,47.1
202401020610,14,4.3,116.5,29.2
202401020611,16,4.1,179.9,41.3
202401020612,14,7.9,110.8,27.4
202404030601,8,1.5,56.5,9.5
202404030602,15,2.8,211.5,42.0
202404030603,11,2.9,75.4,16.6
202404030604,15,2.3,220.3,48.2
202404030605,9,1.6,92.4,16.1
202404030606,17,3.2,231.8,65.6
202404030607,18,3.1,233.8,66.0
202404030608,15,3.0,223.7,44.9
202404030609,15,2.7,191.4,41.5
202404030610,14,3.5,165.9,30.6
202404030611,11,3.2,123.1,23.4
202407020601,13,2.4,119.3,31.8
202407020602,16,2.3,209.0,59.9
202407020603,18,2.5,201.5,66.8
202407020604,17,2.1,209.5,70.1
202407020605,10,2.4,62.7,14.5
202407020606,16,3.3,177.9,45.0
202407020607,14,3.6,162.7,31.4
202407020608,16,3.8,199.8,44.4
202407020609,16,2.2,173.6,62.7
202407020610,7,1.6,42.3,6.0
202407020611,13,2.2,110.6,35.4
202407020612,15,2.1,172.4,56.1
202401020701,13,2.9,142.1,29.8
202401020702,14,4.4,139.5,30.6
202401020703,16,3.8,217.7,44.1
202401020704,14,2.9,158.9,32.9
202401020705,12,4.1,123.4,22.1
202401020706,12,4.4,130.1,22.2
202401020707,14,2.7,125.8,36.5
202401020708,16,4.4,240.7,41.9
202401020709,13,4.4,124.7,27.4
202401020710,14,5.6,128.2,29.2
202401020711,12,3.5,78.7,22.5
202401020712,16,3.2,176.1,44.1
202404030701,10,2.0,79.0,21.8
202404030702,10,2.0,64.6,14.3
202404030703,15,2.3,237.8,56.3
202404030704,10,2.4,83.2,17.9
202404030705,7,1.4,57.1,8.2
202404030706,18,3.2,240.1,66.3
202404030707,18,2.0,229.5,86.6
202404030708,15,2.4,206.8,49.0
202404030709,14,2.3,150.1,43.5
202404030710,12,2.9,114.5,26.6
202404030711,11,2.2,155.7,24.4
202404030712,17,2.1,220.7,65.3
202407020701,11,2.2,95.7,22.1
202407020702,9,1.7,53.9,11.9
202407020703,16,2.4,191.9,56.0
202407020704,18,2.7,227.9,79.2
202407020705,8,2.2,33.0,7.7
202407020706,16,4.6,200.6,43.9
202407020707,16,2.7,217.6,53.3
202407020708,9,1.9,52.7,12.9
202407020709,10,2.1,79.2,17.5
202407020710,15,2.8,187.3,46.2
202407020711,18,3.4,216.6,63.5
202407020712,13,2.5,110.1,34.5
202401020801,12,2.6,115.6,24.6
202401020802,12,2.7,123.5,25.5
202401020803,14,3.5,158.6,31.1
202401020804,16,4.6,188.0,39.1
202401020805,14,3.5,74.2,29.8
202401020806,16,4.7,180.4,41.3
202401020807,14,3.2,136.2,30.0
202401020808,14,2.8,180.6,34.9
202401020809,10,2.1,78.8,17.0
202401020810,15,3.2,125.2,40.0
202401020811,14,5.0,124.9,29.8
202401020812,14,2.5,126.1,37.9
202404030801,12,2.5,176.0,27.6
202404030802,11,2.0,137.4,23.9
202404030803,15,2.5,234.4,47.6
202404030804,18,5.5,293.1,65.2
202404030805,6,1.3,27.7,4.6
202404030806,16,1.9,230.6,70.0
202404030807,15,2.4,239.0,64.3
202404030808,12,2.0,143.0,32.1
202404030809,7,1.5,31.8,6.5
202404030810,15,2.3,205.3,52.1
202404030811,12,2.8,148.5,25.9
202404030812,17,3.0,272.4,55.4
202407020801,9,2.0,48.6,13.9
202407020802,16,6.3,254.2,45.7
202407020803,8,2.3,31.2,9.0
202407020804,16,4.2,218.5,43.7
202407020805,11,2.3,74.5,19.4
202407020806,18,4.1,184.3,57.2
202407020807,11,2.0,81.2,24.1
202407020808,18,2.6,206.5,66.2
202407020809,8,1.8,36.3,8.4
202407020810,16,2.4,208.2,53.3
202407020811,13,3.1,153.0,28.2
202407020812,16,2.3,217.7,57.4
202406040101,8,1.5,47.2,10.2
202406040102,12,2.7,146.8,25.5
202406040103,12,1.7,141.7,34.2
202406040104,16,2.9,254.6,63.6
202406040105,7,2.6,33.4,6.3
202406040106,16,3.2,221.1,51.5
202406040107,10,2.9,131.0,19.3
202406040108,15,2.6,231.6,51.6
202406040109,8,1.3,66.2,14.3
202406040110,11,2.5,112.3,21.5
202406040111,13,3.8,110.3,28.6
202406040112,16,3.5,247.9,56.1
202407030101,10,2.3,65.3,14.9
202407030102,8,1.5,54.0,11.1
202407030103,5,1.0,19.9,3.4
202407030104,10,2.2,90.0,15.1
202407030105,8,1.9,52.0,10.0
202407030106,14,2.0,146.2,40.4
202407030107,11,1.8,132.2,22.2
202407030108,18,3.8,236.2,62.5
202407030109,8,1.5,54.2,10.0
202407030110,16,6.2,254.2,49.7
202407030111,10,1.9,83.5,18.5
202407030112,11,1.9,97.8,24.2
202406040201,8,1.2,62.4,9.0
202406040202,9,1.5,90.8,16.1
202406040203,16,3.1,244.9,55.1
202406040204,16,2.5,198.6,55.2
202406040205,15,4.5,224.7,38.3
202406040206,16,2.3,228.3,62.4
202406040207,16,4.9,278.6,40.8
202406040208,16,3.6,220.3,53.0
202406040209,9,2.2,83.5,13.6
202406040210,10,2.3,60.8,16.6
202406040211,16,2.4,195.4,56.2
202406040212,15,1.8,187.8,58.2
202407030201,9,1.6,72.4,13.3
202407030202,9,2.0,66.8,14.8
202407030203,7,1.5,32.1,8.3
202407030204,7,1.5,44.4,8.2
202407030205,7,2.0,27.4,6.2
202407030206,10,1.7,94.8,21.7
202407030207,9,1.8,61.8,13.5
202407030208,11,2.1,131.1,21.7
202407030209,14,2.3,138.0,38.3
202407030210,16,3.3,144.9,46.4
202407030211,18,5.9,272.4,49.8
202407030212,13,2.4,142.2,30.3
202406040301,14,2.0,191.7,42.8
202406040302,12,1.9,130.0,30.3
202406040303,14,2.8,199.5,39.2
202406040304,16,2.3,253.2,59.7
202406040305,9,2.1,64.4,11.6
202406040306,16,3.4,213.7,45.5
202406040307,10,2.1,85.8,17.7
202406040308,15,2.7,239.9,43.4
202406040309,16,2.7,225.7,56.3
202406040310,13,4.2,147.5,29.7
202406040311,16,3.2,215.1,49.6
202406040312,15,2.9,240.2,52.9
202407030301,9,1.8,49.3,12.9
202407030302,8,1.6,49.2,8.8
202407030303,15,3.0,183.8,41.0
202407030304,13,3.4,139.9,29.2
202407030305,11,3.6,121.1,16.5
202407030306,16,3.9,177.2,44.3
202407030307,15,4.2,177.7,37.5
202407030308,12,2.7,131.6,24.7
202407030309,5,1.5,5.9,3.1
202407030310,12,1.8,84.5,29.6
202407030311,11,2.7,132.9,21.9
202407030312,15,4.4,170.8,34.6
202406040401,12,2.1,133.4,26.7
202406040402,14,3.3,191.0,35.8
202406040403,13,3.4,170.8,30.7
202406040404,16,3.0,228.7,68.5
202406040405,16,2.9,220.6,54.1
202406040406,16,3.0,248.7,60.6
202406040407,14,4.1,175.8,35.0
202406040408,17,2.2,242.3,61.9
202406040409,13,2.6,158.3,28.3
202406040410,15,3.7,256.5,35.6
202406040411,14,4.3,191.2,31.0
202406040412,16,2.8,209.8,48.7
202407030401,10,1.6,119.6,18.6
202407030402,9,1.5,60.5,19.5
202407030403,8,2.4,60.9,10.2
202407030404,9,2.0,75.4,13.2
202407030405,9,2.1,54.0,12.7
202407030406,12,1.9,81.1,29.6
202407030407,13,2.6,168.2,29.9
202407030408,12,2.5,99.2,25.6
202407030409,10,1.7,118.2,21.3
202407030410,16,2.9,173.4,46.5
202407030411,15,2.2,145.1,47.9
202407030412,13,2.6,144.5,32.2
202406040501,7,1.5,61.4,8.8
202406040502,14,3.3,206.1,39.1
202406040503,13,1.9,169.4,36.9
202406040504,12,1.9,167.8,34.6
202406040505,10,2.2,153.0,23.7
202406040506,11,2.7,59.6,25.7
202406040507,11,2.1,85.2,24.4
202406040508,12,2.4,161.2,24.9
202406040509,16,2.3,205.9,54.3
202406040510,10,1.8,95.6,18.8
202406040511,14,2.9,192.2,33.6
202406040512,16,2.5,228.0,51.9
202407030501,10,2.6,53.7,12.6
202407030502,10,2.2,61.3,15.2
202407030503,12,1.8,120.7,32.9
202407030504,14,2.5,129.2,37.1
202407030505,12,3.0,91.0,22.2
202407030506,15,4.1,141.3,38.7
202407030507,11,2.3,86.0,20.5
202407030508,18,3.5,232.6,63.8
202407030509,9,1.5,85.3,14.7
202407030510,13,2.0,150.3,36.2
202407030511,16,2.3,211.0,51.0
202407030512,12,2.3,156.9,27.7
202406040601,11,1.8,122.7,27.3
202406040602,13,2.5,149.4,33.4
202406040603,16,3.3,238.8,57.7
202406040604,15,3.1,190.7,42.0
202406040605,16,2.4,233.6,59.6
202406040606,13,2.1,190.7,34.3
202406040607,14,3.2,203.5,35.3
202406040608,12,2.5,119.0,26.3
202406040609,8,1.5,119.1,10.8
202406040610,11,2.6,160.3,22.4
202406040611,15,3.2,251.1,49.0
202406040612,16,3.6,241.3,53.5
202407030601,9,2.1,73.2,12.7
202407030602,9,2.4,61.3,10.6
202407030603,16,2.3,195.5,67.1
202407030604,11,2.3,86.1,21.4
202407030605,14,4.7,123.5,30.2
202407030606,8,1.6,45.6,10.8
202407030607,16,2.4,214.7,58.2
202407030608,5,1.1,17.6,3.4
202407030609,14,4.2,144.9,31.3
202407030610,16,3.8,241.3,42.8
202407030611,15,2.3,170.9,47.2
202407030612,16,3.6,209.8,45.8
202406040701,12,3.1,175.7,21.6
202406040702,10,1.7,91.8,18.7
202406040703,13,3.5,185.9,34.0
202406040704,15,2.5,237.5,55.8
202406040705,14,2.2,155.8,43.8
202406040706,12,2.5,162.0,27.5
202406040707,16,4.8,273.1,51.9
202406040708,16,4.2,253.7,51.2
202406040709,13,2.3,165.0,33.4
202406040710,14,3.1,201.7,35.5
202406040711,15,2.3,194.7,50.4
202406040712,15,2.9,213.4,49.3
202407030701,13,1.9,121.6,36.8
202407030702,11,2.1,82.4,23.9
202407030703,18,2.9,210.3,65.3
202407030704,11,2.9,92.9,18.3
202407030705,11,2.9,68.3,17.9
202407030706,9,1.5,66.7,15.1
202407030707,12,2.1,96.9,32.3
202407030708,10,2.0,76.8,18.5
202407030709,11,2.4,87.9,21.8
202407030710,17,2.6,250.7,63.3
202407030711,15,5.0,249.1,35.3
202407030712,10,1.7,78.8,17.3
202406040801,10,2.1,92.8,17.0
202406040802,13,2.3,188.1,39.1
202406040803,16,2.8,248.9,67.2
202406040804,17,3.4,260.4,72.8
202406040805,16,2.9,190.4,52.1
202406040806,16,2.1,225.7,62.8
202406040807,16,2.8,217.3,59.3
202406040808,16,4.2,220.5,44.8
202406040809,9,1.8,114.2,15.1
202406040810,14,2.8,172.1,36.2
202406040811,16,2.2,208.1,55.5
202406040812,16,4.7,216.6,45.3
202407030801,9,3.1,77.8,14.6
202407030802,11,3.4,114.5,22.5
202407030803,10,1.8,89.7,20.1
202407030804,16,1.9,168.6,63.2
202407030805,17,3.9,219.1,55.0
202407030806,10,1.9,73.7,16.4
202407030807,14,2.0,146.5,40.8
202407030808,13,3.3,119.8,27.4
202407030809,10,3.3,72.8,14.6
202407030810,13,2.2,138.3,34.3
202407030811,15,2.4,220.6,45.7
202407030812,11,2.2,85.7,24.6
202406040901,16,2.8,250.4,64.0
202406040902,11,1.5,121.9,31.3
202406040903,16,4.8,256.4,52.8
202406040904,16,2.3,164.0,53.7
202406040905,17,4.4,281.1,68.2
202406040906,16,2.6,240.8,54.7
202406040907,17,2.5,229.4,68.2
202406040908,13,3.0,170.3,34.6
202406040909,9,1.8,60.6,14.8
202406040910,14,3.4,170.6,30.4
202406040911,16,3.5,240.8,45.1
202406040912,16,2.1,207.3,57.8
202407030901,10,2.2,68.6,15.8
202407030902,9,1.7,71.1,13.9
202407030903,15,5.5,199.3,38.4
202407030904,9,1.7,65.5,14.2
202407030905,15,4.8,189.0,34.7
202407030906,16,4.4,188.3,40.8
202407030907,16,4.4,177.7,42.0
202407030908,16,2.2,200.2,59.3
202407030909,9,2.1,95.8,14.9
202407030910,15,2.5,202.5,47.7
202407030911,14,2.7,168.0,35.2
202407030912,16,4.1,244.0,47.4
202404040101,12,2.6,96.8,27.4
202404040102,12,2.5,140.6,27.2
202404040103,15,3.1,212.2,49.7
202404040104,11,2.0,118.2,24.0
202404040105,18,4.3,236.8,49.1
202404040106,12,2.8,137.7,25.4
202404040107,12,4.2,119.8,21.2
202404040108,15,3.1,204.5,43.0
202404040109,14,2.6,159.0,34.1
202404040110,18,2.6,232.5,79.5
202404040111,13,3.3,113.8,28.0
202404040112,18,4.3,246.5,51.7
202405040101,9,1.8,75.5,14.6
202405040102,16,2.6,225.3,68.7
202405040103,9,1.7,110.6,14.7
202405040104,15,3.9,216.7,39.8
202405040105,12,2.8,174.0,26.7
202405040106,9,2.7,74.2,13.9
202405040107,16,3.8,266.6,57.2
202405040108,11,1.7,139.7,23.6
202405040109,7,1.5,69.4,9.0
202405040110,14,2.9,183.3,36.1
202405040111,7,1.5,31.1,8.0
202405040112,16,3.4,224.3,54.5
202408050101,12,3.2,125.9,25.8
202408050102,10,3.4,79.0,17.9
202408050103,8,2.1,54.8,9.8
202408050104,16,2.7,207.8,63.1
202408050105,15,2.2,213.3,55.6
202408050106,14,2.6,143.7,40.6
202408050107,10,3.1,92.5,16.7
202408050108,8,1.7,28.3,10.7
202408050109,11,3.2,93.2,18.8
202408050110,16,2.1,184.8,56.9
202408050111,18,4.9,246.1,55.7
202408050112,14,2.7,97.8,42.2
202404040201,14,2.9,128.9,36.0
202404040202,15,2.1,184.9,50.6
202404040203,12,2.3,85.7,29.2
202404040204,10,2.7,76.9,15.3
202404040205,15,3.2,225.1,45.3
202404040206,12,2.5,142.7,26.2
202404040207,18,3.1,212.1,69.6
202404040208,11,2.7,81.1,21.8
202404040209,16,2.8,191.9,54.3
202404040210,8,1.6,46.9,9.4
202404040211,13,2.7,94.4,30.0
202404040212,15,4.1,235.4,44.3
202405040201,11,2.4,87.9,24.0
202405040202,7,1.3,57.1,9.9
202405040203,16,4.0,240.9,54.5
202405040204,14,2.6,182.0,35.3
202405040205,17,2.3,243.6,81.7
202405040206,16,2.2,230.5,53.1
202405040207,16,2.6,182.3,55.0
202405040208,13,2.1,125.5,35.8
202405040209,8,2.0,52.0,10.5
202405040210,16,4.9,264.4,48.7
202405040211,14,2.7,210.2,32.8
202405040212,16,2.2,206.4,58.1
202408050201,11,1.7,73.3,26.6
202408050202,14,5.1,185.4,35.7
202408050203,16,2.2,204.9,51.8
202408050204,17,3.7,228.6,57.0
202408050205,13,2.4,131.5,30.5
202408050206,8,1.8,60.4,10.7
202408050207,16,7.9,224.2,48.8
202408050208,12,2.0,112.7,27.9
202408050209,16,3.3,211.3,47.5
202408050210,16,3.3,204.1,43.8
202408050211,11,2.0,128.5,21.7
202408050212,15,2.4,224.3,51.5
202404040301,11,2.3,139.3,24.4
202404040302,9,1.7,61.4,15.4
202404040303,13,2.5,157.0,30.8
202404040304,10,2.3,80.1,18.6
202404040305,18,3.8,173.1,60.7
202404040306,14,2.7,146.4,35.2
202404040307,11,2.2,98.1,22.1
202404040308,13,4.9,124.5,26.6
202404040309,18,3.2,193.7,62.8
202404040310,12,2.7,97.5,25.3
202404040311,18,4.9,225.0,58.8
202404040312,14,2.6,132.2,42.3
202408050301,15,2.4,210.3,48.1
202408050302,11,1.7,66.3,30.8
202408050303,16,5.6,246.0,53.7
202408050304,16,2.9,221.2,52.8
202408050305,13,2.5,122.9,31.8
202408050306,13,2.1,141.6,38.5
202408050307,16,4.2,188.1,42.0
202408050308,6,1.3,37.3,4.8
202408050309,13,1.9,151.8,38.1
202408050310,14,4.7,162.1,31.7
202408050311,16,2.4,207.6,56.3
202408050312,17,3.8,232.9,56.1
202405040301,12,2.2,168.3,29.0
202405040302,15,4.1,212.6,40.5
202405040303,9,1.7,93.0,15.4
202405040304,14,2.1,150.2,46.1
202405040305,15,5.2,197.7,33.5
202405040306,12,3.3,139.7,26.9
202405040307,8,2.7,28.3,8.7
202405040308,16,3.6,224.3,47.9
202405040309,9,2.1,92.7,11.4
202405040310,16,3.4,219.6,48.2
202405040311,16,4.1,227.2,44.0
202405040312,11,2.5,86.2,18.8
202408050401,11,2.5,93.6,19.3
202408050402,10,2.1,83.4,15.3
202408050403,9,1.5,83.6,17.1
202408050404,16,2.5,210.0,58.8
202408050405,11,2.9,95.4,20.4
202408050406,10,1.9,115.0,18.8
202408050407,8,2.7,75.3,10.5
202408050408,6,1.7,17.9,4.6
202408050409,14,3.2,143.1,32.4
202408050410,13,3.1,171.7,28.4
202408050411,15,2.3,136.8,50.5
202408050412,10,1.8,66.2,19.0
202404040401,13,4.6,135.4,28.1
202404040402,18,3.3,231.7,63.4
202404040403,15,3.2,212.7,49.0
202404040404,10,2.3,70.1,15.6
202404040405,15,4.6,120.9,33.2
202404040406,12,2.3,129.6,26.4
202404040407,10,2.7,81.5,13.4
202404040408,8,2.0,32.3,8.6
202404040409,17,5.4,247.1,46.2
202404040410,10,1.9,65.2,18.6
202404040411,18,4.0,238.0,58.2
202404040412,16,4.2,200.5,46.9
202405040401,16,1.9,230.2,72.4
202405040402,14,2.8,205.3,39.0
202405040403,12,1.9,170.4,32.2
202405040404,16,2.5,247.9,54.1
202405040405,11,3.1,52.3,24.2
202405040406,16,3.9,219.2,43.8
202405040407,7,2.1,46.3,7.5
202405040408,17,2.1,235.2,76.4
202405040409,8,1.6,37.3,10.9
202405040410,14,2.5,159.5,36.9
202405040411,15,3.1,239.0,36.8
202405040412,12,2.5,149.9,27.2
202404040501,9,2.5,39.7,13.3
202404040502,10,1.9,76.0,15.3
202404040503,12,2.5,96.6,26.9
202404040504,8,1.9,35.1,10.0
202404040505,14,2.8,163.8,33.3
202404040506,8,1.8,49.6,10.8
202404040507,10,2.3,52.0,15.6
202404040508,12,3.4,97.1,22.1
202404040509,10,2.4,48.8,17.7
202404040510,14,3.7,144.8,32.5
202404040511,18,5.7,232.5,50.9
202404040512,12,3.7,78.0,20.5
202405040501,15,3.0,230.3,46.9
202405040502,11,1.8,117.5,20.4
202405040503,7,1.4,65.3,9.4
202405040504,16,2.8,254.4,53.9
202405040505,13,2.6,155.6,35.6
202405040506,17,2.1,238.1,74.9
202405040507,13,2.6,149.2,28.8
202405040508,16,2.2,162.0,62.4
202405040509,8,1.9,54.7,10.6
202405040510,15,2.5,178.1,47.4
202405040511,17,5.0,211.5,50.5
202405040512,12,3.7,87.0,23.3
202408050501,12,2.4,160.6,26.1
202408050502,10,4.0,65.5,13.1
202408050503,10,1.9,81.9,16.2
202408050504,16,2.2,195.0,56.2
202408050505,14,3.3,141.2,31.4
202408050506,6,1.5,17.9,4.9
202408050507,11,1.9,73.7,25.1
202408050508,15,2.3,225.5,44.2
202408050509,12,2.3,138.6,27.2
202408050510,9,1.5,68.8,15.6
202408050511,14,3.2,180.7,34.5
202408050512,15,2.2,212.3,45.7
202404040601,10,2.5,53.8,15.5
202404040602,9,2.2,63.8,14.6
202404040603,10,1.9,69.6,17.5
202404040604,7,1.7,38.5,7.0
202404040605,17,2.3,192.3,66.0
202404040606,10,2.0,84.1,18.0
202404040607,15,3.5,185.0,35.0
202404040608,18,9.0,258.4,43.3
202404040609,18,2.9,214.0,67.5
202404040610,15,3.1,209.2,41.9
202404040611,13,3.1,91.7,28.4
202404040612,13,2.6,131.0,29.8
202405040601,10,2.5,111.3,16.8
202405040602,10,1.8,97.3,18.1
202405040603,10,1.6,95.8,21.3
202405040604,16,2.7,255.1,61.2
202405040605,18,4.8,192.5,55.6
202405040606,8,1.6,88.5,12.0
202405040607,14,3.8,178.7,32.9
202405040608,12,3.2,82.8,27.5
202405040609,8,2.1,34.6,9.7
202405040610,8,1.9,30.3,8.4
202405040611,13,3.2,155.6,27.5
202405040612,14,3.2,146.5,33.0
202408050601,8,1.6,60.0,12.1
202408050602,10,2.4,53.4,14.1
202408050603,16,2.7,209.9,56.2
202408050604,17,3.4,237.4,53.6
202408050605,11,2.8,119.1,20.5
202408050606,8,1.6,46.4,11.2
202408050607,16,5.7,238.9,40.3
202408050608,11,3.1,72.0,19.3
202408050609,8,2.2,37.2,9.8
202408050610,17,3.2,213.8,56.7
202408050611,18,2.7,188.0,70.5
202408050612,13,2.6,136.0,31.3
202404040701,14,3.0,157.4,33.8
