date,race_id,course,race_num,race_name,condition,bet_type,trio_bets,trio_result,hit,payout,investment,profit
20260321,202609010905,阪神,5,阪神5R,C,trio,5-6-8; 5-8-12; 6-8-12; 6-8-14; 6-8-15; 8-12-14; 8-12-15,7-12-15,0,0,700,-700
20260321,202609010906,阪神,6,阪神6R,D,trio,2-5-9; 2-6-9; 2-7-9; 2-9-12; 5-6-9; 5-7-9; 5-9-12,5-8-11,0,0,700,-700
20260321,202609010907,阪神,7,阪神7R,A,trio,2-4-5; 2-4-8; 4-5-7; 4-5-8; 4-5-10; 4-7-8; 4-8-10,4-5-11,0,0,700,-700
20260321,202609010908,4歳以上2勝クラス,0,4歳以上2勝クラス,A,trio,3-6-9; 3-7-9; 3-9-10; 3-9-11; 6-7-9; 6-9-10; 6-9-11,5-8-9,0,0,700,-700
20260321,202609010909,淡路特別,0,淡路特別,A,trio,2-4-5; 2-4-6; 3-4-5; 3-4-6; 4-5-6; 4-5-8; 4-6-8,3-5-8,0,0,700,-700
20260321,202609010910,淀屋橋S,0,淀屋橋S,D,trio,4-11-13; 4-11-16; 7-11-13; 7-11-16; 10-11-13; 10-11-16; 11-13-16,1-6-10,0,0,700,-700
20260321,202609010911,若葉S,0,若葉S,A,trio,1-2-3; 1-2-12; 1-3-4; 1-3-6; 1-3-12; 1-4-12; 1-6-12,1-7-9,0,0,700,-700
20260321,202609010912,4歳以上1勝クラス,0,4歳以上1勝クラス,D,trio,3-5-7; 3-5-10; 3-5-13; 3-5-15; 3-7-10; 3-7-13; 3-7-15,8-9-10,0,0,700,-700
20260328,202606030101,3歳未勝利,0,3歳未勝利,D,trio,3-6-7; 3-7-9; 3-7-10; 3-7-11; 6-7-9; 7-9-10; 7-9-11,6-7-9,1,870,700,170
20260328,202606030102,3歳未勝利,0,3歳未勝利,X,trio,2-7-15; 2-13-15; 7-12-15; 7-13-15; 7-15-16; 12-13-15; 13-15-16,11-13-15,0,0,700,-700
20260328,202606030103,3歳未勝利,0,3歳未勝利,D,trio,2-3-5; 2-3-8; 2-5-8; 2-5-12; 2-5-14; 2-8-12; 2-8-14,2-5-8,1,610,700,-90
20260328,202606030104,3歳未勝利,0,3歳未勝利,X,trio,2-7-12; 2-9-12; 7-8-12; 7-9-12; 7-12-14; 8-9-12; 9-12-14,4-9-12,0,0,700,-700
20260328,202606030105,3歳未勝利,0,3歳未勝利,C,trio,2-9-12; 2-9-16; 9-10-12; 9-10-16; 9-11-12; 9-11-16; 9-12-16,5-9-10,0,0,700,-700
20260328,202606030106,3歳1勝クラス,0,3歳1勝クラス,A,trio,2-6-7; 2-7-8; 2-7-9; 2-7-10; 6-7-10; 7-8-10; 7-9-10,7-9-10,1,380,700,-320
20260328,202606030107,4歳以上1勝クラス,0,4歳以上1勝クラス,B,trio,5-6-8; 5-6-9; 5-6-11; 5-6-12; 5-8-11; 5-9-11; 5-11-12,1-9-10,0,0,700,-700
20260328,202606030109,ブラッドストーンS,0,ブラッドストーンS,D,trio,2-4-5; 2-5-7; 3-4-5; 3-5-7; 4-5-7; 4-5-8; 5-7-8,1-2-7,0,0,700,-700
20260328,202606030110,伏竜S,0,伏竜S,B,trio,1-2-3; 1-3-5; 2-3-4; 2-3-5; 2-3-6; 3-4-5; 3-5-6,1-5-8,0,0,700,-700
20260328,202606030111,日経賞,0,日経賞,C,trio,1-2-5; 1-3-5; 1-5-6; 1-5-7; 2-5-6; 3-5-6; 5-6-7,1-14-15,0,0,700,-700
20260328,202606030112,4歳以上2勝クラス,0,4歳以上2勝クラス,X,trio,4-5-14; 4-7-14; 5-7-14; 5-12-14; 5-14-15; 7-12-14; 7-14-15,4-9-16,0,0,700,-700
20260328,202607010501,3歳未勝利,0,3歳未勝利,D,trio,2-3-10; 2-3-12; 2-7-10; 2-7-12; 2-8-10; 2-8-12; 2-10-12,2-6-15,0,0,700,-700
20260328,202607010502,3歳未勝利,0,3歳未勝利,A,trio,3-4-5; 3-4-6; 3-4-9; 3-4-10; 4-5-10; 4-6-10; 4-9-10,3-11-13,0,0,700,-700
20260328,202607010503,3歳未勝利,0,3歳未勝利,C,trio,2-5-7; 2-7-9; 2-7-11; 2-7-12; 5-7-9; 7-9-11; 7-9-12,1-2-5,0,0,700,-700
20260328,202607010504,3歳未勝利,0,3歳未勝利,A,trio,3-4-5; 3-4-12; 4-5-7; 4-5-9; 4-5-12; 4-7-12; 4-9-12,5-6-9,0,0,700,-700
20260328,202607010505,3歳未勝利,0,3歳未勝利,C,trio,1-5-14; 1-7-14; 3-5-14; 3-7-14; 5-7-14; 5-11-14; 7-11-14,7-8-12,0,0,700,-700
20260328,202607010507,4歳以上1勝クラス,0,4歳以上1勝クラス,C,trio,3-4-8; 3-6-8; 3-8-11; 3-8-16; 4-8-11; 6-8-11; 8-11-16,1-4-16,0,0,700,-700
20260328,202607010508,4歳以上1勝クラス,0,4歳以上1勝クラス,C,trio,3-4-8; 3-4-12; 3-4-13; 3-4-15; 3-8-12; 3-8-13; 3-8-15,5-8-9,0,0,700,-700
20260328,202607010509,ロイヤルバンコクスポーツクラブ賞,0,ロイヤルバンコクスポーツクラブ賞,A,trio,1-4-5; 1-4-7; 1-4-8; 1-4-9; 1-5-7; 1-5-8; 1-5-9,3-6-7,0,0,700,-700
20260328,202607010510,ターフオーソリティーオブインディア賞,0,ターフオーソリティーオブインディア賞,A,trio,4-7-11; 4-9-11; 5-7-11; 5-9-11; 6-7-11; 6-9-11; 7-9-11,7-8-11,0,0,700,-700
20260328,202607010511,マレーシアC,0,マレーシアC,C,trio,1-3-6; 1-3-7; 1-5-6; 1-5-7; 1-6-7; 1-6-8; 1-7-8,2-12-14,0,0,700,-700
20260328,202607010512,フィリピンT,0,フィリピンT,D,trio,1-2-7; 1-7-9; 2-7-9; 2-7-11; 2-7-16; 7-9-11; 7-9-16,7-11-12,0,0,700,-700
20260328,202609020102,3歳未勝利,0,3歳未勝利,A,trio,3-4-9; 3-5-9; 3-8-9; 3-9-11; 4-5-9; 5-8-9; 5-9-11,4-9-10,0,0,700,-700
20260328,202609020103,3歳未勝利,0,3歳未勝利,D,trio,2-4-9; 2-4-12; 2-4-13; 2-4-14; 4-9-12; 4-12-13; 4-12-14,2-4-12,1,440,700,-260
20260328,202609020104,3歳未勝利,0,3歳未勝利,A,trio,1-2-9; 1-8-9; 1-9-10; 1-9-11; 2-9-11; 8-9-11; 9-10-11,1-5-9,0,0,700,-700
20260328,202609020105,3歳未勝利,0,3歳未勝利,C,trio,2-3-6; 2-5-6; 2-6-7; 2-6-17; 3-5-6; 3-6-7; 3-6-17,2-6-10,0,0,700,-700
20260328,202609020106,3歳1勝クラス,0,3歳1勝クラス,D,trio,2-3-5; 2-5-7; 2-5-8; 2-5-10; 3-5-10; 5-7-10; 5-8-10,2-3-4,0,0,700,-700
20260328,202609020107,4歳以上1勝クラス,0,4歳以上1勝クラス,D,trio,4-5-6; 4-6-8; 4-6-9; 4-6-10; 5-6-10; 6-8-10; 6-9-10,1-4-11,0,0,700,-700
20260328,202609020109,君子蘭賞,0,君子蘭賞,E,umaren,1-3; 2-3,1-2-3,0,0,700,-700
20260328,202609020110,仲春特別,0,仲春特別,D,trio,1-2-3; 1-3-4; 1-3-5; 1-3-6; 2-3-4; 3-4-5; 3-4-6,7-10-11,0,0,700,-700
20260328,202609020111,毎日杯,0,毎日杯,E,umaren,1-3; 1-4,2-3-4,0,0,700,-700
20260328,202609020112,4歳以上2勝クラス,0,4歳以上2勝クラス,A,trio,4-7-14; 4-10-14; 4-11-14; 4-12-14; 7-12-14; 10-12-14; 11-12-14,1-4-12,0,0,700,-700
20260328,202606030101,3歳未勝利,0,3歳未勝利,D,trio,3-6-7; 3-7-9; 3-7-10; 3-7-11; 6-7-9; 7-9-10; 7-9-11,6-7-9,1,870,700,170
20260328,202606030102,3歳未勝利,0,3歳未勝利,X,trio,2-7-15; 2-13-15; 7-12-15; 7-13-15; 7-15-16; 12-13-15; 13-15-16,11-13-15,0,0,700,-700
20260328,202606030103,3歳未勝利,0,3歳未勝利,D,trio,2-3-5; 2-3-8; 2-5-8; 2-5-12; 2-5-14; 2-8-12; 2-8-14,2-5-8,1,610,700,-90
20260328,202606030104,3歳未勝利,0,3歳未勝利,X,trio,2-7-12; 2-9-12; 7-8-12; 7-9-12; 7-12-14; 8-9-12; 9-12-14,4-9-12,0,0,700,-700
20260328,202606030105,3歳未勝利,0,3歳未勝利,C,trio,2-9-12; 2-9-16; 9-10-12; 9-10-16; 9-11-12; 9-11-16; 9-12-16,5-9-10,0,0,700,-700
20260328,202606030106,3歳1勝クラス,0,3歳1勝クラス,A,trio,2-6-7; 2-7-8; 2-7-9; 2-7-10; 6-7-10; 7-8-10; 7-9-10,7-9-10,1,380,700,-320
20260328,202606030107,4歳以上1勝クラス,0,4歳以上1勝クラス,B,trio,5-6-8; 5-6-9; 5-6-11; 5-6-12; 5-8-11; 5-9-11; 5-11-12,1-9-10,0,0,700,-700
20260328,202606030109,ブラッドストーンS,0,ブラッドストーンS,D,trio,2-4-5; 2-5-7; 3-4-5; 3-5-7; 4-5-7; 4-5-8; 5-7-8,1-2-7,0,0,700,-700
20260328,202606030110,伏竜S,0,伏竜S,B,trio,1-2-3; 1-3-5; 2-3-4; 2-3-5; 2-3-6; 3-4-5; 3-5-6,1-5-8,0,0,700,-700
20260328,202606030111,日経賞,0,日経賞,C,trio,1-2-5; 1-3-5; 1-5-6; 1-5-7; 2-5-6; 3-5-6; 5-6-7,1-14-15,0,0,700,-700
20260328,202606030112,4歳以上2勝クラス,0,4歳以上2勝クラス,X,trio,4-5-14; 4-7-14; 5-7-14; 5-12-14; 5-14-15; 7-12-14; 7-14-15,4-9-16,0,0,700,-700
20260328,202607010501,3歳未勝利,0,3歳未勝利,D,trio,2-3-10; 2-3-12; 2-7-10; 2-7-12; 2-8-10; 2-8-12; 2-10-12,2-6-15,0,0,700,-700
20260328,202607010502,3歳未勝利,0,3歳未勝利,A,trio,3-4-5; 3-4-6; 3-4-9; 3-4-10; 4-5-10; 4-6-10; 4-9-10,3-11-13,0,0,700,-700
20260328,202607010503,3歳未勝利,0,3歳未勝利,C,trio,2-5-7; 2-7-9; 2-7-11; 2-7-12; 5-7-9; 7-9-11; 7-9-12,1-2-5,0,0,700,-700
20260328,202607010504,3歳未勝利,0,3歳未勝利,A,trio,3-4-5; 3-4-12; 4-5-7; 4-5-9; 4-5-12; 4-7-12; 4-9-12,5-6-9,0,0,700,-700
20260328,202607010505,3歳未勝利,0,3歳未勝利,C,trio,1-5-14; 1-7-14; 3-5-14; 3-7-14; 5-7-14; 5-11-14; 7-11-14,7-8-12,0,0,700,-700
20260328,202607010507,4歳以上1勝クラス,0,4歳以上1勝クラス,C,trio,3-4-8; 3-6-8; 3-8-11; 3-8-16; 4-8-11; 6-8-11; 8-11-16,1-4-16,0,0,700,-700
20260328,202607010508,4歳以上1勝クラス,0,4歳以上1勝クラス,C,trio,3-4-8; 3-4-12; 3-4-13; 3-4-15; 3-8-12; 3-8-13; 3-8-15,5-8-9,0,0,700,-700
20260328,202607010509,ロイヤルバンコクスポーツクラブ賞,0,ロイヤルバンコクスポーツクラブ賞,A,trio,1-4-5; 1-4-7; 1-4-8; 1-4-9; 1-5-7; 1-5-8; 1-5-9,3-6-7,0,0,700,-700
20260328,202607010510,ターフオーソリティーオブインディア賞,0,ターフオーソリティーオブインディア賞,A,trio,4-7-11; 4-9-11; 5-7-11; 5-9-11; 6-7-11; 6-9-11; 7-9-11,7-8-11,0,0,700,-700
20260328,202607010511,マレーシアC,0,マレーシアC,C,trio,1-3-6; 1-3-7; 1-5-6; 1-5-7; 1-6-7; 1-6-8; 1-7-8,2-12-14,0,0,700,-700
20260328,202607010512,フィリピンT,0,フィリピンT,D,trio,1-2-7; 1-7-9; 2-7-9; 2-7-11; 2-7-16; 7-9-11; 7-9-16,7-11-12,0,0,700,-700
20260328,202609020102,3歳未勝利,0,3歳未勝利,A,trio,3-4-9; 3-5-9; 3-8-9; 3-9-11; 4-5-9; 5-8-9; 5-9-11,4-9-10,0,0,700,-700
20260328,202609020103,3歳未勝利,0,3歳未勝利,D,trio,2-4-9; 2-4-12; 2-4-13; 2-4-14; 4-9-12; 4-12-13; 4-12-14,2-4-12,1,440,700,-260
20260328,202609020104,3歳未勝利,0,3歳未勝利,A,trio,1-2-9; 1-8-9; 1-9-10; 1-9-11; 2-9-11; 8-9-11; 9-10-11,1-5-9,0,0,700,-700
20260328,202609020105,3歳未勝利,0,3歳未勝利,C,trio,2-3-6; 2-5-6; 2-6-7; 2-6-17; 3-5-6; 3-6-7; 3-6-17,2-6-10,0,0,700,-700
20260328,202609020106,3歳1勝クラス,0,3歳1勝クラス,D,trio,2-3-5; 2-5-7; 2-5-8; 2-5-10; 3-5-10; 5-7-10; 5-8-10,2-3-4,0,0,700,-700
20260328,202609020107,4歳以上1勝クラス,0,4歳以上1勝クラス,D,trio,4-5-6; 4-6-8; 4-6-9; 4-6-10; 5-6-10; 6-8-10; 6-9-10,1-4-11,0,0,700,-700
20260328,202609020109,君子蘭賞,0,君子蘭賞,E,umaren,1-3; 2-3,1-2-3,0,0,700,-700
20260328,202609020110,仲春特別,0,仲春特別,D,trio,1-2-3; 1-3-4; 1-3-5; 1-3-6; 2-3-4; 3-4-5; 3-4-6,7-10-11,0,0,700,-700
20260328,202609020111,毎日杯,0,毎日杯,E,umaren,1-3; 1-4,2-3-4,0,0,700,-700
20260328,202609020112,4歳以上2勝クラス,0,4歳以上2勝クラス,A,trio,4-7-14; 4-10-14; 4-11-14; 4-12-14; 7-12-14; 10-12-14; 11-12-14,1-4-12,0,0,700,-700
20260329,202606030201,3歳未勝利,0,3歳未勝利,C,trio,5-7-9; 5-8-9; 5-9-15; 5-9-16; 7-9-16; 8-9-16; 9-15-16,1-6-8,0,0,700,-700
20260329,202606030202,3歳未勝利,0,3歳未勝利,D,trio,1-4-12; 1-7-12; 4-7-12; 4-12-15; 4-12-16; 7-12-15; 7-12-16,3-5-15,0,0,700,-700
20260329,202606030203,3歳未勝利,0,3歳未勝利,C,trio,1-4-5; 1-5-14; 4-5-8; 4-5-13; 4-5-14; 5-8-14; 5-13-14,1-5-14,1,620,700,-80
20260329,202606030204,3歳未勝利,0,3歳未勝利,C,trio,2-8-10; 2-8-12; 2-10-12; 2-10-13; 2-10-15; 2-12-13; 2-12-15,12-13-15,0,0,700,-700
20260329,202606030205,3歳未勝利,0,3歳未勝利,A,trio,1-2-3; 1-2-10; 2-3-10; 2-3-11; 2-3-13; 2-10-11; 2-10-13,2-3-10,1,2700,700,2000
20260329,202606030206,3歳1勝クラス,0,3歳1勝クラス,D,trio,2-7-8; 2-7-9; 2-8-9; 2-8-10; 2-8-11; 2-9-10; 2-9-11,2-7-11,0,0,700,-700
20260329,202606030207,4歳以上1勝クラス,0,4歳以上1勝クラス,C,trio,1-2-13; 1-5-13; 2-5-13; 2-9-13; 2-12-13; 5-9-13; 5-12-13,9-12-13,0,0,700,-700
20260329,202606030208,4歳以上1勝クラス,0,4歳以上1勝クラス,D,trio,3-4-5; 3-5-8; 3-5-9; 3-5-15; 4-5-8; 5-8-9; 5-8-15,5-6-8,0,0,700,-700
20260329,202606030209,ミモザ賞,0,ミモザ賞,E,umaren,3-5; 2-3,2-3-5,1,830,700,130
20260329,202606030210,船橋S,0,船橋S,D,trio,2-6-10; 2-10-15; 6-10-12; 6-10-13; 6-10-15; 10-12-15; 10-13-15,6-10-15,1,4010,700,3310
20260329,202606030211,マーチS,0,マーチS,C,trio,5-6-15; 5-9-15; 6-7-15; 6-9-15; 6-14-15; 7-9-15; 9-14-15,4-7-15,0,0,700,-700
20260329,202606030212,4歳以上2勝クラス,0,4歳以上2勝クラス,D,trio,2-7-9; 2-9-11; 5-7-9; 5-9-11; 6-7-9; 6-9-11; 7-9-11,5-9-10,0,0,700,-700
20260329,202607010601,3歳未勝利,0,3歳未勝利,D,trio,5-6-16; 5-12-16; 6-10-16; 6-12-16; 6-13-16; 10-12-16; 12-13-16,12-13-16,1,890,700,190
20260329,202607010602,3歳未勝利,0,3歳未勝利,A,trio,4-8-12; 4-9-12; 4-10-12; 4-12-13; 8-9-12; 8-10-12; 8-12-13,1-10-12,0,0,700,-700
20260329,202607010603,3歳未勝利,0,3歳未勝利,D,trio,1-2-7; 1-7-13; 1-7-14; 1-7-15; 2-7-15; 7-13-15; 7-14-15,7-12-13,0,0,700,-700
20260329,202607010604,3歳未勝利,0,3歳未勝利,D,trio,2-5-6; 2-5-7; 2-6-7; 2-6-12; 2-6-16; 2-7-12; 2-7-16,2-10-12,0,0,700,-700
20260329,202607010605,3歳未勝利,0,3歳未勝利,C,trio,1-2-9; 1-5-9; 1-7-9; 1-9-15; 2-5-9; 2-7-9; 2-9-15,1-7-9,1,980,700,280
20260329,202607010606,4歳以上1勝クラス,0,4歳以上1勝クラス,A,trio,1-3-8; 1-5-8; 3-5-8; 3-8-10; 3-8-11; 5-8-10; 5-8-11,3-5-8,1,12440,700,11740
20260329,202607010607,4歳以上1勝クラス,0,4歳以上1勝クラス,A,trio,1-3-6; 1-3-12; 3-4-6; 3-4-12; 3-5-6; 3-5-12; 3-6-12,3-4-12,1,1750,700,1050
20260329,202607010608,大寒桜賞,0,大寒桜賞,E,umaren,2-5; 1-5,3-4-7,0,0,700,-700
20260329,202607010609,4歳以上1勝クラス,0,4歳以上1勝クラス,C,trio,2-5-6; 2-6-10; 5-6-8; 5-6-10; 5-6-11; 6-8-10; 6-10-11,2-6-11,0,0,700,-700
20260329,202607010610,伊勢S,0,伊勢S,C,trio,4-8-10; 4-8-15; 8-10-13; 8-10-14; 8-10-15; 8-13-15; 8-14-15,8-13-14,0,0,700,-700
20260329,202607010611,高松宮記念,0,高松宮記念,D,trio,1-9-14; 1-9-18; 9-10-14; 9-10-18; 9-13-14; 9-13-18; 9-14-18,6-8-9,0,0,700,-700
20260329,202607010612,鈴鹿特別,0,鈴鹿特別,D,trio,2-5-11; 2-6-11; 2-11-13; 2-11-14; 5-11-14; 6-11-14; 11-13-14,6-11-14,1,4920,700,4220
20260329,202609020201,3歳未勝利,0,3歳未勝利,A,trio,2-3-5; 2-3-6; 2-3-11; 2-3-12; 3-5-12; 3-6-12; 3-11-12,1-2-5,0,0,700,-700
20260329,202609020202,3歳未勝利,0,3歳未勝利,A,trio,2-3-4; 2-3-6; 3-4-5; 3-4-6; 3-4-8; 3-5-6; 3-6-8,3-4-6,1,1590,700,890
20260329,202609020203,3歳未勝利,0,3歳未勝利,D,trio,1-2-10; 1-2-11; 2-4-10; 2-4-11; 2-7-10; 2-7-11; 2-10-11,3-13-14,0,0,700,-700
20260329,202609020205,3歳未勝利,0,3歳未勝利,A,trio,2-5-7; 2-5-11; 5-7-9; 5-7-10; 5-7-11; 5-9-11; 5-10-11,5-7-11,1,370,700,-330
20260329,202609020206,3歳1勝クラス,0,3歳1勝クラス,D,trio,1-7-8; 1-8-10; 2-7-8; 2-8-10; 4-7-8; 4-8-10; 7-8-10,1-7-8,1,1670,700,970
20260329,202609020207,4歳以上1勝クラス,0,4歳以上1勝クラス,D,trio,1-2-3; 1-2-9; 1-3-8; 1-3-9; 1-3-10; 1-8-9; 1-9-10,1-2-14,0,0,700,-700
20260329,202609020208,四国新聞杯,0,四国新聞杯,E,umaren,2-3; 3-4,4-5-7,0,0,700,-700
20260329,202609020209,4歳以上1勝クラス,0,4歳以上1勝クラス,C,trio,2-8-11; 2-8-13; 2-9-11; 2-9-13; 2-11-13; 2-11-15; 2-13-15,7-14-15,0,0,700,-700
20260329,202609020210,御堂筋S,0,御堂筋S,A,trio,1-2-3; 1-2-10; 2-3-8; 2-3-10; 2-3-11; 2-8-10; 2-10-11,1-2-4,0,0,700,-700
20260329,202609020211,六甲S,0,六甲S,A,trio,2-6-9; 2-7-9; 4-6-9; 4-7-9; 5-6-9; 5-7-9; 6-7-9,1-6-7,0,0,700,-700
20260329,202609020212,4歳以上2勝クラス,0,4歳以上2勝クラス,D,trio,5-7-15; 5-8-15; 5-10-15; 5-12-15; 7-8-15; 8-10-15; 8-12-15,9-10-16,0,0,700,-700
