kaisai_key,yyyymmdd,kaisai_ku,youbi,course_name,weather_code,turf_baba_code,turf_baba_inner,turf_baba_mid,turf_baba_outer,turf_baba_sa,straight_sa_most,straight_sa_inner,straight_sa_mid,straight_sa_outer,straight_sa_far,dirt_baba_code,dirt_baba_inner,dirt_baba_mid,dirt_baba_outer,dirt_baba_sa,data_ku,renzoku_day,turf_type,grass_height,tennatsu,touketsu,rain_mid
2023090102,20230212,2,日,阪神,1,1,1.0,1.0,1.0,-14.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-5.0,4,,,,,,
2023100202,20230212,3,日,小倉,1,2,3.0,2.0,2.0,-6.0,2.0,1.0,1.0,0.0,0.0,3,2.0,2.0,2.0,-20.0,4,,,,,,
2023050107,20230218,1,土,東京,1,1,3.0,2.0,1.0,-20.0,2.0,1.0,0.0,0.0,0.0,2,2.0,2.0,2.0,-10.0,4,,,,,,
2023090103,20230218,2,土,阪神,4,2,1.0,1.0,1.0,-3.0,0.0,0.0,0.0,0.0,0.0,2,2.0,2.0,2.0,-8.0,4,,,,,,
2023100203,20230218,3,土,小倉,4,3,4.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,0.0,3,2.0,2.0,2.0,-25.0,4,,,,,,
2023050108,20230219,1,日,東京,2,1,3.0,2.0,1.0,-20.0,2.0,1.0,0.0,0.0,0.0,2,2.0,2.0,2.0,-10.0,4,,,,,,
2023090104,20230219,2,日,阪神,4,3,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,3,2.0,2.0,2.0,-14.0,4,,,,,,
2023100204,20230219,3,日,小倉,4,3,4.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,0.0,4,2.0,2.0,2.0,-28.0,4,,,,,,
2023060201,20230225,1,土,中山,1,1,1.0,1.0,1.0,-12.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-8.0,4,,,,,,
2023090105,20230225,2,土,阪神,1,1,1.0,1.0,1.0,-20.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-2.0,4,,,,,,
2023100205,20230225,3,土,小倉,2,1,4.0,4.0,3.0,-12.0,4.0,4.0,3.0,2.0,1.0,2,2.0,2.0,2.0,-18.0,4,,,,,,
2023060202,20230226,1,日,中山,1,1,1.0,1.0,1.0,-12.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-8.0,4,,,,,,
2023090106,20230226,2,日,阪神,1,1,1.0,1.0,1.0,-20.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-2.0,4,,,,,,
2023100206,20230226,3,日,小倉,2,1,4.0,4.0,3.0,-12.0,4.0,4.0,3.0,2.0,1.0,2,2.0,2.0,2.0,-18.0,4,,,,,,
2023060203,20230304,1,土,中山,1,1,1.0,1.0,1.0,-16.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-6.0,4,,,,,,
2023090107,20230304,2,土,阪神,1,1,1.0,1.0,1.0,-15.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-2.0,4,,,,,,
2023060204,20230305,1,日,中山,2,1,1.0,1.0,1.0,-16.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-6.0,4,,,,,,
2023090108,20230305,2,日,阪神,1,1,1.0,1.0,1.0,-15.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-2.0,4,,,,,,
2023060205,20230311,1,土,中山,1,1,1.0,1.0,1.0,-15.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-6.0,4,,,,,,
2023070201,20230311,3,土,中京,1,1,1.0,1.0,1.0,-20.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,5.0,4,,,,,,
2023090109,20230311,2,土,阪神,1,1,1.0,1.0,1.0,-18.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-2.0,4,,,,,,
2023060206,20230312,1,日,中山,2,1,1.0,1.0,1.0,-15.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-6.0,4,,,,,,
2023070202,20230312,3,日,中京,1,1,1.0,1.0,1.0,-20.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,5.0,4,,,,,,
2023090110,20230312,2,日,阪神,1,1,1.0,1.0,1.0,-18.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-2.0,4,,,,,,
2023060207,20230318,1,土,中山,4,2,1.0,1.0,1.0,-10.0,0.0,0.0,0.0,0.0,0.0,3,2.0,2.0,2.0,-18.0,4,,,,,,
2023070203,20230318,3,土,中京,2,2,1.0,1.0,1.0,-15.0,0.0,0.0,0.0,0.0,0.0,2,2.0,2.0,2.0,-8.0,4,,,,,,
2023090111,20230318,2,土,阪神,2,1,1.0,1.0,1.0,-15.0,0.0,0.0,0.0,0.0,0.0,2,2.0,2.0,2.0,-6.0,4,,,,,,
2023060208,20230319,1,日,中山,1,2,1.0,1.0,1.0,-3.0,0.0,0.0,0.0,0.0,0.0,3,2.0,2.0,2.0,-18.0,4,,,,,,
2023070204,20230319,3,日,中京,1,2,1.0,1.0,1.0,-8.0,0.0,0.0,0.0,0.0,0.0,3,2.0,2.0,2.0,-12.0,4,,,,,,
2023090112,20230319,2,日,阪神,1,2,1.0,1.0,1.0,-10.0,0.0,0.0,0.0,0.0,0.0,3,2.0,2.0,2.0,-14.0,4,,,,,,
2023060301,20230325,1,土,中山,2,3,3.0,2.0,2.0,-3.0,2.0,1.0,1.0,0.0,0.0,3,2.0,2.0,2.0,-18.0,4,,,,,,
2023070205,20230325,3,土,中京,2,2,2.0,1.0,1.0,-10.0,1.0,0.0,0.0,0.0,0.0,3,2.0,2.0,2.0,-15.0,4,,,,,,
2023090201,20230325,2,土,阪神,2,2,1.0,1.0,1.0,-8.0,0.0,0.0,0.0,0.0,0.0,3,2.0,2.0,2.0,-10.0,4,,,,,,
2023060302,20230326,1,日,中山,4,4,3.0,2.0,2.0,10.0,2.0,1.0,1.0,0.0,0.0,4,2.0,2.0,2.0,-22.0,4,,,,,,
2023070206,20230326,3,日,中京,4,4,2.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,4,2.0,2.0,2.0,-19.0,4,,,,,,
2023090202,20230326,2,日,阪神,4,4,1.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,4,2.0,2.0,2.0,-12.0,4,,,,,,
2023060303,20230401,1,土,中山,1,1,3.0,2.0,2.0,-12.0,1.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-8.0,4,,,,,,
2023090203,20230401,2,土,阪神,1,1,1.0,1.0,1.0,-16.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,0.0,4,,,,,,
2023060304,20230402,1,日,中山,2,1,3.0,2.0,2.0,-12.0,1.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-8.0,4,,,,,,
2023090204,20230402,2,日,阪神,2,1,1.0,1.0,1.0,-16.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,0.0,4,,,,,,
2023030101,20230408,3,土,福島,4,2,1.0,1.0,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,2,2.0,2.0,2.0,-12.0,4,,,,,,
2023060305,20230408,1,土,中山,4,2,3.0,2.0,2.0,-2.0,2.0,1.0,0.0,0.0,0.0,3,2.0,2.0,2.0,-19.0,4,,,,,,
2023090205,20230408,2,土,阪神,1,2,1.0,1.0,1.0,-12.0,0.0,0.0,0.0,0.0,0.0,3,2.0,2.0,2.0,-12.0,4,,,,,,
2023030102,20230409,3,日,福島,1,1,1.0,1.0,1.0,-8.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-10.0,4,,,,,,
2023060306,20230409,1,日,中山,1,1,3.0,2.0,2.0,-8.0,2.0,1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-10.0,4,,,,,,
2023090206,20230409,2,日,阪神,1,1,1.0,1.0,1.0,-16.0,0.0,0.0,0.0,0.0,0.0,2,2.0,2.0,2.0,-10.0,4,,,,,,
2023030103,20230415,3,土,福島,4,1,1.0,1.0,1.0,-12.0,-1.0,-1.0,0.0,0.0,0.0,2,2.0,2.0,2.0,-12.0,4,,,,,,
2023060307,20230415,1,土,中山,4,2,3.0,2.0,2.0,-4.0,2.0,1.0,0.0,0.0,0.0,3,2.0,2.0,2.0,-19.0,4,,,,,,
2023090207,20230415,2,土,阪神,4,2,1.0,1.0,1.0,-12.0,0.0,0.0,0.0,0.0,0.0,2,2.0,2.0,2.0,-10.0,4,,,,,,
2023030104,20230416,3,日,福島,1,1,1.0,1.0,1.0,-12.0,-1.0,-1.0,0.0,0.0,0.0,2,2.0,2.0,2.0,-12.0,4,,,,,,
2023060308,20230416,1,日,中山,1,2,3.0,2.0,2.0,-8.0,2.0,1.0,0.0,0.0,0.0,3,2.0,2.0,2.0,-15.0,4,,,,,,
2023090208,20230416,2,日,阪神,1,2,1.0,1.0,1.0,-13.0,0.0,0.0,0.0,0.0,0.0,3,2.0,2.0,2.0,-12.0,4,,,,,,
2023030105,20230422,3,土,福島,1,1,1.0,1.0,1.0,-12.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-8.0,4,,,,,,
2023050201,20230422,1,土,東京,1,1,1.0,1.0,2.0,-28.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-4.0,4,,,,,,
2023080101,20230422,2,土,京都,1,1,1.0,1.0,1.0,-24.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-4.0,4,,,,,,
2023030106,20230423,3,日,福島,1,1,1.0,1.0,1.0,-12.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-8.0,4,,,,,,
2023050202,20230423,1,日,東京,2,1,1.0,1.0,2.0,-28.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-4.0,4,,,,,,
2023080102,20230423,2,日,京都,2,1,1.0,1.0,1.0,-24.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-4.0,4,,,,,,
2023040101,20230429,3,土,新潟,2,1,1.0,1.0,1.0,-13.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-6.0,4,,,,,,
2023050203,20230429,1,土,東京,1,1,1.0,1.0,1.0,-28.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-4.0,4,,,,,,
2023080103,20230429,2,土,京都,2,1,1.0,1.0,1.0,-24.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-4.0,4,,,,,,
2023040102,20230430,3,日,新潟,2,2,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3,2.0,2.0,2.0,-12.0,4,,,,,,
2023050204,20230430,1,日,東京,2,2,1.0,1.0,1.0,-20.0,-1.0,-1.0,0.0,0.0,0.0,3,2.0,2.0,2.0,-20.0,4,,,,,,
2023080104,20230430,2,日,京都,2,2,1.0,1.0,1.0,-10.0,-1.0,-1.0,0.0,0.0,0.0,3,2.0,2.0,2.0,-12.0,4,,,,,,
2023040103,20230506,3,土,新潟,4,2,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2,2.0,2.0,2.0,-10.0,4,,,,,,
2023050205,20230506,1,土,東京,1,1,1.0,1.0,1.0,-28.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-4.0,4,,,,,,
2023080105,20230506,2,土,京都,2,1,1.0,1.0,1.0,-22.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,6.0,4,,,,,,
2023040104,20230507,3,日,新潟,2,3,1.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,4,2.0,2.0,2.0,-17.0,4,,,,,,
2023050206,20230507,1,日,東京,4,3,1.0,1.0,1.0,-6.0,-1.0,-1.0,0.0,0.0,0.0,4,2.0,2.0,2.0,-20.0,4,,,,,,
2023080106,20230507,2,日,京都,2,3,1.0,1.0,1.0,-6.0,-1.0,-1.0,0.0,0.0,0.0,4,2.0,2.0,2.0,0.0,4,,,,,,
2023040105,20230513,3,土,新潟,2,1,4.0,3.0,2.0,-9.0,4.0,4.0,3.0,2.0,0.0,1,2.0,2.0,2.0,-4.0,4,,,,,,
2023050207,20230513,1,土,東京,4,2,1.0,1.0,1.0,-10.0,0.0,0.0,0.0,0.0,0.0,3,2.0,2.0,2.0,-9.0,4,,,,,,
2023080107,20230513,2,土,京都,2,1,1.0,1.0,1.0,-20.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,0.0,4,,,,,,
2023040106,20230514,3,日,新潟,2,1,4.0,3.0,2.0,-9.0,4.0,4.0,3.0,2.0,0.0,1,2.0,2.0,2.0,-4.0,4,,,,,,
2023050208,20230514,1,日,東京,2,1,1.0,1.0,1.0,-15.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-6.0,4,,,,,,
2023080108,20230514,2,日,京都,4,3,1.0,1.0,1.0,-6.0,0.0,0.0,0.0,0.0,0.0,4,2.0,2.0,2.0,-8.0,4,,,,,,
2023040107,20230520,3,土,新潟,1,1,4.0,3.0,2.0,-9.0,4.0,4.0,3.0,2.0,0.0,1,2.0,2.0,2.0,-6.0,4,,,,,,
2023050209,20230520,1,土,東京,2,2,1.0,1.0,1.0,-10.0,0.0,0.0,0.0,0.0,0.0,2,2.0,2.0,2.0,-18.0,4,,,,,,
2023080109,20230520,2,土,京都,1,1,1.0,1.0,1.0,-20.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,0.0,4,,,,,,
2023040108,20230521,3,日,新潟,2,1,4.0,3.0,2.0,-9.0,4.0,4.0,3.0,2.0,0.0,1,2.0,2.0,2.0,-6.0,4,,,,,,
2023050210,20230521,1,日,東京,2,1,1.0,1.0,1.0,-15.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-6.0,4,,,,,,
2023080110,20230521,2,日,京都,2,1,1.0,1.0,1.0,-20.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,0.0,4,,,,,,
2023050211,20230527,1,土,東京,2,1,1.0,1.0,1.0,-24.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-6.0,4,,,,,,
2023080111,20230527,2,土,京都,2,1,1.0,1.0,1.0,-18.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,0.0,4,,,,,,
2023050212,20230528,1,日,東京,2,1,1.0,1.0,1.0,-24.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-6.0,4,,,,,,
2023080112,20230528,2,日,京都,2,1,1.0,1.0,1.0,-18.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,0.0,4,,,,,,
2023050301,20230603,1,土,東京,4,4,2.0,1.0,1.0,-6.0,1.0,0.0,0.0,0.0,0.0,4,2.0,2.0,2.0,-20.0,4,,,,,,
2023090301,20230603,2,土,阪神,1,3,1.0,1.0,1.0,-10.0,0.0,0.0,0.0,0.0,0.0,3,2.0,2.0,2.0,-15.0,4,,,,,,
2023050302,20230604,1,日,東京,1,2,2.0,1.0,1.0,-19.0,1.0,0.0,0.0,0.0,0.0,3,2.0,2.0,2.0,-22.0,4,,,,,,
2023090302,20230604,2,日,阪神,1,1,1.0,1.0,1.0,-16.0,0.0,0.0,0.0,0.0,0.0,2,2.0,2.0,2.0,-12.0,4,,,,,,
2023020101,20230610,3,土,函館,2,2,1.0,1.0,1.0,-6.0,-1.0,-1.0,0.0,0.0,0.0,3,2.0,2.0,2.0,-18.0,4,,,,,,
2023050303,20230610,1,土,東京,2,1,2.0,1.0,1.0,-24.0,2.0,1.0,0.0,0.0,0.0,2,2.0,2.0,2.0,-14.0,4,,,,,,
2023090303,20230610,2,土,阪神,2,1,1.0,1.0,1.0,-22.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-10.0,4,,,,,,
2023020102,20230611,3,日,函館,2,1,1.0,1.0,1.0,-16.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-10.0,4,,,,,,
2023050304,20230611,1,日,東京,2,2,2.0,1.0,1.0,-19.0,2.0,1.0,0.0,0.0,0.0,3,2.0,2.0,2.0,-22.0,4,,,,,,
2023090304,20230611,2,日,阪神,4,3,1.0,1.0,1.0,-10.0,0.0,0.0,0.0,0.0,0.0,3,2.0,2.0,2.0,-15.0,4,,,,,,
2023020103,20230617,3,土,函館,2,1,1.0,1.0,1.0,-22.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-8.0,4,,,,,,
2023050305,20230617,1,土,東京,1,1,2.0,1.0,1.0,-24.0,1.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-6.0,4,,,,,,
2023090305,20230617,2,土,阪神,1,1,2.0,1.0,1.0,-22.0,1.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-10.0,4,,,,,,
2023020104,20230618,3,日,函館,1,1,1.0,1.0,1.0,-22.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-10.0,4,,,,,,
2023050306,20230618,1,日,東京,1,1,2.0,1.0,1.0,-24.0,1.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-6.0,4,,,,,,
2023090306,20230618,2,日,阪神,1,1,2.0,1.0,1.0,-22.0,1.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-10.0,4,,,,,,
2023020105,20230624,3,土,函館,2,2,1.0,1.0,1.0,-16.0,0.0,0.0,0.0,0.0,0.0,3,2.0,2.0,2.0,-24.0,4,,,,,,
2023050307,20230624,1,土,東京,2,1,2.0,1.0,1.0,-28.0,1.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-10.0,4,,,,,,
2023090307,20230624,2,土,阪神,2,1,2.0,1.0,1.0,-22.0,1.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-10.0,4,,,,,,
2023020106,20230625,3,日,函館,2,1,1.0,1.0,1.0,-24.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-14.0,4,,,,,,
2023050308,20230625,1,日,東京,1,1,2.0,1.0,1.0,-28.0,1.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-10.0,4,,,,,,
2023090308,20230625,2,日,阪神,2,1,2.0,1.0,1.0,-22.0,1.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-10.0,4,,,,,,
2023020201,20230701,3,土,函館,1,1,1.0,1.0,1.0,-14.0,0.0,0.0,0.0,0.0,0.0,2,2.0,2.0,2.0,-16.0,4,,,,,,
2023030201,20230701,1,土,福島,2,2,1.0,1.0,1.0,-9.0,0.0,0.0,0.0,0.0,0.0,3,2.0,2.0,2.0,-18.0,4,,,,,,
2023070301,20230701,2,土,中京,4,4,1.0,1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,4,2.0,2.0,2.0,-23.0,4,,,,,,
2023020202,20230702,3,日,函館,2,1,1.0,1.0,1.0,-14.0,0.0,0.0,0.0,0.0,0.0,2,2.0,2.0,2.0,-16.0,4,,,,,,
2023030202,20230702,1,日,福島,1,1,1.0,1.0,1.0,-20.0,0.0,0.0,0.0,0.0,0.0,2,2.0,2.0,2.0,-12.0,4,,,,,,
2023070302,20230702,2,日,中京,1,2,1.0,1.0,1.0,-5.0,0.0,0.0,0.0,0.0,0.0,3,2.0,2.0,2.0,-15.0,4,,,,,,
2023020203,20230708,3,土,函館,1,1,1.0,1.0,1.0,-10.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-7.0,4,,,,,,
2023030203,20230708,1,土,福島,4,2,2.0,1.0,1.0,-15.0,1.0,0.0,0.0,0.0,0.0,2,2.0,2.0,2.0,-12.0,4,,,,,,
2023070303,20230708,2,土,中京,2,1,2.0,1.0,1.0,-18.0,1.0,0.0,0.0,0.0,0.0,2,2.0,2.0,2.0,-10.0,4,,,,,,
2023020204,20230709,3,日,函館,2,1,1.0,1.0,1.0,-10.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-7.0,4,,,,,,
2023030204,20230709,1,日,福島,2,1,2.0,1.0,1.0,-20.0,1.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-10.0,4,,,,,,
2023070304,20230709,2,日,中京,4,2,2.0,1.0,1.0,-14.0,1.0,0.0,0.0,0.0,0.0,2,2.0,2.0,2.0,-10.0,4,,,,,,
2023020205,20230715,3,土,函館,4,3,1.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,4,2.0,2.0,2.0,-31.0,4,,,,,,
2023030205,20230715,1,土,福島,4,2,3.0,2.0,1.0,-4.0,2.0,1.0,0.0,0.0,0.0,2,2.0,2.0,2.0,-12.0,4,,,,,,
2023070305,20230715,2,土,中京,2,1,3.0,2.0,1.0,-18.0,2.0,1.0,0.0,0.0,0.0,3,2.0,2.0,2.0,-14.0,4,,,,,,
2023020206,20230716,3,日,函館,2,2,1.0,1.0,1.0,-10.0,0.0,0.0,0.0,0.0,0.0,3,2.0,2.0,2.0,-24.0,4,,,,,,
2023030206,20230716,1,日,福島,1,1,3.0,2.0,1.0,-8.0,2.0,1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-10.0,4,,,,,,
2023070306,20230716,2,日,中京,1,1,3.0,2.0,1.0,-14.0,2.0,1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-7.0,4,,,,,,
2023010101,20230722,3,土,札幌,1,1,1.0,1.0,1.0,-20.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,0.0,4,,,,,,
2023030207,20230722,1,土,福島,1,1,4.0,3.0,2.0,-6.0,4.0,3.0,2.0,1.0,0.0,1,2.0,2.0,2.0,-6.0,4,,,,,,
2023070307,20230722,2,土,中京,1,1,3.0,2.0,1.0,-20.0,2.0,1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-2.0,4,,,,,,
2023010102,20230723,3,日,札幌,1,1,1.0,1.0,1.0,-20.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,0.0,4,,,,,,
2023030208,20230723,1,日,福島,1,1,4.0,3.0,2.0,-6.0,4.0,3.0,2.0,1.0,0.0,1,2.0,2.0,2.0,-6.0,4,,,,,,
2023070308,20230723,2,日,中京,1,1,3.0,2.0,1.0,-20.0,2.0,1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-2.0,4,,,,,,
2023010103,20230729,3,土,札幌,1,1,1.0,1.0,1.0,-24.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-4.0,4,,,,,,
2023040201,20230729,1,土,新潟,1,1,1.0,1.0,1.0,-20.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-8.0,4,,,,,,
2023010104,20230730,3,日,札幌,2,1,1.0,1.0,1.0,-24.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-4.0,4,,,,,,
2023040202,20230730,1,日,新潟,1,1,1.0,1.0,1.0,-20.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-8.0,4,,,,,,
2023010105,20230805,3,土,札幌,4,1,1.0,1.0,1.0,-24.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-4.0,4,,,,,,
2023040203,20230805,1,土,新潟,1,1,1.0,1.0,1.0,-16.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-8.0,4,,,,,,
2023010106,20230806,3,日,札幌,4,3,1.0,1.0,1.0,-6.0,-1.0,-1.0,0.0,0.0,0.0,4,2.0,2.0,2.0,-12.0,4,,,,,,
2023040204,20230806,1,日,新潟,1,1,1.0,1.0,1.0,-16.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-8.0,4,,,,,,
2023010201,20230812,3,土,札幌,1,1,2.0,1.0,1.0,-24.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-4.0,4,,,,,,
2023040301,20230812,1,土,新潟,2,1,1.0,1.0,1.0,-16.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-8.0,4,,,,,,
2023100301,20230812,2,土,小倉,1,1,1.0,1.0,1.0,-24.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-5.0,4,,,,,,
2023010202,20230813,3,日,札幌,1,1,2.0,1.0,1.0,-24.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-4.0,4,,,,,,
2023040302,20230813,1,日,新潟,1,1,1.0,1.0,1.0,-16.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-8.0,4,,,,,,
2023100302,20230813,2,日,小倉,1,1,1.0,1.0,1.0,-24.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-5.0,4,,,,,,
2023010203,20230819,3,土,札幌,4,1,2.0,1.0,1.0,-21.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-6.0,4,,,,,,
2023040303,20230819,1,土,新潟,1,1,2.0,1.0,1.0,-16.0,1.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-8.0,4,,,,,,
2023100303,20230819,2,土,小倉,1,1,1.0,1.0,1.0,-16.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-5.0,4,,,,,,
2023010204,20230820,3,日,札幌,2,1,2.0,1.0,1.0,-21.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-6.0,4,,,,,,
2023040304,20230820,1,日,新潟,1,1,2.0,1.0,1.0,-16.0,1.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-8.0,4,,,,,,
2023100304,20230820,2,日,小倉,1,1,1.0,1.0,1.0,-16.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-5.0,4,,,,,,
2023010205,20230826,3,土,札幌,1,1,2.0,1.0,1.0,-18.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-4.0,4,,,,,,
2023040305,20230826,1,土,新潟,1,1,2.0,1.0,1.0,-14.0,1.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-4.0,4,,,,,,
2023100305,20230826,2,土,小倉,2,1,1.0,1.0,1.0,-16.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-12.0,4,,,,,,
2023010206,20230827,3,日,札幌,4,2,2.0,1.0,1.0,-4.0,0.0,0.0,0.0,0.0,0.0,3,2.0,2.0,2.0,-14.0,4,,,,,,
2023040306,20230827,1,日,新潟,1,1,2.0,1.0,1.0,-16.0,1.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-4.0,4,,,,,,
2023100306,20230827,2,日,小倉,1,1,1.0,1.0,1.0,-14.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-12.0,4,,,,,,
2023010207,20230902,3,土,札幌,1,1,3.0,2.0,1.0,-10.0,2.0,1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-4.0,4,,,,,,
2023040307,20230902,1,土,新潟,2,1,3.0,2.0,1.0,-14.0,2.0,1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-9.0,4,,,,,,
2023100307,20230902,2,土,小倉,2,1,3.0,2.0,1.0,-16.0,2.0,1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-12.0,4,,,,,,
2023010208,20230903,3,日,札幌,1,1,3.0,2.0,1.0,-10.0,2.0,1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-4.0,4,,,,,,
