race_id,umaban,horse_name,finish,remarks,review_score
202101020709,11,タイセイグラシア,7,,0
202101020709,6,ヴィクトリオン,8,,0
202101020709,4,ブリエヴェール,9,,0
202101020709,3,ブロッコリー,10,,0
202101020709,13,サンエルセントロ,11,,0
202101020709,14,プライムデイ,12,,0
202101020709,5,クリノウマーベラス,13,,0
202101020709,1,モンキャドー,14,,0
202101020710,6,ジュビリーヘッド,1,,0
202101020710,15,アールラプチャー,2,,0
202101020710,2,モンファボリ,3,,0
202101020710,7,ホーリーライン,4,,0
202101020710,16,ガリレイ,5,出遅れ,-2
202101020710,1,ヴォイスオブジョイ,6,出遅れ,-2
202101020710,4,ユキノファラオ,7,出遅れ,-2
202101020710,10,ダノンハイパワー,8,,0
202101020710,5,コスモカッティーボ,9,,0
202101020710,9,ミエノワールド,10,,0
202101020710,8,グッドワード,11,出遅れ,-2
202101020710,11,タイセイトレンディ,12,,0
202101020710,12,ラストリージョ,13,,0
202101020710,3,トーセンウォーリア,14,,0
202101020710,13,ヴァクストゥーム,15,出遅れ,-2
202101020710,14,ロフティーピーク,16,出遅れ,-2
202101020711,9,ジオグリフ,1,出遅れ,-2
202101020711,7,アスクワイルドモア,2,,0
202101020711,10,トーセンヴァンノ,3,,0
202101020711,6,オンリーオピニオン,4,,0
202101020711,2,トップキャスト,5,,0
202101020711,1,リューベック,6,出遅れ,-2
202101020711,4,エーティーマクフィ,7,出遅れ,-2
202101020711,5,ユキノオウジサマ,8,,0
202101020711,8,クリノメガミエース,9,出遅れ,-2
202101020711,3,ダークエクリプス,0,,0
202101020712,5,ファーストフォリオ,1,,0
202101020712,2,シュバルツカイザー,2,出遅れ,-2
202101020712,10,インテンスライト,3,,0
202101020712,8,コスモエスパーダ,4,,0
202101020712,11,カルリーノ,5,出遅れ,-2
202101020712,9,セルフィー,6,,0
202101020712,4,マイエンフェルト,7,,0
202101020712,6,ボンオムトゥック,8,,0
202101020712,7,ケルティックソード,9,,0
202101020712,13,ショウナンアリアナ,10,,0
202101020712,14,イーサンパンサー,11,出遅れ,-2
202101020712,1,キュールエサクラ,12,,0
202101020712,12,ヤマニンペダラーダ,13,出遅れ,-2
202101020712,3,ネクストストーリー,14,,0
202101020801,2,ジャスティンスカイ,1,,0
202101020801,8,メイケイバートン,2,出遅れ,-2
202101020801,5,ジョーカーブラウン,3,,0
202101020801,6,イズジョーアーサー,4,,0
202101020801,4,ヒシアラカン,5,,0
202101020801,3,バーニングサン,6,出遅れ,-2
202101020801,11,ブルーロワイヤル,7,,0
202101020801,7,セリガチ,8,出遅れ,-2
202101020801,1,ストリッパーズ,9,,0
202101020801,9,ヴィオレントアズル,10,,0
202101020801,10,マイネルクリソーラ,0,,0
202101020802,6,ナバロン,1,,0
202101020802,2,シーヴィクセン,2,,0
202101020802,12,カルチェリノイオリ,3,,0
202101020802,11,レモンケーキ,4,,0
202101020802,9,ウインマーベル,5,,0
202101020802,10,エンドロール,6,,0
202101020802,7,グランジャンブ,7,,0
202101020802,4,エルバリオ,8,,0
202101020802,13,キントリヒ,9,出遅れ,-2
202101020802,3,ミユキアイラブユー,10,出遅れ,-2
202101020802,8,ロイズピーク,11,出遅れ,-2
202101020802,1,シルバーオーク,12,出遅れ,-2
202101020802,5,フローラルビアンカ,13,,0
202101020803,6,イシュタル,1,,0
202101020803,8,ブラッティーキッド,2,,0
202101020803,5,メイショウケンジャ,3,,0
202101020803,7,スパラキシス,4,出遅れ,-2
202101020803,2,メイショウマグワシ,5,,0
202101020803,4,リツィタル,6,,0
202101020803,9,クアドリフォリオ,7,出遅れ,-2
202101020803,11,ベルンハルト,8,,0
202101020803,1,メモリーエアシップ,9,出遅れ,-2
202101020803,3,セブンデイズ,10,出遅れ,-2
202101020803,12,テイエムマルタン,11,,0
202101020803,14,フィエゾン,12,躓く,-1
202101020803,13,アークライト,13,躓く,-1
202101020803,10,ココゾ,14,出遅れ,-2
202101020804,9,ノックトゥワイス,1,,0
202101020804,8,ボーヴィヴィエンヌ,2,,0
202101020804,13,サンミラー,3,アオる,0
202101020804,3,ミニマリズム,4,出遅れ,-2
202101020804,16,タイセイブレイズ,5,,0
202101020804,15,バーニングパワー,6,,0
202101020804,14,ロジネイア,7,,0
202101020804,4,アレヴィクトワール,8,出遅れ,-2
202101020804,11,コンジェラメント,9,,0
202101020804,5,オウケンビリュウ,10,,0
202101020804,1,バウンシーダンス,11,出遅れ,-2
202101020804,6,ラブバルドー,12,,0
202101020804,2,ライングローリー,13,出遅れ,-2
202101020804,7,クリスタルアゲン,14,出遅れ,-2
202101020804,12,サクセスビリーブ,15,アオる,0
202101020804,10,セイウンピーチ,16,出遅れ,-2
202101020805,14,シルミーヌ,1,,0
202101020805,1,ラフルオリータ,2,,0
202101020805,6,ゼータ,3,,0
202101020805,9,ドラマティコ,4,,0
202101020805,10,タイセイフリート,5,,0
202101020805,4,ライズンシャイン,6,,0
202101020805,13,ランスルー,7,出遅れ,-2
202101020805,12,メイショウカークス,8,,0
202101020805,2,カンナリリー,9,,0
202101020805,7,ホッコーマイサン,10,出遅れ,-2
202101020805,8,マテンロウアスカ,11,,0
202101020805,11,レベニューシェア,12,出遅れ,-2
202101020805,3,デクラーク,13,,0
202101020805,5,アルマブレイド,0,,0
202101020806,16,カシノフォワード,1,,0
202101020806,11,マウンテンムスメ,2,,0
202101020806,15,レコレータ,3,,0
202101020806,3,アンジュソレイユ,4,,0
202101020806,14,ジャガード,5,出遅れ,-2
202101020806,8,エールヴィフ,6,出遅れ,-2
202101020806,7,ファクトゥーラ,7,,0
202101020806,2,グルーヴビート,8,出遅れ,-2
202101020806,10,リターンギフト,9,,0
202101020806,1,ラブサンキュー,10,出遅れ,-2
202101020806,9,ナイトコマンダー,11,,0
202101020806,13,メイショウオニテ,12,,0
202101020806,4,ブルメンダール,13,出遅れ,-2
202101020806,5,テネラメンテ,14,出遅れ,-2
202101020806,6,アンクルテイオウ,15,出遅れ,-2
202101020806,12,レッドアダン,16,,0
202101020807,12,エクレルシー,1,,0
202101020807,4,アミュリオン,2,,0
202101020807,2,ラルフ,3,,0
202101020807,6,サダムラピュタ,4,出遅れ,-2
202101020807,7,ゲットアップ,5,,0
202101020807,5,イッツオーライト,6,,0
202101020807,1,パクスジャポニカ,7,,0
202101020807,13,メッザノッテ,8,,0
202101020807,3,コスモクウェンチ,9,,0
202101020807,8,ウインググランダー,10,出遅れ,-2
202101020807,14,キングスバレイ,11,,0
202101020807,11,マイネルエスペルト,12,出遅れ,-2
202101020807,9,サウンドテーブル,13,,0
202101020807,10,ナムラハカ,14,,0
202101020808,10,ペドラフォルカ,1,アオる,0
202101020808,5,ミツルハピネス,2,,0
202101020808,13,タウゼントシェーン,3,,0
202101020808,2,リスカム,4,,0
202101020808,11,ニーニャ,5,出遅れ,-2
202101020808,6,ウインアステロイド,6,,0
202101020808,14,ミリタリータンゴ,7,,0
202101020808,9,ウインルーア,8,,0
202101020808,8,ケンアンビシャス,9,出遅れ,-2
202101020808,3,マイタイムオブデイ,10,,0
202101020808,1,クリノイヴァンカ,11,,0
202101020808,12,テイエムタツマキ,11,出遅れ,-2
202101020808,4,ウイングリュック,13,,0
202101020808,7,ヒシタイザン,14,,0
202101020809,3,スカーレットスカイ,1,,0
202101020809,9,コスモセイリュウ,2,,0
202101020809,14,ピクトルテソーロ,3,,0
202101020809,2,デルマラピスラズリ,4,出遅れ,-2
202101020809,6,ルーチェデラヴィタ,5,,0
202101020809,4,シンヨモギネス,6,出遅れ,-2
202101020809,12,タイトロープウィン,7,,0
202101020809,10,アベックフォルス,8,,0
202101020809,5,モリノカワセミ,9,,0
202101020809,1,トリッチトラッチ,10,,0
202101020809,7,インペリアルエア,11,,0
202101020809,13,ミツカネプリンス,12,出遅れ,-2
202101020809,8,メイショウヨシテル,13,出遅れ,-2
202101020809,11,ピッツバーグ,14,,0
202101020810,6,ヴィアドロローサ,1,,0
202101020810,9,ポメランチェ,2,,0
202101020810,8,リトス,3,,0
202101020810,4,ジョーブリッランテ,4,,0
202101020810,3,ニシノタマユラ,5,出遅れ,-2
202101020810,5,ドラゴンゴクウ,6,,0
202101020810,1,フォルトゥナ,7,,0
202101020810,2,ビッキーチャンス,8,出遅れ,-2
202101020810,7,タイセイエミネント,9,出遅れ,-2
202101020811,10,カウディーリョ,1,,0
202101020811,9,ボスジラ,2,,0
202101020811,5,ゴースト,3,,0
202101020811,7,オウケンムーン,4,,0
202101020811,4,アイスバブル,5,,0
202101020811,3,ウィナーポイント,6,,0
202101020811,1,コスモジェミラ,7,,0
202101020811,8,トーセンカンビーナ,8,出遅れ,-2
202101020811,2,タイセイトレイル,9,,0
202101020811,6,ジャディード,10,,0
202101020812,8,ミスミルドレッド,1,,0
202101020812,4,プラチナトレジャー,2,,0
202101020812,9,モリノカンナチャン,3,,0
202101020812,3,アルテラローザ,4,,0
202101020812,5,ヒューマンコメディ,5,,0
202101020812,1,バルバレスコ,6,,0
202101020812,7,マイネルステレール,7,,0
202101020812,13,プロース,8,,0
202101020812,12,カサーレ,9,,0
202101020812,10,タガノカイ,10,,0
202101020812,6,コロンドール,11,出遅れ,-2
202101020812,11,ルース,12,,0
202101020812,2,サンシロウ,13,,0
202102010101,4,ナムラリコリス,1,,0
202102010101,1,プラソン,2,出遅れ,-2
202102010101,9,ニシノタマユラ,3,,0
202102010101,3,コスモツカサ,4,出遅れ,-2
202102010101,5,カルネアサーダ,5,,0
202102010101,2,ハッピーバレー,6,出遅れ,-2
202102010101,6,シュシュエラブル,7,出遅れ,-2
202102010101,8,ユメコイ,8,出遅れ,-2
202102010101,10,フォーネリー,9,出遅れ,-2
202102010101,7,ロングセラーアスク,10,出遅れ,-2
202102010102,9,ハクシンパーソナル,1,,0
202102010102,5,フィエラブラス,2,出遅れ,-2
202102010102,10,カフェディアブロ,3,,0
202102010102,6,セルヴォ,4,,0
202102010102,12,スワーヴジョーダン,5,,0
202102010102,3,ローラズウィシュ,6,出遅れ,-2
202102010102,1,キーストーリー,7,出遅れ,-2
202102010102,7,バンビーナミノル,8,,0
202102010102,11,バケル,9,,0
202102010102,4,ジュンストーム,10,,0
202102010102,8,メイショウイナホ,11,,0
202102010102,2,サンマルビクトリー,12,出遅れ,-2
202102010103,1,タイセイシェダル,1,,0
202102010103,6,テイエムリオン,2,,0
202102010103,10,メイショウカークス,3,,0
202102010103,9,ゼータ,4,,0
202102010103,11,ガリレオインパクト,5,,0
202102010103,4,シゲルダイナミック,6,出遅れ,-2
202102010103,8,ワールドマックス,7,出遅れ,-2
202102010103,7,チュウワヴィグラス,8,出遅れ,-2
202102010103,2,センナリ,9,,0
202102010103,12,サニーサンピング,10,,0
202102010103,3,テキサスブロンコ,11,出遅れ,-2
202102010103,5,ルリオウ,12,,0
202102010104,12,ドナテッラ,1,,0
202102010104,7,メイショウマグワシ,2,,0
202102010104,5,マテンロウアスカ,3,,0
202102010104,4,スペシャリティ,4,出遅れ,-2
202102010104,10,エコロテッチャン,5,,0
202102010104,6,スイートチョコ,6,出遅れ,-2
202102010104,3,フェスティヴポン,7,,0
202102010104,1,スエヒロヴァン,8,出遅れ,-2
202102010104,9,アルマロベイラ,9,,0
202102010104,2,ピックアペタル,10,出遅れ,-2
202102010104,8,マニトゥーリン,11,,0
202102010104,11,デファイグラビティ,12,出遅れ,-2
202102010105,6,カワキタレブリー,1,,0
202102010105,9,パスポートチェック,2,,0
202102010105,1,ミッドナイトミニー,3,出遅れ,-2
202102010105,10,ポッドヴァイン,4,出遅れ,-2
202102010105,8,アーサーズウィーク,5,,0
202102010105,7,ソウルフルハート,6,,0
202102010105,5,グレンステラ,7,,0
202102010105,3,エイシンウパシ,8,,0
202102010105,4,ヒロノゴウカイ,9,出遅れ,-2
202102010105,2,フォーエバーソング,10,出遅れ,-2
202102010106,1,メイショウオニユリ,1,,0
202102010106,7,ノアスマッシュ,2,アオる,0
202102010106,12,ビューティーウェイ,3,,0
202102010106,13,カタリーナ,4,出遅れ,-2
202102010106,2,セラスチューム,5,,0
202102010106,11,シュトゥルーデル,6,,0
202102010106,16,ウエスタンエポナ,7,,0
202102010106,14,アースフレア,8,,0
202102010106,5,パネットーネ,9,出遅れ,-2
202102010106,3,デルマムリョウ,10,,0
202102010106,9,デルマアミダ,11,,0
202102010106,6,サトノブルーム,12,,0
202102010106,4,フクノグラーティア,13,,0
202102010106,15,ミスハイローラー,14,出遅れ,-2
202102010106,8,メルジーナ,15,,0
202102010106,10,メリス,16,出脚鈍い,0
202102010107,15,ララマカロン,1,躓く,-1
202102010107,5,アルバリーニョ,2,,0
202102010107,14,ロゼクラン,3,,0
202102010107,12,キャンビー,4,,0
202102010107,11,ニューアリオン,5,,0
202102010107,8,エコロキング,6,,0
202102010107,7,リッターヴォルト,7,出遅れ,-2
202102010107,13,イダリス,8,,0
202102010107,3,スペキアリス,9,,0
202102010107,4,リュウールドレ,10,,0
202102010107,10,ラブバルドー,11,,0
202102010107,2,サードウェーブ,12,出遅れ,-2
202102010107,6,スカイカンナ,13,,0
202102010107,16,アロハロック,14,,0
202102010107,9,セツゲツフウカ,15,,0
202102010107,1,イデアエスクロー,16,出遅れ,-2
202102010108,8,マリノエンブレム,1,,0
202102010108,2,プリンセスヨウク,2,,0
202102010108,7,アーバンヒーロー,3,出遅れ,-2
202102010108,1,ハイレリーフ,4,,0
202102010108,9,サノカポ,5,,0
202102010108,11,サーストンネイジュ,6,,0
202102010108,12,アイスヴィスタ,7,,0
202102010108,3,ノアファンタジー,8,,0
202102010108,4,カフェアヴニール,9,,0
202102010108,10,ジェットエンブレム,10,,0
202102010108,5,フィールドモーリス,11,,0
202102010108,6,エレファンティネ,12,,0
202102010109,4,エマージングロール,1,,0
202102010109,13,アンジェリーブル,2,,0
202102010109,12,クリノドラゴン,3,出遅れ,-2
202102010109,9,ラルフ,4,,0
202102010109,11,タイセイドリーマー,5,アオる,0
202102010109,3,オウケンロジータ,6,,0
202102010109,8,クールインパクト,7,,0
202102010109,7,バンディエラ,8,,0
202102010109,2,エムテイフラッシュ,9,,0
202102010109,6,テンウォークライ,10,,0
202102010109,1,タンカノキミ,11,,0
202102010109,5,シルバースピリット,12,,0
202102010109,10,サノノヒーロー,0,,0
202102010110,5,インペリアルフィズ,1,S接触,0
202102010110,3,クロスザルビコン,2,,0
202102010110,2,デルマアシュラ,3,,0
202102010110,11,アイスジェイド,4,出遅れ,-2
202102010110,4,アドマイヤハレー,5,S接触,0
202102010110,12,ケルンキングダム,6,出脚鈍い,0
202102010110,1,マイネルエキサイト,7,,0
202102010110,8,ゾロ,8,,0
202102010110,6,クリノブレーヴ,9,,0
202102010110,10,ダイワセントライト,10,,0
202102010110,9,ホウオウビクトリー,11,出遅れ,-2
202102010110,7,ホウオウジョルノ,12,出遅れ,-2
202102010110,13,ララサンスフル,13,,0
202102010111,8,メリーメーキング,1,出遅れ,-2
202102010111,2,ショウナンアリアナ,2,,0
202102010111,9,メイショウミモザ,3,出遅れ,-2
202102010111,7,カワキタアジン,4,出遅れ,-2
202102010111,4,ショウナンバニラ,5,,0
202102010111,13,ヤマニンペダラーダ,6,,0
202102010111,6,シルヴェーヌ,7,,0
202102010111,3,チェアリングソング,8,,0
202102010111,14,シトラスノート,9,,0
202102010111,1,サンラモンバレー,10,,0
202102010111,5,マルカテノール,11,,0
202102010111,10,アテンフラワー,12,,0
202102010111,11,ファーストフォリオ,13,,0
202102010111,12,ケルティックソード,14,,0
202102010112,5,サトノセシル,1,,0
202102010112,1,プライムフェイズ,2,,0
202102010112,3,エトワール,3,出遅れ,-2
202102010112,6,イカット,4,,0
202102010112,11,ダンツイノーバ,5,,0
202102010112,8,メイショウカクウン,6,出遅れ,-2
202102010112,7,アナザーラブソング,7,出遅れ,-2
202102010112,4,ブラックデビル,8,出遅れ,-2
202102010112,2,ピースマインド,9,,0
202102010112,9,ウエストンバート,10,,0
202102010112,10,ザイラ,11,出遅れ,-2
202102010201,10,エーティーマクフィ,1,,0
202102010201,9,ジョーブリッランテ,2,出遅れ,-2
202102010201,4,ウインマーベル,3,,0
202102010201,6,チェンジザワールド,4,,0
202102010201,11,ゼンダンルーチェ,5,出遅れ,-2
202102010201,1,ミンナノユメミノル,6,出遅れ,-2
202102010201,12,フレッシュラムール,7,Sヨレる,0
202102010201,2,リブラソナチネ,8,,0
202102010201,3,ボーントゥウィン,9,出遅れ,-2
202102010201,5,パナシュ,10,,0
202102010201,8,ハマーフェイス,11,,0
202102010201,7,グランジャンブ,12,,0
202102010202,1,タガノリバイバー,1,,0
202102010202,6,メイショウイッコン,2,,0
202102010202,5,グラスピレ,3,,0
202102010202,2,キアヌマウナ,4,出脚鈍い,0
202102010202,4,クリスタルスワン,5,出遅れ,-2
202102010202,3,シーズナルウィンド,6,出遅れ,-2
202102010202,7,バクシンクイン,7,出遅れ,-2
202102010202,8,ブライドピーク,8,躓く,-1
202102010202,10,イフィゲニア,9,,0
202102010202,9,エラキス,10,,0
202102010203,5,カズオ,1,出遅れ,-2
202102010203,2,スマートエミネンス,2,,0
202102010203,11,スプリングローズ,3,,0
202102010203,7,ルーマーミル,4,,0
202102010203,10,ウォーターリリー,5,,0
202102010203,8,ブラウオリゾン,6,,0
202102010203,12,セキノアトラス,7,,0
202102010203,6,シルバーテゾロ,8,出遅れ,-2
202102010203,4,ニシノカタパルト,9,出遅れ,-2
202102010203,1,キヒンシツノオンナ,10,出遅れ,-2
202102010203,9,ボルゲリ,11,出遅れ,-2
202102010203,3,ユリシスフライ,12,出遅れ,-2
202102010204,3,アドマイヤハイジ,1,,0
202102010204,14,メモラーブル,2,出遅れ,-2
202102010204,10,ゼンダンピューマ,3,,0
202102010204,5,グレイシャーベイ,4,,0
202102010204,8,プリエール,5,,0
202102010204,9,グリュレーヴ,6,,0
202102010204,6,ヒノシタカイザン,7,,0
202102010204,2,フィリウスデイ,8,出遅れ,-2
202102010204,16,ラヴィエント,9,,0
202102010204,15,ヤマノグリッターズ,10,出脚鈍い,0
202102010204,11,マテンロウアレス,11,,0
202102010204,4,マスカリンラン,12,出遅れ,-2
202102010204,7,レイトンヒル,13,,0
202102010204,13,マコトオテギネ,14,,0
202102010204,12,ラムダ,15,出遅れ,-2
202102010204,1,フェイトリッパー,16,,0
202102010205,3,アルナシーム,1,出遅れ,-2
202102010205,1,ブラックボイス,2,,0
202102010205,11,マイネルシーマー,3,,0
202102010205,13,ウインアウォード,4,,0
202102010205,4,ショーンヘイティ,5,,0
202102010205,8,リチュアル,6,出遅れ,-2
202102010205,14,ブルーロワイヤル,7,,0
202102010205,2,ブラカー,8,,0
202102010205,9,ルージュブラゾン,9,出遅れ,-2
202102010205,6,ブルーシグナル,10,,0
202102010205,10,インペリアルライン,11,出遅れ,-2
202102010205,12,アクティブバイオ,12,出遅れ,-2
202102010205,7,ノートルプロメス,13,アオる,0
202102010205,5,タニノタビト,14,出遅れ,-2
202102010206,10,サヴァビアン,1,,0
202102010206,5,メイショウコトダマ,2,,0
202102010206,9,ブラッティーキッド,3,,0
202102010206,11,ナスノマイスター,4,出遅れ,-2
202102010206,7,エナジーボーイ,5,Sヨレる,0
202102010206,2,ライム,6,,0
202102010206,12,ジェイエルブリッジ,7,,0
202102010206,13,ウォリアープライド,8,出遅れ,-2
202102010206,4,ナムラハカ,9,,0
202102010206,1,ヒーズオールザット,10,,0
202102010206,3,レヴォリオ,11,,0
202102010206,8,ゴールドバーレン,12,,0
202102010206,6,ペイシャセイント,13,出遅れ,-2
202102010207,7,スーパーフェイバー,1,,0
202102010207,12,サダムラピュタ,2,,0
202102010207,3,ダッシュダクラウン,3,,0
202102010207,2,ヤマノマタカ,4,出遅れ,-2
202102010207,1,ナスノコウラン,5,,0
202102010207,10,リオンドール,6,出遅れ,-2
202102010207,6,ポーラーサマー,7,出遅れ,-2
202102010207,11,グッドリドゥンス,8,出遅れ,-2
202102010207,9,ウインググランダー,9,出遅れ,-2
202102010207,4,マナローラ,10,,0
202102010207,5,カフェキング,11,,0
202102010207,8,バーボンハイボール,12,,0
202102010208,10,モリノカンナチャン,1,出遅れ,-2
202102010208,8,ファジェス,2,出遅れ,-2
202102010208,9,パイネ,3,,0
202102010208,1,アイリッシュムーン,4,出遅れ,-2
202102010208,3,アミークス,5,,0
202102010208,7,アキノコマチ,6,,0
202102010208,5,アメリカンウェイク,7,,0
202102010208,6,ウインローズブーケ,8,,0
202102010208,11,タイセイルージュ,9,,0
202102010208,2,ファクトゥーラ,10,,0
202102010208,4,チェスナットドレス,11,,0
202102010209,5,ディーバサンライズ,1,,0
202102010209,1,メイショウハボタン,2,出遅れ,-2
202102010209,3,コスモサンレミ,3,,0
202102010209,2,セイレーン,4,出遅れ,-2
202102010209,7,メイショウオニテ,5,,0
202102010209,9,タイセイグラシア,6,,0
202102010209,16,アゼルスタン,7,,0
202102010209,11,ブルメンダール,8,,0
202102010209,6,フロスティクォーツ,9,出遅れ,-2
202102010209,10,ヨークテソーロ,10,,0
202102010209,12,メサテソーロ,11,アオる,0
202102010209,14,カラパタール,12,,0
202102010209,8,ヴィクトリアポデル,13,,0
202102010209,4,タイセイレフィーノ,14,,0
202102010209,15,ゴットゴーゴー,15,,0
202102010209,13,エアリーフローラ,16,出遅れ,-2
202102010210,3,ロッシュローブ,1,躓く,-1
202102010210,8,ヴィーダ,2,,0
202102010210,9,コスモセイリュウ,3,,0
202102010210,4,フクノワイルド,4,躓く,-1
202102010210,1,メイショウフォイル,5,,0
202102010210,6,ナムラゴロフキン,6,躓く,-1
202102010210,11,オーバーリミット,7,,0
202102010210,10,ダノングレーター,8,出脚鈍い,0
202102010210,2,ブラックジェイド,9,,0
202102010210,7,アコルドエール,10,,0
202102010210,5,オンリーワンボーイ,11,躓く,-1
202102010211,1,サトノエルドール,1,出遅れ,-2
202102010211,10,マイネルファンロン,2,,0
202102010211,9,ナイママ,3,,0
202102010211,11,ハーメティキスト,4,,0
202102010211,7,ワールドウインズ,5,,0
202102010211,5,ソッサスブレイ,6,,0
202102010211,6,ジェットモーション,7,,0
202102010211,3,ドゥオーモ,8,,0
202102010211,4,マドラスチェック,9,,0
202102010211,2,バラックパリンカ,10,,0
202102010211,8,ハーリーバーリー,11,出遅れ,-2
202102010212,4,ジャズエチュード,1,,0
202102010212,2,ガリレイ,2,,0
202102010212,8,サトノジヴェルニー,3,,0
202102010212,9,ヴォイスオブジョイ,4,,0
202102010212,3,ミエノワールド,5,,0
202102010212,7,プレトリア,6,出遅れ,-2
202102010212,6,シトラスノキセキ,7,,0
202102010212,5,イルミネーター,8,出遅れ,-2
202102010212,1,ルーチェデラヴィタ,9,,0
202102010301,4,ブッシュガーデン,1,,0
202102010301,1,トーセンヴァンノ,2,出遅れ,-2
202102010301,2,ファーンヒル,3,出遅れ,-2
202102010301,3,ミスリチャード,4,,0
202102010301,6,エルバリオ,5,,0
202102010301,7,スマイルアップ,6,,0
202102010301,9,ミウィ,7,出遅れ,-2
202102010301,8,マイアミュレット,8,出遅れ,-2
202102010301,5,ミンナノユメミノル,9,,0
202102010302,11,ニューフロンティア,1,躓く,-1
202102010302,5,エルソール,2,出遅れ,-2
202102010302,10,ブリエヴェール,3,,0
202102010302,3,クリノヴァニラ,4,躓く,-1
202102010302,1,アラタマリスト,5,,0
202102010302,6,インディナート,6,,0
202102010302,8,スノームーンライト,7,,0
202102010302,7,ビューティフルボム,8,出遅れ,-2
202102010302,12,ビーアップ,9,,0
202102010302,4,クールシラユリ,10,出遅れ,-2
202102010302,9,ハローキャシー,11,,0
202102010302,2,ブルーグリッター,12,,0
202102010303,5,アルムファーツリー,1,,0
202102010303,3,ウインカンターレ,2,,0
202102010303,1,フェアリーバローズ,3,出遅れ,-2
202102010303,2,パラマウント,4,出遅れ,-2
202102010303,4,セリシア,5,,0
202102010303,14,ゼログラヴィティ,6,,0
202102010303,16,シーロンシャン,7,,0
202102010303,12,アイリッシュベル,8,,0
202102010303,15,グリージャ,9,,0
202102010303,11,ビスボッチャ,10,,0
202102010303,6,カワカミカリーナ,11,,0
202102010303,13,ハートフルワールド,12,,0
202102010303,7,ディキシー,13,出遅れ,-2
202102010303,9,レープハフト,14,出遅れ,-2
202102010303,8,メイショウカモーン,15,出遅れ,-2
202102010303,10,ナッシングオンユー,16,出遅れ,-2
202102010304,14,ギャリエノワール,1,,0
202102010304,10,デルマタモン,2,出遅れ,-2
202102010304,7,ホッコーマイサン,3,,0
202102010304,13,テイエムカチドキ,4,,0
202102010304,1,メモリーエアシップ,5,,0
202102010304,5,アスカノミライ,6,,0
202102010304,8,コスモシェルパ,7,,0
202102010304,6,エンドステージ,8,出遅れ,-2
202102010304,12,ペダンクルアーチ,9,,0
202102010304,9,コーズウェイヘッド,10,,0
202102010304,4,クアドリフォリオ,11,S不利,-2
202102010304,11,ネオリーズ,12,,0
202102010304,3,ミレッシモ,13,出遅れ,-2
202102010304,2,シンパセティック,14,出遅れ,-2
202102010305,3,イチローイチロー,1,出遅れ,-2
202102010305,6,ディージェーサン,2,出遅れ,-2
202102010305,2,アンジェリーナ,3,出遅れ,-2
202102010305,1,ハートホイップ,4,,0
202102010305,11,テリオスリノ,5,,0
202102010305,10,エピファニアペスカ,6,出遅れ,-2
202102010305,8,ブローヴェイス,7,出遅れ,-2
202102010305,4,ローザロード,8,,0
202102010305,5,アルコローザ,9,,0
202102010305,7,タマモエース,10,,0
202102010305,9,アナザーゲート,11,出遅れ,-2
202102010306,3,ブリンク,1,出遅れ,-2
202102010306,1,ホウオウリアリティ,2,,0
202102010306,9,アダムスマイリー,3,,0
202102010306,2,ラップリーダー,4,出遅れ,-2
202102010306,8,サトノディーバ,5,出遅れ,-2
202102010306,12,エーティーツヨシ,6,,0
202102010306,7,エイシンビルト,7,出遅れ,-2
202102010306,13,レッドクラーガ,8,出遅れ,-2
202102010306,11,メルカデオ,9,出遅れ,-2
202102010306,15,ウヒョウノヒビキ,10,出遅れ,-2
202102010306,14,ラヴオブネイチャー,11,,0
202102010306,4,プレカーリー,12,,0
202102010306,10,ブライエス,13,,0
202102010306,6,ヒシハルク,14,,0
202102010306,16,ロゼット,15,,0
202102010306,5,ナイルローズ,16,,0
202102010307,11,キープイットシンポ,1,,0
202102010307,7,スズカマクフィ,2,出遅れ,-2
202102010307,3,プリヴェット,3,,0
202102010307,13,フォギーデイ,4,,0
202102010307,9,アンジェリーブル,5,出脚鈍い,0
202102010307,1,マーチリリー,6,,0
202102010307,4,メイショウカスガ,7,,0
202102010307,10,タガノグリュック,8,,0
202102010307,5,ハイボールコパ,9,,0
202102010307,6,コウソクカレン,10,,0
202102010307,2,シェーン,11,,0
202102010307,14,キョウエイロナ,12,,0
202102010307,8,フェイタリズム,13,,0
202102010307,12,エアリーフローラ,14,,0
202102010308,7,テーオーラフィット,1,,0
202102010308,6,ヴェントボニート,2,,0
202102010308,5,オブデュモンド,3,,0
202102010308,15,ディープリッチ,4,出遅れ,-2
202102010308,4,カフジアスール,5,,0
202102010308,3,セイウンダイモス,6,,0
202102010308,1,ケンアンビシャス,7,,0
202102010308,9,ジャンカズマ,7,,0
202102010308,11,キングサーガ,9,出遅れ,-2
202102010308,8,アイロンワークス,10,出遅れ,-2
202102010308,14,アルマイナンナ,11,,0
202102010308,10,サトノヴィーナス,12,,0
202102010308,13,ジャンカルド,13,,0
202102010308,2,アドマイヤリーブラ,14,,0
202102010308,12,ジャンドゥーヤ,15,,0
202102010309,4,ミスズグランドオー,1,,0
202102010309,12,ワルツフォーラン,2,Sヨレる,0
202102010309,9,サイドストリート,3,出遅れ,-2
202102010309,8,ジョイウイン,4,,0
202102010309,7,コーリングローリー,5,出遅れ,-2
202102010309,11,スイートアリエス,5,,0
202102010309,6,ローズオブシャロン,7,,0
202102010309,10,ビッグデータ,8,,0
