race_id,umaban,horse_id,master_idx_prev_avg_time,master_idx_prev_avg_master,master_idx_prev_avg_start,master_idx_prev_avg_chase,master_idx_prev_avg_agari
202307040311,9,15105032,91.90285714285714,90.16571428571429,91.82285714285715,90.78285714285714,96.86285714285714
202409010811,5,15105032,91.93181818181819,90.20454545454545,91.83522727272727,90.8125,96.89204545454545
202409010811,5,15105032,91.90395480225989,90.1864406779661,91.85875706214689,90.71751412429379,96.909604519774
202306010811,8,15105033,91.90395480225989,90.1864406779661,91.85875706214689,90.71751412429379,96.909604519774
202403020811,1,15105033,91.86516853932584,90.15730337078652,91.89887640449439,90.78089887640449,96.87078651685393
202403020811,1,15105033,91.57541899441341,89.88826815642459,91.90502793296089,90.79329608938548,96.58659217877096
202403010211,11,15105276,91.57541899441341,89.88826815642459,91.90502793296089,90.79329608938548,96.58659217877096
202403010211,11,15105276,91.57222222222222,89.89444444444445,91.91666666666667,90.78888888888889,96.61111111111111
202307011011,12,15105850,91.57222222222222,89.89444444444445,91.91666666666667,90.78888888888889,96.61111111111111
202307011011,12,15105850,91.54143646408839,89.83977900552486,91.95027624309392,90.8121546961326,96.54696132596685
202306020311,8,15105850,91.51098901098901,89.78571428571429,91.98351648351648,90.83516483516483,96.48351648351648
202302010211,4,15105850,91.53005464480874,89.81420765027322,91.99453551912568,90.8360655737705,96.52459016393442
202301020611,7,15105850,91.57608695652173,89.8695652173913,92.02717391304348,90.88586956521739,96.54347826086956
202306050411,15,15105850,91.54054054054055,89.84324324324324,92.03783783783784,90.9027027027027,96.51351351351352
202306050411,15,15105850,91.55913978494624,89.87096774193549,92.03763440860214,90.88709677419355,96.56989247311827
202408020211,1,15105850,91.57754010695187,89.89839572192513,92.03743315508021,90.8716577540107,96.62566844919786
202408020211,1,15105850,91.47872340425532,89.80319148936171,92.1063829787234,90.94680851063829,96.46808510638297
202406020311,12,15105850,91.38095238095238,89.70899470899471,92.17460317460318,91.02116402116403,96.31216931216932
202406020311,12,15105850,91.42105263157895,89.7578947368421,92.15789473684211,91.02105263157895,96.37368421052632
202406030812,15,15105850,91.46073298429319,89.80628272251309,92.1413612565445,91.02094240837697,96.43455497382199
202406030812,15,15105850,91.46875,89.80729166666667,92.08854166666667,90.984375,96.48958333333333
202404010811,1,15105850,91.47668393782384,89.80829015544042,92.03626943005182,90.94818652849742,96.5440414507772
202404010811,1,15105850,91.42268041237114,89.76288659793815,92.06701030927834,90.98453608247422,96.47422680412372
202402010211,2,15105850,91.36923076923077,89.71794871794872,92.0974358974359,91.02051282051282,96.40512820512821
202402010211,2,15105850,91.35714285714286,89.71428571428571,92.1734693877551,91.09693877551021,96.33163265306122
202408020311,2,15105868,91.35714285714286,89.71428571428571,92.1734693877551,91.09693877551021,96.33163265306122
202408020311,2,15105868,91.41116751269035,89.78680203045685,92.1725888324873,91.16243654822335,96.35532994923858
202405020410,3,15105868,91.46464646464646,89.85858585858585,92.17171717171718,91.22727272727273,96.37878787878788
202405020410,3,15105868,91.47236180904522,89.8643216080402,92.16582914572864,91.14572864321607,96.4321608040201
202306050411,16,15106125,91.47236180904522,89.8643216080402,92.16582914572864,91.14572864321607,96.4321608040201
202306050411,16,15106125,91.545,89.96,92.23,91.22,96.465
202409020311,13,15110066,91.545,89.96,92.23,91.22,96.465
202409020311,13,15110066,91.53233830845771,89.95522388059702,92.27860696517413,91.29353233830845,96.39800995024876
202406030611,2,15110066,91.51980198019803,89.95049504950495,92.32673267326733,91.36633663366337,96.33168316831683
202406030611,2,15110066,91.4384236453202,89.8768472906404,92.35960591133005,91.39408866995073,96.23645320197045
202305010211,11,15110073,91.4384236453202,89.8768472906404,92.35960591133005,91.39408866995073,96.23645320197045
202305010811,1,15110073,91.5,89.94607843137256,92.41176470588235,91.49509803921569,96.2156862745098
202408030111,13,15110073,91.43414634146342,89.88780487804878,92.47804878048781,91.6,96.06341463414634
202408030111,13,15110073,91.36407766990291,89.85436893203884,92.52912621359224,91.66504854368932,95.97572815533981
202408030811,3,15110073,91.29468599033817,89.82125603864735,92.57971014492753,91.72946859903382,95.88888888888889
