race_id,umaban,horse_name,finish_order,time_index,master_index,start_index,chase_index,agari_index
202405030808,4,ウインクリエ,8,82,82,96,88,94
202405030808,8,ゴンドワナ,9,82,80,97,88,91
202405030808,1,イモータルソウル,10,82,82,90,85,95
202405030808,16,エスシーヤマト,11,81,81,95,83,95
202405030808,12,プレジール,12,80,78,86,80,95
202405030808,14,バンドネオン,13,78,78,93,86,89
202405030808,5,キープブライトン,14,77,77,90,79,93
202405030808,6,チェリーロシアン,15,75,69,97,89,81
202405030808,11,トーセンレスター,16,20,20,82,76,48
202405030809,7,ロジシルバー,1,99,99,99,97,102
202405030809,1,ヤマニンガラッシア,2,98,98,99,99,99
202405030809,2,ビターグラッセ,3,98,98,95,93,105
202405030809,8,ワンダイレクト,4,96,96,96,94,101
202405030809,6,サトノフォーチュン,5,94,94,97,95,99
202405030809,4,ピンキープロミス,6,93,93,96,92,100
202405030809,9,ウインオーディン,7,93,93,91,89,102
202405030809,3,バーンパッション,8,86,86,89,89,96
202405030809,5,ティアップリオン,9,75,75,88,86,87
202405030809,7,ロジシルバー,1,99,99,99,97,102
202405030809,1,ヤマニンガラッシア,2,98,98,99,99,99
202405030809,2,ビターグラッセ,3,98,98,95,93,105
202405030809,8,ワンダイレクト,4,96,96,96,94,101
202405030809,6,サトノフォーチュン,5,94,94,97,95,99
202405030809,4,ピンキープロミス,6,93,93,96,92,100
202405030809,9,ウインオーディン,7,93,93,91,89,102
202405030809,3,バーンパッション,8,86,86,89,89,96
202405030809,5,ティアップリオン,9,75,75,88,86,87
202405030810,2,ニシノカシミヤ,1,106,102,98,99,100
202405030810,15,ジョディーズマロン,2,103,99,83,83,116
202405030810,16,リバートゥルー,3,101,95,87,87,107
202405030810,8,サトノアポロン,4,100,91,95,94,97
202405030810,12,モナルヒ,5,101,94,85,84,110
202405030810,4,フォレストキャット,6,100,93,94,92,101
202405030810,13,カセノミオ,7,100,98,99,99,96
202405030810,10,パルデンス,8,100,93,85,87,104
202405030810,5,プラーヴィ,9,98,93,89,90,101
202405030810,14,アイファーテイオー,10,93,89,97,97,90
202405030810,9,ヴアーサ,11,92,88,96,96,90
202405030810,3,ラックスアットゼア,12,92,90,93,94,95
202405030810,1,ウナギノボリ,13,85,79,79,78,98
202405030810,11,スマートアンバー,14,82,80,93,97,82
202405030810,6,ワイドアラジン,15,76,70,88,91,77
202405030810,7,ラフストリーム,16,41,35,84,88,46
202405030810,2,ニシノカシミヤ,1,106,102,98,99,100
202405030810,15,ジョディーズマロン,2,103,99,83,83,116
202405030810,16,リバートゥルー,3,101,95,87,87,107
202405030810,8,サトノアポロン,4,100,91,95,94,97
202405030810,12,モナルヒ,5,101,94,85,84,110
202405030810,4,フォレストキャット,6,100,93,94,92,101
202405030810,13,カセノミオ,7,100,98,99,99,96
202405030810,10,パルデンス,8,100,93,85,87,104
202405030810,5,プラーヴィ,9,98,93,89,90,101
202405030810,14,アイファーテイオー,10,93,89,97,97,90
202405030810,9,ヴアーサ,11,92,88,96,96,90
202405030810,3,ラックスアットゼア,12,92,90,93,94,95
202405030810,1,ウナギノボリ,13,85,79,79,78,98
202405030810,11,スマートアンバー,14,82,80,93,97,82
202405030810,6,ワイドアラジン,15,76,70,88,91,77
202405030810,7,ラフストリーム,16,41,35,84,88,46
202405030811,6,オーキッドロマンス,1,102,100,95,96,104
202405030811,2,メイショウチタン,2,101,101,92,93,107
202405030811,10,フリームファクシ,3,97,97,92,92,105
202405030811,13,ロジリオン,4,96,96,89,89,107
202405030811,1,ゴールデンシロップ,5,96,87,87,83,104
202405030811,9,シュトラウス,6,93,91,89,90,101
202405030811,11,シングザットソング,7,92,92,85,84,108
202405030811,12,リュミエールノワル,8,90,90,95,96,94
202405030811,8,ボルザコフスキー,9,90,90,80,81,108
202405030811,4,ドロップオブライト,10,89,87,87,85,102
202405030811,3,サトノペルセウス,11,87,83,85,82,101
202405030811,14,グランデマーレ,12,86,86,85,86,100
202405030811,16,アルーリングウェイ,13,82,78,90,91,87
202405030811,5,アサヒ,14,81,77,74,75,102
202405030811,7,スコールユニバンス,15,81,72,81,77,95
202405030811,15,カルリーノ,16,81,70,75,73,97
202405030811,6,オーキッドロマンス,1,102,100,95,96,104
202405030811,2,メイショウチタン,2,101,101,92,93,107
202405030811,10,フリームファクシ,3,97,97,92,92,105
202405030811,13,ロジリオン,4,96,96,89,89,107
202405030811,1,ゴールデンシロップ,5,96,87,87,83,104
202405030811,9,シュトラウス,6,93,91,89,90,101
202405030811,11,シングザットソング,7,92,92,85,84,108
202405030811,12,リュミエールノワル,8,90,90,95,96,94
202405030811,8,ボルザコフスキー,9,90,90,80,81,108
202405030811,4,ドロップオブライト,10,89,87,87,85,102
202405030811,3,サトノペルセウス,11,87,83,85,82,101
202405030811,14,グランデマーレ,12,86,86,85,86,100
202405030811,16,アルーリングウェイ,13,82,78,90,91,87
202405030811,5,アサヒ,14,81,77,74,75,102
202405030811,7,スコールユニバンス,15,81,72,81,77,95
202405030811,15,カルリーノ,16,81,70,75,73,97
202405030812,10,トーセンサウダージ,1,95,89,88,91,98
202405030812,12,ヨーカイディスコ,2,91,91,95,102,89
202405030812,1,レヴィテーション,3,91,91,102,109,82
202405030812,7,バロン,4,90,90,86,89,101
202405030812,13,ヴィクトリーロード,5,88,88,96,96,93
202405030812,3,ゲキザル,6,88,80,81,80,100
202405030812,16,ユニヴェール,7,87,87,105,117,70
202405030812,14,キタノソワレ,8,87,85,90,91,94
202405030812,8,ムコウジマランプ,9,85,85,86,90,95
202405030812,11,マーゴットレーヴ,10,85,85,95,98,87
202405030812,4,キミハスコール,11,77,77,83,85,92
202405030812,2,ダイチジェム,12,61,61,96,99,62
202405030812,15,アルプスオジョー,13,55,53,91,85,67
202405030812,6,プリンセスララア,14,54,54,79,75,78
202405030812,10,トーセンサウダージ,1,95,89,88,91,98
202405030812,12,ヨーカイディスコ,2,91,91,95,102,89
202405030812,1,レヴィテーション,3,91,91,102,109,82
202405030812,7,バロン,4,90,90,86,89,101
202405030812,13,ヴィクトリーロード,5,88,88,96,96,93
202405030812,3,ゲキザル,6,88,80,81,80,100
202405030812,16,ユニヴェール,7,87,87,105,117,70
202405030812,14,キタノソワレ,8,87,85,90,91,94
202405030812,8,ムコウジマランプ,9,85,85,86,90,95
202405030812,11,マーゴットレーヴ,10,85,85,95,98,87
202405030812,4,キミハスコール,11,77,77,83,85,92
202405030812,2,ダイチジェム,12,61,61,96,99,62
202405030812,15,アルプスオジョー,13,55,53,91,85,67
202405030812,6,プリンセスララア,14,54,54,79,75,78
202405040101,7,ビッキーファースト,1,83,83,95,94,95
202405040101,6,カネラフィーナ,2,80,80,103,101,88
202405040101,2,アユツリー,3,78,78,103,100,85
202405040101,8,アンティジャミーラ,4,76,76,103,99,85
202405040101,5,レディオンステージ,5,76,76,107,102,82
202405040101,3,ニシノヒナアラレ,6,72,72,107,104,77
202405040101,4,マホウショウジョ,7,68,68,97,96,78
202405040101,9,グッバイウェーブ,8,62,62,107,102,68
202405040101,1,ブラックティンカー,9,57,57,108,104,61
202405040101,7,ビッキーファースト,1,83,83,95,94,95
202405040101,6,カネラフィーナ,2,80,80,103,101,88
202405040101,2,アユツリー,3,78,78,103,100,85
202405040101,8,アンティジャミーラ,4,76,76,103,99,85
202405040101,5,レディオンステージ,5,76,76,107,102,82
202405040101,3,ニシノヒナアラレ,6,72,72,107,104,77
202405040101,4,マホウショウジョ,7,68,68,97,96,78
202405040101,9,グッバイウェーブ,8,62,62,107,102,68
202405040101,1,ブラックティンカー,9,57,57,108,104,61
202405040102,11,ルークススペイ,1,83,83,98,93,89
202405040102,14,クニノハッピー,2,78,78,93,89,89
202405040102,8,ナインオブレター,3,73,73,94,89,85
202405040102,9,リネンドライブ,4,73,73,95,92,81
202405040102,7,キタノショウリュウ,5,64,64,82,72,92
202405040102,16,リュウノワールド,6,57,55,89,81,73
202405040102,15,モンサンオブライト,7,48,48,95,91,57
202405040102,12,キスメット,8,47,47,79,67,80
202405040102,6,ナックトライアンフ,9,45,45,92,83,62
202405040102,5,キタノフローラ,10,43,43,85,74,70
202405040102,13,ジェントルショット,11,41,41,93,80,61
202405040102,2,ウタカタ,12,31,31,86,77,54
202405040102,1,スンシム,13,28,28,91,80,48
202405040102,3,セカンドトゥノン,14,13,13,81,74,39
202405040102,10,チートメジャー,15,7,7,95,84,23
202405040102,11,ルークススペイ,1,83,83,98,93,89
202405040102,14,クニノハッピー,2,78,78,93,89,89
202405040102,8,ナインオブレター,3,73,73,94,89,85
202405040102,9,リネンドライブ,4,73,73,95,92,81
202405040102,7,キタノショウリュウ,5,64,64,82,72,92
202405040102,16,リュウノワールド,6,57,55,89,81,73
202405040102,15,モンサンオブライト,7,48,48,95,91,57
202405040102,12,キスメット,8,47,47,79,67,80
202405040102,6,ナックトライアンフ,9,45,45,92,83,62
202405040102,5,キタノフローラ,10,43,43,85,74,70
202405040102,13,ジェントルショット,11,41,41,93,80,61
202405040102,2,ウタカタ,12,31,31,86,77,54
202405040102,1,スンシム,13,28,28,91,80,48
202405040102,3,セカンドトゥノン,14,13,13,81,74,39
202405040102,10,チートメジャー,15,7,7,95,84,23
202405040103,8,コンフォルツァ,1,69,69,91,69,106
202405040103,4,スカイタワー,2,70,70,88,70,107
202405040103,7,フクノブルーレイク,3,66,66,90,70,103
202405040103,6,フィーユチャン,4,65,65,93,73,100
202405040103,2,ニシノブレイゼスト,5,64,64,95,76,96
202405040103,1,クラウンアールシー,6,60,60,92,72,94
202405040103,3,ユーウェイン,7,58,58,86,66,96
202405040103,5,コックリサン,8,54,54,94,76,86
202405040103,9,アサアール,9,52,52,91,71,88
202405040103,8,コンフォルツァ,1,69,69,91,69,106
202405040103,4,スカイタワー,2,70,70,88,70,107
202405040103,7,フクノブルーレイク,3,66,66,90,70,103
202405040103,6,フィーユチャン,4,65,65,93,73,100
202405040103,2,ニシノブレイゼスト,5,64,64,95,76,96
202405040103,1,クラウンアールシー,6,60,60,92,72,94
202405040103,3,ユーウェイン,7,58,58,86,66,96
202405040103,5,コックリサン,8,54,54,94,76,86
202405040103,9,アサアール,9,52,52,91,71,88
202405040104,15,ロンドボス,1,77,77,89,75,108
202405040104,4,エリカマユーリ,2,77,77,93,82,103
202405040104,6,マリリンアスク,3,77,77,89,76,107
202405040104,12,ブルージュ,4,72,72,93,80,99
202405040104,14,ガーネットウインク,5,71,71,100,87,92
202405040104,7,サトノシャルレーヌ,6,70,70,94,83,94
202405040104,9,レイククイ,7,69,69,92,79,98
202405040104,2,ニシノヒルブライト,8,69,69,84,73,102
202405040104,11,オメガプリズム,9,68,68,92,78,96
202405040104,5,モズアンドモズ,10,67,67,97,85,89
202405040104,8,ベリーズブルー,11,65,63,81,64,101
202405040104,1,ヒルビリーエレジー,12,63,63,95,84,87
202405040104,13,テンミラージュ,13,63,63,85,68,99
202405040104,10,クオレプリマドンナ,14,61,61,90,80,89
202405040104,3,プレシャスアセット,15,45,45,74,60,90
202405040104,15,ロンドボス,1,77,77,89,75,108
202405040104,4,エリカマユーリ,2,77,77,93,82,103
202405040104,6,マリリンアスク,3,77,77,89,76,107
202405040104,12,ブルージュ,4,72,72,93,80,99
202405040104,14,ガーネットウインク,5,71,71,100,87,92
202405040104,7,サトノシャルレーヌ,6,70,70,94,83,94
202405040104,9,レイククイ,7,69,69,92,79,98
202405040104,2,ニシノヒルブライト,8,69,69,84,73,102
202405040104,11,オメガプリズム,9,68,68,92,78,96
202405040104,5,モズアンドモズ,10,67,67,97,85,89
202405040104,8,ベリーズブルー,11,65,63,81,64,101
202405040104,1,ヒルビリーエレジー,12,63,63,95,84,87
202405040104,13,テンミラージュ,13,63,63,85,68,99
202405040104,10,クオレプリマドンナ,14,61,61,90,80,89
202405040104,3,プレシャスアセット,15,45,45,74,60,90
202405040105,2,レッドキングリー,1,71,71,93,71,110
202405040105,5,ウィクトルウェルス,2,65,65,90,68,107
202405040105,11,ミトノオルフェ,3,65,65,93,74,100
202405040105,12,プレミアブルー,4,63,63,87,66,107
202405040105,10,ウインオアシス,5,63,63,78,62,113
202405040105,4,グレーターバーチュ,6,61,61,82,62,109
202405040105,7,アイオリア,7,60,60,76,63,108
202405040105,1,ハードロックスター,8,58,58,83,65,104
202405040105,3,プロスペクトパーク,9,58,58,87,67,102
202405040105,8,フィーリウス,10,58,58,72,60,105
202405040105,6,エポカリーナ,11,56,56,85,66,101
202405040105,9,ナヴィガトーレ,12,52,52,83,65,97
202405040105,2,レッドキングリー,1,71,71,93,71,110
202405040105,5,ウィクトルウェルス,2,65,65,90,68,107
202405040105,11,ミトノオルフェ,3,65,65,93,74,100
202405040105,12,プレミアブルー,4,63,63,87,66,107
202405040105,10,ウインオアシス,5,63,63,78,62,113
202405040105,4,グレーターバーチュ,6,61,61,82,62,109
202405040105,7,アイオリア,7,60,60,76,63,108
202405040105,1,ハードロックスター,8,58,58,83,65,104
202405040105,3,プロスペクトパーク,9,58,58,87,67,102
202405040105,8,フィーリウス,10,58,58,72,60,105
202405040105,6,エポカリーナ,11,56,56,85,66,101
202405040105,9,ナヴィガトーレ,12,52,52,83,65,97
202405040106,8,グロバーテソーロ,1,95,95,97,98,96
202405040106,4,タイセイアディクト,2,95,95,98,99,95
202405040106,9,ベルイストワール,3,94,94,93,93,97
202405040106,2,ヴァズレーヌ,4,92,92,95,97,94
202405040106,6,マウンテンエース,5,92,92,90,90,98
202405040106,3,ラファールドール,6,91,91,98,100,90
202405040106,7,アスクハッピーモア,7,90,90,95,95,92
202405040106,5,コトブキヘスペラス,8,86,86,94,93,90
202405040106,1,ブロンディール,9,85,85,91,88,94
202405040106,8,グロバーテソーロ,1,95,95,97,98,96
202405040106,4,タイセイアディクト,2,95,95,98,99,95
202405040106,9,ベルイストワール,3,94,94,93,93,97
202405040106,2,ヴァズレーヌ,4,92,92,95,97,94
202405040106,6,マウンテンエース,5,92,92,90,90,98
202405040106,3,ラファールドール,6,91,91,98,100,90
202405040106,7,アスクハッピーモア,7,90,90,95,95,92
202405040106,5,コトブキヘスペラス,8,86,86,94,93,90
202405040106,1,ブロンディール,9,85,85,91,88,94
202405040107,14,ビートエモーション,1,87,87,94,83,104
202405040107,2,フクチャントウメイ,2,86,86,90,87,99
202405040107,12,ダイオジェナイト,3,80,80,89,81,99
202405040107,16,タイセイレスポンス,4,80,80,90,88,92
202405040107,11,ダノンマカルー,5,79,79,96,89,90
202405040107,3,ゴンザーゴ,6,79,79,101,93,86
202405040107,10,ウォーハンマー,7,77,77,99,93,85
202405040107,4,モナコブル,8,76,76,96,90,86
202405040107,9,オリエンタルキング,9,76,76,80,77,99
202405040107,13,リプレゼント,10,75,75,95,87,88
202405040107,5,エコロネオ,11,75,75,83,81,93
202405040107,15,オブシディアン,12,70,70,80,76,94
202405040107,1,アウゲンブリック,13,69,67,101,93,74
202405040107,7,ゴールデンシーカー,14,68,68,82,78,90
202405040107,8,ナンヨーノサラ,15,63,63,95,90,73
202405040107,6,ポッドコンティ,16,49,49,84,76,73
202405040107,14,ビートエモーション,1,87,87,94,83,104
202405040107,2,フクチャントウメイ,2,86,86,90,87,99
202405040107,12,ダイオジェナイト,3,80,80,89,81,99
202405040107,16,タイセイレスポンス,4,80,80,90,88,92
202405040107,11,ダノンマカルー,5,79,79,96,89,90
202405040107,3,ゴンザーゴ,6,79,79,101,93,86
202405040107,10,ウォーハンマー,7,77,77,99,93,85
202405040107,4,モナコブル,8,76,76,96,90,86
202405040107,9,オリエンタルキング,9,76,76,80,77,99
202405040107,13,リプレゼント,10,75,75,95,87,88
202405040107,5,エコロネオ,11,75,75,83,81,93
202405040107,15,オブシディアン,12,70,70,80,76,94
202405040107,1,アウゲンブリック,13,69,67,101,93,74
202405040107,7,ゴールデンシーカー,14,68,68,82,78,90
202405040107,8,ナンヨーノサラ,15,63,63,95,90,73
202405040107,6,ポッドコンティ,16,49,49,84,76,73
202405040108,8,ラスカンブレス,1,93,93,90,86,108
202405040108,10,ゴーマックス,2,91,91,95,94,98
202405040108,3,ソルトブリーズ,3,91,91,101,93,100
202405040108,5,ニシノティアモ,4,90,90,97,92,100
202405040108,9,テリオスサラ,5,91,91,95,90,102
202405040108,4,ミエノジュピター,6,90,90,96,89,102
202405040108,2,エコロレイズ,7,89,89,93,86,104
202405040108,1,ロストボール,8,86,86,95,89,98
202405040108,11,ヘルト,9,85,85,94,87,100
202405040108,7,オトコギアンパン,10,78,78,90,86,95
202405040108,6,クリノモルガナイト,11,69,69,97,91,80
202405040108,8,ラスカンブレス,1,93,93,90,86,108
202405040108,10,ゴーマックス,2,91,91,95,94,98
202405040108,3,ソルトブリーズ,3,91,91,101,93,100
202405040108,5,ニシノティアモ,4,90,90,97,92,100
202405040108,9,テリオスサラ,5,91,91,95,90,102
202405040108,4,ミエノジュピター,6,90,90,96,89,102
202405040108,2,エコロレイズ,7,89,89,93,86,104
202405040108,1,ロストボール,8,86,86,95,89,98
202405040108,11,ヘルト,9,85,85,94,87,100
202405040108,7,オトコギアンパン,10,78,78,90,86,95
202405040108,6,クリノモルガナイト,11,69,69,97,91,80
202405040109,6,アスクカムオンモア,1,92,92,88,79,114
202405040109,5,ジオセントリック,2,91,91,91,82,111
202405040109,1,シヴァース,3,90,90,92,83,111
202405040109,7,ビターグラッセ,4,88,88,92,84,108
202405040109,4,オウケンボルト,5,86,86,94,86,103
202405040109,3,シュブリーム,6,84,84,89,80,107
202405040109,2,フィデリオグリーン,7,78,78,87,91,93
202405040109,6,アスクカムオンモア,1,92,92,88,79,114
202405040109,5,ジオセントリック,2,91,91,91,82,111
202405040109,1,シヴァース,3,90,90,92,83,111
202405040109,7,ビターグラッセ,4,88,88,92,84,108
202405040109,4,オウケンボルト,5,86,86,94,86,103
202405040109,3,シュブリーム,6,84,84,89,80,107
202405040109,2,フィデリオグリーン,7,78,78,87,91,93
202405040110,13,アッシュルバニパル,1,109,107,98,95,112
202405040110,10,サルヴァトーレ,2,109,107,103,97,110
202405040110,12,タガノエスコート,3,108,106,104,100,107
202405040110,7,シゲルショウグン,4,106,102,105,102,100
202405040110,14,ジョディーズマロン,5,106,102,87,83,115
202405040110,1,エリカサファイア,6,105,101,103,97,104
202405040110,2,グラウンドビート,7,105,103,95,92,110
202405040110,5,プラーヴィ,8,103,99,99,95,105
202405040110,8,アイファーテイオー,9,98,91,91,86,105
202405040110,4,エピックジョイ,10,98,91,104,99,95
202405040110,3,マーブルマカロン,11,92,86,101,94,93
202405040110,6,インヴァリアンス,12,92,86,85,79,105
202405040110,9,エメラルドビーチ,13,87,81,90,88,92
202405040110,11,ジョージテソーロ,14,85,83,105,102,83
202405040110,13,アッシュルバニパル,1,109,107,98,95,112
202405040110,10,サルヴァトーレ,2,109,107,103,97,110
202405040110,12,タガノエスコート,3,108,106,104,100,107
202405040110,7,シゲルショウグン,4,106,102,105,102,100
202405040110,14,ジョディーズマロン,5,106,102,87,83,115
202405040110,1,エリカサファイア,6,105,101,103,97,104
202405040110,2,グラウンドビート,7,105,103,95,92,110
202405040110,5,プラーヴィ,8,103,99,99,95,105
202405040110,8,アイファーテイオー,9,98,91,91,86,105
202405040110,4,エピックジョイ,10,98,91,104,99,95
202405040110,3,マーブルマカロン,11,92,86,101,94,93
202405040110,6,インヴァリアンス,12,92,86,85,79,105
202405040110,9,エメラルドビーチ,13,87,81,90,88,92
202405040110,11,ジョージテソーロ,14,85,83,105,102,83
202405040111,1,アルテヴェローチェ,1,101,101,105,104,98
202405040111,5,タイセイカレント,2,101,101,99,98,100
202405040111,4,マイネルチケット,3,99,99,107,109,90
202405040111,6,シンフォーエバー,4,99,99,108,113,87
202405040111,3,アルレッキーノ,5,98,98,105,109,90
202405040111,2,ニシノルアノーヴァ,6,89,89,105,103,85
202405040111,7,フードマン,7,88,88,107,112,78
202405040111,1,アルテヴェローチェ,1,101,101,105,104,98
202405040111,5,タイセイカレント,2,101,101,99,98,100
202405040111,4,マイネルチケット,3,99,99,107,109,90
202405040111,6,シンフォーエバー,4,99,99,108,113,87
202405040111,3,アルレッキーノ,5,98,98,105,109,90
202405040111,2,ニシノルアノーヴァ,6,89,89,105,103,85
202405040111,7,フードマン,7,88,88,107,112,78
202405040112,10,ベルウェザー,1,92,92,97,87,106
202405040112,9,ハッピーロンドン,2,92,90,96,88,103
202405040112,14,ヴァンドーム,3,89,89,86,82,107
202405040112,3,ウィンダミア,4,89,89,94,85,103
202405040112,7,ニシキギミッチー,5,89,89,80,75,114
202405040112,1,アルジェンタージョ,6,88,88,93,84,103
202405040112,15,フライヤートゥルー,7,88,88,88,81,107
202405040112,12,モーニングヘイズ,8,85,85,83,74,112
202405040112,16,トーセンサウダージ,9,84,84,83,78,106
202405040112,2,スペンサーバローズ,10,83,83,86,77,106
202405040112,11,ロイヤルソウル,11,79,79,93,84,95
202405040112,8,ジューンポンポン,12,78,78,79,70,108
202405040112,4,ヒロノゴウカイ,13,77,77,84,78,99
202405040112,6,マイネルサハラ,14,76,76,98,89,87
202405040112,13,サニーサフラン,15,72,72,96,87,86
202405040112,5,ヨーデル,16,62,62,75,69,93
202405040112,10,ベルウェザー,1,92,92,97,87,106
202405040112,9,ハッピーロンドン,2,92,90,96,88,103
202405040112,14,ヴァンドーム,3,89,89,86,82,107
202405040112,3,ウィンダミア,4,89,89,94,85,103
202405040112,7,ニシキギミッチー,5,89,89,80,75,114
202405040112,1,アルジェンタージョ,6,88,88,93,84,103
202405040112,15,フライヤートゥルー,7,88,88,88,81,107
202405040112,12,モーニングヘイズ,8,85,85,83,74,112
202405040112,16,トーセンサウダージ,9,84,84,83,78,106
202405040112,2,スペンサーバローズ,10,83,83,86,77,106
202405040112,11,ロイヤルソウル,11,79,79,93,84,95
202405040112,8,ジューンポンポン,12,78,78,79,70,108
202405040112,4,ヒロノゴウカイ,13,77,77,84,78,99
202405040112,6,マイネルサハラ,14,76,76,98,89,87
202405040112,13,サニーサフラン,15,72,72,96,87,86
202405040112,5,ヨーデル,16,62,62,75,69,93
202405040201,6,ドゥカート,1,81,81,98,93,92
202405040201,9,エンプレスフレーム,2,80,78,96,90,92
202405040201,2,コスモコンフェルマ,3,74,74,94,86,90
202405040201,4,ラルフテソーロ,4,71,71,99,93,82
202405040201,10,キタノラブミー,5,71,71,95,89,84
202405040201,8,リネンフラッシュ,6,69,69,89,83,87
202405040201,1,ニシノケンタマン,7,68,68,97,91,81
202405040201,11,ノアプレスリー,8,62,62,86,80,83
202405040201,7,アルデツヨシ,9,58,58,87,80,77
202405040201,3,デザートスノー,10,51,51,97,92,64
202405040201,5,ペイシャアル,11,50,50,88,83,68
202405040201,6,ドゥカート,1,81,81,98,93,92
202405040201,9,エンプレスフレーム,2,80,78,96,90,92
202405040201,2,コスモコンフェルマ,3,74,74,94,86,90
202405040201,4,ラルフテソーロ,4,71,71,99,93,82
202405040201,10,キタノラブミー,5,71,71,95,89,84
202405040201,8,リネンフラッシュ,6,69,69,89,83,87
202405040201,1,ニシノケンタマン,7,68,68,97,91,81
202405040201,11,ノアプレスリー,8,62,62,86,80,83
202405040201,7,アルデツヨシ,9,58,58,87,80,77
202405040201,3,デザートスノー,10,51,51,97,92,64
202405040201,5,ペイシャアル,11,50,50,88,83,68
202405040202,7,エデルクローネ,1,84,84,88,79,108
202405040202,2,タイセイリコルド,2,84,84,93,85,103
202405040202,3,ヴォンフレ,3,77,77,91,82,98
202405040202,5,ロンティケチャップ,4,68,68,99,92,78
202405040202,1,アエル,5,66,66,82,71,96
202405040202,4,ブラックジジ,6,66,66,80,71,96
202405040202,6,コスモグリッター,7,56,56,85,72,87
202405040202,7,エデルクローネ,1,84,84,88,79,108
202405040202,2,タイセイリコルド,2,84,84,93,85,103
202405040202,3,ヴォンフレ,3,77,77,91,82,98
202405040202,5,ロンティケチャップ,4,68,68,99,92,78
202405040202,1,アエル,5,66,66,82,71,96
202405040202,4,ブラックジジ,6,66,66,80,71,96
202405040202,6,コスモグリッター,7,56,56,85,72,87
202405040203,5,マリブオレンジ,1,80,80,96,92,96
202405040203,3,ジューンエオス,2,79,79,99,96,92
202405040203,10,ペイシャケイプ,3,75,75,88,75,100
202405040203,9,アドマイヤデイトナ,4,74,74,96,90,91
202405040203,12,スクレイピング,5,72,72,92,86,93
202405040203,6,アナベルケイツー,6,71,71,99,95,84
202405040203,14,グリーンエリクサー,7,64,64,98,93,78
202405040203,8,ショウナンタハティ,8,55,55,92,87,74
202405040203,15,キョウエイスレーヴ,9,53,50,92,86,73
202405040203,4,ライフゲート,10,53,53,95,87,74
202405040203,16,フォアファン,11,52,52,86,79,78
202405040203,13,アンテニトルス,12,48,48,83,72,81
202405040203,7,グラスダイヤモンド,13,45,45,96,87,65
202405040203,11,ネオディヤマンテ,14,42,42,90,77,71
202405040203,1,ティアップドライブ,15,36,36,96,91,53
202405040203,2,テリオスラキ,16,29,29,93,89,48
202405040203,5,マリブオレンジ,1,80,80,96,92,96
202405040203,3,ジューンエオス,2,79,79,99,96,92
202405040203,10,ペイシャケイプ,3,75,75,88,75,100
202405040203,9,アドマイヤデイトナ,4,74,74,96,90,91
202405040203,12,スクレイピング,5,72,72,92,86,93
202405040203,6,アナベルケイツー,6,71,71,99,95,84
202405040203,14,グリーンエリクサー,7,64,64,98,93,78
202405040203,8,ショウナンタハティ,8,55,55,92,87,74
202405040203,15,キョウエイスレーヴ,9,53,50,92,86,73
202405040203,4,ライフゲート,10,53,53,95,87,74
202405040203,16,フォアファン,11,52,52,86,79,78
202405040203,13,アンテニトルス,12,48,48,83,72,81
202405040203,7,グラスダイヤモンド,13,45,45,96,87,65
202405040203,11,ネオディヤマンテ,14,42,42,90,77,71
202405040203,1,ティアップドライブ,15,36,36,96,91,53
202405040203,2,テリオスラキ,16,29,29,93,89,48
202405040204,13,スマッシュアウト,1,57,57,81,55,106
202405040204,4,フェルシナ,2,57,57,78,54,111
202405040204,10,ディーズゴールド,3,55,55,76,51,111
202405040204,5,キャピタルプレイン,4,54,54,79,56,104
202405040204,9,アルペジオ,5,54,54,83,59,99
202405040204,12,ロジステート,6,51,51,86,60,96
202405040204,2,ドルチェルナ,7,49,49,77,52,105
202405040204,14,キロノヴァ,8,48,48,74,49,107
202405040204,8,リケアルフナ,9,46,46,75,48,105
202405040204,1,マイネルトラキア,10,44,44,73,49,102
202405040204,6,カリフォルニアボム,11,41,41,70,45,102
202405040204,3,ピティロディア,12,35,33,64,41,102
202405040204,7,リノベーション,13,33,33,71,45,95
202405040204,11,チェスター,14,32,32,78,50,89
202405040204,13,スマッシュアウト,1,57,57,81,55,106
202405040204,4,フェルシナ,2,57,57,78,54,111
202405040204,10,ディーズゴールド,3,55,55,76,51,111
202405040204,5,キャピタルプレイン,4,54,54,79,56,104
202405040204,9,アルペジオ,5,54,54,83,59,99
202405040204,12,ロジステート,6,51,51,86,60,96
202405040204,2,ドルチェルナ,7,49,49,77,52,105
202405040204,14,キロノヴァ,8,48,48,74,49,107
202405040204,8,リケアルフナ,9,46,46,75,48,105
202405040204,1,マイネルトラキア,10,44,44,73,49,102
202405040204,6,カリフォルニアボム,11,41,41,70,45,102
202405040204,3,ピティロディア,12,35,33,64,41,102
202405040204,7,リノベーション,13,33,33,71,45,95
202405040204,11,チェスター,14,32,32,78,50,89
202405040205,15,ガルダイア,1,68,68,95,76,105
202405040205,13,エピファランド,2,66,66,91,71,106
202405040205,12,カツコノヒヤザケ,3,64,64,94,68,105
202405040205,11,ピジョンポイント,4,62,62,95,72,100
202405040205,5,マッドマックス,5,62,62,93,71,102
202405040205,16,ラウレア,6,62,62,93,72,101
202405040205,10,ミュークチェルシー,7,60,60,96,71,100
202405040205,3,レイデラティエラ,8,60,60,92,67,104
202405040205,9,ベルウッドホウオウ,9,58,58,90,66,103
