race_id,num_horses,umaren_count,umaren_min,umaren_max,umaren_median,umaren_p10
202405050507,16,120,30.0,9999.8,264.6,69.9
202405050508,16,120,19.4,7451.7,400.3,68.1
202405050509,11,55,6.2,2624.9,275.4,30.0
202405050510,15,105,13.8,4408.1,313.7,55.9
202405050511,9,36,7.2,793.6,99.3,19.6
202405050512,18,153,24.5,9632.3,444.6,73.4
202408060501,16,120,9.2,3420.5,509.8,72.0
202408060502,11,55,11.2,973.1,131.8,25.4
202408060503,13,78,12.3,2327.1,265.0,37.9
202408060504,14,91,10.7,1975.7,299.5,63.3
202408060505,14,91,14.1,2016.6,247.1,56.0
202408060506,16,120,9.2,6036.9,430.0,59.8
202408060507,16,120,17.8,5198.5,368.6,66.3
202408060508,16,120,10.2,3514.6,426.1,59.1
202408060509,9,36,7.5,1074.1,111.6,17.1
202408060510,16,120,8.4,4908.6,493.8,74.4
202408060511,15,105,11.8,2514.8,314.8,60.8
202408060512,14,91,13.5,2374.1,288.4,47.6
202403030601,16,120,13.2,9125.3,512.7,58.6
202403030602,15,105,17.7,3946.3,313.7,55.1
202403030603,15,105,15.0,3790.8,343.7,64.7
202403030604,14,91,12.6,2449.1,257.0,46.6
202403030605,14,91,17.8,912.4,181.2,59.7
202403030606,16,120,16.1,4566.8,367.3,70.8
202403030607,16,120,16.3,2964.6,320.2,61.8
202403030608,16,120,19.5,1691.1,274.8,73.7
202403030609,15,105,14.4,2401.3,277.5,58.1
202403030610,16,120,17.6,5944.0,261.8,74.2
202403030611,15,105,15.0,2298.2,283.6,67.3
202403030612,16,120,20.3,3100.4,287.6,74.7
202405050601,16,120,11.4,9999.8,570.7,67.6
202405050602,17,136,15.3,9999.8,428.5,67.9
202405050603,18,153,16.6,9999.8,573.3,91.0
202405050604,16,120,12.4,9999.8,358.2,70.7
202405050605,9,36,8.2,995.4,108.2,17.6
202405050606,16,120,22.5,3655.2,273.5,63.7
202405050607,16,120,22.3,3923.4,262.1,74.5
202405050608,7,21,7.1,587.6,59.0,12.8
202405050609,16,120,14.3,7738.3,420.9,72.5
202405050610,13,78,14.1,2820.7,191.1,40.7
202405050611,16,120,17.8,6347.4,395.8,75.4
202405050612,18,153,21.7,8398.7,403.5,78.7
202408060601,18,153,14.6,7545.2,598.3,102.1
202408060602,12,66,8.8,1216.5,219.1,40.7
202408060603,14,91,13.9,2672.9,279.2,44.2
202408060604,12,66,8.4,2328.8,248.9,34.0
202408060605,9,36,14.3,425.0,62.0,23.0
202408060606,16,120,18.2,2825.9,292.5,71.2
202408060607,15,105,14.0,2536.9,303.0,54.6
202408060608,16,120,13.1,6811.6,460.6,65.3
202408060609,17,136,12.0,9999.8,513.6,73.5
202408060610,15,105,17.7,3655.2,291.4,46.0
202408060611,17,136,18.3,9999.8,599.3,69.3
202408060612,12,66,15.6,448.6,165.5,35.8
202405050701,16,120,5.2,9999.8,883.6,74.8
202405050702,18,153,13.3,9999.8,766.3,86.4
202405050703,14,91,8.0,5846.8,407.0,36.2
202405050704,16,120,10.6,9999.8,650.9,62.6
202405050705,15,105,11.0,9999.8,423.1,57.4
202405050706,16,120,11.8,7384.0,402.2,71.1
202405050707,12,66,11.4,783.1,156.5,34.0
202405050708,16,120,15.3,3378.5,351.7,77.7
202405050709,16,120,16.7,2864.8,391.1,73.6
202405050710,16,120,19.7,6708.4,320.3,66.0
202405050711,18,153,13.5,3740.8,433.8,89.4
202405050712,14,91,11.8,3394.6,241.6,59.5
202408060701,16,120,10.4,2640.8,472.4,69.8
202408060702,14,91,6.8,2412.9,425.5,59.5
202408060703,10,45,8.3,824.6,102.4,25.1
202408060704,11,55,12.1,1386.0,138.6,26.5
202408060705,11,55,15.1,754.6,133.8,20.1
202408060706,11,55,9.7,846.4,185.1,33.6
202408060707,16,120,12.9,2026.9,371.3,70.3
202408060708,9,36,7.2,540.6,88.5,26.5
202408060709,13,78,12.0,3317.5,266.2,33.7
202408060710,8,28,6.7,427.6,68.5,13.7
202408060711,8,28,5.8,431.7,87.0,18.2
202408060712,16,120,17.1,2275.6,313.8,66.8
202405050801,16,120,10.6,9999.8,499.7,61.6
202405050802,18,153,7.9,9999.8,1174.1,85.5
202405050803,16,120,19.5,9999.8,364.3,67.2
202405050804,12,66,9.0,3765.9,276.0,34.3
202405050805,16,120,7.1,9999.8,838.8,77.3
202405050806,13,78,23.4,3026.1,178.6,38.0
202405050807,16,120,12.0,9999.8,423.0,70.4
202405050808,10,45,9.0,754.5,111.2,27.5
202405050809,13,78,8.1,2797.8,281.4,38.8
202405050810,16,120,22.5,9999.8,320.7,68.2
202405050811,15,105,19.5,5999.1,256.8,53.6
202405050812,14,91,15.3,3491.8,260.9,43.4
202408060801,16,120,20.6,3215.7,344.0,55.3
202408060802,13,78,10.5,1522.4,257.5,45.0
202408060803,18,153,14.9,3005.1,450.1,91.2
202408060804,14,91,13.5,1639.7,237.5,61.1
202408060805,15,105,11.1,1656.9,345.7,66.9
202408060806,12,66,13.5,823.1,147.7,32.4
202408060807,18,153,18.4,5298.3,486.3,88.2
202408060808,16,120,17.9,2484.2,339.3,76.6
202408060809,13,78,12.3,1345.2,198.6,43.6
202408060810,13,78,17.5,816.8,165.2,45.5
202408060811,16,120,15.6,2324.6,301.8,76.2
202408060812,18,153,25.4,3425.2,397.5,83.0
202406050101,16,120,11.5,9999.8,371.9,64.9
202406050102,16,120,18.8,9999.8,365.2,57.4
202406050103,14,91,9.3,2189.2,310.7,57.7
202406050104,15,105,12.2,9999.8,457.4,51.2
202406050105,16,120,11.8,9999.8,460.6,68.3
202406050106,13,78,11.8,3698.2,199.4,50.7
202406050107,16,120,25.7,4741.8,337.6,51.1
202406050108,13,78,14.2,2923.0,232.7,40.5
202406050109,12,66,30.5,700.9,105.7,39.4
202406050110,15,105,14.1,9999.8,376.6,47.3
202406050111,14,91,11.7,992.4,228.8,54.6
202406050112,15,105,12.0,6376.1,451.4,75.0
202407040101,16,120,30.7,2131.9,233.5,67.0
202407040102,16,120,21.3,1974.3,302.3,69.2
202407040103,13,78,19.3,1025.3,154.9,41.3
202407040104,17,136,14.8,7720.8,478.8,75.9
202407040105,8,28,10.3,420.3,61.9,11.2
202407040106,16,120,7.5,8270.9,599.5,77.8
202407040107,12,66,11.6,1069.3,161.1,31.1
202407040108,16,120,21.8,4603.3,284.1,71.4
202407040109,16,120,21.1,2669.0,275.1,65.5
202407040110,13,78,14.5,1950.4,203.5,41.3
202407040111,13,78,16.4,1360.7,158.3,42.8
202407040112,17,136,15.7,4794.2,397.4,71.1
202408070101,14,91,13.5,2418.6,295.5,57.1
202408070102,13,78,16.1,1616.1,177.4,41.0
202408070103,11,55,11.3,839.9,136.2,26.7
202408070104,11,55,10.2,1620.5,171.1,28.4
202408070105,13,78,9.9,1683.8,207.5,45.2
202408070106,12,66,10.8,2063.8,234.4,32.3
202408070107,12,66,7.5,1270.9,208.7,31.9
202408070108,15,105,7.6,7224.2,517.5,67.4
202408070109,9,36,13.8,1051.5,94.4,19.1
202408070110,16,120,18.6,8629.9,378.7,56.1
202408070111,15,105,19.0,2711.1,259.9,51.9
202408070112,7,21,4.5,806.4,81.1,10.8
202406050201,16,120,14.1,8126.1,426.3,71.0
202406050202,16,120,16.1,5822.0,440.4,70.4
202406050203,15,105,10.6,9289.4,400.7,62.8
202406050204,15,105,11.0,6632.8,358.6,51.0
202406050205,18,153,18.3,7117.8,438.3,85.5
202406050206,9,36,9.3,984.1,91.8,17.9
202406050207,13,78,16.8,1057.3,176.6,39.0
202406050208,11,55,12.4,922.4,133.6,37.0
202406050209,16,120,16.2,2319.6,280.6,65.7
202406050210,16,120,15.1,9615.6,404.4,60.4
202406050211,16,120,17.3,6574.7,341.6,79.9
202406050212,16,120,14.0,7493.4,437.2,64.2
202407040201,12,66,8.8,1453.3,209.2,33.0
202407040202,16,120,26.0,4043.2,267.5,67.1
202407040203,9,36,5.5,894.5,102.9,16.8
202407040204,15,105,15.9,5219.1,356.7,50.0
202407040205,8,28,6.1,579.2,84.7,13.5
202407040206,16,120,10.6,5212.1,433.9,65.0
202407040207,12,66,8.1,1845.2,198.6,32.8
202407040208,18,153,27.5,5893.6,511.0,84.7
202407040209,7,21,10.0,254.8,37.7,12.8
202407040210,16,120,19.5,4480.2,311.7,57.1
202407040211,16,120,18.7,2191.6,271.3,74.2
202407040212,16,120,17.9,4103.5,402.5,67.7
202408070201,15,105,14.4,3392.6,360.8,69.7
202408070202,10,45,10.4,675.8,120.5,27.1
202408070203,11,55,7.8,917.5,190.5,37.6
202408070204,13,78,10.6,1179.9,243.9,31.8
202408070205,9,36,9.5,456.7,100.1,22.0
202408070206,7,21,6.3,287.3,51.3,9.9
202408070207,14,91,28.8,1411.4,176.3,50.6
202408070208,16,120,14.6,2260.2,354.5,68.5
202408070209,11,55,8.9,1273.1,135.8,30.6
202408070210,13,78,14.1,1705.9,224.4,42.5
202408070211,16,120,9.4,5974.5,483.4,77.3
202408070212,12,66,14.0,1254.7,140.6,37.6
202406050301,16,120,13.4,9999.8,578.6,60.9
202406050302,12,66,8.1,1802.6,194.1,29.1
202406050303,15,105,12.1,9999.8,364.4,54.3
202406050304,12,66,12.1,3223.9,256.8,35.2
202406050305,16,120,15.1,9842.5,403.1,60.2
202406050306,12,66,9.3,1244.3,171.8,35.1
202406050307,16,120,15.9,4518.1,370.5,71.1
202406050308,16,120,11.0,3775.8,485.5,77.3
202406050309,13,78,10.4,2887.8,289.5,37.7
202406050310,16,120,34.7,5093.7,235.4,72.6
202406050311,15,105,10.6,5602.8,371.7,46.6
202406050312,16,120,21.2,8398.2,299.2,71.5
202407040301,10,45,7.6,659.6,150.1,22.3
202407040302,13,78,10.0,1860.5,331.6,50.1
202407040303,8,28,5.6,274.7,78.7,22.4
202407040304,10,45,6.9,983.0,159.2,27.5
202407040305,16,120,15.9,4438.4,338.6,62.4
202407040306,16,120,11.2,3370.9,434.8,71.2
202407040307,18,153,37.6,7568.2,310.6,83.1
202407040308,15,105,10.5,1458.1,277.3,64.6
202407040309,12,66,16.7,802.7,139.0,40.9
202407040310,16,120,12.4,3758.7,392.7,78.7
202407040311,18,153,16.5,3136.7,372.5,93.1
202407040312,18,153,22.0,9887.8,394.9,100.6
202408070301,13,78,9.0,1687.4,291.5,39.8
202408070302,7,21,5.3,477.2,56.7,9.6
202408070303,14,91,6.4,3116.8,425.8,59.3
202408070304,11,55,6.8,983.2,192.9,32.1
202408070305,10,45,8.5,807.3,119.7,23.3
202408070306,9,36,5.3,713.4,131.2,19.9
202408070307,10,45,9.8,1006.1,107.4,24.5
202408070308,13,78,16.7,2476.0,206.6,36.7
202408070309,7,21,6.6,309.4,45.5,9.4
202408070310,14,91,11.2,2881.4,374.3,64.7
202408070311,13,78,12.9,3624.5,256.3,42.2
202408070312,10,45,7.2,1207.8,139.5,24.1
202406050401,15,105,9.9,9860.4,541.9,63.9
202406050402,16,120,11.9,9999.8,597.7,59.7
202406050403,12,66,17.9,2589.4,201.9,33.7
202406050404,11,55,8.5,773.1,158.2,29.3
202406050405,16,120,12.7,4478.3,342.7,65.0
202406050406,13,78,24.7,1048.3,146.2,45.4
202406050407,13,78,16.9,1447.7,188.8,34.6
202406050408,14,91,16.7,2576.9,185.0,52.9
202406050409,16,120,26.2,6326.1,308.2,58.5
202406050410,16,120,11.4,5727.4,377.4,71.3
202406050411,16,120,14.4,6601.5,361.8,67.8
202406050412,16,120,17.4,6643.5,359.4,68.1
202407040401,12,66,8.4,1286.2,243.3,37.0
202407040402,16,120,16.7,4294.7,404.3,67.8
202407040403,16,120,11.5,4469.6,410.6,67.0
202407040404,15,105,8.7,5721.6,489.6,57.7
202407040405,12,66,8.7,787.0,199.8,41.7
202407040406,11,55,8.0,1026.0,164.8,24.2
202407040407,18,153,7.8,4179.3,665.8,103.9
202407040408,16,120,12.4,2642.3,366.4,77.0
202407040409,9,36,17.5,585.6,70.0,19.9
202407040410,16,120,10.8,1719.4,335.2,72.2
202407040411,13,78,11.0,1410.0,259.1,41.6
202407040412,16,120,14.8,2724.6,355.2,75.5
202408070401,11,55,15.4,399.5,103.6,38.5
202408070402,12,66,18.9,441.8,114.0,44.8
202408070403,10,45,9.2,444.6,123.4,18.2
202408070404,16,120,15.5,3424.6,361.2,70.8
202408070405,10,45,11.1,459.8,98.4,24.7
202408070406,10,45,9.6,257.7,96.0,24.7
202408070407,10,45,10.3,207.1,110.1,25.3
202408070408,15,105,16.5,4542.8,250.1,69.8
202408070409,12,66,14.6,1658.9,171.3,36.2
202408070410,10,45,8.8,444.1,107.6,26.4
202408070411,18,153,22.5,5767.9,347.9,79.0
202408070412,11,55,18.5,624.3,87.6,35.9
202406050501,16,120,20.4,9999.8,314.1,62.1
202406050502,16,120,16.4,7624.3,409.3,66.9
202406050503,16,120,17.2,6975.6,431.8,52.1
202406050504,16,120,10.0,9999.8,466.4,64.0
202406050505,15,105,11.5,6668.9,369.8,66.1
202406050506,15,105,13.5,9999.8,470.4,61.2
202406050507,16,120,21.0,9802.0,344.9,61.8
202406050508,16,120,23.9,6384.1,348.5,62.3
202406050509,13,78,9.5,4270.6,335.1,40.5
202406050510,16,120,13.8,4888.0,369.8,70.2
202406050511,16,120,16.3,4393.2,423.9,71.0
202406050512,16,120,13.9,2754.9,354.1,70.7
202407040501,16,120,14.6,3450.7,356.5,66.2
202407040502,16,120,10.1,4791.6,395.3,80.5
202407040503,16,120,13.0,2893.0,369.3,75.5
202407040504,18,153,14.0,7337.5,484.4,84.1
202407040505,18,153,9.5,2880.2,669.0,99.5
202407040506,16,120,21.4,2944.1,269.3,76.7
202407040507,16,120,15.7,4126.0,381.4,78.8
202407040508,16,120,9.7,6274.9,458.5,67.1
202407040509,11,55,13.8,773.9,138.2,31.5
202407040510,16,120,17.8,2598.2,311.5,67.0
202407040511,13,78,14.4,878.7,198.2,38.6
202407040512,18,153,33.2,5522.9,384.3,62.2
202408070501,15,105,21.6,4311.7,264.3,57.7
202408070502,12,66,9.7,2535.1,224.4,40.6
202408070503,15,105,7.1,6060.4,455.5,63.5
202408070504,10,45,7.9,710.6,113.6,29.4
202408070505,10,45,6.6,947.8,132.1,20.9
202408070506,14,91,12.1,2679.5,301.4,47.3
202408070507,18,153,20.3,8567.3,542.3,75.1
202408070508,16,120,11.4,7683.7,501.2,79.9
202408070509,16,120,11.0,5798.4,452.2,80.5
202408070510,12,66,10.3,1335.9,209.0,36.3
202408070511,16,120,16.4,3212.1,364.4,71.8
202408070512,14,91,15.5,1688.9,234.4,60.1
202406050601,16,120,9.8,9999.8,642.3,65.2
202406050602,16,120,13.9,8510.1,513.2,62.3
202406050603,16,120,18.1,9999.8,388.1,58.6
202406050604,14,91,9.6,3020.1,329.5,48.9
202406050605,16,120,14.9,9999.8,540.7,81.7
202406050606,16,120,8.3,9194.5,453.1,67.6
202406050607,18,153,11.7,9999.8,620.4,89.5
202406050608,16,120,14.9,2820.1,308.8,74.1
202406050609,14,91,9.9,1052.8,278.5,63.3
202406050610,16,120,11.8,6085.4,418.9,63.2
202406050611,16,120,17.8,3627.7,341.4,56.6
202406050612,16,120,18.8,5940.7,389.0,64.6
202407040601,15,105,14.2,3407.6,309.3,51.7
202407040602,16,120,14.7,1942.1,320.0,75.4
202407040603,16,120,7.7,3232.7,509.7,78.8
202407040604,16,120,16.2,3726.5,369.6,67.3
202407040605,18,153,10.1,8642.2,723.8,81.9
202407040606,15,105,12.2,4344.4,432.2,65.9
202407040607,16,120,17.7,2688.9,309.9,70.5
202407040608,16,120,35.2,3216.8,279.6,57.3
202407040609,7,21,5.0,629.2,63.7,11.6
202407040610,10,45,7.6,916.3,122.5,21.0
202407040611,16,120,20.1,4917.8,376.5,64.3
202407040612,18,153,14.0,9999.8,567.3,78.4
202408070601,13,78,10.8,1762.0,262.3,38.9
202408070602,16,120,9.2,4468.6,606.3,78.5
202408070603,14,91,11.5,2375.4,324.7,62.0
202408070604,14,91,7.1,2359.7,373.9,57.2
202408070605,14,91,13.4,1293.6,224.3,54.9
202408070606,16,120,16.4,4178.2,372.3,76.7
202408070607,16,120,22.3,4425.4,346.8,73.2
202408070608,18,153,16.9,3399.9,395.7,78.5
202408070609,11,55,9.1,1535.6,156.8,28.3
202408070610,16,120,10.2,4361.7,631.0,113.7
202408070611,16,120,15.4,9037.0,371.3,70.9
202408070612,18,153,11.4,9999.8,572.2,82.7
202406050701,16,120,9.2,9999.8,594.5,83.7
202406050702,16,120,12.2,9999.8,465.4,67.0
202406050703,16,120,12.1,4417.9,473.3,71.6
202406050704,16,120,8.9,9999.8,562.0,66.3
202406050705,16,120,8.5,8464.6,659.0,90.5
202406050706,15,105,7.3,3626.1,415.0,48.4
202406050707,16,120,10.7,9999.8,494.4,72.0
202406050708,16,120,14.4,9876.0,446.8,54.4
202406050709,18,153,16.6,9999.8,602.6,77.1
202406050710,9,36,7.9,843.4,112.8,21.0
202406050711,16,120,25.5,4450.0,321.1,57.6
202406050712,16,120,22.2,5660.5,320.5,76.8
202408070701,16,120,7.5,3139.7,512.9,78.6
202408070702,16,120,9.6,6578.2,549.4,79.7
202408070703,16,120,10.9,3860.1,532.0,76.3
202408070704,16,120,10.4,6846.0,505.9,78.3
202408070705,17,136,10.7,6423.6,492.8,77.4
202408070706,16,120,11.7,2047.1,364.9,66.5
202408070707,15,105,12.0,3509.2,314.1,58.0
202408070708,16,120,10.8,5026.9,468.8,78.4
202408070709,12,66,10.8,1514.0,188.7,36.6
202408070710,16,120,9.3,6838.1,392.0,64.7
202408070711,18,153,18.1,2019.1,424.7,101.0
202408070712,13,78,8.5,3614.6,266.2,39.1
202406050801,16,120,8.0,9999.8,775.8,85.1
202406050802,16,120,14.8,9999.8,439.0,58.3
202406050803,16,120,12.8,9999.8,462.0,68.7
202406050804,18,153,8.4,9999.8,854.1,95.1
202406050805,16,120,8.4,9999.8,534.4,71.7
202406050806,15,105,8.0,9999.8,482.7,54.8
202406050807,16,120,15.4,9999.8,574.6,65.0
202406050808,16,120,17.0,9630.2,435.5,69.2
202406050809,16,120,13.7,5005.1,396.4,75.7
202406050810,16,120,21.7,5487.2,366.8,66.7
202406050811,16,120,13.8,9999.9,346.1,58.8
202406050812,16,120,9.1,9999.8,443.6,66.2
202408070801,16,120,11.7,4732.2,433.1,72.3
202408070802,18,153,12.0,5256.7,516.4,79.8
202408070803,18,153,21.8,5783.6,398.8,94.1
202408070804,13,78,11.4,1384.0,231.1,47.1
202408070805,14,91,14.1,1658.2,248.1,51.8
202408070806,14,91,23.3,3342.9,211.9,52.2
202408070807,16,120,20.6,3214.5,337.7,65.2
202408070808,16,120,12.9,3052.5,397.9,74.6
202408070809,16,120,22.3,3053.1,329.3,82.0
202408070810,14,91,13.5,1448.4,245.7,65.5
202408070811,16,120,13.1,2221.7,377.1,58.1
202408070812,17,136,16.7,6178.4,421.4,73.6
202406050901,16,120,11.4,9999.8,510.8,67.1
202406050902,16,120,7.3,9999.8,588.3,62.0
202406050903,16,120,9.9,9999.8,625.7,77.5
202406050904,16,120,14.6,9999.8,407.3,63.0
202406050905,18,153,15.2,4556.2,505.3,89.8
202406050906,16,120,10.0,6957.0,458.0,60.9
202406050907,16,120,14.0,5347.0,429.4,63.0
202406050908,16,120,11.8,8408.9,528.3,75.2
202406050909,16,120,12.8,9102.5,481.1,68.1
202406050910,16,120,15.6,3259.2,316.5,72.5
202406050911,18,153,19.6,9999.8,479.4,76.2
202406050912,16,120,16.1,2027.5,320.4,81.5
202408070901,16,120,11.4,4723.4,465.2,79.0
202408070902,16,120,11.3,5365.4,464.6,70.0
202408070903,16,120,11.5,4026.6,453.9,72.6
202408070904,14,91,7.3,2006.2,446.2,67.6
202408070905,16,120,24.0,2531.7,289.1,67.5
202408070906,13,78,12.9,1115.8,203.8,40.9
202408070907,18,153,11.3,4192.7,603.7,85.6
202408070908,16,120,12.3,3060.9,439.7,59.3
202408070909,16,120,22.8,6222.7,353.2,54.7
202408070910,16,120,12.4,5089.0,536.2,80.1
202408070911,16,120,11.1,4958.8,382.3,78.0
202408070912,16,120,11.6,4838.2,420.7,65.0
202506010101,16,120,13.5,9999.8,568.5,61.8
202506010102,16,120,15.8,9999.8,505.4,49.8
202506010103,16,120,15.5,9069.2,406.7,65.4
202506010104,16,120,9.8,9999.8,489.7,71.9
202506010105,16,120,14.3,9999.8,589.6,53.5
202506010106,18,153,18.8,9999.8,480.8,98.9
202506010107,16,120,27.9,2956.6,269.4,69.4
202506010108,16,120,17.7,4320.0,356.7,64.7
202506010109,16,120,18.2,6101.9,428.3,80.3
202506010110,15,105,11.6,4782.2,339.8,57.9
202506010111,18,153,21.1,9999.8,399.3,83.3
202506010112,16,120,11.9,3869.6,400.2,74.3
202507010101,16,120,13.1,6945.4,450.4,68.0
202507010102,16,120,21.7,3021.7,315.7,60.2
202507010103,16,120,11.4,3644.8,450.9,76.7
202507010104,16,120,17.5,4992.1,346.5,66.0
202507010105,18,153,18.4,2967.6,389.9,85.4
202507010106,16,120,14.4,3864.1,443.2,70.7
202507010107,9,36,8.3,662.3,104.5,17.2
202507010108,16,120,18.5,3914.8,281.4,73.0
202507010109,11,55,9.0,1897.9,173.6,32.7
202507010110,16,120,12.8,2599.0,446.7,84.2
202507010111,16,120,21.6,9678.6,373.8,57.4
202507010112,16,120,14.8,7190.2,327.1,74.1
202506010201,16,120,10.4,9999.8,691.9,72.9
202506010202,16,120,11.1,9999.8,653.1,99.5
202506010203,16,120,9.8,5919.7,431.2,69.9
202506010204,16,120,14.9,7924.7,254.5,62.3
202506010205,16,120,13.1,9999.8,437.9,46.4
202506010206,18,153,12.2,9999.8,607.7,85.5
202506010207,12,66,10.0,1856.5,207.9,36.7
202506010208,14,91,10.5,2840.3,353.0,55.6
202506010209,16,120,9.0,9999.8,515.5,77.2
202506010210,15,105,10.9,6113.2,400.6,60.8
202506010211,16,120,14.0,2573.9,306.2,76.9
202506010212,16,120,13.0,9999.8,438.5,76.8
202507010201,16,120,14.9,3029.6,378.2,70.7
202507010202,16,120,16.5,2685.6,377.8,67.6
202507010203,16,120,15.8,6067.3,456.4,62.9
202507010204,12,66,10.7,1248.1,170.3,41.3
202507010205,18,153,15.7,6455.5,465.0,92.5
202507010206,18,153,12.6,5882.3,473.4,80.1
202507010207,16,120,15.7,4797.6,442.5,88.0
202507010208,16,120,10.2,6136.4,477.8,81.7
202507010209,16,120,15.6,7915.4,430.7,69.9
202507010210,18,153,18.1,5733.9,465.8,91.9
202507010211,17,136,14.4,9999.8,551.8,81.6
202507010212,16,120,16.8,4725.5,452.0,72.0
202506010301,16,120,17.9,7416.5,451.6,57.3
202506010302,16,120,11.7,9999.8,660.3,86.0
202506010303,16,120,13.3,9390.9,389.2,64.7
202506010304,16,120,12.8,8501.9,549.3,61.9
202506010305,18,153,11.4,9999.8,593.3,100.5
202506010306,13,78,10.5,2513.8,298.9,38.4
202506010307,16,120,21.7,8880.6,369.3,57.8
202506010308,16,120,14.4,8038.1,380.2,79.0
202506010309,14,91,12.0,2181.8,283.7,61.0
202506010310,16,120,16.1,7140.2,341.8,67.0
202506010311,13,78,18.0,1835.1,206.6,43.9
202506010312,10,45,9.7,1894.6,106.7,20.9
202507010301,16,120,19.1,3285.1,325.4,69.3
202507010302,16,120,19.8,3167.0,303.1,55.4
202507010303,16,120,16.9,6895.5,308.5,81.0
202507010304,16,120,24.3,3239.9,289.8,69.3
202507010305,18,153,25.4,3800.7,390.5,98.3
202507010306,7,21,5.1,618.2,74.8,12.7
202507010307,16,120,14.5,3023.0,395.8,78.1
202507010308,11,55,9.7,956.5,163.5,34.0
202507010309,13,78,8.7,2873.9,297.7,40.8
202507010310,16,120,12.7,3446.1,415.0,63.2
202507010311,16,120,15.1,4734.8,346.2,75.0
202507010312,16,120,18.3,6491.3,405.7,61.5
202506010401,16,120,8.6,9999.8,498.5,70.6
202506010402,16,120,9.3,9999.8,564.1,76.0
202506010403,16,120,8.2,9968.9,574.8,66.6
202506010404,16,120,15.3,9999.8,503.7,51.5
202506010405,18,153,16.1,9999.8,698.0,95.4
202506010406,16,120,26.9,4032.0,286.1,56.9
202506010407,18,153,7.7,9999.8,708.2,103.3
202506010408,16,120,9.6,3622.7,401.7,89.0
202506010409,14,91,12.3,2862.4,289.4,56.7
202506010410,16,120,13.9,7532.7,360.5,68.7
202506010411,16,120,18.0,3487.8,292.7,73.9
202506010412,16,120,15.5,3115.1,357.4,67.3
202507010401,16,120,9.5,8290.9,597.3,85.1
202507010402,16,120,13.5,3034.4,340.5,71.5
202507010403,16,120,12.9,3753.3,437.1,59.5
202507010404,12,66,8.4,1610.1,252.7,35.6
202507010405,16,120,18.8,9999.8,327.0,76.8
202507010406,18,153,15.0,5469.3,534.0,92.2
202507010407,16,120,12.7,5343.9,443.6,77.6
202507010408,16,120,17.9,4645.0,402.8,71.1
202507010409,16,120,9.9,4181.8,549.3,74.3
202507010410,16,120,10.1,5937.1,409.6,68.0
202507010411,18,153,14.9,9999.8,614.9,74.6
202507010412,18,153,16.2,4391.5,461.9,90.5
202506010501,16,120,11.6,9999.8,583.5,63.3
202506010502,16,120,13.2,9999.8,346.8,68.4
202506010503,16,120,17.9,9999.8,453.5,40.7
202506010504,9,36,7.6,517.8,100.3,20.6
202506010505,16,120,15.5,9999.8,442.6,53.1
202506010506,17,136,15.3,8967.4,569.8,68.8
202506010507,11,55,11.2,1457.4,141.4,24.9
202506010508,14,91,11.7,1227.8,266.8,63.3
202506010509,16,120,23.0,5066.8,342.1,53.8
202506010510,16,120,17.4,1942.4,298.9,75.1
202506010511,16,120,14.7,4573.9,381.6,73.6
202506010512,16,120,24.3,5128.4,320.1,67.8
202507010501,16,120,15.2,6811.8,384.2,56.1
202507010502,16,120,11.8,2563.3,337.8,76.1
202507010503,16,120,13.3,3796.0,372.7,67.4
202507010504,15,105,15.2,2999.9,295.6,52.6
202507010505,16,120,12.8,5187.6,461.3,59.5
202507010506,16,120,21.3,2181.8,309.4,79.6
202507010507,18,153,8.7,5432.7,662.6,87.5
202507010508,16,120,17.0,2063.3,299.9,82.1
202507010509,16,120,20.1,4647.7,333.7,54.6
202507010510,16,120,19.1,7422.3,319.3,62.5
202507010511,15,105,12.8,1811.3,301.3,63.1
202507010512,14,91,16.4,1144.2,209.2,61.6
202506010601,16,120,9.1,9999.8,540.5,62.5
202506010602,16,120,12.1,9999.8,450.3,65.5
202506010603,16,120,23.8,9999.8,351.3,54.2
202506010604,11,55,19.8,1111.7,114.3,33.4
202506010605,18,153,13.6,9999.8,815.0,94.5
202506010606,16,120,14.5,8438.6,495.2,59.7
202506010607,13,78,16.1,1554.2,156.4,45.8
202506010608,16,120,13.6,2758.6,413.7,69.5
202506010609,16,120,9.2,9999.8,418.9,63.4
202506010610,16,120,16.3,4048.7,386.1,76.0
202506010611,16,120,17.7,4335.4,313.5,77.7
202506010612,16,120,6.1,9999.8,811.6,66.1
202507010601,16,120,12.3,3951.1,432.4,67.9
202507010602,11,55,4.5,1823.0,276.6,30.2
202507010603,16,120,11.4,4612.8,537.1,57.1
202507010604,16,120,29.0,4409.9,299.3,58.3
202507010605,18,153,19.0,5239.3,438.4,76.4
202507010606,16,120,8.1,4152.3,491.0,73.7
202507010607,12,66,8.9,1402.7,172.3,33.8
202507010608,16,120,16.6,6565.2,403.3,86.3
202507010609,16,120,11.5,3950.3,587.3,69.6
202507010610,12,66,16.2,753.2,148.1,38.8
202507010611,16,120,15.0,3580.9,334.1,59.1
202507010612,13,78,11.9,2734.0,249.7,47.1
202506010701,16,120,12.8,9999.8,570.9,81.7
202506010702,16,120,11.8,5869.5,484.6,80.8
202506010703,16,120,14.8,3589.2,302.2,70.2
202506010704,11,55,13.3,1284.0,118.5,29.8
202506010705,16,120,12.0,8798.1,399.6,70.8
