race_date,course_code,course_name,race_no,class_code,distance,num_starters,umaban,horse_id,horse_name,sex,age,jockey_code,jockey_name,trainer_name,weight,finish_pos,finish_time,finish_time_sec,tansho_odds
2012-01-12,42,大井,2,6,1400,3,1,2007104597,ナムラエアポート,セン,5,20338,吉田正美,秋元耕成,488,0,,,
2012-01-12,42,大井,2,6,1400,3,2,2008105695,ブレイブナイト,牡,4,20071,横山保,高橋哲也,497,2,1:39.5,99.5,
2012-01-12,42,大井,2,6,1400,3,5,2006102368,コリコパット,牡,6,05609,小久保智,橋本直哉,451,1,1:32.3,92.3,
2012-01-20,44,浦和,1,7,800,4,1,2009103794,アートガウディ,牡,3,05508,栗田裕光,戸崎圭太,471,1,0:50.1,50.1,27.7
2012-01-20,44,浦和,1,7,800,4,2,2009109267,ゲストキング,牡,3,05728,藤田輝信,山田信大,449,2,0:50.2,50.2,26.1
2012-01-20,44,浦和,1,7,800,4,3,2009109001,コイノキラメキ,牝,3,05506,渡部則夫,坂井英光,426,3,0:51.8,51.8,3.0
2012-01-20,44,浦和,1,7,800,4,4,2009106702,チアガール,牝,3,05607,堀千亜樹,達城龍次,474,4,0:52.7,52.7,76.1
2012-01-20,44,浦和,2,7,800,2,1,2009102250,エドノエレーナ,牝,3,05674,米田英世,真島大輔,468,2,0:51.1,51.1,7.9
2012-01-20,44,浦和,2,7,800,2,2,2009101068,イタリアーナ,牝,3,20502,納谷和玖,早田功駿,444,1,0:51.1,51.1,13.3
2012-01-20,44,浦和,3,7,1200,7,1,2008105941,ラッキー,牡,4,05673,森下淳平,矢野貴之,480,3,1:17.9,77.9,4.1
2012-01-20,44,浦和,3,7,1200,7,2,2007100003,シーズザゴールド,牡,5,05625,荒山勝徳,服部茂史,495,1,1:17.4,77.4,24.6
2012-01-20,44,浦和,3,7,1200,7,3,2007102407,スプレッドサウンド,牡,5,05492,遠藤茂,遠藤健太,459,6,1:18.8,78.8,50.7
2012-01-20,44,浦和,3,7,1200,7,4,2008106304,トミケンベッセル,牡,4,05629,鷹見浩,有年淳,519,2,1:17.5,77.5,33.8
2012-01-20,44,浦和,3,7,1200,7,5,2005101639,バンブーアズーリ,牡,7,20344,栗田泰昌,和田譲治,542,5,1:18.3,78.3,108.3
2012-01-20,44,浦和,3,7,1200,7,6,2007103898,ラニカイビーチ,牡,5,05503,上杉昌宏,東原悠善,476,7,1:20.0,80.0,25.7
2012-01-20,44,浦和,3,7,1200,7,7,2008110058,ロットトゥウィン,牡,4,05607,堀千亜樹,真島大輔,513,4,1:18.2,78.2,78.8
2012-01-20,44,浦和,4,7,1200,1,1,2007104033,ナイキアステップ,牝,5,05750,佐宗応和,真島大輔,464,1,1:18.6,78.6,53.6
2012-01-24,43,船橋,1,4,800,4,1,2009103671,キャッスルエナ,牝,3,05714,渋谷信博,林幻,372,0,0:54.8,54.8,
2012-01-24,43,船橋,1,4,800,4,2,2009103546,ケンブリッジコナン,牡,3,05681,新井清重,山下貴之,475,0,0:51.8,51.8,
2012-01-24,43,船橋,1,4,800,4,3,2009103877,サファイアビルト,牝,3,05669,佐藤厚弘,小杉亮,415,0,0:53.0,53.0,
2012-01-24,43,船橋,1,4,800,4,4,2009105110,スズヨトップ,牡,3,20497,矢内博,高橋利幸,489,0,0:52.5,52.5,
2012-01-24,43,船橋,2,4,800,4,1,2009101288,スマートエルフ,牡,3,00874,川島正行,川島正太,473,0,0:49.7,49.7,
2012-01-24,43,船橋,2,4,800,4,2,2009100413,トップエヴァー,牡,3,00923,渋谷信隆,林幻,461,0,0:52.0,52.0,
2012-01-24,43,船橋,2,4,800,4,3,2009105218,ベルモントバルーン,牡,3,05642,椎名広明,田中力,456,0,0:52.7,52.7,
2012-01-24,43,船橋,2,4,800,4,4,2009102553,ビナムーン,牝,3,05489,坂本昇,濱田達也,452,0,0:49.4,49.4,
2012-01-24,43,船橋,3,4,1200,1,1,2008100999,アイディンフレディ,牡,4,05315,佐藤賢二,實川純一,492,0,1:21.7,81.7,
2012-01-24,43,船橋,4,4,1500,6,1,2008105677,アーサディール,牡,4,05489,坂本昇,庄司大輔,468,0,1:44.5,104.5,
2012-01-24,43,船橋,4,4,1500,6,2,2005101553,ノースダンデー,牡,7,05436,林正人,田中力,493,0,1:37.8,97.8,
2012-01-24,43,船橋,4,4,1500,6,3,2006100770,コリオレイナス,セン,6,05642,椎名広明,實川純一,474,0,1:39.0,99.0,
2012-01-24,43,船橋,4,4,1500,6,4,2007100931,スターボード,牡,5,00874,川島正行,川島正太,520,0,1:37.8,97.8,
2012-01-24,43,船橋,4,4,1500,6,5,2006105692,エプソムシュア,牡,6,05681,新井清重,山下貴之,473,0,1:50.3,110.3,
2012-01-24,43,船橋,4,4,1500,6,6,2006100313,デルタダート,牡,6,20487,川島豊,高橋利幸,501,0,1:39.9,99.9,
2012-01-24,43,船橋,5,4,1500,4,1,2006104525,サワラバヤシ,牡,6,05315,佐藤賢二,田中力,471,0,1:42.3,102.3,
2012-01-24,43,船橋,5,4,1500,4,2,2007100591,アースオデッセイ,牡,5,05526,渡辺薫,林幻,514,0,1:41.5,101.5,
2012-01-24,43,船橋,5,4,1500,4,4,2008100774,ノースランド,牡,4,05647,石井勝男,小杉亮,471,0,1:39.2,99.2,
2012-01-24,43,船橋,5,4,1500,4,5,2006110049,ヒシアカデミー,牡,6,05436,林正人,左海誠二,0,0,,,
2012-01-27,45,川崎,1,7,900,4,1,2009109165,ホクソウダイヤ,牡,3,05049,八木仁,拜原靖之,0,0,,,5.7
2012-01-27,45,川崎,1,7,900,4,2,2009104412,ソリッドゴールド,牡,3,05302,内田勝義,吉原寛人,488,2,0:59.7,59.7,21.2
2012-01-27,45,川崎,1,7,900,4,3,2009105633,スカイライティング,牡,3,05687,栗林信文,戸崎圭太,522,1,0:59.7,59.7,9.2
2012-01-27,45,川崎,1,7,900,4,4,2009104691,ドリームシアター,牡,3,05627,吉橋淳一,佐藤博紀,0,0,,,8.8
2012-01-27,45,川崎,2,7,900,4,1,2009104284,テラザホープ,牡,3,05465,田辺陽一,今野忠成,494,1,0:59.2,59.2,151.6
2012-01-27,45,川崎,2,7,900,4,2,2009101028,ビービーバロン,牡,3,05353,武井栄一,田中涼,506,3,0:59.6,59.6,2.8
2012-01-27,45,川崎,2,7,900,4,3,2009105626,カベルネフラン,牝,3,20150,長谷川茂,戸崎圭太,474,2,0:59.3,59.3,1.8
2012-01-27,45,川崎,2,7,900,4,4,2009104709,キャニオンスター,牝,3,20480,福島秀夫,金子正彦,463,4,0:59.7,59.7,86.1
2012-01-27,45,川崎,3,7,1400,2,1,2005103460,マイネルバイタル,牡,7,05552,高月賢一,今野忠成,475,1,1:36.8,96.8,20.9
2012-01-27,45,川崎,3,7,1400,2,2,2007109312,ヤマイチシハイ,牡,5,05353,武井栄一,田中涼,470,2,1:36.8,96.8,16.4
2012-02-03,42,大井,1,7,1300,4,1,2009106675,ホクトスキー,牡,3,05651,川村守男,秋元耕成,427,3,1:38.6,98.6,12.3
2012-02-03,42,大井,1,7,1300,4,2,2009102153,イッコーカラン,牝,3,20054,宇野木数,半澤慶実,469,2,1:34.0,94.0,79.0
2012-02-03,42,大井,1,7,1300,4,3,2009101820,ポスターガール,牝,3,05462,小林真治,岡田大,424,1,1:32.0,92.0,25.7
2012-02-03,42,大井,1,7,1300,4,4,2009104689,エリカラブ,牝,3,00964,小嶋一郎,國分祐仁,0,0,,,1.2
2012-02-03,42,大井,2,7,1400,3,1,2007104597,ナムラエアポート,セン,5,20338,吉田正美,秋元耕成,469,3,1:36.0,96.0,10.1
2012-02-03,42,大井,2,7,1400,3,2,2008105677,アーサディール,牡,4,20469,薮口一麻,岡田大,474,2,1:35.8,95.8,7.9
2012-02-03,42,大井,2,7,1400,3,3,2007102547,プルシャンブルー,牡,5,05609,小久保智,橋本直哉,559,1,1:35.7,95.7,46.6
2012-02-17,44,浦和,1,7,800,10,1,2009105919,エターナルラブ,牝,3,05607,堀千亜樹,千田洋,391,10,0:53.4,53.4,29.5
2012-02-17,44,浦和,1,7,800,10,2,2009104739,カフェモカ,牝,3,05746,佐野謙二,坂井英光,500,4,0:51.6,51.6,115.2
2012-02-17,44,浦和,1,7,800,10,3,2009101979,グッドウィナー,牡,3,05712,佐々木洋,和田譲治,441,3,0:51.6,51.6,1.1
2012-02-17,44,浦和,1,7,800,10,4,2009103499,コパドットジーピー,牡,3,05625,荒山勝徳,今野忠成,482,9,0:52.1,52.1,177.6
2012-02-17,44,浦和,1,7,800,10,5,2009103325,スマートジュノー,牝,3,00979,三坂盛雄,森泰斗,459,2,0:51.3,51.3,112.2
2012-02-17,44,浦和,1,7,800,10,6,2009101234,ナカザルフミコ,牝,3,05571,松浦裕之,柏木健宏,494,1,0:51.1,51.1,104.0
2012-02-17,44,浦和,1,7,800,10,7,2009101858,ファルコワン,牡,3,00861,中村護,石川駿介,488,8,0:52.1,52.1,32.6
2012-02-17,44,浦和,1,7,800,10,8,2009106439,フラワーラブ,牡,3,00979,三坂盛雄,真島大輔,484,6,0:51.9,51.9,72.9
2012-02-17,44,浦和,1,7,800,10,9,2009103008,サブノミラクル,牡,3,05607,堀千亜樹,達城龍次,479,7,0:52.1,52.1,33.3
2012-02-17,44,浦和,1,7,800,10,10,2009105865,デヴィルズサンダー,牡,3,05655,蛯名雄太,戸崎圭太,538,5,0:51.6,51.6,16.2
2012-02-17,44,浦和,2,7,800,2,1,2009101661,カズノマジック,牡,3,20502,納谷和玖,坂井英光,492,2,0:49.5,49.5,74.0
2012-02-17,44,浦和,2,7,800,2,2,2009101563,ラスカルステルス,牝,3,05318,高橋三郎,小平健二,444,1,0:49.0,49.0,75.6
2012-02-17,44,浦和,3,7,1200,11,1,2008101361,ヴィアラッテ,牝,4,05612,阪本一栄,石川駿介,474,11,1:19.1,79.1,11.5
2012-02-17,44,浦和,3,7,1200,11,2,2005110166,オークリーフキッド,セン,7,05674,米田英世,早田功駿,510,2,1:17.2,77.2,21.4
2012-02-17,44,浦和,3,7,1200,11,3,2005104047,アールスパンコール,牡,7,20500,鈴木啓之,真島大輔,568,8,1:18.4,78.4,11.6
2012-02-17,44,浦和,3,7,1200,11,4,2007105299,イーストファンガン,牡,5,05673,森下淳平,矢野貴之,490,9,1:18.4,78.4,3.9
2012-02-17,44,浦和,3,7,1200,11,5,2002102283,インプレッション,セン,10,20401,秋吉和美,柏木健宏,529,3,1:17.4,77.4,44.9
2012-02-17,44,浦和,3,7,1200,11,6,2007102025,キンセイフレア,牡,5,20092,寺田新太,的場文男,484,1,1:16.5,76.5,11.9
2012-02-17,44,浦和,3,7,1200,11,7,2007100037,ケンプトンパーク,牡,5,05673,森下淳平,坂井英光,539,7,1:17.9,77.9,20.1
2012-02-17,44,浦和,3,7,1200,11,8,2008100879,サウンドマンボ,牝,4,05636,太田進,繁田健一,434,10,1:19.0,79.0,11.1
2012-02-17,44,浦和,3,7,1200,11,9,2008105988,サティスフェール,牡,4,05629,鷹見浩,横川怜央,484,5,1:17.6,77.6,54.4
2012-02-17,44,浦和,3,7,1200,11,10,2008104196,プリティーブーケ,牝,4,05508,栗田裕光,達城龍次,487,6,1:17.6,77.6,2.4
2012-02-17,44,浦和,3,7,1200,11,11,2008103498,ヤマトシャトル,牡,4,05655,蛯名雄太,和田譲治,508,4,1:17.6,77.6,94.0
2012-02-28,43,船橋,1,4,800,6,2,2009100134,コンスタンシア,牝,3,05148,山浦武,高橋利幸,517,0,0:52.4,52.4,
2012-02-28,43,船橋,1,4,800,6,3,2009102751,スーパーオオゾラ,牡,3,05429,出川龍一,庄司大輔,492,0,0:52.0,52.0,
2012-02-28,43,船橋,1,4,800,6,4,2009101942,ファイアーボス,牡,3,05315,佐藤賢二,田中力,434,0,0:52.1,52.1,
2012-02-28,43,船橋,1,4,800,6,5,2009102806,ミラクルジェム,牡,3,05315,佐藤賢二,石崎駿,485,0,0:52.8,52.8,
2012-02-28,43,船橋,1,4,800,6,6,2009101505,リスポンスサミット,牡,3,05648,斉藤敏,沢田龍哉,532,0,0:52.7,52.7,
2012-02-28,43,船橋,1,4,800,6,7,2009104933,パフュームダンス,牡,3,05681,新井清重,本田正重,467,0,0:52.4,52.4,
2012-02-28,43,船橋,3,4,1500,5,2,2004105842,レインボールシファ,牡,8,05647,石井勝男,高橋利幸,504,0,1:46.0,106.0,
2012-02-28,43,船橋,3,4,1500,5,3,2007101063,エリモダンディズム,牡,5,05447,松代真,田中力,457,0,1:42.1,102.1,
2012-02-28,43,船橋,3,4,1500,5,4,2005106765,タツタイコウ,牡,7,20382,阿井正雄,沢田龍哉,514,0,1:41.4,101.4,
2012-02-28,43,船橋,3,4,1500,5,5,2006110049,ヒシアカデミー,牡,6,05436,林正人,石崎駿,535,0,1:41.2,101.2,
2012-02-28,43,船橋,3,4,1500,5,6,2008104682,ラヴパフューム,牝,4,05681,新井清重,庄司大輔,463,0,1:42.4,102.4,
2012-02-28,43,船橋,4,4,1500,7,1,2006105692,エプソムシュア,牡,6,05681,新井清重,沢田龍哉,466,0,1:45.6,105.6,
2012-02-28,43,船橋,4,4,1500,7,2,2004106363,タッチブレイブ,牡,8,05575,矢野義幸,小杉亮,502,0,1:40.9,100.9,
2012-02-28,43,船橋,4,4,1500,7,3,2008102918,ランニングシューズ,牡,4,00874,川島正行,川島正太,447,0,1:39.1,99.1,
2012-02-28,43,船橋,4,4,1500,7,4,2008103577,アルファギンガ,セン,4,05489,坂本昇,庄司大輔,530,0,1:40.1,100.1,
2012-02-28,43,船橋,4,4,1500,7,5,2005100611,ストロングコマンド,牡,7,05669,佐藤厚弘,本田正重,467,0,1:41.1,101.1,
2012-02-28,43,船橋,4,4,1500,7,6,2008102170,ヒシアリエル,牝,4,05436,林正人,石崎駿,463,0,1:41.4,101.4,
2012-02-28,43,船橋,4,4,1500,7,7,2006101871,カズノロマン,牡,6,05488,柿本政男,田中力,524,0,1:38.6,98.6,
2012-03-02,45,川崎,1,7,900,4,1,2009104508,ヴァーゴラビット,牝,3,20480,福島秀夫,金子正彦,439,1,0:57.7,57.7,13.4
2012-03-02,45,川崎,1,7,900,4,2,2009109165,ホクソウダイヤ,牡,3,05049,八木仁,拜原靖之,454,3,0:59.1,59.1,4.3
2012-03-02,45,川崎,1,7,900,4,3,2009104790,プロキオン,牡,3,05569,田島寿一,佐藤博紀,471,2,0:57.7,57.7,19.7
2012-03-02,45,川崎,1,7,900,4,4,2009105428,リコースピリット,牡,3,05524,久保秀男,藤江渉,999,4,0:59.2,59.2,112.3
2012-03-02,45,川崎,2,7,900,4,1,2009106852,ナガラドーベル,牝,3,05331,山崎尋美,山崎誠士,459,1,0:58.2,58.2,8.9
2012-03-02,45,川崎,2,7,900,4,2,2009109090,ミニヨンピョーン,牝,3,05569,田島寿一,戸崎圭太,406,2,0:58.6,58.6,1.5
2012-03-02,45,川崎,2,7,900,4,3,2009104691,ドリームシアター,牡,3,05627,吉橋淳一,佐藤博紀,0,0,,,35.9
2012-03-02,45,川崎,2,7,900,4,4,2009104343,ブルーオリンピア,牡,3,05302,内田勝義,真島大輔,494,3,0:58.7,58.7,57.9
2012-03-02,45,川崎,3,7,900,5,1,2009101070,エスティキャリー,牡,3,05645,久保勇,山崎誠士,508,1,0:58.6,58.6,20.1
2012-03-02,45,川崎,3,7,900,5,2,2009104853,ブルースキャン,牡,3,05302,内田勝義,山林堂信,492,4,0:59.1,59.1,92.3
2012-03-02,45,川崎,3,7,900,5,3,2009104621,チェックメイト,牡,3,05353,武井栄一,田中涼,509,3,0:59.0,59.0,28.6
2012-03-02,45,川崎,3,7,900,5,4,2009104577,ドンテンカエシ,セン,3,05331,山崎尋美,本田紀忠,520,2,0:59.0,59.0,5.4
2012-03-02,45,川崎,3,7,900,5,5,2009100919,ラムジュレップ,牝,3,05392,池田孝,杉村一樹,0,0,,,18.3
2012-03-02,45,川崎,4,7,1400,5,1,2006101603,ワタリシンセイキ,牡,6,05388,佐々木仁,山崎誠士,500,1,1:32.2,92.2,6.5
2012-03-02,45,川崎,4,7,1400,5,2,2008102975,ブレインウェーブ,牝,4,05302,内田勝義,山林堂信,463,4,1:32.8,92.8,30.0
2012-03-02,45,川崎,4,7,1400,5,3,2008103558,ヴィクトリーソール,牡,4,05569,田島寿一,佐藤博紀,551,5,1:32.8,92.8,73.6
2012-03-02,45,川崎,4,7,1400,5,4,2007104265,プレストクィーン,牝,5,05302,内田勝義,真島大輔,457,2,1:32.2,92.2,69.4
2012-03-02,45,川崎,4,7,1400,5,5,2007101910,キタノレリクス,牝,5,05392,池田孝,杉村一樹,453,3,1:32.5,92.5,86.4
2012-03-03,42,大井,1,1,800,5,1,2009106829,プリンセスリリー,牝,3,20071,横山保,秋元耕成,439,3,1:31.2,91.2,
2012-03-03,42,大井,1,1,800,5,2,2009102230,エスティブライダル,牝,3,05609,小久保智,橋本直哉,477,4,1:34.5,94.5,
2012-03-03,42,大井,1,1,800,5,3,2009102153,イッコーカラン,牝,3,20054,宇野木数,半澤慶実,464,2,1:30.2,90.2,
2012-03-03,42,大井,1,1,800,5,4,2009102010,シャロンリード,牝,3,05733,平山真希,吉留孝司,453,0,,,
2012-03-03,42,大井,1,1,800,5,5,2009100107,カステッリロマーニ,牡,3,00873,野口孝,須藤優,499,1,1:29.7,89.7,
2012-03-03,42,大井,2,1,1400,3,1,2008101716,アールテンダネス,牝,4,05609,小久保智,橋本直哉,411,3,1:38.9,98.9,
2012-03-03,42,大井,2,1,1400,3,2,2007100175,マリモゴゼン,牝,5,05651,川村守男,秋元耕成,458,2,1:38.0,98.0,
2012-03-03,42,大井,2,1,1400,3,4,2007101682,ヒダカマウンテン,牡,5,20072,蓬田稔,山崎真,486,1,1:37.7,97.7,
2012-03-03,42,大井,3,1,1400,4,1,2007105601,ナリタレジーナ,牝,5,20054,宇野木数,半澤慶実,543,1,1:34.5,94.5,
2012-03-03,42,大井,3,1,1400,4,2,2008102849,ハネムーンゴシップ,牝,4,05609,小久保智,吉留孝司,461,2,1:34.5,94.5,
2012-03-03,42,大井,3,1,1400,4,3,2008103607,アースワンマンボ,牡,4,05733,平山真希,橋本直哉,468,4,1:36.3,96.3,
2012-03-03,42,大井,3,1,1400,4,4,2007101875,セイウンエンドラン,牝,5,20593,冨田敏男,秋元耕成,561,3,1:34.6,94.6,
2012-03-09,44,浦和,1,7,800,7,1,2009105302,エレガンテ,牡,3,05728,藤田輝信,矢野貴之,450,7,0:51.6,51.6,14.9
2012-03-09,44,浦和,1,7,800,7,2,2009104717,オーミアマルフィ,牝,3,20358,佐々木忠,的場文男,474,2,0:50.8,50.8,5.4
2012-03-09,44,浦和,1,7,800,7,3,2009100268,シンゼンレインボー,牡,3,20401,秋吉和美,柏木健宏,526,4,0:51.0,51.0,5.7
2012-03-09,44,浦和,1,7,800,7,4,2009106137,マウンテンブルー,牡,3,05566,月岡健二,戸崎圭太,433,3,0:51.0,51.0,32.4
2012-03-09,44,浦和,1,7,800,7,5,2009102577,マルカンレーサー,牡,3,05318,高橋三郎,小平健二,506,1,0:50.6,50.6,6.2
2012-03-09,44,浦和,1,7,800,7,6,2009101474,ウィズスマイル,牝,3,05750,佐宗応和,和田譲治,468,6,0:51.5,51.5,4.1
2012-03-09,44,浦和,1,7,800,7,7,2009109155,ワイレア,牝,3,05625,荒山勝徳,内田利雄,478,5,0:51.3,51.3,2.1
2012-03-09,44,浦和,2,7,1200,7,1,2006105692,エプソムシュア,牡,6,05712,佐々木洋,矢野貴之,454,2,1:17.0,77.0,97.1
2012-03-09,44,浦和,2,7,1200,7,2,2006105653,オオタボス,牡,6,05712,佐々木洋,的場文男,509,1,1:16.6,76.6,18.5
2012-03-09,44,浦和,2,7,1200,7,3,2008102334,キャプテンヤマト,牡,4,05571,松浦裕之,柏木健宏,477,6,1:18.2,78.2,92.2
2012-03-09,44,浦和,2,7,1200,7,4,2008105535,キョウマ,牡,4,05667,渡辺和雄,戸崎圭太,527,3,1:17.2,77.2,3.3
2012-03-09,44,浦和,2,7,1200,7,5,2008104602,コスモアパッチ,牡,4,20502,納谷和玖,早田功駿,466,5,1:18.1,78.1,4.0
2012-03-09,44,浦和,2,7,1200,7,6,2007102860,ダイワフェズブルー,牝,5,05696,立花伸,石川駿介,478,4,1:17.4,77.4,115.8
2012-03-09,44,浦和,2,7,1200,7,7,2007100132,チェリーブロッサム,牝,5,05696,立花伸,真島大輔,533,7,1:19.0,79.0,75.3
2012-03-09,44,浦和,3,7,1200,8,1,2008100967,ブルーシャーク,牡,4,05566,月岡健二,戸崎圭太,534,1,1:17.3,77.3,132.2
2012-03-09,44,浦和,3,7,1200,8,2,2008104360,ガンバルタヤス,牡,4,05504,宮浦正行,繁田健一,495,6,1:19.0,79.0,3.2
2012-03-09,44,浦和,3,7,1200,8,3,2005100551,キョウエイゴールド,牡,7,05612,阪本一栄,佐藤博紀,481,4,1:17.9,77.9,27.6
2012-03-09,44,浦和,3,7,1200,8,4,2004105830,ダンディシャーク,牡,8,05566,月岡健二,和田譲治,513,2,1:17.4,77.4,7.7
2012-03-09,44,浦和,3,7,1200,8,5,2007105432,ナリショーミック,牝,5,20507,岡野尚光,高野誠毅,452,7,1:19.6,79.6,6.1
2012-03-09,44,浦和,3,7,1200,8,6,2008102220,バンブーサンダー,セン,4,00861,中村護,石川駿介,0,0,,,8.3
2012-03-09,44,浦和,3,7,1200,8,7,2008101105,プレミアムクイン,牝,4,20455,久保田信,有年淳,422,5,1:18.2,78.2,15.8
2012-03-09,44,浦和,3,7,1200,8,8,2008102572,リョウウン,牡,4,05628,山中尊徳,真島大輔,497,3,1:17.6,77.6,35.1
2012-03-09,44,浦和,4,7,1200,2,1,2008106726,コメテッチャン,牡,4,05546,高岩孝敏,高野毅,439,2,1:16.2,76.2,8.7
2012-03-09,44,浦和,4,7,1200,2,2,2008102184,ナイスカスケード,牡,4,05674,米田英世,柏木健宏,488,1,1:15.7,75.7,9.8
2012-03-21,43,船橋,1,5,1000,4,1,2009100739,ソヨカゼステップ,牝,3,05429,出川龍一,庄司大輔,459,0,1:07.3,67.3,
2012-03-21,43,船橋,1,5,1000,4,2,2009100542,ノーススター,牡,3,05208,岡林光浩,田中力,475,0,1:06.2,66.2,
2012-03-21,43,船橋,1,5,1000,4,3,2009106840,ブラックキング,牡,3,05647,石井勝男,林幻,526,0,1:06.2,66.2,
2012-03-21,43,船橋,1,5,1000,4,5,2009100153,タケデンサポート,牝,3,05642,椎名広明,本田正重,503,0,1:06.1,66.1,
2012-03-21,43,船橋,2,5,1000,3,1,2009105348,ファルーカ,牡,3,05315,佐藤賢二,森泰斗,514,0,1:04.4,64.4,
2012-03-21,43,船橋,2,5,1000,3,2,2009103333,フォーハピネス,牝,3,05642,椎名広明,真島大輔,525,0,1:05.0,65.0,
2012-03-21,43,船橋,2,5,1000,3,3,2009100919,ラムジュレップ,牝,3,05392,池田孝,杉村一樹,452,0,1:04.7,64.7,
2012-03-21,43,船橋,3,5,1200,4,1,2004103601,クレイアートビュン,牡,8,20461,玉井昇,庄司大輔,468,0,1:16.9,76.9,
2012-03-21,43,船橋,3,5,1200,4,2,2006104610,ソウブムテキ,牡,6,05331,山崎尋美,田中力,504,0,1:16.2,76.2,
2012-03-21,43,船橋,3,5,1200,4,3,2006101919,セトウチサンダー,牡,6,05496,佐々木清,真島大輔,0,0,,,
2012-03-21,43,船橋,3,5,1200,4,4,2008102802,ファジュル,牡,4,00874,川島正行,本田正重,497,0,1:16.8,76.8,
2012-03-21,43,船橋,4,5,1200,5,1,2006101513,ブリリン,牝,6,05642,椎名広明,庄司大輔,470,0,1:17.8,77.8,
2012-03-21,43,船橋,4,5,1200,5,2,2005104647,カトリエンペラー,牡,7,05315,佐藤賢二,實川純一,533,0,1:17.0,77.0,
2012-03-21,43,船橋,4,5,1200,5,3,2005101667,ヤマニントップギア,牡,7,05331,山崎尋美,江川伸幸,518,0,1:17.0,77.0,
2012-03-21,43,船橋,4,5,1200,5,4,2008103042,ラブリリック,牝,4,00874,川島正行,本田正重,470,0,1:17.6,77.6,
2012-03-21,43,船橋,4,5,1200,5,6,2008100189,チームブザービート,牡,4,05148,山浦武,山田信大,459,0,1:17.7,77.7,
2012-03-30,44,浦和,1,7,1000,10,1,2009104258,ケイアイカルマ,牡,3,05607,堀千亜樹,真島大輔,518,4,1:04.0,64.0,10.6
2012-03-30,44,浦和,1,7,1000,10,2,2009105418,スタートレック,牡,3,05503,上杉昌宏,矢野貴之,502,7,1:04.7,64.7,43.7
2012-03-30,44,浦和,1,7,1000,10,3,2009103173,スピッカット,牡,3,05711,的場直之,的場文男,517,9,1:05.2,65.2,18.4
2012-03-30,44,浦和,1,7,1000,10,4,2009104625,モモイロパンチ,牝,3,05773,市村誠,柏木健宏,457,10,1:05.7,65.7,24.9
2012-03-30,44,浦和,1,7,1000,10,5,2009106863,アグリエンジェル,牝,3,05006,久保与造,達城龍次,469,5,1:04.1,64.1,31.3
2012-03-30,44,浦和,1,7,1000,10,6,2009101064,タイセイサンズ,牡,3,05629,鷹見浩,坂井英光,510,1,1:03.6,63.6,5.6
2012-03-30,44,浦和,1,7,1000,10,7,2009103305,チカラ,牡,3,05674,米田英世,東原悠善,516,2,1:03.6,63.6,4.1
2012-03-30,44,浦和,1,7,1000,10,8,2009101853,ドラゴンカントリー,牡,3,05566,月岡健二,戸崎圭太,521,3,1:03.7,63.7,4.4
2012-03-30,44,浦和,1,7,1000,10,9,2009109176,ボルトチャーム,牝,3,05638,山藤統宏,安藤洋一,404,8,1:04.9,64.9,54.7
2012-03-30,44,浦和,1,7,1000,10,10,2009100546,ランスタードリーム,牡,3,05743,須田和伸,石川駿介,476,6,1:04.5,64.5,150.4
2012-03-30,44,浦和,2,7,1000,3,1,2009101546,ハイスピード,牝,3,20474,澤佳宏,真島大輔,484,2,1:02.8,62.8,7.6
2012-03-30,44,浦和,2,7,1000,3,2,2009109055,ショウサンジョージ,セン,3,20380,立花貢,有年淳,447,3,1:04.5,64.5,11.0
2012-03-30,44,浦和,2,7,1000,3,3,2009101979,グッドウィナー,牡,3,05712,佐々木洋,的場文男,442,1,1:02.8,62.8,5.7
2012-03-30,44,浦和,3,7,1200,10,1,2006104163,ゴールドショット,牡,6,05204,村上頼章,安藤洋一,456,5,1:17.7,77.7,30.4
2012-03-30,44,浦和,3,7,1200,10,2,2008110101,アポロゼウス,牡,4,05773,市村誠,真島大輔,524,6,1:17.9,77.9,143.1
2012-03-30,44,浦和,3,7,1200,10,3,2006104427,クロスデジタル,牡,6,05625,荒山勝徳,早見多加,489,4,1:17.5,77.5,57.4
2012-03-30,44,浦和,3,7,1200,10,4,2008100992,サブノアシタカ,牡,4,05607,堀千亜樹,柏木健宏,487,7,1:18.0,78.0,117.1
2012-03-30,44,浦和,3,7,1200,10,5,2008109263,ダイヤボーイ,牡,4,05564,香取和孝,早田功駿,0,0,,,8.5
2012-03-30,44,浦和,3,7,1200,10,6,2008102220,バンブーサンダー,セン,4,00861,中村護,石川駿介,464,8,1:18.1,78.1,138.0
2012-03-30,44,浦和,3,7,1200,10,7,2006102187,ブライトフレイバー,牡,6,05508,栗田裕光,達城龍次,503,2,1:16.8,76.8,5.3
2012-03-30,44,浦和,3,7,1200,10,8,2006104432,ブラックシップ,牝,6,05625,荒山勝徳,坂井英光,471,1,1:16.4,76.4,8.1
2012-03-30,44,浦和,3,7,1200,10,9,2007106645,プランシングヒロー,牡,5,00861,中村護,高野毅,466,3,1:16.9,76.9,5.2
2012-03-30,44,浦和,3,7,1200,10,10,2005105012,マイネルクラール,牡,7,05407,赤嶺本浩,本村直樹,459,9,1:18.1,78.1,16.0
2012-04-06,42,大井,1,7,1300,5,1,2009106659,リアライズゲーブル,牡,3,05015,海馬沢司,繁田健一,514,5,1:34.0,94.0,
