race_id,date,course,race_num,race_name,condition,top1_score,base_inv,base_pay,base_pnl,s7only_recommended,s7only_inv,s7only_pay,v2_recommended,v2_bet_size,v2_inv,v2_pay,v2_pnl,v2_ev_top1,v2_p_calibrated,v2_strategy_7_pass,v2_reason
202606030301,20260404.0,中山,1,3歳未勝利,D,,700.0,1590.0,890.0,True,700,1590.0,True,700,700,1590.0,890.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606030302,20260404.0,中山,2,3歳未勝利,A,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606030303,20260404.0,中山,3,3歳未勝利,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606030305,20260404.0,中山,5,3歳未勝利,C,,700.0,2630.0,1930.0,True,700,2630.0,True,700,700,2630.0,1930.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606030306,20260404.0,中山,6,3歳未勝利,A,,700.0,4640.0,3940.0,True,700,4640.0,True,700,700,4640.0,3940.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606030307,20260404.0,中山,7,4歳以上1勝クラス,A,,700.0,2910.0,2210.0,True,700,2910.0,True,700,700,2910.0,2210.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606030308,20260404.0,中山,8,4歳以上1勝クラス,B,,700.0,0.0,-700.0,False,0,0.0,False,0,0,0.0,0.0,0.0,0.0,False,strategy_7_cond_B
202606030309,20260404.0,中山,9,山吹賞,A,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606030310,20260404.0,中山,10,千葉日報杯,X,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606030311,20260404.0,中山,11,ダービー卿CT,C,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606030312,20260404.0,中山,12,4歳以上2勝クラス,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609020302,20260404.0,阪神,2,3歳未勝利,D,,700.0,3060.0,2360.0,True,700,3060.0,True,700,700,3060.0,2360.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609020303,20260404.0,阪神,3,3歳未勝利,A,,700.0,1080.0,380.0,True,700,1080.0,True,700,700,1080.0,380.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609020304,20260404.0,阪神,4,3歳未勝利,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609020305,20260404.0,阪神,5,3歳未勝利,C,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609020306,20260404.0,阪神,6,4歳以上1勝クラス,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609020307,20260404.0,阪神,7,4歳以上1勝クラス,A,,700.0,400.0,-300.0,True,700,400.0,True,700,700,400.0,-300.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609020308,20260404.0,阪神,8,4歳以上2勝クラス,D,,700.0,630.0,-70.0,True,700,630.0,True,700,700,630.0,-70.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609020309,20260404.0,阪神,9,アザレア賞,A,,700.0,790.0,90.0,True,700,790.0,True,700,700,790.0,90.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609020310,20260404.0,阪神,10,ポラリスS,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609020311,20260404.0,阪神,11,チャーチルダウンズC,A,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609020312,20260404.0,阪神,12,4歳以上2勝クラス,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606030401,20260405.0,中山,1,3歳未勝利,X,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606030402,20260405.0,中山,2,3歳未勝利,D,,700.0,580.0,-120.0,True,700,580.0,True,700,700,580.0,-120.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606030403,20260405.0,中山,3,3歳未勝利,X,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606030405,20260405.0,中山,5,3歳未勝利,X,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606030406,20260405.0,中山,6,3歳1勝クラス,X,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606030407,20260405.0,中山,7,3歳1勝クラス,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606030408,20260405.0,中山,8,4歳以上1勝クラス,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606030409,20260405.0,中山,9,安房特別,A,,700.0,0.0,-700.0,False,0,0.0,False,0,0,0.0,0.0,0.0,0.0,False,strategy_7_06_tokubetsu
202606030410,20260405.0,中山,10,アリエスS,X,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606030411,20260405.0,中山,11,美浦S,C,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606030412,20260405.0,中山,12,4歳以上2勝クラス,A,,700.0,640.0,-60.0,True,700,640.0,True,700,700,640.0,-60.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606030509,20260405.0,中山,9,山藤賞,A,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609020401,20260405.0,阪神,1,3歳未勝利,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609020402,20260405.0,阪神,2,3歳未勝利,B,,700.0,0.0,-700.0,False,0,0.0,False,0,0,0.0,0.0,0.0,0.0,False,strategy_7_cond_B
202609020403,20260405.0,阪神,3,3歳未勝利,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609020404,20260405.0,阪神,4,3歳未勝利,C,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609020405,20260405.0,阪神,5,3歳1勝クラス,B,,700.0,0.0,-700.0,False,0,0.0,False,0,0,0.0,0.0,0.0,0.0,False,strategy_7_cond_B
202609020406,20260405.0,阪神,6,4歳以上1勝クラス,A,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609020407,20260405.0,阪神,7,4歳以上2勝クラス,X,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609020408,20260405.0,阪神,8,4歳以上2勝クラス,A,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609020409,20260405.0,阪神,9,バイオレットS,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609020410,20260405.0,阪神,10,心斎橋S,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609020411,20260405.0,阪神,11,大阪杯,C,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609020412,20260405.0,阪神,12,天満橋S,D,,700.0,54840.0,54140.0,True,700,54840.0,True,700,700,54840.0,54140.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202603010101,20260411.0,福島,1,3歳未勝利,C,,700.0,1390.0,690.0,True,700,1390.0,True,700,700,1390.0,690.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202603010102,20260411.0,福島,2,3歳未勝利,D,,700.0,770.0,70.0,True,700,770.0,True,700,700,770.0,70.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202603010103,20260411.0,福島,3,3歳未勝利,C,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202603010104,20260411.0,福島,4,3歳未勝利,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202603010105,20260411.0,福島,5,3歳未勝利,C,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202603010106,20260411.0,福島,6,3歳未勝利,C,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202603010107,20260411.0,福島,7,4歳以上1勝クラス,C,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202603010108,20260411.0,福島,8,4歳以上1勝クラス,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202603010109,20260411.0,福島,9,浄土平特別,C,,700.0,0.0,-700.0,False,0,0.0,False,0,0,0.0,0.0,0.0,0.0,False,strategy_7_06_tokubetsu
202603010110,20260411.0,福島,10,花見山特別,D,,700.0,0.0,-700.0,False,0,0.0,False,0,0,0.0,0.0,0.0,0.0,False,strategy_7_06_tokubetsu
202603010111,20260411.0,福島,11,吾妻小富士S,C,,700.0,14120.0,13420.0,True,700,14120.0,True,700,700,14120.0,13420.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202603010112,20260411.0,福島,12,4歳以上1勝クラス,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606030501,20260411.0,中山,1,3歳未勝利,X,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606030502,20260411.0,中山,2,3歳未勝利,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606030503,20260411.0,中山,3,3歳未勝利,B,,700.0,0.0,-700.0,False,0,0.0,False,0,0,0.0,0.0,0.0,0.0,False,strategy_7_cond_B
202606030505,20260411.0,中山,5,3歳未勝利,C,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606030506,20260411.0,中山,6,3歳未勝利,C,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606030507,20260411.0,中山,7,3歳1勝クラス,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606030508,20260411.0,中山,8,4歳以上1勝クラス,C,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606030510,20260411.0,中山,10,卯月S,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606030511,20260411.0,中山,11,ニュージーランドT,C,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606030512,20260411.0,中山,12,4歳以上2勝クラス,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609020501,20260411.0,阪神,1,3歳未勝利,X,,700.0,1160.0,460.0,True,700,1160.0,True,700,700,1160.0,460.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609020502,20260411.0,阪神,2,3歳未勝利,D,,700.0,840.0,140.0,True,700,840.0,True,700,700,840.0,140.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609020503,20260411.0,阪神,3,3歳未勝利,B,,700.0,0.0,-700.0,False,0,0.0,False,0,0,0.0,0.0,0.0,0.0,False,strategy_7_cond_B
202609020504,20260411.0,阪神,4,3歳未勝利,C,,700.0,5850.0,5150.0,True,700,5850.0,True,700,700,5850.0,5150.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609020505,20260411.0,阪神,5,3歳1勝クラス,B,,700.0,0.0,-700.0,False,0,0.0,False,0,0,0.0,0.0,0.0,0.0,False,strategy_7_cond_B
202609020506,20260411.0,阪神,6,3歳1勝クラス,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609020507,20260411.0,阪神,7,4歳以上1勝クラス,B,,700.0,0.0,-700.0,False,0,0.0,False,0,0,0.0,0.0,0.0,0.0,False,strategy_7_cond_B
202609020508,20260411.0,阪神,8,4歳以上1勝クラス,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609020509,20260411.0,阪神,9,明石特別,A,,700.0,190.0,-510.0,False,0,0.0,False,0,0,0.0,0.0,0.0,0.0,False,strategy_7_06_tokubetsu
202609020510,20260411.0,阪神,10,大阪―ハンブルクC,A,,700.0,910.0,210.0,True,700,910.0,True,700,700,910.0,210.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609020511,20260411.0,阪神,11,阪神牝馬S,A,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609020512,20260411.0,阪神,12,4歳以上2勝クラス,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202603010201,20260412.0,福島,1,3歳未勝利,C,,700.0,1330.0,630.0,True,700,1330.0,True,700,700,1330.0,630.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202603010202,20260412.0,福島,2,3歳未勝利,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202603010203,20260412.0,福島,3,3歳未勝利,C,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202603010204,20260412.0,福島,4,3歳未勝利,D,,700.0,4960.0,4260.0,True,700,4960.0,True,700,700,4960.0,4260.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202603010205,20260412.0,福島,5,3歳未勝利,C,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202603010206,20260412.0,福島,6,4歳以上1勝クラス,C,,700.0,2610.0,1910.0,True,700,2610.0,True,700,700,2610.0,1910.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202603010207,20260412.0,福島,7,4歳以上1勝クラス,C,,700.0,3090.0,2390.0,True,700,3090.0,True,700,700,3090.0,2390.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202603010208,20260412.0,福島,8,4歳以上1勝クラス,D,,700.0,3770.0,3070.0,True,700,3770.0,True,700,700,3770.0,3070.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202603010209,20260412.0,福島,9,燧ケ岳特別,A,,700.0,0.0,-700.0,False,0,0.0,False,0,0,0.0,0.0,0.0,0.0,False,strategy_7_06_tokubetsu
202603010210,20260412.0,福島,10,喜多方特別,D,,700.0,0.0,-700.0,False,0,0.0,False,0,0,0.0,0.0,0.0,0.0,False,strategy_7_06_tokubetsu
202603010211,20260412.0,福島,11,福島民報杯,C,,700.0,12760.0,12060.0,True,700,12760.0,True,700,700,12760.0,12060.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202603010212,20260412.0,福島,12,4歳以上1勝クラス,C,,700.0,2820.0,2120.0,True,700,2820.0,True,700,700,2820.0,2120.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606030601,20260412.0,中山,1,3歳未勝利,D,,700.0,510.0,-190.0,True,700,510.0,True,700,700,510.0,-190.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606030602,20260412.0,中山,2,3歳未勝利,A,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606030603,20260412.0,中山,3,3歳未勝利,D,,700.0,5630.0,4930.0,True,700,5630.0,True,700,700,5630.0,4930.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606030605,20260412.0,中山,5,3歳未勝利,C,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606030606,20260412.0,中山,6,3歳1勝クラス,A,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606030607,20260412.0,中山,7,4歳以上1勝クラス,C,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606030608,20260412.0,中山,8,4歳以上2勝クラス,A,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606030609,20260412.0,中山,9,印西特別,A,,700.0,0.0,-700.0,False,0,0.0,False,0,0,0.0,0.0,0.0,0.0,False,strategy_7_06_tokubetsu
202606030610,20260412.0,中山,10,あけぼのS,A,,700.0,1620.0,920.0,True,700,1620.0,True,700,700,1620.0,920.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606030611,20260412.0,中山,11,春雷S,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606030612,20260412.0,中山,12,4歳以上1勝クラス,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609020601,20260412.0,阪神,1,3歳未勝利,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609020602,20260412.0,阪神,2,3歳未勝利,C,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609020603,20260412.0,阪神,3,3歳未勝利,D,,700.0,510.0,-190.0,True,700,510.0,True,700,700,510.0,-190.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609020604,20260412.0,阪神,4,3歳未勝利,C,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609020605,20260412.0,阪神,5,3歳1勝クラス,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609020606,20260412.0,阪神,6,4歳以上1勝クラス,A,,700.0,18760.0,18060.0,True,700,18760.0,True,700,700,18760.0,18060.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609020607,20260412.0,阪神,7,4歳以上2勝クラス,A,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609020608,20260412.0,阪神,8,川西特別,A,,700.0,0.0,-700.0,False,0,0.0,False,0,0,0.0,0.0,0.0,0.0,False,strategy_7_06_tokubetsu
202609020609,20260412.0,阪神,9,忘れな草賞,A,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609020610,20260412.0,阪神,10,京橋S,C,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609020611,20260412.0,阪神,11,桜花賞,C,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609020612,20260412.0,阪神,12,梅田S,A,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202603010301,20260418.0,福島,1,3歳未勝利,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202603010302,20260418.0,福島,2,3歳未勝利,C,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202603010303,20260418.0,福島,3,3歳未勝利,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202603010304,20260418.0,福島,4,3歳未勝利,C,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
